PSU,CASEID,CASENO,STRATIF,VERSION,VEHNO,ACCSEQ1,OBJCONT1,DOF1,GAD1,SHL1,SVL1,TDD1,EXTENT1,ACCSEQ2,OBJCONT2,DOF2,GAD2,SHL2,SVL2,TDD2,EXTENT2,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,SDVL,SDVC1,SDVC2,SDVC3,SDVC4,SDVC5,SDVC6,SDVD,DOCCDC,TOWRES,WHEELBAS,NATWGT,PSUWGT
80,82D,82,D,2,1,2,31,0,R,D,A,O,3,1,57,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1122,13.01538,1.33
80,83E,83,E,2,1,2,31,0,L,D,E,W,1,1,68,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1079,109.329192,11.172
80,84F,84,F,2,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,U,1087,147.073794,15.029
80,85C,85,C,2,1,1,71,12,F,R,E,E,2,,,,,,,,,58,1,1,2,5,7,9,0,,,,,,,,,0,1,956,9.786,1
80,88E,88,E,2,1,2,31,0,L,D,A,O,3,1,57,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1031,82.2024,8.4
80,90E,90,E,2,1,1,2,1,F,Z,E,W,1,,,,,,,,,60,0,2,6,8,9,9,0,,,,,,,,,0,1,933,82.2024,8.4
80,95E,95,E,2,1,1,2,12,F,L,E,W,2,,,,,,,,,76,24,8,4,3,1,0,0,,,,,,,,,0,1,1195,82.2024,8.4
80,95E,95,E,2,2,1,1,6,B,Z,E,W,5,,,,,,,,,61,0,1,7,13,19,25,0,,,,,,,,,0,1,956,82.2024,8.4
80,96F,96,F,2,1,1,2,12,F,Y,E,W,1,,,,,,,,,67,16,11,6,1,0,0,0,,,,,,,,,0,1,1080,110.5818,11.3
80,97B,97,B,2,1,1,31,0,T,D,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,907,9.786,1
80,98D,98,D,2,1,1,2,12,F,D,E,W,1,,,,,,,,,57,9,4,4,6,6,11,0,,,,,,,,,0,1,984,9.786,1
80,99E,99,E,2,1,1,2,9,L,Y,E,W,1,2,2,9,L,B,E,W,1,112,0,3,2,4,4,2,38,,,,,,,,,0,0,1160,82.2024,8.4
80,99E,99,E,2,2,1,1,12,F,D,E,W,3,2,1,3,R,Z,E,W,3,67,10,6,11,18,12,18,0,,,,,,,,,0,1,1100,82.2024,8.4
80,100C,100,C,2,1,2,3,12,F,D,E,W,1,1,2,U,9,9,9,9,U,73,9,6,8,8,8,12,0,,,,,,,,,0,1,1205,9.786,1
80,100C,100,C,2,2,1,1,10,L,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1110,9.786,1
80,100C,100,C,2,3,2,1,12,F,D,E,W,3,,,,,,,,,62,21,11,11,7,3,2,0,,,,,,,,,0,1,1122,9.786,1
80,102C,102,C,2,1,1,51,12,F,Z,E,W,4,,,,,,,,,61,10,15,19,20,23,48,0,,,,,,,,,0,1,913,9.786,1
80,103E,103,E,2,1,1,2,12,F,Y,E,W,3,,,,,,,,,67,16,16,13,7,1,0,-14,,,,,,,,,0,1,1188,82.2024,8.4
80,104G,104,G,2,1,2,31,0,T,D,D,O,5,1,2,12,F,D,E,W,1,,,,,,,,,62,1,0,0,1,1,3,0,0,1,984,303.366,31
80,104G,104,G,2,2,1,1,11,L,Z,E,W,2,3,63,3,R,B,W,N,2,71,1,5,5,4,2,0,-52,,,,,,,,,0,1,963,303.366,31
80,105D,105,D,2,1,1,71,12,F,R,E,W,2,,,,,,,,,62,0,2,8,13,15,14,22,,,,,,,,,0,1,913,9.786,1
80,106H,106,H,2,1,1,63,12,F,L,W,N,4,2,62,12,F,Y,E,W,1,,,,,,,,,,,,,,,,,0,0,1175,420.798,43
80,107E,107,E,2,2,1,1,12,F,Z,E,W,1,,,,,,,,,76,11,4,1,0,0,0,-18,,,,,,,,,0,1,1310,82.2024,8.4
80,108F,108,F,2,1,1,52,2,R,B,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1128,110.5818,11.3
80,109B,109,B,2,1,1,68,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,818,9.786,1
80,110G,110,G,2,1,1,31,0,L,D,A,O,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1139,303.366,31
80,111E,111,E,2,1,2,31,0,T,D,D,O,5,1,57,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,973,82.2024,8.4
80,112F,112,F,2,1,2,31,0,T,D,D,O,4,1,54,12,F,L,E,E,1,,,,,,,,,,,,,,,,,0,1,933,110.5818,11.3
80,113C,113,C,2,1,1,31,0,T,D,D,O,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,940,9.786,1
80,115D,115,D,2,1,1,31,0,T,D,D,O,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1048,9.786,1
80,116E,116,E,2,1,2,31,0,T,D,D,O,3,1,57,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1083,82.2024,8.4
80,117H,117,H,2,1,1,71,12,F,Z,E,W,1,,,,,,,,,59,0,0,0,1,2,7,12,,,,,,,,,0,1,1177,420.798,43
80,119B,119,B,2,1,2,31,0,T,D,D,O,6,1,63,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1081,9.786,1
80,120C,120,C,2,1,1,2,12,F,D,E,W,4,2,3,U,9,9,9,9,U,67,2,3,7,10,14,32,0,,,,,,,,,0,1,1100,9.786,1
80,120C,120,C,2,3,2,1,10,L,Z,E,W,2,3,52,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1260,9.786,1
80,122G,122,G,2,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,972,303.366,31
80,122G,122,G,2,2,1,1,6,B,D,E,W,3,,,,,,,,,60,15,14,12,10,8,7,-7,,,,,,,,,0,1,940,303.366,31
80,123A,123,A,2,1,1,42,12,F,D,A,W,1,,,,,,,,,61,2,0,1,1,3,8,0,,,,,,,,,0,1,1177,9.786,1
80,125F,125,F,2,1,1,54,12,F,Y,E,W,2,2,54,12,F,L,W,N,4,64,17,10,5,1,0,0,-16,,,,,,,,,0,1,1055,110.5818,11.3
80,126E,126,E,2,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1049,82.2024,8.4
80,128H,128,H,2,1,1,2,12,F,D,E,W,2,,,,,,,,,57,2,5,10,13,8,3,-2,,,,,,,,,0,1,976,420.798,43
80,129B,129,B,2,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1175,9.786,1
80,130D,130,D,2,1,1,31,0,T,D,D,O,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1102,9.786,1
80,131E,131,E,2,1,1,2,11,F,L,E,E,2,,,,,,,,,61,21,4,3,1,0,4,-15,,,,,,,,,0,1,1039,82.2024,8.4
80,133C,133,C,2,1,1,68,12,F,D,E,W,1,,,,,,,,,59,0,0,5,7,2,1,2,,,,,,,,,0,1,866,9.786,1
80,134C,134,C,2,1,1,2,10,L,D,E,W,3,,,,,,,,,165,0,0,4,15,6,0,0,,,,,,,,,0,1,1011,9.786,1
80,134C,134,C,2,2,1,1,12,F,D,E,W,4,,,,,,,,,60,18,20,23,24,26,30,0,,,,,,,,,0,1,944,9.786,1
80,135E,135,E,2,1,4,52,3,R,B,A,W,4,1,63,2,R,B,W,N,1,55,18,15,7,4,2,0,-60,,,,,,,,,1,1,885,123.3036,12.6
80,138F,138,F,2,2,2,31,0,L,D,A,O,2,1,1,1,R,Z,E,S,1,60,0,0,0,1,0,0,-40,,,,,,,,,0,1,1102,110.5818,11.3
80,139E,139,E,2,1,1,2,3,R,D,E,W,2,2,63,12,F,R,W,N,4,153,0,0,0,6,6,1,3,,,,,,,,,0,1,972,82.2024,8.4
80,139E,139,E,2,2,1,1,12,F,D,E,W,2,3,52,U,9,9,9,9,U,67,13,10,8,6,5,4,0,,,,,,,,,0,1,1082,82.2024,8.4
80,141C,141,C,2,1,1,2,1,F,Z,E,W,2,2,2,3,R,B,E,N,1,60,0,0,4,8,11,16,15,,,,,,,,,0,1,957,9.786,1
80,141C,141,C,2,2,3,3,4,R,F,E,W,2,1,1,U,9,9,9,9,U,59,0,6,7,10,9,8,59,,,,,,,,,0,1,1080,9.786,1
80,141C,141,C,2,3,3,2,12,F,D,E,W,1,4,2,9,L,P,E,W,1,76,6,6,3,2,1,0,0,,,,,,,,,0,1,1310,9.786,1
80,142D,142,D,2,1,1,2,12,F,D,E,W,1,,,,,,,,,60,6,5,5,4,4,3,0,,,,,,,,,0,1,1011,9.786,1
80,142D,142,D,2,2,1,1,9,L,Y,E,W,3,,,,,,,,,126,0,7,16,12,0,0,9,,,,,,,,,0,1,964,9.786,1
80,143F,143,F,2,1,1,61,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1170,110.5818,11.3
80,144G,144,G,2,1,1,76,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,U,990,303.366,31
80,145E,145,E,2,1,2,52,12,F,L,E,E,2,1,63,12,F,L,W,N,4,62,20,14,9,5,2,0,22,,,,,,,,,0,1,1024,82.2024,8.4
80,146D,146,D,2,1,1,52,2,R,Y,E,W,6,2,31,0,R,D,A,O,1,,,,,,,,,,,,,,,,,0,1,952,9.786,1
80,148E,148,E,2,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1098,82.2024,8.4
80,150C,150,C,2,1,1,2,12,F,Z,E,W,2,,,,,,,,,55,0,1,6,11,11,13,11,,,,,,,,,0,1,994,9.786,1
80,150C,150,C,2,2,1,1,6,B,D,E,W,5,,,,,,,,,57,50,49,49,44,35,10,0,,,,,,,,,0,1,937,9.786,1
80,152H,152,H,2,1,1,57,12,F,L,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1140,559.66134,57.19
80,154A,154,A,2,1,1,31,0,L,D,A,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,956,9.786,1
80,156F,156,F,2,1,1,42,12,F,L,E,N,2,,,,,,,,,74,20,14,8,2,0,0,-24,,,,,,,,,0,1,1160,110.5818,11.3
80,158E,158,E,2,1,1,51,12,F,R,E,E,1,,,,,,,,,63,0,0,4,7,10,13,24,,,,,,,,,0,1,968,82.2024,8.4
80,161F,161,F,2,1,1,31,0,T,D,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1122,110.5818,11.3
81,2F,2,F,2,1,1,2,9,L,Y,E,W,4,,,,,,,,,,,,,,,,,,,,,,,,,0,1,921,461.0692,72.2
81,2F,2,F,2,2,1,1,1,F,D,E,W,1,,,,,,,,,75,1,2,,,,,0,,,,,,,,,0,0,1160,461.0692,72.2
81,3H,3,H,2,1,1,31,0,T,Y,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1022,1551.798,243
81,4C,4,C,2,1,1,2,12,F,D,E,W,3,,,,,,,,,61,13,16,18,17,12,5,0,,,,,,,,,0,1,972,42.97778,6.73
81,4C,4,C,2,2,1,1,12,F,D,E,W,2,,,,,,,,,73,14,11,6,2,0,0,0,,,,,,,,,0,1,1645,42.97778,6.73
81,5D,5,D,2,1,1,31,0,T,Y,L,O,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,945,65.1372,10.2
81,6E,6,E,2,1,1,2,62,R,Z,A,W,3,,,,,,,,,106,4,8,13,20,17,4,-17,,,,,,,,,0,1,1049,362.0862,56.7
81,6E,6,E,2,2,1,1,12,F,D,E,W,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1043,362.0862,56.7
81,7C,7,C,2,1,1,2,10,L,Z,E,W,3,2,2,12,F,L,E,S,1,184,0,0,13,8,0,0,30,,,,,,,,,0,1,1049,42.97778,6.73
81,7C,7,C,2,2,1,1,12,F,D,E,W,2,2,1,12,F,L,E,S,1,70,16,7,5,6,3,4,0,,,,,,,,,0,1,1150,42.97778,6.73
81,8C,8,C,2,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1108,42.97778,6.73
81,8C,8,C,2,2,1,1,6,B,D,E,W,1,,,,,,,,,57,1,1,2,2,2,3,0,,,,,,,,,0,0,970,42.97778,6.73
81,9D,9,D,2,1,1,2,12,F,Y,H,W,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,945,65.1372,10.2
81,10G,10,G,2,1,1,3,1,R,Y,E,W,3,2,31,0,T,Y,D,O,3,123,0,5,4,3,2,0,-17,,,,,,,,,0,1,1189,1111.164,174
81,10G,10,G,2,2,3,1,12,F,L,M,S,8,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1090,1111.164,174
81,10G,10,G,2,3,1,1,10,F,D,E,W,2,,,,,,,,,61,12,12,12,13,14,15,0,,,,,,,,,0,1,921,1111.164,174
81,11F,11,F,2,1,1,2,1,F,R,E,E,1,2,3,1,F,R,E,E,1,,,,,,,,,,,,,,,,,0,1,1049,461.0692,72.2
81,11F,11,F,2,2,1,1,11,F,Y,E,W,1,,,,,,,,,55,7,5,9,4,2,0,0,,,,,,,,,0,1,919,461.0692,72.2
81,11F,11,F,2,3,2,1,11,F,Y,L,W,1,,,,,,,,,63,0,0,1,1,1,1,0,,,,,,,,,0,0,1030,461.0692,72.2
81,12H,12,H,2,1,1,U,12,F,D,E,W,1,2,63,12,F,L,W,N,1,73,4,4,3,3,3,3,0,,,,,,,,,1,0,1150,1551.798,243
81,13C,13,C,2,1,1,2,12,F,D,E,W,2,,,,,,,,,60,20,16,13,11,9,9,0,,,,,,,,,0,1,1034,42.97778,6.73
81,13C,13,C,2,2,1,1,12,F,D,E,W,2,,,,,,,,,55,21,18,17,13,4,0,0,,,,,,,,,0,1,964,42.97778,6.73
81,14D,14,D,2,1,1,2,81,F,D,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1180,65.1372,10.2
81,14D,14,D,2,2,1,1,92,F,L,A,E,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1004,65.1372,10.2
81,15C,15,C,2,1,1,2,1,F,D,E,W,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,984,42.97778,6.73
81,15C,15,C,2,2,1,1,12,F,L,E,S,9,2,31,0,T,P,D,O,2,,,,,,,,,,,,,,,,,0,1,1058,42.97778,6.73
81,16D,16,D,2,1,1,61,0,F,D,E,W,1,2,61,0,U,D,L,W,2,58,1,1,1,0,0,0,0,,,,,,,,,0,1,866,86.632476,13.566
81,17G,17,G,2,1,1,2,9,L,B,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1008,1477.84812,231.42
81,17G,17,G,2,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,884,1477.84812,231.42
81,18H,18,H,2,1,1,31,0,T,P,D,O,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,911,2063.89134,323.19
81,19F,19,F,2,2,1,1,10,L,P,E,W,2,,,,,,,,,87,0,6,7,1,0,0,-9,,,,,,,,,0,1,1049,461.0692,72.2
