PSU,CASEID,CASENO,STRATIF,RECNO,VERSION,DRINKING,ALCTEST,VEHNO,OCUPANTS,DRPRES,MONDRIVE,MILEVEH,MILETOT,DRTRAIN,LASTRAIN,FREQDRIV,TYPEOP,BMCSREG,DRCLASS,ACCTYPE,AVOIDMAN,RELFACT,VIOCHAR1,VIOCHAR2,LSTATUS,LTYPCOMP,LREST,PREVSPD,PREVOTH,PREVDWI,PREVSUS,PREVACC,FEDAID,CLASTRAF,ROADFUNC,LANES,LANEWIDT,MEDIANT,MEDIANW,ACCESS,TRAFFLOW,SHOULDLT,SHOULDRT,ALIGNMNT,SLOPE,SUPELEV,CURVE,GRADE,PROFILE,SURTYPE,SURCOND,SPLIMIT,RESTRICT,TRAFCONT,TRCTLFCT,TRUCKSYS,ENVRF
9,025B,25,B,4,9,8,C,3,U,1,N,N,N,N,N,N,N,N,N,98,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
9,026B,26,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,68,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
9,026B,26,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,69,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
9,027B,27,B,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,87,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
9,027B,27,B,4,9,0,C,2,2,1,N,N,N,N,N,N,N,N,N,86,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
9,028C,28,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,11,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
9,029C,29,C,4,9,1,B,1,1,1,N,N,N,N,N,N,N,N,N,14,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25,N,N,N,N,N
9,030B,30,B,4,9,1,3,1,6,1,N,N,N,N,N,N,N,N,N,7,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25,N,N,N,N,N
9,031C,31,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,86,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,50,N,N,N,N,N
9,031C,31,C,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,87,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
9,032B,32,B,4,9,1,D,1,1,1,N,N,N,N,N,N,N,N,N,24,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
9,032B,32,B,4,9,U,U,2,1,1,N,N,N,N,N,N,N,N,N,U,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
9,033B,33,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,68,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
9,033B,33,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,69,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
9,034C,34,C,4,9,8,C,1,3,1,N,N,N,N,N,N,N,N,N,69,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
9,034C,34,C,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,68,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
9,035B,35,B,4,9,0,C,1,4,1,N,N,N,N,N,N,N,N,N,68,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,50,N,N,N,N,N
9,035B,35,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,69,7,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,50,N,N,N,N,N
9,036B,36,B,4,9,1,C,1,1,1,N,N,N,N,N,N,N,N,N,2,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
9,037C,37,C,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,88,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25,N,N,N,N,N
9,037C,37,C,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,89,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
9,038B,38,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,68,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
9,038B,38,B,4,9,0,C,2,2,1,N,N,N,N,N,N,N,N,N,69,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
9,039B,39,B,4,9,1,D,1,1,1,N,N,N,N,N,N,N,N,N,86,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,50,N,N,N,N,N
9,039B,39,B,4,9,0,C,2,2,1,N,N,N,N,N,N,N,N,N,87,6,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,50,N,N,N,N,N
9,040C,40,C,4,9,1,34,1,1,1,N,N,N,N,N,N,N,N,N,11,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25,N,N,N,N,N
9,041B,41,B,4,9,8,C,1,2,1,N,N,N,N,N,N,N,N,N,6,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25,N,N,N,N,N
9,042A,42,A,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,69,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
9,042A,42,A,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,68,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
9,042A,42,A,4,9,0,C,3,1,1,N,N,N,N,N,N,N,N,N,98,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
9,042A,42,A,4,9,8,C,4,1,1,N,N,N,N,N,N,N,N,N,98,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
9,043B,43,B,4,9,1,C,1,2,1,N,N,N,N,N,N,N,N,N,15,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25,N,N,N,N,N
9,044B,44,B,4,9,1,C,1,2,1,N,N,N,N,N,N,N,N,N,2,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
9,045B,45,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,20,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
9,045B,45,B,4,9,0,C,2,2,1,N,N,N,N,N,N,N,N,N,22,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
9,046C,46,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,28,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
9,046C,46,C,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,31,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
9,047B,47,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,20,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
9,047B,47,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,22,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
9,048B,48,B,4,9,0,C,1,4,1,N,N,N,N,N,N,N,N,N,69,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
9,048B,48,B,4,9,8,C,2,1,1,N,N,N,N,N,N,N,N,N,68,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
9,049C,49,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,87,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25,N,N,N,N,N
9,049C,49,C,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,86,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
9,050C,50,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,82,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
9,050C,50,C,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,83,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
9,051B,51,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,83,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
9,051B,51,B,4,9,0,C,2,4,1,N,N,N,N,N,N,N,N,N,82,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25,N,N,N,N,N
9,052C,52,C,4,9,0,C,1,3,1,N,N,N,N,N,N,N,N,N,88,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
9,052C,52,C,4,9,0,C,2,2,1,N,N,N,N,N,N,N,N,N,89,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
9,053B,53,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,21,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
9,053B,53,B,4,9,0,C,2,2,1,N,N,N,N,N,N,N,N,N,20,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
9,054A,54,A,4,9,1,19,1,2,1,N,N,N,N,N,N,N,N,N,2,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
9,054A,54,A,4,9,0,C,2,2,1,N,N,N,N,N,N,N,N,N,98,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
9,055B,55,B,4,9,1,7,1,1,1,N,N,N,N,N,N,N,N,N,88,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
9,055B,55,B,4,9,U,U,2,1,1,N,N,N,N,N,N,N,N,N,U,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
9,056B,56,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,88,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25,N,N,N,N,N
9,056B,56,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,89,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
9,057A,57,A,4,9,1,D,1,1,1,N,N,N,N,N,N,N,N,N,6,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
9,058B,58,B,4,9,1,U,1,2,1,N,N,N,N,N,N,N,N,N,89,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
9,058B,58,B,4,9,0,C,2,2,1,N,N,N,N,N,N,N,N,N,88,6,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
9,059B,59,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,20,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
9,059B,59,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,21,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
9,059B,59,B,4,9,0,C,3,2,1,N,N,N,N,N,N,N,N,N,98,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
9,060A,60,A,4,9,1,29,1,1,1,N,N,N,N,N,N,N,N,N,2,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
9,061B,61,B,4,9,1,15,1,1,1,N,N,N,N,N,N,N,N,N,20,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
9,061B,61,B,4,9,0,C,2,5,1,N,N,N,N,N,N,N,N,N,22,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
9,062B,62,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,68,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
