PSU,CASEID,CASENO,STRATIF,RECNO,VERSION,VEHNO,HITRUN,OCCFORMS,VEHROLE,TOWAWAY,MODELYR,MAKE,MODEL,REGISTRA,VIN,BODYTYPE,TOWHITCH,SEATCAP,TCAXLE1,TCAXLE2,TCAXLE3,TCAXLE4,TCTIRE1,TCTIRE2,TCTIRE3,TCTIRE4,TCCOND1,TCCOND2,TCCOND3,TCCOND4,LMIRROR,RMIRROR,OVERRIDE,REARTURN,CABCONF,AXLESP,AXLEST1,AXLEST2,AXLEST3,TRAILER1,TRAILER2,TRAILER3,MAXWIDTH,MAXLEN,BRAKETY,GVWR,VEHSEQ1,VEHSEQ2,OBJCONT1,OBJCONT2,DOF1,DOF2,GAD1,GAD2,SHL1,SHL2,SVL1,SVL2,TDD1,TDD2,EXTENT1,EXTENT2,ACCSEQ1,ACCSEQ2,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,SDVL,SDVC1,SDVC2,SDVC3,SDVC4,SDVC5,SDVC6,SDVD,DOCCDC,SPECUSE,ODOMETER,PCINTEG,DPCOMPNT,DPINTRSN,DOCOMPNT,DOINTRSN,PPCOMPNT,PPINTRSN,POCOMPNT,POINTRSN,STEERSEP,STEERDEF,FIRE,IMPTYPE,OTHROLE,ROLLOVER,JACKNIFE,HAZCARGO,CURBWGT,CARGOWGT,SOURCWGT,DVBASIS,DVTOTAL,DVLONG,DVLAT,ENERGY,TRAVELSP,VINLNGTH,VINJSER,VINJURED,VTREAT,DRIVE,OTVEHWGT,OTBDYTYP,VAIS,WHEELSHT,WHEELLNG
58,235A,235,A,3,9,1,0,3,3,2,63,12,1,N,3R17,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,69,6,0,B,R,Y,D,A,A,W,O,09,03,1,2,,,,,,,,,,,,,,,,,2,N,U,8,8,4,25,4,10,3,26,2,1,1,0,4,1,4,0,N,24,0,0,6,U,U,U,U,50,11,1,3,1,1,U,75,5,U,U
58,235A,235,A,3,9,2,0,1,1,2,79,12,84,N,9999999999,75,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,N,N,N,N,N,N,N,N,N,N,N,N,1,2,1,U,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,3,0,1,N,U,U,U,6,U,U,U,U,58,17,0,0,U,8,24,2,0,U,U
58,236B,236,B,3,9,1,0,1,1,2,87,35,43,N,1N4PB22S0H,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,3,1,33,52,12,U,F,9,Z,9,E,9,W,9,04,99,3,1,60,0,10,21,33,29,26,0,,,,,,,,,1,N,2,7,2,2,20,2,4,3,97,2,2,1,0,1,6,0,0,N,22,0,0,1,36,-36,0,1008,55,17,0,1,3,2,998,98,1,U,U
58,237C,237,C,3,9,1,0,1,1,1,85,18,3,N,1G4CW6935F,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,2,0,0,N,32,0,0,3,10,-8,-6,299,20,17,0,0,0,1,23,3,0,U,U
58,237C,237,C,3,9,2,0,2,2,2,81,41,34,N,JM1FB3311B,3,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,10,,L,,Z,,E,,W,,02,,1,,85,0,1,6,4,2,0,-48,,,,,,,,,1,N,121,7,7,1,0,0,0,0,0,0,1,0,0,2,1,0,0,N,23,0,0,3,13,-8,10,108,20,17,0,1,4,1,32,4,1,95.3,U
58,238B,238,B,3,9,1,0,1,3,2,79,49,32,N,KE3,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,1,R,F,Y,Z,E,E,W,W,03,01,1,2,107,0,4,8,11,4,2,6,58,0,0,0,1,1,1,0,1,N,114,7,0,0,0,0,7,2,97,1,1,0,0,3,1,0,0,N,20,0,0,1,13,2,-13,116,10,10,0,0,0,1,22,5,0,93.3,U
58,238B,238,B,3,9,2,0,3,1,2,86,7,8,N,1B3BZ18C6H,5,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,12,,F,,D,,E,,W,,01,,1,,58,4,4,4,4,4,4,0,,,,,,,,,1,N,10,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,N,22,0,0,1,10,-10,2,102,45,17,0,3,4,2,20,2,1,U,U
58,238B,238,B,3,9,3,0,1,2,1,86,19,3,N,1G6CD698XG,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,U,,9,,9,,9,,9,,99,,2,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,1,0,0,N,34,U,U,3,6,-6,0,88,0,17,0,0,0,1,20,2,0,U,U
58,239C,239,C,3,9,1,0,1,1,2,88,22,U,N,KL2TR5163J,9,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,2,0,0,N,U,U,U,8,U,U,U,U,10,17,0,1,0,U,37,4,7,U,U
58,239C,239,C,3,9,2,0,1,2,1,86,12,16,N,2FABP43G5G,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,10,,L,,Y,,E,,W,,02,,1,,83,0,1,4,6,2,0,-5,,,,,,,,,1,N,23,1,6,2,98,1,0,0,0,0,1,0,0,2,1,0,0,N,37,0,0,8,U,U,U,U,35,17,0,0,4,1,U,9,0,U,U
58,240A,240,A,3,9,1,0,4,1,2,84,18,5,N,1G4AZ67Y7E,1,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,1,0,0,N,38,U,U,3,37,-37,0,2046,55,17,2,4,1,2,35,2,3,U,U
58,240A,240,A,3,9,2,0,1,1,2,79,6,7,N,FP22G9,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,12,,F,,D,,E,,W,,04,,1,,70,37,36,36,33,32,28,0,,,,,,,,,1,N,73,2,2,4,21,3,2,3,98,3,2,1,0,1,1,0,0,N,35,0,0,3,43,-42,7,2015,45,13,1,1,1,1,38,1,1,112.7,U
58,240A,240,A,3,9,3,0,1,1,1,75,19,3,N,6D47S5,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,76,,U,,9,,9,,9,,9,,99,,2,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,U,6,0,0,N,51,0,0,7,U,U,U,U,55,13,0,0,0,1,998,98,0,130.0,U
58,241B,241,B,3,9,1,0,3,1,2,80,12,74,N,E14E,40,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,69,U,0,9,R,9,D,9,A,9,O,99,03,1,2,,,,,,,,,,,,,,,,,1,N,U,7,U,U,U,U,7,2,24,1,U,U,0,1,2,1,0,N,39,U,U,8,U,U,U,U,40,11,0,2,U,8,32,56,7,U,U
58,241B,241,B,3,9,2,0,1,3,2,86,20,70,N,1G8CT78R76,56,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,69,U,U,9,9,9,9,9,9,9,9,99,99,1,5,,,,,,,,,,,,,,,,,2,N,32,8,6,4,97,4,8,3,26,2,1,0,0,2,1,4,0,N,32,0,0,8,U,U,U,U,35,17,1,1,3,8,39,40,3,U,U
58,242C,242,C,3,9,1,0,5,2,2,79,49,32,N,KE3,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,10,1,L,R,D,Z,E,E,W,W,03,01,1,2,147,0,0,0,2,4,0,-5,,,,,,,,,1,N,100,1,2,2,24,2,0,0,0,0,1,0,0,2,1,0,0,N,20,0,0,7,U,U,U,U,25,10,0,1,4,1,32,2,1,93.3,U
58,242C,242,C,3,9,2,0,1,1,2,79,22,10,N,2H37W9,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,43,U,U,9,9,9,9,9,9,9,9,99,99,1,3,,,,,,,,,,,,,,,,,2,N,147,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,N,32,0,0,7,U,U,U,U,15,13,0,1,4,1,20,4,1,108.1,U
61,001B,1,B,3,9,1,0,1,2,2,81,20,73,N,1GCDC14H5B,50,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,62,,R,,D,,E,,W,,03,,1,,84,8,11,15,16,10,8,41,,,,,,,,,1,N,79,3,11,0,98,2,7,2,24,2,1,0,0,3,1,0,0,N,36,3,2,1,29,-10,-27,495,U,17,0,1,4,8,32,2,1,U,U
61,001B,1,B,3,9,2,0,1,1,2,79,18,1,N,4K4739,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,11,,F,,D,,E,,W,,03,,1,,,,,,,,,,,,,,,,,,1,N,73,1,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,N,32,0,0,1,35,-31,18,2567,U,13,0,1,3,1,36,50,2,108.1,U
61,002C,2,C,3,9,1,0,1,1,2,83,20,73,N,1GCGC24M4D,50,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,2,0,0,N,U,U,U,8,U,U,U,U,U,17,0,0,0,8,29,2,0,U,U
61,002C,2,C,3,9,2,0,1,2,2,79,20,12,N,1M27C9,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,2,,R,,Z,,A,,W,,04,,1,,137,2,6,15,17,2,0,-23,,,,,,,,,1,N,99,7,0,0,0,0,7,4,97,3,1,0,0,3,1,0,0,N,29,0,0,8,U,U,U,U,U,13,0,1,4,1,U,50,1,97.0,U
61,003D,3,D,3,9,1,0,1,1,2,85,12,15,N,1FABP19X5F,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,U,U,9,9,9,9,9,9,9,9,99,99,1,2,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,2,0,0,N,24,U,U,3,13,-13,-2,310,U,17,0,0,0,2,22,5,0,U,U
61,003D,3,D,3,9,2,0,1,2,2,85,30,42,N,1VWFA0175F,5,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,9,9,L,L,F,B,E,E,W,W,02,01,1,2,45,0,6,7,4,3,1,37,36,1,1,2,2,1,0,-41,1,N,40,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,N,22,0,0,3,15,-3,15,55,U,17,0,1,6,2,24,2,1,U,U
61,004A,4,A,3,9,1,0,1,2,2,81,18,1,N,1G4AJ47A3B,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,89,9,L,L,Y,Z,A,E,W,W,04,01,1,2,,,,,,,,,,,,,,,,,1,N,76,8,7,4,24,4,0,0,0,0,2,1,0,2,1,0,0,N,33,0,0,1,18,-3,17,521,U,17,1,1,1,1,25,50,4,U,U
61,004A,4,A,3,9,2,0,1,1,2,84,12,77,N,1FTBR103CE,50,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,12,3,F,R,D,D,E,E,W,W,02,03,1,2,60,13,11,12,14,11,12,0,108,0,5,1,4,4,7,6,1,N,U,1,U,U,U,U,U,U,U,U,U,1,0,1,2,0,0,N,25,0,0,1,23,-22,-4,600,U,17,0,1,4,8,33,2,1,U,U
61,005B,5,B,3,9,1,0,1,1,2,83,20,8,N,130269,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,1,,F,,Y,,E,,W,,02,,1,,67,6,4,6,11,6,2,0,,,,,,,,,1,N,115,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,N,25,0,0,3,25,-19,-16,425,U,13,0,1,3,1,36,2,2,U,U
61,005B,5,B,3,9,2,0,1,1,1,77,21,2,N,3N37L7,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,135,U,U,U,U,U,U,U,U,U,U,U,0,1,1,0,0,N,36,U,U,3,17,-17,0,515,U,13,0,1,5,1,25,4,7,116.0,U
61,006C,6,C,3,9,1,0,1,2,1,86,21,2,N,1G3HY693XG,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,9,,L,,P,,E,,W,,02,,2,,81,0,2,4,1,0,0,-25,,,,,,,,,1,N,13,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,N,31,0,0,1,4,0,3,35,U,17,0,0,0,1,38,10,0,U,U
61,006C,6,C,3,9,2,0,1,3,1,75,20,7,N,1D80H5,10,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,9,3,L,R,Z,B,E,E,W,W,01,01,1,2,101,0,2,3,4,4,0,-9,,,,,,,,,1,N,162,7,7,2,0,0,0,0,0,0,1,0,0,2,1,0,0,N,38,0,0,3,7,-2,6,71,U,13,0,0,0,1,33,4,0,116.0,U
61,006C,6,C,3,9,3,0,1,1,2,85,19,3,N,1G6CB6987F,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,53,U,U,U,U,U,U,U,U,U,U,U,0,1,2,0,0,N,33,0,0,3,6,-6,-2,150,U,17,0,1,4,1,38,10,1,U,U
61,007A,7,A,3,9,1,0,1,1,2,81,22,9,N,1G2AS87A3B,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,75,,12,,F,,D,,E,,W,,03,,1,,60,7,12,20,29,32,34,0,,,,,,,,,1,N,59,1,0,0,0,0,0,0,0,0,1,1,0,1,6,0,0,N,34,U,U,7,U,U,U,U,U,17,1,1,1,1,998,98,2,U,U
61,008B,8,B,3,9,1,0,1,1,2,83,49,77,N,JT4RN38DXD,50,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,2,1,69,2,0,12,T,F,D,L,D,E,O,E,03,01,2,1,,,,,,,,,62,8,1,1,1,0,0,0,1,N,71,8,9,3,27,2,5,4,97,4,1,1,0,5,6,4,0,N,24,0,0,7,U,U,U,U,U,17,0,1,3,8,998,98,2,U,U
61,008B,8,B,3,9,2,0,1,2,1,83,19,3,N,1G6AD6984D,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,6,,B,,R,,E,,S,,01,,1,,69,0,0,0,0,1,3,0,,,,,,,,,1,N,63,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,N,38,0,0,1,7,7,1,50,U,17,0,0,0,1,24,50,0,U,U
61,009C,9,C,3,9,1,0,2,1,2,81,13,1,N,1G4AL69N6B,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,12,,F,,D,,E,,W,,01,,1,,67,7,6,4,2,2,2,0,,,,,,,,,1,N,38,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,N,33,0,0,1,16,-16,0,190,U,17,0,1,4,1,37,50,1,U,U
61,009C,9,C,3,9,2,0,1,2,1,86,20,73,N,1GCEC14H9G,50,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,6,,B,,D,,E,,W,,01,,1,,76,4,6,7,8,9,10,0,,,,,,,,,1,N,12,1,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,N,37,4,2,1,13,13,-2,375,0,17,0,0,0,8,33,4,0,U,U
