PSUWGT,NATWGT,RATWGT,PSU,AOPSVEH,CASEID,CASENO,STRATIF,VERSION,VEHNO,MODELYR,MAKE,MODEL,BODYTYPE,VIN,TOWPAR,TRAVELSP,DRINKDRG,ALCTEST,SPLIMIT,MANEUVER,ACCTYPE,DRPRES,OCUPANTS,OCCFORMS,CURBWGT,TOWHITCH,DOCTRAJ,CONDTREE,ROLLOVER,FOVERIDE,ROVERIDE,ANGTHIS,ANGOTHER,DVBASIS,DVTOTAL,DVLONG,DVLAT,ENERGY,DVCONFID,INSPTYPE,VINLNGTH,VINJSER,VINJURED,DRIVE,VTREAT,OTVEHWGT,OTBDYTYP,VAIS,CARGOWGT
4.500,314.7975,419.16221273,44,0,54E,54,E,3,1,86,41,477,30,JM2UF111XG,1,45,1,27,45,1,6,1,2,2,26,0,0,0,2,0,0,997,997,5,U,U,U,U,0,1,17,0,2,8,4,998,98,1,0
18.000,1259.19,1727.6442883,44,1,55G,55,G,3,1,89,12,13,3,1FAPP93J3K,1,20,0,C,35,10,89,1,1,1,23,0,0,0,0,0,0,0,90,1,7,-3,6,25,1,1,17,0,1,2,0,40,21,1,0
18.000,1259.19,1727.6442883,44,0,55G,55,G,3,2,78,20,474,21,CGL2584100,0,20,0,C,35,4,88,1,1,0,40,0,0,0,0,0,0,90,0,1,4,-3,-2,128,2,2,13,N,N,8,N,23,3,N,0
24.750,1731.38625,2426.4859484,44,0,56H,56,H,3,1,84,12,477,30,1FTBR10C8E,1,50,1,13,55,4,6,1,1,1,26,0,1,0,0,0,0,998,998,5,U,U,U,U,0,2,17,0,1,8,0,998,98,1,0
2.500,174.8875,232.86789596,44,0,57E,57,E,3,1,86,20,9,2,1G1FP87S0G,1,65,0,C,55,8,2,1,1,1,30,0,1,0,4,0,0,997,997,5,U,U,U,U,0,1,17,0,1,1,4,998,98,1,0
2.500,174.8875,232.86789596,44,0,58E,58,E,3,1,85,20,882,61,2GCEK14H0F,0,0,0,C,55,1,98,,,,,,,,,,,,,,,,,,,,17,N,N,8,N,N,N,N,
2.500,174.8875,232.86789596,44,1,58E,58,E,3,2,89,69,47,3,JD1FG1202K,1,0,0,C,55,1,21,1,1,1,18,0,0,0,0,5,4,180,180,4,U,U,U,U,0,2,17,0,1,2,4,33,2,1,0
2.500,174.8875,232.86789596,44,0,58E,58,E,3,3,80,21,1,2,3K47AAD400,1,55,0,C,55,3,20,1,1,1,33,0,1,0,0,1,0,180,180,6,U,U,U,U,0,2,13,0,1,1,4,18,3,1,0
3.375,236.09810832,286.02078517,44,0,59F,59,F,3,1,84,20,13,3,1G1AJ08C8E,1,55,0,C,55,2,7,1,1,1,21,0,0,0,2,0,0,997,997,5,U,U,U,U,0,1,17,0,1,1,4,998,98,1,0
3.375,236.09810832,286.02078517,44,0,60F,60,F,3,1,85,12,4,2,1FABP4636F,1,U,0,C,55,1,27,1,2,2,31,0,0,0,0,0,1,10,0,5,U,U,U,U,0,1,17,0,2,1,U,36,4,7,0
3.375,236.09810832,286.02078517,44,0,60F,60,F,3,2,81,20,2,4,1G1AN69J6B,1,45,0,C,55,4,24,1,2,2,36,0,0,0,0,4,0,0,10,5,U,U,U,U,0,1,17,0,2,1,4,31,2,1,0
1.000,69.955,117.6594856,44,0,61A,61,A,3,1,86,7,473,31,1B7FD04H8G,1,45,1,D,20,U,86,1,1,1,35,0,0,0,0,0,0,0,90,1,19,-10,17,1345,4,2,17,1,1,8,1,28,4,3,0
1.000,69.955,117.6594856,44,0,61A,61,A,3,2,86,12,17,4,1FABP29U3G,1,25,0,C,35,1,87,1,1,1,28,0,0,0,0,0,0,90,0,1,23,-20,-12,189,4,2,17,1,1,2,3,35,31,3,0
1.000,69.955,95.394321079,44,0,62C,62,C,3,1,70,23,473,31,CS104BZ500,1,10,0,C,55,1,82,1,2,2,35,0,0,0,0,0,0,250,0,1,18,-15,9,517,1,1,12,1,2,8,3,28,30,3,0
1.000,69.955,95.394321079,44,0,62C,62,C,3,2,89,12,477,30,1FTCR10A5K,1,55,0,C,55,8,83,1,1,1,28,0,1,0,0,0,0,0,250,1,23,-20,-11,579,1,1,17,0,1,8,4,35,31,2,1
9.000,629.595,838.32442546,44,0,63E,63,E,3,1,89,20,16,2,1G1JF11W6K,1,75,0,C,65,U,7,1,4,4,24,0,0,0,4,0,0,997,997,5,U,U,U,U,0,1,17,0,3,2,4,998,98,2,U
36.000,2518.38,3455.2885766,44,0,64G,64,G,3,1,84,12,3,3,1FABP28A7E,0,15,0,C,55,1,78,1,1,0,27,0,0,0,0,0,0,278,286,5,U,U,U,U,0,2,17,N,N,1,N,27,30,N,0
36.000,2518.38,3455.2885766,44,0,64G,64,G,3,2,87,35,477,30,1N6ND11S7H,1,55,0,C,55,8,79,1,2,2,27,0,1,0,0,0,0,286,278,5,U,U,U,U,0,1,17,0,0,8,0,27,3,0,0
2.000,139.91,223.64802685,44,0,65D,65,D,3,1,73,21,1,2,3J57K3M100,1,65,1,35,55,4,2,1,1,1,38,0,1,1,0,0,0,998,998,5,U,U,U,U,0,1,13,1,1,1,3,998,98,4,0
5.400,377.75697331,457.63325627,44,0,66F,66,F,3,1,81,37,32,4,JHMSM5420B,1,30,0,C,55,1,50,1,3,3,22,0,0,0,0,0,0,270,100,1,24,-24,4,260,1,2,17,0,2,2,4,37,4,1,U
5.400,377.75697331,457.63325627,44,0,66F,66,F,3,2,85,12,16,4,2FABP43G5F,1,30,0,C,55,1,51,1,1,1,37,0,0,0,0,0,0,100,270,1,17,-17,3,667,2,1,17,0,1,1,4,22,4,1,0
16.000,1119.28,1535.6838118,44,0,67G,67,G,3,1,89,49,477,30,JT4VN01D9K,1,55,4,C,55,8,6,1,3,3,37,0,1,0,0,0,0,60,20,1,8,-6,-5,253,1,1,17,0,1,8,0,32,14,1,0
16.000,1119.28,1535.6838118,44,0,67G,67,G,3,2,87,12,470,14,1FMCU14T7H,1,30,0,C,55,1,98,1,1,1,32,0,0,0,0,0,0,20,60,1,10,3,9,56,3,1,17,0,0,8,0,37,30,0,0
22.000,1539.01,2156.8763985,44,0,68H,68,H,3,1,85,19,3,4,1G6CD6984F,1,60,0,C,55,4,7,1,1,1,33,0,1,1,0,0,0,998,998,5,U,U,U,U,0,1,17,0,0,2,0,998,98,0,0
1.000,69.955,95.394321079,44,0,69C,69,C,3,1,91,20,477,30,1GCCS14Z7M,1,45,0,C,55,1,2,1,1,1,27,0,0,0,U,0,0,997,997,5,U,U,U,U,0,1,17,1,1,8,3,998,98,3,0
6.000,419.73,558.88295031,44,0,70E,70,E,3,1,87,37,32,4,1HGCA5634H,1,40,0,C,45,9,86,1,1,1,24,0,1,0,0,0,0,270,20,6,U,U,U,U,0,1,17,0,1,2,4,31,6,1,0
6.000,419.73,558.88295031,44,0,70E,70,E,3,2,87,12,17,6,1FABP58G6H,1,5,0,C,45,U,87,1,1,1,31,0,0,0,0,0,0,20,270,6,U,U,U,U,0,0,17,0,0,2,U,N,N,U,U
8.100,566.63545997,686.44988441,44,0,71F,71,F,3,1,80,49,32,6,TE72500400,1,10,0,C,55,1,68,1,1,1,22,0,0,0,0,0,0,290,180,5,U,U,U,U,0,1,11,0,1,1,4,36,4,2,0
8.100,566.63545997,686.44988441,44,0,71F,71,F,3,2,83,21,2,4,1G3AY69A5D,0,35,0,C,55,3,69,1,1,0,36,0,1,0,0,0,0,180,290,5,U,U,U,U,0,2,17,N,N,1,N,22,6,N,0
33.000,2308.515,3235.3145978,44,0,72H,72,H,3,1,80,30,36,3,17A0750800,1,60,0,C,55,4,7,1,1,1,22,0,1,8,0,0,0,998,998,5,U,U,U,U,0,1,10,0,0,2,6,998,98,0,0
1.000,69.955,117.6594856,44,0,73A,73,A,3,1,87,41,477,30,JM2UF1136H,1,80,1,20,45,1,2,1,3,3,26,0,1,1,0,0,0,998,998,1,31,-31,0,1049,4,1,17,2,3,8,1,998,98,4,0
3.500,244.8425,267.86239552,44,0,74B,74,B,3,1,84,20,473,31,1GCHC34W2E,1,50,0,C,55,3,69,1,2,2,49,0,0,0,0,0,0,90,225,1,19,-17,8,1353,1,2,17,0,2,8,4,32,4,2,0
3.500,244.8425,267.86239552,44,0,74B,74,B,3,2,78,21,1,4,3J09A9G400,1,20,0,0,55,1,68,1,3,3,32,0,0,0,0,0,0,225,90,1,26,-13,-23,478,3,1,13,3,3,1,1,49,31,4,0
1.000,69.955,95.394321079,44,0,75C,75,C,3,1,90,23,477,30,1GTCS14Z9L,1,55,4,B,55,2,7,1,1,1,27,0,1,1,0,0,0,998,998,5,U,U,U,U,0,1,17,1,1,8,4,998,98,3,0
9.450,661.0747033,800.85819848,44,0,76F,76,F,3,1,77,20,2,4,1N69L75200,1,55,1,29,55,U,1,1,3,3,38,0,0,U,0,0,0,998,998,5,U,U,U,U,0,0,13,0,0,1,6,N,N,0,0
4.000,279.82,306.12845202,44,0,77B,77,B,3,1,80,12,12,4,OE92B18700,1,40,1,6,35,1,87,1,3,3,27,0,0,0,0,0,0,80,0,6,U,U,U,U,0,2,11,1,3,1,1,45,21,3,0
4.000,279.82,306.12845202,44,0,77B,77,B,3,2,83,12,474,21,1FTDF15Y9D,1,25,0,C,35,1,86,1,2,2,45,0,0,0,0,0,0,0,80,6,U,U,U,U,0,1,17,0,2,8,4,27,4,2,6
1.000,69.955,95.394321079,44,0,78C,78,C,3,1,82,20,473,31,2GCDC14C8C,1,50,0,C,35,1,83,1,2,2,35,0,0,0,0,0,0,220,110,1,14,-13,-2,587,1,1,17,0,1,8,4,42,6,1,0
1.000,69.955,95.394321079,44,0,78C,78,C,3,2,U,U,U,U,9999999999,0,U,U,U,35,U,82,,,,,,,,,,,,,,,,,,,,U,N,N,8,N,N,N,N,
1.000,69.955,95.394321079,44,0,78C,78,C,3,3,87,18,3,6,1G4BV81Y1H,1,10,0,C,35,1,98,1,1,1,42,0,0,0,0,0,0,110,220,1,12,-2,12,231,1,1,17,0,1,1,4,35,31,1,0
1.000,69.955,95.394321079,44,1,78C,78,C,3,4,90,18,3,4,1G4CW54C0L,0,10,0,C,35,1,98,1,1,1,33,0,0,0,0,0,0,110,200,6,U,U,U,U,0,1,17,0,0,1,0,42,6,0,0
1.000,69.955,95.394321079,44,0,79C,79,C,3,1,85,20,9,3,1G1FS87H0F,1,35,0,C,55,10,68,1,1,1,30,0,0,0,0,0,0,220,90,6,U,U,U,U,0,1,17,0,0,1,0,19,4,0,0
1.000,69.955,95.394321079,44,0,79C,79,C,3,2,87,37,31,4,1HGEC4538H,1,50,0,C,55,3,69,1,4,4,19,0,1,0,0,0,0,90,220,6,U,U,U,U,0,1,17,0,2,U,4,30,3,1,0
10.800,755.51394663,915.26651255,44,0,80F,80,F,3,1,78,22,18,2,2G27W8P500,1,10,0,C,55,98,82,1,2,2,35,0,0,0,0,0,0,136,240,1,8,1,8,100,1,1,13,0,0,2,0,17,3,0,0
10.800,755.51394663,915.26651255,44,0,80F,80,F,3,2,84,37,31,3,JHMAF3324E,1,50,0,C,55,1,83,1,1,1,17,0,0,0,0,0,0,240,136,1,17,-17,-1,241,1,1,17,0,1,2,U,35,2,7,0
2.250,157.39875,251.60403021,44,0,81D,81,D,3,1,76,37,31,3,SBC401850,1,35,0,C,35,1,2,1,1,1,18,0,0,1,0,0,0,998,998,5,U,U,U,U,0,1,9,0,1,2,4,998,98,1,0
4.500,314.7975,419.16221273,44,0,82E,82,E,3,1,89,22,16,2,1G2JD11K2K,1,45,0,C,45,U,1,1,2,2,24,0,0,1,0,0,0,998,998,1,35,-35,0,1145,1,1,17,0,2,2,3,998,98,2,0
6.075,424.97659498,514.83741331,44,0,83F,83,F,3,1,85,37,32,4,1HGAD7432F,1,35,0,C,35,1,12,1,2,2,23,0,0,1,0,0,0,998,998,5,U,U,U,U,0,1,17,0,2,2,3,998,98,2,0
24.750,1731.38625,2426.4859484,44,0,84H,84,H,3,1,82,21,15,4,1G3AB69R3C,1,35,0,C,55,1,7,1,1,1,26,0,0,0,0,0,0,998,998,5,U,U,U,U,0,1,17,0,0,2,0,998,98,0,0
1.000,69.955,95.394321079,44,0,85C,85,C,3,1,88,7,17,3,1B3BS44E8J,1,65,1,9,65,1,52,1,1,1,25,0,0,0,0,0,0,180,0,5,U,U,U,U,0,1,17,1,1,2,3,24,2,3,2
1.000,69.955,95.394321079,44,0,85C,85,C,3,2,84,20,16,2,1G1AE27PXE,1,0,8,E,65,97,52,0,0,0,24,0,0,0,0,0,0,0,180,5,U,U,U,U,0,1,17,N,N,2,N,25,3,N,0
3.000,209.865,335.47204028,44,0,86D,86,D,3,1,80,41,35,5,FA4US58100,1,65,U,C,55,1,1,1,1,1,20,0,1,1,0,0,0,998,998,5,U,U,U,U,0,1,11,0,1,2,4,998,98,2,0
6.000,419.73,558.88295031,44,0,87E,87,E,3,1,87,20,16,2,1G1JE1112H,1,20,0,C,35,3,20,1,1,1,23,0,0,0,0,4,0,270,270,4,U,U,U,U,0,2,17,0,1,2,4,36,31,1,0
6.000,419.73,558.88295031,44,0,87E,87,E,3,2,76,12,473,31,F10YNA7700,1,0,0,C,35,1,22,1,2,2,36,0,0,0,0,0,1,270,270,4,U,U,U,U,0,1,11,0,1,8,4,23,2,1,0
33.000,2308.515,3235.3145978,44,0,88H,88,H,3,1,78,12,473,31,F10GNAK300,1,60,0,C,55,2,7,1,1,1,34,0,1,0,4,0,0,997,997,5,U,U,U,U,0,2,11,0,0,8,0,998,98,0,1
3.500,244.8425,326.01505435,44,0,89E,89,E,3,1,70,12,473,31,F10GNG7300,1,0,0,C,45,1,82,1,2,2,32,0,0,0,0,0,0,126,262,1,16,-14,8,371,1,1,11,0,2,8,4,28,30,1,0
3.500,244.8425,326.01505435,44,0,89E,89,E,3,2,90,41,477,30,JM2UF6146L,1,45,0,C,45,8,83,1,1,1,28,0,1,0,0,0,0,262,126,1,18,-18,-3,288,1,1,17,0,1,8,4,32,31,1,1
4.725,330.53735165,400.42909924,44,0,90F,90,F,3,1,80,12,32,3,GCFBAE6500,1,55,0,C,55,1,7,1,1,1,18,0,1,0,4,0,0,997,997,5,U,U,U,U,0,1,12,0,1,2,4,998,98,1,0
14.000,979.37,1343.7233354,44,0,91G,91,G,3,1,82,12,473,31,1FTCF10F0C,0,0,0,C,55,1,88,1,1,0,32,0,0,0,0,0,0,260,152,6,U,U,U,U,0,2,17,N,N,8,N,23,2,N,0
14.000,979.37,1343.7233354,44,0,91G,91,G,3,2,87,20,16,2,1G1JC111XH,1,55,0,C,55,U,89,1,2,2,23,0,0,0,2,0,0,997,997,5,U,U,U,U,0,1,17,0,1,2,4,998,98,1,0
19.250,1346.63375,1887.2668487,44,0,92H,92,H,3,1,84,9,8,5,1P3BM18C1E,1,20,0,C,20,1,86,1,1,1,22,0,0,0,0,0,0,90,180,5,U,U,U,U,0,1,17,0,0,2,0,32,2,0,0
19.250,1346.63375,1887.2668487,44,0,92H,92,H,3,2,79,18,10,2,4J47A9H200,0,30,0,C,30,1,87,1,1,0,32,0,0,0,0,0,0,180,90,5,U,U,U,U,0,2,13,N,N,1,N,22,5,N,0
2.750,192.37625,307.51603692,44,0,93D,93,D,3,1,85,12,470,14,1FMCU14S5F,1,65,0,C,45,U,7,1,1,1,32,0,1,1,0,0,0,998,998,5,U,U,U,U,0,1,17,0,1,8,3,998,98,2,0
5.500,384.7525,512.30937111,44,0,94E,94,E,3,1,88,49,477,30,JT4RN50A3J,0,0,0,C,45,1,21,1,1,0,27,0,0,0,0,0,1,135,135,5,U,U,U,U,0,2,17,N,N,8,N,28,4,N,0
5.500,384.7525,512.30937111,44,1,94E,94,E,3,2,88,49,40,4,JT2SV24E3J,1,20,0,C,45,2,20,1,2,2,28,0,0,0,0,4,0,135,135,5,U,U,U,U,0,1,17,0,1,2,3,27,30,1,0
7.425,519.4158383,629.24572738,44,0,95F,95,F,3,1,83,20,13,5,1G1AB68C8D,1,30,0,C,55,1,2,1,1,1,23,0,0,0,0,0,0,998,998,5,U,U,U,U,0,2,17,0,1,1,4,998,98,1,0
30.250,2116.13875,2965.705048,44,0,96H,96,H,3,1,84,20,9,2,1G1AP871XE,1,35,0,C,35,8,45,1,1,1,30,0,0,0,0,0,0,280,275,1,10,5,-9,103,1,1,17,0,1,1,6,26,2,1,0
30.250,2116.13875,2965.705048,44,0,96H,96,H,3,2,84,20,9,2,1G1AP87H3E,1,35,0,C,35,2,47,1,1,1,26,0,0,0,0,0,0,280,275,1,10,-3,9,151,1,1,17,0,0,1,0,30,2,0,0
1.000,69.955,95.394321079,44,0,97C,97,C,3,1,87,34,34,2,WBAAA2300H,1,60,1,B,35,3,1,1,1,1,27,0,1,1,0,0,0,998,998,1,16,-16,0,261,1,1,17,0,1,1,U,998,98,7,0
6.660,465.9003,620.36007484,44,0,98E,98,E,3,1,88,38,477,30,JAACL11L1J,1,35,0,C,35,1,2,1,2,2,24,0,1,0,0,0,0,998,998,5,U,U,U,U,0,2,17,0,2,8,4,998,98,2,0
8.991,628.96536057,761.9593717,44,0,99F,99,F,3,1,64,12,6,2,4V66Z11000,1,55,0,C,55,1,6,1,2,2,37,0,1,0,0,0,0,998,998,5,U,U,U,U,0,0,11,0,1,1,4,N,N,2,0
36.630,2562.45165,3591.1992036,44,0,100H,100,H,3,1,79,20,473,31,CCD149A100,1,40,0,C,55,6,83,1,1,1,36,0,0,0,0,0,0,260,170,6,U,U,U,U,0,2,13,0,0,8,0,25,2,0,2
36.630,2562.45165,3591.1992036,44,0,100H,100,H,3,2,75,49,33,2,RA22014400,0,5,0,C,55,U,82,1,1,0,25,0,0,0,0,0,0,170,260,6,U,U,U,U,0,0,10,N,N,1,N,N,N,N,0
1.000,69.955,111.82401343,44,0,101D,101,D,3,1,77,13,2,2,7YA9A88500,1,70,0,C,65,1,7,1,3,3,49,0,1,1,0,0,0,998,998,5,U,U,U,U,0,2,11,0,2,1,4,998,98,2,1
2.000,139.91,186.29431677,44,0,102E,102,E,3,1,88,12,17,4,1FABP5343J,1,5,0,C,45,U,89,1,1,1,29,0,0,0,0,0,0,113,180,1,10,2,10,54,1,1,17,0,1,2,U,23,3,7,0
2.000,139.91,186.29431677,44,0,102E,102,E,3,2,87,20,16,3,1G1JE2114H,1,40,0,C,45,2,88,1,3,3,23,0,0,0,0,0,0,180,113,1,12,-12,-1,204,1,2,17,0,1,2,4,29,4,1,0
2.700,188.87848666,228.81662814,44,0,103F,103,F,3,1,75,49,477,30,RN28017300,1,40,U,C,55,U,1,1,2,2,25,0,0,4,0,0,0,998,998,5,U,U,U,U,0,2,10,0,1,8,U,998,98,7,0
11.000,769.505,1078.4381993,44,0,104H,104,H,3,1,76,7,1,4,LL41C6G100,1,50,4,C,55,U,2,1,U,1,30,0,1,4,0,0,0,998,998,5,U,U,U,U,0,1,13,0,0,1,U,998,98,U,0
2.750,192.37625,262.33438297,44,0,105C,105,C,3,1,89,20,16,2,1G1JC1119K,1,45,0,C,45,4,93,1,1,1,24,0,1,0,0,0,0,0,160,1,23,-17,14,971,1,2,17,0,1,2,U,24,4,7,0
2.750,192.37625,262.33438297,44,0,105C,105,C,3,2,87,22,16,4,1G2JB51K7H,1,5,0,C,45,1,92,1,2,2,24,0,0,0,0,0,0,160,0,1,22,-17,-14,306,1,1,17,0,2,2,4,24,2,1,0
2.750,192.37625,307.51603692,44,0,106D,106,D,3,1,83,37,33,2,JHMAB522XD,1,55,1,C,55,1,2,1,2,2,22,0,0,0,5,0,0,997,997,5,U,U,U,U,0,1,17,0,2,2,4,998,98,1,0
7.425,519.4158383,629.24572738,44,0,107F,107,F,3,1,80,14,4,2,0H93D62800,1,45,0,C,55,U,1,1,1,1,32,0,1,0,2,0,0,997,997,5,U,U,U,U,0,0,11,0,1,1,U,N,N,7,U
22.000,1539.01,2111.5652413,44,0,108G,108,G,3,1,89,41,477,30,JM2UF113XK,1,55,1,C,55,1,25,1,2,2,26,0,0,0,0,0,U,270,280,4,U,U,U,U,0,1,17,0,0,8,0,37,31,0,2
22.000,1539.01,2111.5652413,44,0,108G,108,G,3,2,69,20,473,31,CE14918500,0,70,1,D,55,U,24,1,1,0,37,0,0,0,0,U,0,280,270,4,U,U,U,U,0,0,12,N,N,8,N,N,N,N,U
1.750,122.42125,195.6920235,44,0,109D,109,D,3,1,84,35,477,30,1N6ND06Y2E,1,65,1,B,55,1,1,1,1,1,28,0,1,0,4,0,0,997,997,5,U,U,U,U,0,1,17,0,1,8,3,998,98,1,2
3.500,244.8425,326.01505435,44,0,110E,110,E,3,1,79,18,3,4,4X69X9H400,1,0,0,C,55,1,22,1,1,1,40,0,0,0,0,0,0,300,295,1,14,14,-1,314,1,1,13,0,1,1,6,26,3,1,0
3.500,244.8425,326.01505435,44,0,110E,110,E,3,2,86,7,15,3,1B3BA44D2G,1,55,0,C,55,8,20,1,2,2,26,0,1,0,0,0,0,295,300,1,20,-20,-4,372,1,2,17,0,2,2,4,40,4,1,0
4.725,330.53735165,400.42909924,44,1,111F,111,F,3,1,82,49,35,4,JT2MX62E4C,1,40,0,C,55,1,1,1,1,1,29,0,0,0,2,0,0,997,997,5,U,U,U,U,0,1,17,0,1,1,4,998,98,1,0
19.250,1346.63375,1887.2668487,44,0,112H,112,H,3,1,79,35,477,30,HL62003900,1,60,0,C,55,1,2,1,3,3,24,0,0,0,0,0,0,998,998,5,U,U,U,U,0,1,12,0,0,8,0,998,98,0,1
1.000,69.955,95.394321079,44,0,113C,113,C,3,1,87,35,477,30,1N6ND11SXH,1,60,1,18,55,1,1,1,1,1,27,0,1,0,1,0,0,997,997,5,U,U,U,U,0,1,17,1,1,8,3,998,98,3,0
4.660,325.9903,434.06575807,44,0,114E,114,E,3,1,86,41,34,3,JM1FC3311G,1,55,0,C,55,1,2,1,1,1,26,0,0,0,2,0,0,997,997,5,U,U,U,U,0,1,17,0,1,1,4,998,98,1,0
6.291,440.08687391,533.14274356,44,0,115F,115,F,3,1,82,49,33,2,JT2RA64C5C,1,70,U,C,55,1,1,1,2,2,25,0,1,0,4,0,0,997,997,5,U,U,U,U,0,1,17,0,2,1,3,998,98,7,0
25.630,1792.94665,2512.7610043,44,0,116H,116,H,3,1,82,35,33,2,JN1HB02S0C,1,40,0,C,55,7,88,1,3,3,19,0,0,0,0,0,0,0,265,1,10,-5,-9,306,1,2,17,0,2,1,0,34,6,1,0
25.630,1792.94665,2512.7610043,44,0,116H,116,H,3,2,82,21,1,6,1G3AH3583C,0,5,0,C,55,1,89,1,3,0,34,0,0,0,0,0,0,265,0,1,6,-3,5,40,3,2,17,N,N,1,N,19,2,N,0
1.000,69.955,95.394321079,44,0,117C,117,C,3,1,86,20,9,3,1G1FP87F5G,1,60,1,C,55,U,7,1,1,1,30,0,0,0,2,0,0,997,997,5,U,U,U,U,0,1,17,1,1,1,4,998,98,3,0
1.322,92.496055556,147.85619553,44,0,118D,118,D,3,1,79,89,998,88,4240H01300,0,10,0,C,55,1,72,,,,,,,,,,,,,,,,,,,,12,N,N,8,N,N,N,N,
1.322,92.496055556,147.85619553,44,0,118D,118,D,3,2,79,19,3,2,6D47S99100,1,40,0,C,55,1,73,1,1,1,44,0,0,0,0,0,0,254,212,4,U,U,U,U,0,1,13,0,1,1,3,N,88,2,0
5.667,396.41166667,527.83389751,44,0,119E,119,E,3,1,87,35,43,4,1N4PB21SXH,1,25,0,C,55,3,88,1,3,3,22,0,1,0,0,0,0,350,270,6,U,U,U,U,0,2,17,0,2,2,5,26,3,1,0
5.667,396.41166667,527.83389751,44,0,119E,119,E,3,2,80,14,3,3,0F14B64500,1,10,0,C,55,1,89,1,3,3,26,0,0,0,0,0,0,270,350,6,U,U,U,U,0,2,11,0,1,1,4,22,4,1,0
9.917,693.72041667,840.40681086,44,0,120F,120,F,3,1,85,14,4,2,1MEBP92F6F,1,55,0,C,55,1,7,1,1,1,31,0,1,0,4,0,0,997,997,5,U,U,U,U,0,1,17,0,1,1,4,998,98,1,0
1.000,69.955,111.82401343,44,0,121D,121,D,3,1,80,49,33,3,RA42626400,1,20,0,C,35,1,7,1,3,3,26,0,0,0,0,0,0,998,998,5,U,U,U,U,0,1,10,0,2,1,4,998,98,1,0
2.905,203.20261905,270.57031721,44,0,122E,122,E,3,1,87,12,4,2,1FABP6236H,1,65,0,C,55,U,50,1,1,1,31,0,0,0,0,U,0,320,190,6,U,U,U,U,0,0,17,0,1,1,U,N,N,7,U
2.905,203.20261905,270.57031721,44,1,122E,122,E,3,2,88,7,17,4,1B3CS48D9J,1,50,0,C,55,9,51,1,3,3,25,0,0,0,0,U,0,190,320,6,U,U,U,U,0,2,17,0,3,2,3,31,2,2,0
2.905,203.20261905,270.57031721,44,0,123E,123,E,3,1,77,20,10,2,1H57U7B500,1,50,0,C,55,1,68,1,1,1,40,0,0,0,0,0,0,110,310,1,13,-12,-2,171,1,1,13,0,1,1,4,26,4,2,0
2.905,203.20261905,270.57031721,44,1,123E,123,E,3,2,88,22,18,4,1G2NE54U0J,1,50,0,C,55,1,69,1,1,1,26,0,0,0,0,0,0,310,110,1,19,-19,-3,394,1,2,17,0,1,2,4,40,2,1,0
10.167,711.20916666,975.79908877,44,0,124G,124,G,3,1,89,12,33,3,KNJBT06H0K,0,55,0,C,55,1,68,1,1,0,17,0,0,0,0,0,0,170,5,6,U,U,U,U,0,2,17,N,N,2,N,21,4,N,0
10.167,711.20916666,975.79908877,44,0,124G,124,G,3,2,88,7,34,4,JP3BA26K9J,1,55,0,C,55,9,69,1,1,1,21,0,0,0,0,0,0,5,170,6,U,U,U,U,0,2,17,0,1,2,0,17,3,1,0
1.118,78.222409091,131.56469754,44,0,125A,125,A,3,1,86,7,11,4,1B3BD36D6G,1,50,0,0,55,1,68,1,1,1,24,0,0,0,0,0,0,70,270,1,27,-14,-24,1017,1,1,17,1,1,2,1,26,30,3,0
1.118,78.222409091,131.56469754,44,0,125A,125,A,3,2,88,20,477,30,1GCBS14RXJ,1,50,0,C,55,3,69,1,3,3,26,0,0,0,0,0,0,70,270,1,24,-23,8,597,1,1,17,0,3,8,3,24,4,2,1
1.367,95.605166666,130.37223881,44,0,126C,126,C,3,1,88,20,473,31,1GCDC14Z1J,1,90,1,17,55,1,7,1,1,1,37,0,1,0,0,0,0,998,998,5,U,U,U,U,0,1,17,0,1,8,3,998,98,2,0
8.786,614.60464286,818.36432009,44,0,127E,127,E,3,1,83,19,3,4,9999999999,0,15,0,C,55,1,89,1,2,0,40,0,0,0,0,0,0,170,260,1,5,-1,5,29,1,2,U,N,N,1,N,24,2,N,0
8.786,614.60464286,818.36432009,44,0,127E,127,E,3,2,87,22,16,2,1G2JD11K0H,1,55,0,C,55,3,88,1,2,2,24,0,1,0,0,0,0,260,170,1,8,-3,-8,200,1,2,17,0,2,2,4,40,4,1,0
15.375,1075.558125,1302.9836689,44,0,128F,128,F,3,1,85,7,11,4,1B3BD46C2F,1,0,0,C,55,1,98,1,3,3,24,0,1,0,0,0,0,300,295,5,U,U,U,U,0,1,17,0,1,2,4,22,3,1,0
15.375,1075.558125,1302.9836689,44,0,128F,128,F,3,2,85,9,8,3,1P3BM44C7F,1,50,0,C,55,1,12,1,1,1,22,0,1,0,0,0,0,295,300,5,U,U,U,U,0,0,17,0,1,2,U,N,N,1,0
1.578,110.37344444,150.51103993,44,0,129C,129,C,3,1,86,22,18,4,1G2NE69U4G,1,55,0,C,55,7,51,1,3,3,26,0,0,0,0,0,0,130,312,1,32,-31,6,713,1,1,17,1,3,2,3,40,4,3,0
1.578,110.37344444,150.51103993,44,0,129C,129,C,3,2,85,19,3,4,1G6DW6987F,1,50,0,C,55,9,50,1,2,2,40,0,0,0,0,0,0,312,130,1,21,-21,-4,1260,1,1,17,1,2,2,3,26,4,3,0
