PSU,CASEID,CASENO,STRATIF,AOPSCASE,VERSION,VEHFORMS,MONTH,YEAR,TIME,EVENTS,ATREAT,AAIS,ALCDRUG,AINJSER,AINJURED,DAYWEEK,PSUWGT,NATWGT
78,112C,112,C,0,2,2,9,89,1230,1,3,2,2,0,2,2,1.2,69.9948
78,113C,113,C,0,2,1,9,89,2050,1,3,3,2,1,1,2,1.2,69.9948
78,114F,114,F,0,2,1,7,89,2315,1,4,1,2,0,2,1,5.2,303.3108
78,115D,115,D,0,2,2,9,89,2114,1,6,1,2,0,2,4,1.3,75.8277
78,116E,116,E,0,2,2,9,89,1415,1,4,1,2,0,1,2,4.1,239.1489
78,117G,117,G,0,2,1,9,89,2219,1,5,1,2,0,1,5,17,991.593
78,118A,118,A,0,2,1,9,89,1420,1,1,2,2,1,3,5,1,58.329
78,119D,119,D,0,2,1,9,89,1730,2,4,1,1,0,1,5,1.3,75.8277
78,120D,120,D,0,2,1,9,89,750,1,3,1,2,0,4,7,1.3,75.8277
78,121H,121,H,0,2,1,9,89,1630,1,0,0,1,0,0,4,24,1399.896
78,122C,122,C,0,2,1,10,89,2143,1,4,1,2,0,2,1,1.2,69.9948
78,123C,123,C,0,2,1,10,89,410,1,3,1,2,0,3,1,1.2,69.9948
78,124C,124,C,0,2,1,9,89,1546,1,3,7,2,0,2,2,1.2,69.9948
78,125D,125,D,0,2,1,9,89,2301,1,3,3,1,1,2,7,1.3,75.8277
78,126D,126,D,0,2,2,9,89,2215,1,3,3,2,1,1,1,1.3,75.8277
78,127E,127,E,0,2,1,10,89,300,1,4,1,1,0,1,7,4.1,239.1489
78,128F,128,F,0,2,1,10,89,1916,2,4,1,2,0,3,5,5.2,303.3108
78,129B,129,B,0,2,2,10,89,725,2,1,3,2,1,2,5,1,58.329
78,130D,130,D,0,2,2,10,89,1938,1,4,1,2,0,5,7,1.3,75.8277
78,131C,131,C,0,2,3,10,89,1132,2,4,1,2,0,4,3,1.2,69.9948
78,132A,132,A,0,2,1,10,89,130,1,1,1,2,1,3,6,1,58.329
78,133C,133,C,0,2,1,10,89,1100,1,3,2,2,0,1,7,1.2,69.9948
78,134F,134,F,0,2,1,10,89,327,1,4,2,U,0,1,7,5.2,303.3108
78,135B,135,B,0,2,1,10,89,300,1,1,1,1,1,2,1,1,58.329
78,136G,136,G,0,2,2,11,89,1616,1,0,0,2,0,0,6,17,991.593
78,137F,137,F,0,2,1,11,89,837,2,4,1,2,0,2,2,5.2,303.3108
78,138B,138,B,0,2,1,10,89,2200,2,1,7,U,1,2,1,2,116.658
78,139C,139,C,0,2,1,11,89,710,1,3,2,2,0,5,1,1.2,69.9948
78,140C,140,C,0,2,1,11,89,1126,1,3,1,2,0,2,2,1.2,69.9948
78,141H,141,H,0,2,1,10,89,2230,3,0,0,2,0,0,1,48,2799.792
78,142B,142,B,0,2,2,11,89,755,4,1,4,2,2,4,4,1,58.329
78,143D,143,D,0,2,2,10,89,1639,3,3,3,2,1,4,1,1.3,75.8277
78,144F,144,F,0,2,2,11,89,1410,3,4,2,2,0,2,4,5.2,303.3108
78,145G,145,G,0,2,2,11,89,1448,1,0,1,2,0,1,7,17,991.593
78,146D,146,D,0,2,2,12,89,1000,2,3,2,2,0,3,6,1.3,75.8277
78,147C,147,C,0,2,1,12,89,919,1,4,1,2,0,2,4,1.2,69.9948
78,148D,148,D,0,2,1,12,89,1900,1,4,2,2,0,2,2,1.3,75.8277
78,149E,149,E,0,2,2,12,89,1318,1,4,1,2,0,1,5,4.1,239.1489
78,150F,150,F,0,2,2,12,89,800,1,U,7,2,0,1,4,5.2,303.3108
78,151C,151,C,0,2,2,12,89,1430,1,3,2,2,0,4,6,1.2,69.9948
78,152C,152,C,0,2,1,12,89,2330,3,4,2,1,0,2,3,1.2,69.9948
78,153E,153,E,0,2,2,12,89,1938,1,6,1,1,0,2,4,4.1,239.1489
78,154C,154,C,0,2,3,12,89,1552,2,4,1,2,0,2,2,1.2,69.9948
78,155C,155,C,0,2,2,12,89,1657,1,4,1,2,0,2,6,1.2,69.9948
78,156F,156,F,0,2,2,12,89,1520,1,4,2,2,0,2,3,5.2,303.3108
78,157H,157,H,0,2,2,12,89,1233,1,0,0,2,0,0,7,24,1399.896
78,158C,158,C,0,2,1,12,89,1515,1,3,7,2,0,1,5,1.2,69.9948
78,159E,159,E,0,2,1,12,89,710,1,4,2,2,0,2,1,4.1,239.1489
78,160C,160,C,0,2,1,11,89,2100,1,3,2,2,0,3,4,1.2,69.9948
78,161G,161,G,0,2,1,12,89,700,1,U,U,U,0,0,2,17,991.593
78,162D,162,D,0,2,1,12,89,2300,1,3,2,U,0,2,4,1.3,75.8277
78,163E,163,E,0,2,2,12,89,2119,2,4,1,1,0,1,5,4.1,239.1489
79,1D,1,D,0,2,3,1,89,1215,2,3,1,2,0,2,3,56.5,86.0495
79,2C,2,C,0,2,2,1,89,1530,2,4,U,U,0,0,7,31.11,47.38053
79,3E,3,E,0,2,2,1,89,1800,1,4,1,2,0,2,5,278.1,423.5463
79,4G,4,G,0,2,3,1,89,1200,2,0,0,2,0,0,2,930,1416.39
79,5F,5,F,0,2,2,2,89,800,1,U,1,2,0,1,5,399,607.677
79,6D,6,D,0,2,1,2,89,205,1,3,2,1,0,2,1,56.5,86.0495
79,7H,7,H,0,2,1,2,89,620,5,0,1,2,0,1,1,1380,2101.74
79,8A,8,A,0,2,1,2,89,835,1,1,5,U,1,1,1,9.4,14.3162
79,9E,9,E,0,2,2,2,89,1930,1,4,1,2,0,2,2,278.1,423.5463
79,10B,10,B,0,2,1,3,89,315,1,1,2,1,1,2,7,21.5,32.7445
79,11D,11,D,0,2,2,3,89,1530,2,U,2,2,0,2,4,56.5,86.0495
79,12F,12,F,0,2,2,3,89,1110,2,4,0,2,0,0,6,399,607.677
79,13C,13,C,0,2,2,3,89,815,1,3,3,2,1,2,2,31.11,47.38053
79,14A,14,A,0,2,2,3,89,2150,4,1,1,1,1,1,6,9.4,14.3162
79,16E,16,E,0,2,2,4,89,700,2,3,4,2,1,1,4,278.1,423.5463
79,17H,17,H,0,2,4,3,89,545,4,U,1,U,0,1,2,1380,2101.74
79,18F,18,F,0,2,2,4,89,125,1,4,0,U,0,0,1,399,607.677
79,19B,19,B,0,2,1,4,89,1120,4,1,2,2,1,1,7,21.5,32.7445
79,20D,20,D,0,2,2,3,89,500,3,4,1,2,0,1,3,56.5,86.0495
79,21A,21,A,0,2,1,4,89,600,2,1,6,2,1,2,1,14.1,21.4743
79,22C,22,C,0,2,2,4,89,1800,1,4,2,2,0,3,7,46.665,71.070795
79,23E,23,E,0,2,2,5,89,2030,1,4,1,2,0,1,5,113.2,172.4036
79,24F,24,F,0,2,2,4,89,850,4,4,1,2,0,2,2,158.9,242.0047
79,25B,25,B,0,2,2,5,89,2350,1,1,2,U,1,1,2,6.73,10.24979
79,26H,26,H,0,2,2,4,89,730,1,0,0,2,0,0,6,637,970.151
79,27A,27,A,0,2,3,5,89,1355,3,1,3,1,2,4,4,7.155,10.897065
79,28C,28,C,0,2,1,5,89,1630,2,3,1,1,0,1,7,23.34,35.54682
79,29D,29,D,0,2,4,5,89,1400,5,4,1,U,0,2,1,66.45,101.20335
79,30E,30,E,0,2,2,5,89,1225,1,5,0,2,0,0,3,283,431.009
79,31E,31,E,0,2,2,7,89,1435,1,4,1,2,0,1,6,556.2,847.0926
79,32F,32,F,0,2,2,7,89,1450,1,4,7,2,0,2,6,798,1215.354
79,33C,33,C,0,2,2,7,89,710,1,3,2,2,0,2,7,51.86037,78.98334351
79,34D,34,D,0,2,1,7,89,2315,1,3,1,1,0,1,1,94.1855,143.4445165
79,35G,35,G,0,2,3,7,89,1010,2,0,0,2,0,0,2,1550.31,2361.12213
79,36C,36,C,0,2,3,8,89,1340,3,4,3,2,1,2,5,31.11,47.38053
79,37E,37,E,0,2,2,8,89,1320,1,4,1,2,0,1,6,278.1,423.5463
79,38B,38,B,0,2,1,7,89,2345,2,1,5,1,1,2,5,14.33,21.82459
79,39D,39,D,0,2,1,8,89,1943,4,3,4,U,2,2,7,56.5,86.0495
79,40F,40,F,0,2,2,8,89,855,2,4,1,2,0,1,5,399,607.677
79,41E,41,E,0,2,2,8,89,1355,1,4,1,2,0,1,3,89.2,135.8516
79,42C,42,C,0,2,2,9,89,1035,1,3,2,2,0,1,4,12.28,18.70244
79,43D,43,D,0,2,2,9,89,1500,3,3,3,U,1,1,6,18.6,28.3278
79,45F,45,F,0,2,2,9,89,1930,1,4,1,2,0,2,7,113.7,173.1651
79,46H,46,H,0,2,2,8,89,2355,1,0,1,2,0,2,4,442,673.166
79,47E,47,E,0,2,2,9,89,1930,1,4,1,2,0,1,6,89.2,135.8516
79,48F,48,F,0,2,2,9,89,1500,1,4,1,2,0,1,7,113.7,173.1651
79,49G,49,G,1,2,1,9,89,300,1,0,0,U,0,0,5,317,482.791
79,50C,50,C,0,2,3,9,89,810,3,3,0,2,0,0,5,12.28,18.70244
79,51C,51,C,0,2,2,9,89,1040,1,4,2,2,0,2,4,12.28,18.70244
79,52D,52,D,0,2,1,9,89,2140,2,3,2,U,0,1,1,18.6,28.3278
79,53E,53,E,0,2,1,9,89,210,1,4,0,1,0,0,2,89.2,135.8516
79,54F,54,F,0,2,1,10,89,20,3,4,1,1,0,1,2,113.7,173.1651
79,55H,55,H,0,2,1,9,89,2000,1,0,0,U,0,0,7,442,673.166
79,56E,56,E,0,2,1,9,89,240,3,4,1,2,0,2,1,89.2,135.8516
79,57G,57,G,0,2,2,9,89,100,1,U,1,2,0,1,7,317,482.791
79,58A,58,A,0,2,2,9,89,405,1,1,4,U,1,2,7,4.7,7.1581
79,59B,59,B,0,2,3,9,89,2240,2,1,3,U,1,3,4,6.73,10.24979
79,60C,60,C,0,2,2,10,89,1530,1,3,3,U,1,3,6,12.28,18.70244
79,61F,61,F,0,2,2,10,89,815,1,4,0,U,0,0,3,113.7,173.1651
79,62H,62,H,0,2,2,10,89,1530,1,U,0,U,0,0,7,442,673.166
79,63E,63,E,0,2,2,10,89,2000,1,3,7,2,0,1,5,89.2,135.8516
79,64F,64,F,0,2,2,9,89,2150,1,3,2,1,0,3,4,113.7,173.1651
79,65G,65,G,0,2,3,10,89,1630,2,0,1,2,0,1,3,317,482.791
79,66C,66,C,0,2,2,10,89,1840,1,3,2,1,0,3,1,12.28,18.70244
79,67D,67,D,0,2,1,10,89,1345,7,3,3,1,1,2,7,18.6,28.3278
79,68E,68,E,0,2,2,10,89,135,1,4,1,1,0,2,4,89.2,135.8516
79,69F,69,F,0,2,2,10,89,1155,1,4,1,2,0,3,7,113.7,173.1651
79,70H,70,H,0,2,2,10,89,1930,1,4,0,2,0,0,6,442,673.166
79,71G,71,G,0,2,2,11,89,1235,1,4,2,2,0,3,4,317,482.791
79,72E,72,E,0,2,2,10,89,1840,2,4,1,2,0,1,3,89.2,135.8516
79,73F,73,F,0,2,2,11,89,1855,1,U,1,1,0,3,7,113.7,173.1651
79,74H,74,H,0,2,1,11,89,1320,1,6,1,2,0,2,3,442,673.166
79,75B,75,B,0,2,2,11,89,1020,3,1,7,2,1,1,7,6.73,10.24979
79,76C,76,C,0,2,2,11,89,1345,2,3,2,2,0,1,3,12.28,18.70244
79,77D,77,D,0,2,1,11,89,2100,4,3,1,1,0,2,1,18.6,28.3278
79,78E,78,E,0,2,1,11,89,1215,3,3,1,2,0,1,5,89.2,135.8516
79,79D,79,D,0,2,2,11,89,1805,1,3,1,2,0,1,4,18.6,28.3278
79,80F,80,F,0,2,1,11,89,2045,2,8,1,1,0,1,1,113.7,173.1651
79,81G,81,G,0,2,1,11,89,200,1,0,0,1,0,0,7,317,482.791
79,83C,83,C,0,2,2,11,89,645,1,3,3,U,1,1,1,12.28,18.70244
79,84E,84,E,1,2,3,12,89,1616,3,4,1,2,0,4,7,89.2,135.8516
79,85F,85,F,0,2,2,12,89,2355,1,4,1,1,0,3,7,113.7,173.1651
79,86G,86,G,0,2,2,11,89,1445,1,0,0,2,0,0,3,317,482.791
79,87B,87,B,0,2,2,12,89,2200,2,1,3,1,1,2,3,6.73,10.24979
79,88D,88,D,0,2,2,12,89,1450,1,3,2,2,0,2,6,18.6,28.3278
79,89E,89,E,0,2,3,12,89,1815,2,3,2,2,0,1,1,89.2,135.8516
79,90F,90,F,0,2,1,12,89,850,1,4,1,2,0,1,6,113.7,173.1651
79,91H,91,H,0,2,1,12,89,40,1,U,0,U,0,0,4,442,673.166
79,92C,92,C,0,2,1,12,89,1005,1,3,3,2,1,1,3,12.28,18.70244
79,93E,93,E,0,2,2,12,89,2005,1,3,2,2,0,4,2,89.2,135.8516
79,94B,94,B,0,2,1,12,89,910,1,0,1,2,0,1,5,6.73,10.24979
79,95E,95,E,0,2,1,12,89,630,1,0,1,2,0,1,4,89.2,135.8516
79,96G,96,G,0,2,3,12,89,1810,2,0,0,2,0,0,7,317,482.791
79,97F,97,F,0,2,2,12,89,2225,2,3,2,2,0,6,6,113.7,173.1651
79,98H,98,H,0,2,1,12,89,1730,1,0,0,2,0,0,7,442,673.166
80,1G,1,G,0,2,3,1,89,633,4,0,1,2,0,1,5,33,322.938
80,2C,2,C,0,2,2,1,89,1711,4,3,2,2,0,1,5,1.26,12.33036
80,3D,3,D,0,2,2,1,89,2120,1,3,2,2,0,2,6,1.91,18.69126
80,4E,4,E,0,2,2,1,89,1815,1,4,1,1,0,2,5,10.6,103.7316
80,5F,5,F,0,2,1,1,89,700,2,3,2,2,0,1,1,13.5,132.111
80,6C,6,C,0,2,1,1,89,200,2,3,3,1,1,1,2,1.26,12.33036
80,7D,7,D,0,2,1,1,89,350,2,3,2,1,0,1,7,1.91,18.69126
80,8H,8,H,0,2,2,1,89,1450,2,0,0,2,0,0,6,45,440.37
80,9C,9,C,0,2,2,1,89,1805,1,3,2,1,0,4,1,1.26,12.33036
80,10C,10,C,0,2,1,1,89,1140,2,3,1,2,0,1,3,1.26,12.33036
80,11F,11,F,0,2,2,2,89,1151,3,4,3,2,1,1,5,13.5,132.111
80,12E,12,E,0,2,1,2,89,1100,1,4,1,2,0,1,5,10.6,103.7316
80,13G,13,G,0,2,2,1,89,1425,1,0,1,2,0,1,3,33,322.938
80,14C,14,C,0,2,2,2,89,1610,1,3,5,2,1,2,5,1.26,12.33036
80,15E,15,E,0,2,1,2,89,1934,1,4,1,1,0,1,7,10.6,103.7316
80,16F,16,F,0,2,1,2,89,2020,1,4,1,2,0,2,2,13.5,132.111
80,17D,17,D,0,2,1,2,89,1021,2,4,1,2,0,1,2,1.91,18.69126
80,18H,18,H,0,2,2,2,89,739,1,0,0,2,0,0,4,45,440.37
80,19B,19,B,0,2,1,1,89,500,1,1,3,1,1,4,7,1,9.786
80,20G,20,G,0,2,2,3,89,1905,2,0,0,2,0,0,4,33,322.938
80,21D,21,D,0,2,1,3,89,15,2,4,2,1,0,2,7,1.91,18.69126
80,22D,22,D,0,2,1,3,89,1821,1,3,2,2,0,1,7,1.91,18.69126
80,23E,23,E,0,2,2,3,89,1953,1,4,1,1,0,2,5,10.6,103.7316
80,24F,24,F,0,2,2,2,89,1205,2,4,0,1,0,0,7,13.5,132.111
80,25B,25,B,0,2,1,1,89,55,3,1,4,1,1,2,2,1,9.786
80,26H,26,H,0,2,1,3,89,900,1,0,0,2,0,0,7,45,440.37
80,27E,27,E,0,2,1,3,89,223,2,4,1,1,0,1,1,10.6,103.7316
80,28B,28,B,0,2,1,2,89,1129,1,1,3,2,2,2,2,1,9.786
80,29G,29,G,0,2,2,3,89,1448,2,0,0,2,0,0,4,33,322.938
80,30B,30,B,0,2,2,2,89,1630,1,1,6,2,1,4,1,1,9.786
80,31F,31,F,0,2,2,3,89,2200,1,4,2,2,0,2,6,13.5,132.111
80,32E,32,E,0,2,1,3,89,1650,1,3,1,1,0,2,1,10.6,103.7316
80,33F,33,F,0,2,1,3,89,2219,2,4,1,1,0,1,5,13.5,132.111
80,34G,34,G,0,2,2,4,89,1543,1,0,0,2,0,0,1,33,322.938
80,35H,35,H,0,2,2,4,89,1245,1,0,0,2,0,0,2,45,440.37
80,36A,36,A,0,2,1,2,89,2210,1,1,6,1,1,1,3,1,9.786
80,37F,37,F,0,2,2,4,89,1800,1,3,3,1,1,3,1,13.5,132.111
80,38F,38,F,0,2,2,4,89,1429,1,U,2,2,0,1,4,13.5,132.111
80,39C,39,C,0,2,2,4,89,805,3,3,2,2,0,1,5,1.26,12.33036
80,40E,40,E,0,2,2,4,89,1805,2,4,1,1,0,1,1,10.6,103.7316
80,41F,41,F,0,2,1,4,89,830,1,4,1,2,0,1,5,13.5,132.111
80,42C,42,C,0,2,1,5,89,2307,1,1,4,1,3,3,7,1.26,12.33036
80,43C,43,C,0,2,1,4,89,2130,2,3,3,1,1,3,4,1.26,12.33036
80,44D,44,D,0,2,2,4,89,2020,3,3,2,2,0,4,4,1.91,18.69126
80,45G,45,G,0,2,2,5,89,1129,1,0,0,2,0,0,3,33,322.938
80,46C,46,C,0,2,1,5,89,2225,2,3,5,1,1,1,3,1.26,12.33036
80,47E,47,E,0,2,2,5,89,1210,3,3,1,2,0,3,3,10.6,103.7316
80,48F,48,F,0,2,2,5,89,1538,1,4,2,2,0,1,3,13.5,132.111
80,49H,49,H,0,2,2,5,89,2015,1,0,1,1,0,1,5,45,440.37
80,50A,50,A,0,2,1,4,89,1545,2,1,4,1,1,1,6,1,9.786
80,51A,51,A,0,2,2,4,89,1240,1,1,5,1,1,1,6,1,9.786
80,52C,52,C,0,2,1,5,89,246,1,3,2,2,0,1,7,1.26,12.33036
80,53E,53,E,0,2,2,5,89,1538,1,4,7,2,0,2,5,10.6,103.7316
80,54G,54,G,0,2,2,5,89,1855,1,U,0,2,0,0,2,33,322.938
80,55F,55,F,0,2,1,5,89,1739,1,4,1,2,0,1,5,13.5,132.111
80,56E,56,E,0,2,2,6,89,1621,2,3,1,2,0,2,6,10.6,103.7316
80,57D,57,D,0,2,2,6,89,1325,1,4,1,2,0,2,3,1.91,18.69126
80,58C,58,C,0,2,2,6,89,1805,1,3,2,1,0,2,5,1.26,12.33036
80,59C,59,C,0,2,1,6,89,430,2,3,2,1,0,2,6,1.26,12.33036
80,60D,60,D,0,2,1,6,89,55,1,U,1,1,0,1,2,1.91,18.69126
80,61C,61,C,0,2,1,6,89,1928,1,3,5,2,1,1,3,1.26,12.33036
80,62E,62,E,0,2,1,6,89,910,1,4,1,2,0,1,5,10.6,103.7316
80,63F,63,F,0,2,1,6,89,1626,1,4,1,1,0,2,2,13.5,132.111
80,64H,64,H,0,2,1,6,89,735,2,0,1,2,0,1,1,45,440.37
80,65E,65,E,0,2,2,7,89,2329,1,3,3,1,1,4,7,8.4,82.2024
80,66D,66,D,0,2,2,6,89,1325,1,U,3,1,1,3,7,1,9.786
80,67F,67,F,0,2,1,6,89,945,1,4,1,2,0,1,1,11.3,110.5818
80,68E,68,E,0,2,1,6,89,815,1,4,1,2,0,1,4,8.4,82.2024
80,69G,69,G,0,2,2,7,89,1520,2,0,0,2,0,0,7,31,303.366
80,70A,70,A,0,2,1,6,89,1134,1,1,5,1,1,1,5,1,9.786
80,71E,71,E,0,2,2,6,89,1520,1,4,1,2,0,2,3,8.4,82.2024
80,72F,72,F,0,2,1,7,89,1640,2,3,3,2,1,3,1,11.3,110.5818
80,73H,73,H,0,2,1,7,89,10,2,0,0,1,0,0,5,43,420.798
80,74C,74,C,0,2,2,7,89,1640,3,3,3,1,1,1,5,1,9.786
80,75D,75,D,0,2,1,7,89,1630,2,3,2,1,0,1,3,1.33,13.01538
80,76F,76,F,0,2,1,7,89,815,1,4,1,2,0,1,2,15.029,147.073794
80,77G,77,G,0,2,4,7,89,1615,3,U,1,2,0,1,2,41.23,403.47678
80,78C,78,C,0,2,2,7,89,2120,1,3,3,1,1,4,1,1,9.786
80,79B,79,B,0,2,2,6,89,1115,2,1,5,1,2,4,1,1,9.786
80,80D,80,D,0,2,2,8,89,1238,2,3,3,U,1,4,1,1,9.786
80,81C,81,C,0,2,1,7,89,1845,2,3,5,1,1,2,7,1,9.786
80,82D,82,D,0,2,1,8,89,1845,2,3,1,1,0,1,4,1.33,13.01538
80,83E,83,E,0,2,1,8,89,820,2,4,1,2,0,1,5,11.172,109.329192
80,84F,84,F,0,2,3,7,89,1910,2,4,1,2,0,1,4,15.029,147.073794
80,85C,85,C,0,2,1,8,89,2030,1,4,1,2,0,1,2,1,9.786
80,86C,86,C,0,2,1,7,89,50,2,3,3,1,1,1,6,1,9.786
80,87G,87,G,0,2,1,8,89,539,1,U,U,U,0,0,3,31,303.366
80,88E,88,E,0,2,1,8,89,1310,2,0,1,2,0,2,6,8.4,82.2024
80,89A,89,A,0,2,1,7,89,1642,2,1,5,1,1,1,6,1,9.786
80,90E,90,E,0,2,2,8,89,730,1,4,1,1,0,3,3,8.4,82.2024
80,91F,91,F,0,2,1,8,89,2040,2,4,1,2,0,1,6,11.3,110.5818
80,92H,92,H,0,2,1,8,89,2300,2,U,U,U,0,0,4,43,420.798
80,93B,93,B,0,2,1,5,89,1215,2,1,3,2,1,1,5,1,9.786
80,94D,94,D,0,2,1,8,89,1920,1,3,4,1,2,2,3,1,9.786
80,95E,95,E,0,2,2,8,89,1125,1,U,7,2,0,4,4,8.4,82.2024
80,96F,96,F,0,2,2,8,89,1040,1,4,1,2,0,1,7,11.3,110.5818
80,97B,97,B,0,2,1,8,89,50,1,1,5,2,2,2,1,1,9.786
80,98D,98,D,0,2,2,8,89,1229,1,3,3,2,1,1,5,1,9.786
80,99E,99,E,0,2,2,9,89,2145,2,4,1,1,0,3,1,8.4,82.2024
80,100C,100,C,0,2,3,9,89,2056,2,3,4,1,1,4,5,1,9.786
80,101F,101,F,0,2,1,8,89,630,1,4,2,2,0,1,6,11.3,110.5818
80,102C,102,C,0,2,1,9,89,2315,1,3,3,1,1,2,4,1,9.786
80,103E,103,E,0,2,2,8,89,1920,1,3,1,1,0,4,5,8.4,82.2024
80,104G,104,G,0,2,2,9,89,1650,3,3,3,U,1,2,5,31,303.366
80,105D,105,D,0,2,1,9,89,1854,1,3,2,2,0,2,1,1,9.786
80,106H,106,H,0,2,1,9,89,2045,2,0,0,2,0,0,6,43,420.798
80,107E,107,E,0,2,2,9,89,1217,1,4,1,2,0,1,2,8.4,82.2024
80,108F,108,F,0,2,1,9,89,2305,1,4,1,1,0,1,6,11.3,110.5818
80,109B,109,B,0,2,1,7,89,1605,1,1,3,2,2,2,2,1,9.786
80,110G,110,G,0,2,1,9,89,645,1,0,0,2,0,0,2,31,303.366
80,111E,111,E,0,2,1,9,89,30,2,4,2,2,0,2,3,8.4,82.2024
80,112F,112,F,0,2,1,9,89,1840,2,4,1,2,0,2,3,11.3,110.5818
80,113C,113,C,0,2,1,9,89,2130,1,3,1,2,0,2,5,1,9.786
80,114D,114,D,0,2,1,9,89,230,3,3,3,1,1,1,7,1,9.786
80,115D,115,D,0,2,1,9,89,1035,1,3,3,2,1,4,4,1,9.786
80,116E,116,E,0,2,1,9,89,2355,2,4,3,1,1,2,7,8.4,82.2024
80,117H,117,H,0,2,1,10,89,1615,1,U,0,U,0,0,7,43,420.798
80,118F,118,F,0,2,1,9,89,2100,1,3,3,1,1,3,7,11.3,110.5818
80,119B,119,B,0,2,1,8,89,1938,2,1,1,1,1,1,7,1,9.786
80,120C,120,C,1,2,4,10,89,1745,5,3,2,2,0,10,2,1,9.786
80,121E,121,E,0,2,2,9,89,2300,2,4,1,2,0,1,7,8.4,82.2024
80,122G,122,G,0,2,2,10,89,1615,1,0,1,2,0,1,4,31,303.366
80,123A,123,A,0,2,1,9,89,2305,1,1,6,1,1,3,5,1,9.786
80,124E,124,E,0,2,1,10,89,1730,1,4,1,2,0,1,3,8.4,82.2024
80,125F,125,F,0,2,1,10,89,1600,2,4,1,2,0,2,6,11.3,110.5818
80,126E,126,E,0,2,2,10,89,1637,1,4,1,2,0,3,5,8.4,82.2024
80,127F,127,F,0,2,1,10,89,306,4,4,1,1,0,1,2,11.3,110.5818
80,128H,128,H,0,2,2,10,89,1021,1,0,0,2,0,0,7,43,420.798
80,129B,129,B,0,2,2,8,89,155,1,1,4,1,2,2,4,1,9.786
80,130D,130,D,0,2,1,9,89,1430,1,3,4,2,1,1,5,1,9.786
80,131E,131,E,0,2,2,10,89,900,1,4,7,2,0,2,4,8.4,82.2024
80,132G,132,G,0,2,1,10,89,2100,1,0,1,2,0,1,6,31,303.366
80,133C,133,C,0,2,1,10,89,115,1,3,1,1,0,1,7,1,9.786
80,134C,134,C,0,2,2,11,89,835,1,3,2,2,0,3,7,1,9.786
80,135E,135,E,0,2,1,10,89,2025,4,3,1,1,0,1,5,12.6,123.3036
80,136F,136,F,0,2,1,11,89,1400,2,U,7,2,0,1,2,16.95,165.8727
80,137E,137,E,0,2,2,11,89,1929,1,4,7,2,0,1,6,8.4,82.2024
80,138F,138,F,0,2,2,10,89,2010,2,4,1,2,0,1,3,11.3,110.5818
80,139E,139,E,0,2,2,11,89,1553,3,4,1,2,0,2,4,8.4,82.2024
80,140H,140,H,0,2,3,11,89,1725,3,U,0,2,0,0,4,43,420.798
80,141C,141,C,0,2,3,12,89,2005,5,3,3,1,1,5,6,1,9.786
80,142D,142,D,0,2,2,12,89,718,1,3,3,2,1,2,1,1,9.786
80,143F,143,F,0,2,1,11,89,1307,1,3,2,1,0,1,1,11.3,110.5818
80,144G,144,G,0,2,1,11,89,1735,1,0,0,2,0,0,6,31,303.366
80,145E,145,E,1,2,1,11,89,915,2,4,1,2,0,1,2,8.4,82.2024
80,146D,146,D,0,2,1,11,89,2245,2,3,3,1,1,1,5,1,9.786
80,147F,147,F,0,2,1,11,89,710,1,4,1,2,0,1,6,11.3,110.5818
80,148E,148,E,0,2,2,12,89,1735,1,4,1,2,0,2,2,8.4,82.2024
80,149B,149,B,0,2,2,11,89,43,1,1,5,1,2,2,7,1.33,13.01538
80,150C,150,C,1,2,2,12,89,2043,1,3,3,2,1,2,7,1,9.786
80,151F,151,F,0,2,2,12,89,1235,1,U,1,2,0,1,3,15.029,147.073794
80,152H,152,H,0,2,1,12,89,2242,1,U,U,U,0,0,6,57.19,559.66134
80,153E,153,E,0,2,1,12,89,755,2,8,1,2,0,1,2,8.4,82.2024
80,154A,154,A,0,2,1,10,89,145,1,1,4,1,1,1,1,1,9.786
80,155B,155,B,0,2,1,11,89,2358,1,1,4,1,1,1,7,1,9.786
80,156F,156,F,0,2,1,12,89,2100,1,4,1,1,0,1,7,11.3,110.5818
80,157H,157,H,0,2,1,12,89,104,2,0,0,1,0,0,4,43,420.798
80,158E,158,E,1,2,1,12,89,2345,1,4,1,1,0,1,4,8.4,82.2024
80,159G,159,G,0,2,3,12,89,1740,2,0,0,2,0,0,4,31,303.366
80,160A,160,A,0,2,1,11,89,1955,1,1,6,1,1,1,7,1,9.786
80,161F,161,F,0,2,1,12,89,1350,1,4,1,2,0,2,6,11.3,110.5818
81,2F,2,F,0,2,2,1,89,1330,1,4,7,2,0,2,5,72.2,461.0692
81,3H,3,H,0,2,1,1,89,U,1,0,1,1,0,1,7,243,1551.798
81,4C,4,C,0,2,2,1,89,1800,1,3,3,2,1,6,7,6.73,42.97778
81,5D,5,D,0,2,1,1,89,2255,1,3,2,1,0,2,3,10.2,65.1372
81,6E,6,E,0,2,2,1,89,1500,1,3,2,2,0,3,5,56.7,362.0862
81,7C,7,C,0,2,2,1,89,1245,2,3,3,2,1,3,3,6.73,42.97778
81,8C,8,C,0,2,2,1,89,1705,1,4,1,2,0,3,7,6.73,42.97778
81,9D,9,D,0,2,2,1,89,815,1,3,3,2,1,2,5,10.2,65.1372
81,10G,10,G,0,2,3,1,89,2020,3,4,1,2,0,5,1,174,1111.164
