PSU,CASEID,CASENO,STRATIF,VERSION,ACCSEQ,VEHNUM,CLASS1,GADEV1,OBJCONT,CLASS2,GADEV2,NATWGT,PSUWGT,RATWGT
7,32G,32,G,3,1,1,2,B,68,0,0,852.6525,52.500,1024.1784178
7,33E,33,E,3,1,1,1,F,2,1,L,263.10418141,16.200,339.85595599
7,34G,34,G,3,1,1,5,F,2,2,F,1023.183,63.000,1229.0141014
7,35E,35,E,3,1,1,15,F,2,1,B,175.40278761,10.800,226.57063733
7,36G,36,G,3,1,1,3,L,2,13,F,682.122,42.000,819.34273424
7,37A,37,A,3,1,1,13,F,2,24,B,24.3615,1.500,33.90332749
7,38F,38,F,3,1,1,4,B,2,5,F,165.65818141,10.200,188.92813624
7,38F,38,F,3,2,1,4,F,U,U,9,165.65818141,10.200,188.92813624
7,39E,39,E,3,1,1,3,F,2,1,F,175.40278761,10.800,226.57063733
7,40G,40,G,3,1,1,1,F,2,1,L,682.122,42.000,819.34273424
7,41F,41,F,3,1,1,1,F,2,14,R,386.53575663,23.800,440.8323179
7,42G,42,G,3,1,1,2,F,57,0,0,1193.7135,73.500,1433.8497849
7,42G,42,G,3,2,1,2,F,43,0,0,1193.7135,73.500,1433.8497849
7,43E,43,E,3,1,1,1,B,56,0,0,394.65627212,24.300,509.78393399
7,43E,43,E,3,2,1,1,F,2,15,F,394.65627212,24.300,509.78393399
7,44F,44,F,3,1,1,4,F,2,1,R,496.97454424,30.600,566.78440872
7,44F,44,F,3,2,1,4,F,43,0,0,496.97454424,30.600,566.78440872
7,44F,44,F,3,3,1,4,F,43,0,0,496.97454424,30.600,566.78440872
7,45A,45,A,3,1,1,1,F,2,15,B,16.241,1.000,22.602218326
7,45A,45,A,3,2,2,15,R,3,14,B,16.241,1.000,22.602218326
7,45A,45,A,3,3,2,15,F,4,2,F,16.241,1.000,22.602218326
7,46F,46,F,3,1,1,1,F,51,0,0,110.43878761,6.800,125.95209083
7,46F,46,F,3,2,1,1,L,68,0,0,110.43878761,6.800,125.95209083
7,47E,47,E,3,1,1,3,F,2,1,L,131.55209071,8.100,169.927978
7,48G,48,G,3,1,1,1,F,2,1,F,511.5915,31.500,614.50705068
7,49E,49,E,3,1,1,2,F,2,12,B,87.701393805,5.400,113.28531866
7,50G,50,G,3,1,1,1,F,2,1,R,341.061,21.000,409.67136712
7,50G,50,G,3,2,2,1,R,3,12,F,341.061,21.000,409.67136712
7,51E,51,E,3,1,1,2,R,56,0,0,306.95487832,18.900,396.49861532
7,51E,51,E,3,2,1,2,F,56,0,0,306.95487832,18.900,396.49861532
7,52F,52,F,3,1,2,1,B,3,15,F,386.53575663,23.800,440.8323179
7,52F,52,F,3,2,1,1,B,2,1,F,386.53575663,23.800,440.8323179
7,53D,53,D,3,1,1,2,L,2,1,F,36.298629424,2.235,54.130124183
7,54E,54,E,3,1,1,4,F,50,0,0,131.55209071,8.100,169.927978
7,54E,54,E,3,2,1,4,F,88,0,0,131.55209071,8.100,169.927978
7,54E,54,E,3,3,1,4,L,58,0,0,131.55209071,8.100,169.927978
7,55A,55,A,3,1,1,3,L,2,5,F,24.3615,1.500,33.90332749
7,56F,56,F,3,1,1,1,F,2,4,R,165.65818141,10.200,188.92813624
7,57G,57,G,3,1,1,3,F,3,1,L,1534.7745,94.500,1843.521152
7,57G,57,G,3,2,2,24,F,3,1,F,1534.7745,94.500,1843.521152
7,58H,58,H,3,1,1,15,U,63,0,0,2119.4505,130.500,2658.4931614
7,58H,58,H,3,2,1,15,F,45,0,0,2119.4505,130.500,2658.4931614
7,58H,58,H,3,3,1,15,F,41,0,0,2119.4505,130.500,2658.4931614
7,59E,59,E,3,1,1,3,F,2,2,B,175.40278761,10.800,226.57063733
7,60F,60,F,3,1,1,1,F,2,5,B,220.87757522,13.600,251.90418166
7,61C,61,C,3,1,1,12,R,68,0,0,48.723,3.000,69.519014814
7,61C,61,C,3,2,1,12,T,31,0,N,48.723,3.000,69.519014814
7,62F,62,F,3,1,1,3,R,42,0,0,331.31636282,20.400,377.85627248
7,62F,62,F,3,2,1,3,R,42,0,0,331.31636282,20.400,377.85627248
7,62F,62,F,3,3,1,3,F,U,0,0,331.31636282,20.400,377.85627248
7,63F,63,F,3,1,1,24,U,2,1,F,110.43878761,6.800,125.95209083
7,64H,64,H,3,1,1,1,L,61,0,0,470.989,29.000,590.7762581
7,64H,64,H,3,2,1,1,L,71,0,0,470.989,29.000,590.7762581
7,64H,64,H,3,3,1,1,L,71,0,0,470.989,29.000,590.7762581
7,65E,65,E,3,1,1,2,F,2,2,F,175.40278761,10.800,226.57063733
7,66F,66,F,3,1,1,3,U,44,0,0,220.87757522,13.600,251.90418166
7,66F,66,F,3,2,1,3,F,57,0,0,220.87757522,13.600,251.90418166
7,67F,67,F,3,1,1,15,F,2,15,B,331.31636282,20.400,377.85627248
7,67F,67,F,3,2,2,15,F,3,2,B,331.31636282,20.400,377.85627248
7,68H,68,H,3,1,1,2,F,2,1,L,1412.967,87.000,1772.3287743
7,69E,69,E,3,1,1,2,F,71,0,0,219.25348451,13.500,283.21329666
7,70H,70,H,3,1,1,5,U,63,0,0,1177.4725,72.500,1476.9406452
7,70H,70,H,3,2,1,5,R,51,0,0,1177.4725,72.500,1476.9406452
7,70H,70,H,3,3,1,5,R,63,0,0,1177.4725,72.500,1476.9406452
7,71E,71,E,3,1,1,2,F,56,0,0,87.701393805,5.400,113.28531866
7,71E,71,E,3,2,1,2,R,2,1,L,87.701393805,5.400,113.28531866
7,72G,72,G,3,1,1,2,R,2,1,F,341.061,21.000,409.67136712
7,73E,73,E,3,1,1,2,R,2,2,B,219.25348451,13.500,283.21329666
7,74H,74,H,3,1,1,1,R,2,22,L,1177.4725,72.500,1476.9406452
7,75A,75,A,3,1,1,14,F,2,2,L,48.723,3.000,67.80665498
7,75A,75,A,3,2,1,14,F,50,0,0,48.723,3.000,67.80665498
7,75A,75,A,3,3,1,14,F,63,0,0,48.723,3.000,67.80665498
7,75A,75,A,3,4,1,14,F,43,0,0,48.723,3.000,67.80665498
7,75A,75,A,3,5,1,14,F,71,0,0,48.723,3.000,67.80665498
7,76F,76,F,3,1,1,4,F,2,4,F,331.31636282,20.400,377.85627248
7,77C,77,C,3,1,1,15,R,44,0,0,40.6025,2.500,57.932512345
7,77C,77,C,3,2,1,15,L,31,0,N,40.6025,2.500,57.932512345
7,78G,78,G,3,1,1,3,R,63,0,0,852.6525,52.500,1024.1784178
7,78G,78,G,3,2,1,3,R,50,0,0,852.6525,52.500,1024.1784178
7,79E,79,E,3,1,1,3,F,2,5,L,306.95487832,18.900,396.49861532
7,80H,80,H,3,1,1,1,F,2,13,B,1648.4615,101.500,2067.7169033
7,80H,80,H,3,2,2,13,F,3,1,B,1648.4615,101.500,2067.7169033
7,81E,81,E,3,1,1,3,F,2,4,L,263.10418141,16.200,339.85595599
7,81E,81,E,3,2,1,3,R,2,4,L,263.10418141,16.200,339.85595599
7,82G,82,G,3,1,1,1,R,56,0,0,1023.183,63.000,1229.0141014
7,82G,82,G,3,2,1,1,R,56,0,0,1023.183,63.000,1229.0141014
7,83F,83,F,3,1,1,3,F,45,0,0,331.31636282,20.400,377.85627248
7,83F,83,F,3,2,1,3,F,77,0,0,331.31636282,20.400,377.85627248
7,83F,83,F,3,3,1,3,L,77,0,0,331.31636282,20.400,377.85627248
7,83F,83,F,3,4,1,3,B,77,0,0,331.31636282,20.400,377.85627248
7,84F,84,F,3,1,1,12,F,2,1,L,331.31636282,20.400,377.85627248
7,85D,85,D,3,1,1,3,L,42,0,0,24.199086283,1.490,36.086749456
7,85D,85,D,3,2,1,3,L,58,0,0,24.199086283,1.490,36.086749456
7,86F,86,F,3,1,1,13,F,2,1,L,220.87757522,13.600,251.90418166
7,87H,87,H,3,1,1,15,R,42,0,0,941.978,58.000,1181.5525162
7,88E,88,E,3,1,1,1,F,2,15,F,219.25348451,13.500,283.21329666
7,91G,91,G,3,1,1,5,F,2,1,B,682.122,42.000,819.34273424
7,92E,92,E,3,1,1,4,R,2,3,F,175.40278761,10.800,226.57063733
7,93E,93,E,3,1,1,1,F,2,5,L,175.40278761,10.800,226.57063733
7,94D,94,D,3,1,1,15,F,42,0,0,84.696801989,5.215,126.30362309
7,95F,95,F,3,1,1,1,F,71,0,0,386.53575663,23.800,440.8323179
7,95F,95,F,3,2,1,1,R,71,0,0,386.53575663,23.800,440.8323179
7,96B,96,B,3,1,1,2,R,2,2,F,32.482,2.000,52.460802032
7,96B,96,B,3,2,1,2,R,2,2,L,32.482,2.000,52.460802032
7,97D,97,D,3,1,1,5,F,2,1,F,48.398172565,2.980,72.173498911
7,97D,97,D,3,2,1,5,R,2,1,L,48.398172565,2.980,72.173498911
7,98F,98,F,3,1,1,3,L,51,0,0,325.46964,20.040,371.18826226
7,98F,98,F,3,2,1,3,F,58,0,0,325.46964,20.040,371.18826226
7,99E,99,E,3,1,1,1,B,2,1,F,128.00228143,7.881,165.34263154
7,99E,99,E,3,2,2,1,B,3,1,F,128.00228143,7.881,165.34263154
7,100E,100,E,3,1,1,13,F,2,22,B,128.00228143,7.881,165.34263154
7,101F,101,F,3,1,1,15,F,2,2,R,224.0039925,13.792,255.46976583
7,102C,102,C,3,1,1,15,F,2,5,B,35.08056,2.160,50.053690666
7,103C,103,C,3,1,1,12,F,2,2,F,27.387138148,1.686,39.076552401
7,104E,104,E,3,1,1,15,F,2,15,F,176.06017381,10.840,227.41979379
7,105F,105,F,3,1,1,5,L,2,4,F,308.10530416,18.971,351.3847634
7,106E,106,E,3,1,1,1,F,45,0,0,160.40307643,9.876,207.19526612
7,107E,107,E,3,1,1,24,R,2,1,B,160.40307643,9.876,207.19526612
7,107E,107,E,3,2,2,1,F,3,2,B,160.40307643,9.876,207.19526612
7,107E,107,E,3,3,3,2,F,4,1,B,160.40307643,9.876,207.19526612
7,108G,108,G,3,1,1,3,R,63,0,0,561.4107675,34.567,674.34833252
7,108G,108,G,3,2,1,3,F,2,12,F,561.4107675,34.567,674.34833252
7,109H,109,H,3,1,1,2,F,2,3,L,1122.821535,69.135,1408.3902277
7,110D,110,D,3,1,1,1,F,71,0,0,35.08056,2.160,52.313685099
7,111E,111,E,3,1,1,2,F,58,0,0,146.59435952,9.026,189.3583216
7,111E,111,E,3,2,1,2,B,58,0,0,146.59435952,9.026,189.3583216
7,111E,111,E,3,3,1,2,B,58,0,0,146.59435952,9.026,189.3583216
7,111E,111,E,3,4,1,2,F,68,0,0,146.59435952,9.026,189.3583216
7,112E,112,E,3,1,1,1,L,56,0,0,146.59435952,9.026,189.3583216
7,113G,113,G,3,1,1,3,R,2,1,F,513.08025833,31.592,616.29529871
7,114E,114,E,3,1,1,2,F,2,2,B,76.970739286,4.739,99.424357466
7,114E,114,E,3,2,2,2,F,3,3,B,76.970739286,4.739,99.424357466
7,115E,115,E,3,1,1,1,R,2,13,F,76.970739286,4.739,99.424357466
7,116F,116,F,3,1,1,24,F,2,1,L,134.69879375,8.294,153.61989272
7,117H,117,H,3,1,1,12,T,31,0,N,538.795175,33.175,675.82766767
7,118C,118,C,3,1,1,13,F,2,24,L,33.665788444,2.073,48.035064458
7,118C,118,C,3,2,1,13,F,3,4,F,33.665788444,2.073,48.035064458
7,118C,118,C,3,3,4,12,N,38,0,N,33.665788444,2.073,48.035064458
7,119D,119,D,3,1,1,1,L,2,2,F,50.498682667,3.109,75.305872624
7,119D,119,D,3,2,1,1,F,63,0,0,50.498682667,3.109,75.305872624
7,120E,120,E,3,1,1,3,B,2,1,F,216.42292571,13.326,279.55701777
7,120E,120,E,3,2,2,1,B,3,3,F,216.42292571,13.326,279.55701777
7,121F,121,F,3,1,1,3,F,2,2,L,378.74012,23.320,431.94163053
7,122E,122,E,3,1,1,15,R,2,3,F,81.442814643,5.015,105.20101004
7,122E,122,E,3,2,1,15,R,2,3,L,81.442814643,5.015,105.20101004
7,123F,123,F,3,1,1,2,F,2,19,B,142.52492562,8.776,162.54535898
7,124G,124,G,3,1,1,1,F,2,12,B,285.04985125,17.551,342.39259915
7,125H,125,H,3,1,1,5,U,60,0,0,570.0997025,35.102,715.09391724
7,126C,126,C,3,1,1,1,F,2,22,B,45.131934444,2.779,64.395205945
7,127D,127,D,3,1,1,5,F,2,2,B,67.697901667,4.168,100.9541099
7,127D,127,D,3,2,2,2,F,3,1,B,67.697901667,4.168,100.9541099
7,128E,128,E,3,1,1,3,F,42,0,0,290.13386428,17.864,374.77063756
7,129E,129,E,3,1,1,15,F,2,2,F,290.13386428,17.864,374.77063756
7,130E,130,E,3,1,1,1,L,54,0,0,325.46964,20.040,420.41443452
7,130E,130,E,3,2,1,1,F,54,0,0,325.46964,20.040,420.41443452
7,131E,131,E,3,1,1,1,F,2,4,F,141.01054905,8.682,182.14562267
7,132F,132,F,3,1,1,2,T,31,0,N,246.76846083,15.194,281.43195217
7,133H,133,H,3,1,1,2,L,71,0,0,987.07384333,60.777,1238.1176453
7,134E,134,E,3,1,1,2,F,2,3,B,325.46964,20.040,420.41443452
7,135C,135,C,3,1,1,24,L,2,2,R,30.182996222,1.858,43.065742288
7,135C,135,C,3,2,2,2,F,3,15,F,30.182996222,1.858,43.065742288
7,136E,136,E,3,1,1,4,R,2,13,F,194.03354714,11.947,250.63629284
7,137G,137,G,3,1,1,4,L,2,14,F,679.117415,41.815,815.73372457
7,138C,138,C,3,1,1,3,L,2,22,B,76.17029,4.690,108.68139316
7,139C,139,C,3,1,1,13,F,51,0,0,21.660681852,1.334,30.905922512
7,140E,140,E,3,1,1,1,R,2,3,F,139.24724048,8.574,179.86792828
7,141G,141,G,3,1,1,3,F,63,0,0,487.36534166,30.008,585.40737817
7,141G,141,G,3,2,1,3,L,71,0,0,487.36534166,30.008,585.40737817
7,142E,142,E,3,1,1,5,F,2,3,L,258.69592857,15.929,334.16174401
7,143E,143,E,3,1,1,2,F,71,0,0,258.69592857,15.929,334.16174401
7,144F,144,F,3,1,1,4,R,56,0,0,452.717875,27.875,516.31101849
7,144F,144,F,3,2,1,4,T,31,0,N,452.717875,27.875,516.31101849
7,146E,146,E,3,1,1,3,F,63,0,0,155.27556071,9.561,200.57197056
7,146E,146,E,3,2,1,3,F,63,0,0,155.27556071,9.561,200.57197056
7,146E,146,E,3,3,1,3,F,50,0,0,155.27556071,9.561,200.57197056
7,147E,147,E,3,1,1,2,F,2,3,B,155.27556071,9.561,200.57197056
7,147E,147,E,3,2,2,3,F,3,2,B,155.27556071,9.561,200.57197056
7,148F,148,F,3,1,1,1,F,88,0,0,271.73223125,16.731,309.9023759
7,148F,148,F,3,2,1,1,R,88,0,0,271.73223125,16.731,309.9023759
7,149G,149,G,3,1,1,14,F,2,3,L,543.4644625,33.462,652.79181534
7,149G,149,G,3,2,1,14,R,2,3,L,543.4644625,33.462,652.79181534
7,149G,149,G,3,3,1,14,F,50,0,0,543.4644625,33.462,652.79181534
7,149G,149,G,3,4,1,14,F,3,1,L,543.4644625,33.462,652.79181534
7,150C,150,C,3,1,1,3,F,2,3,F,325.46964,20.040,464.38701896
7,151C,151,C,3,1,1,13,F,50,0,0,41.90178,2.580,59.78635274
7,152D,152,D,3,1,1,1,F,42,0,0,55.9583655,3.445,83.447593523
7,153G,153,G,3,1,1,2,R,2,3,F,839.3754825,51.682,1008.2304967
7,154C,154,C,3,1,1,1,F,42,0,0,36.54225,2.250,52.139261111
7,155E,155,E,3,1,1,1,R,2,14,F,120.03645762,7.391,155.0530472
7,156G,156,G,3,1,1,4,L,2,2,F,420.12760166,25.868,504.64359437
7,157H,157,H,3,1,1,3,R,56,0,0,840.25520333,51.737,1053.9584255
7,157H,157,H,3,2,1,3,F,42,0,0,840.25520333,51.737,1053.9584255
7,158E,158,E,3,1,1,5,R,2,4,F,213.79536393,13.164,276.16295341
7,158E,158,E,3,2,1,5,L,50,0,0,213.79536393,13.164,276.16295341
7,158E,158,E,3,3,1,5,L,42,0,0,213.79536393,13.164,276.16295341
7,158E,158,E,3,4,2,4,L,42,0,0,213.79536393,13.164,276.16295341
7,159E,159,E,3,1,1,2,F,2,12,F,213.79536393,13.164,276.16295341
7,159E,159,E,3,2,1,2,F,3,1,F,213.79536393,13.164,276.16295341
7,160G,160,G,3,1,1,15,F,2,12,B,748.28377375,46.074,898.81410242
7,161G,161,G,3,1,1,13,F,2,2,L,748.28377375,46.074,898.81410242
7,162D,162,D,3,1,1,4,F,41,0,0,96.945235833,5.969,144.56903023
7,162D,162,D,3,2,1,4,T,31,0,N,96.945235833,5.969,144.56903023
7,163E,163,E,3,1,1,2,F,2,12,R,415.47958214,25.582,536.68174267
7,163E,163,E,3,2,2,12,F,62,0,0,415.47958214,25.582,536.68174267
7,164E,164,E,3,1,1,12,L,56,0,0,415.47958214,25.582,536.68174267
7,165H,165,H,3,1,1,2,F,42,0,0,2908.357075,179.075,3648.0433937
7,165H,165,H,3,2,1,2,U,63,0,0,2908.357075,179.075,3648.0433937
7,165H,165,H,3,3,1,2,L,2,1,B,2908.357075,179.075,3648.0433937
7,166C,166,C,3,1,1,2,L,2,2,F,55.463015,3.415,79.135811863
7,167E,167,E,3,1,1,1,R,2,2,F,356.54795357,21.954,460.5587983
7,168E,168,E,3,1,1,4,L,2,3,F,356.54795357,21.954,460.5587983
7,169G,169,G,3,1,1,2,F,2,13,L,1247.9178375,76.837,1498.95827
7,169G,169,G,3,2,1,2,F,U,U,9,1247.9178375,76.837,1498.95827
7,170E,170,E,3,1,1,12,F,2,5,F,92.591101071,5.701,119.60143317
7,171E,171,E,3,1,1,13,R,2,3,F,92.591101071,5.701,119.60143317
7,171E,171,E,3,2,1,13,R,2,3,L,92.591101071,5.701,119.60143317
7,172E,172,E,3,1,1,15,F,2,23,B,92.591101071,5.701,119.60143317
7,173G,173,G,3,1,1,2,F,76,0,0,324.06885375,19.954,389.26095436
7,174F,174,F,3,1,1,1,F,2,2,B,615.96022625,37.926,702.48397363
7,175H,175,H,3,1,1,3,L,42,0,0,2463.840905,151.705,3090.4728357
7,176E,176,E,3,1,1,15,T,31,0,N,272.29196571,16.766,351.72396661
7,177G,177,G,3,1,1,13,F,76,0,0,953.02188,58.680,1144.7388487
7,178D,178,D,3,1,1,2,F,2,18,F,87.154619667,5.366,129.96882969
7,178D,178,D,3,2,2,18,F,45,0,0,87.154619667,5.366,129.96882969
7,179F,179,F,3,1,1,1,F,63,0,0,653.6596475,40.247,745.47902123
7,179F,179,F,3,2,1,1,U,44,0,0,653.6596475,40.247,745.47902123
7,179F,179,F,3,3,1,1,F,45,0,0,653.6596475,40.247,745.47902123
7,180F,180,F,3,1,1,5,F,2,5,L,680.92422625,41.926,776.57344714
7,181G,181,G,3,1,1,2,L,2,4,F,1361.8484525,83.852,1635.8080148
7,182E,182,E,3,1,1,1,F,2,3,F,324.14715857,19.959,418.70616372
7,184D,184,D,3,1,1,15,F,2,2,R,92.676559667,5.706,138.20339124
7,185F,185,F,3,1,1,1,F,57,0,0,695.0741975,42.797,792.71106059
7,186C,186,C,3,1,1,13,F,42,0,0,72.396964333,4.458,103.29753168
7,187E,187,E,3,1,1,2,L,2,1,F,465.40905643,28.656,601.17645775
7,187E,187,E,3,2,1,2,R,71,0,0,465.40905643,28.656,601.17645775
8,1E,1,E,3,1,1,13,F,63,0,0,62.452,6.500,80.670265481
8,1E,1,E,3,2,1,13,F,2,2,L,62.452,6.500,80.670265481
8,1E,1,E,3,3,1,13,R,2,2,L,62.452,6.500,80.670265481
8,1E,1,E,3,4,1,13,F,63,0,0,62.452,6.500,80.670265481
8,1E,1,E,3,5,1,13,F,59,0,0,62.452,6.500,80.670265481
8,2G,2,G,3,1,1,22,R,2,2,F,249.808,26.000,300.06123502
8,2G,2,G,3,2,1,22,F,56,0,0,249.808,26.000,300.06123502
8,3E,3,E,3,1,1,11,F,61,0,0,62.452,6.500,80.670265481
8,3E,3,E,3,2,1,11,L,31,0,N,62.452,6.500,80.670265481
8,4C,4,C,3,1,1,1,T,31,0,N,11.625671204,1.210,16.587755447
8,5E,5,E,3,1,1,1,F,63,0,0,249.808,26.000,322.68106192
8,5E,5,E,3,2,1,1,U,61,0,0,249.808,26.000,322.68106192
8,5E,5,E,3,3,1,1,F,43,0,0,249.808,26.000,322.68106192
8,5E,5,E,3,4,1,1,F,71,0,0,249.808,26.000,322.68106192
8,5E,5,E,3,5,1,1,F,71,0,0,249.808,26.000,322.68106192
8,6G,6,G,3,1,1,2,F,2,3,R,999.232,104.000,1200.2449401
8,6G,6,G,3,2,2,3,L,3,2,F,999.232,104.000,1200.2449401
8,7E,7,E,3,1,1,3,B,2,1,F,62.452,6.500,80.670265481
8,7E,7,E,3,2,1,3,F,50,0,0,62.452,6.500,80.670265481
8,7E,7,E,3,3,1,3,F,52,0,0,62.452,6.500,80.670265481
8,8E,8,E,3,1,1,12,U,88,0,0,62.452,6.500,80.670265481
8,8E,8,E,3,2,1,12,L,51,0,0,62.452,6.500,80.670265481
8,9E,9,E,3,1,1,1,F,2,2,F,62.452,6.500,80.670265481
8,10E,10,E,3,1,1,2,F,58,0,0,124.904,13.000,161.34053096
8,12G,12,G,3,1,1,1,F,71,0,0,499.616,52.000,600.12247004
8,13F,13,F,3,1,1,3,F,44,0,0,78.785598167,8.200,89.852587403
8,13F,13,F,3,2,1,3,F,50,0,0,78.785598167,8.200,89.852587403
8,13F,13,F,3,3,1,3,L,68,0,0,78.785598167,8.200,89.852587403
8,13F,13,F,3,4,1,3,L,44,0,0,78.785598167,8.200,89.852587403
8,13F,13,F,3,5,1,3,L,44,0,0,78.785598167,8.200,89.852587403
8,13F,13,F,3,6,1,3,L,31,0,N,78.785598167,8.200,89.852587403
8,13F,13,F,3,7,1,3,T,44,0,0,78.785598167,8.200,89.852587403
8,13F,13,F,3,8,1,3,T,45,0,0,78.785598167,8.200,89.852587403
8,14F,14,F,3,1,1,12,F,51,0,0,78.785598167,8.200,89.852587403
8,14F,14,F,3,2,1,12,L,2,3,F,78.785598167,8.200,89.852587403
8,15E,15,E,3,1,1,1,F,2,15,F,62.452,6.500,80.670265481
8,16G,16,G,3,1,1,1,F,2,1,F,249.808,26.000,300.06123502
8,17H,17,H,3,1,1,1,F,42,0,0,336.28,35.000,421.80653916
8,18B,18,B,3,1,1,15,F,2,1,F,12.77864,1.330,20.638436773
8,19E,19,E,3,1,1,1,F,52,0,0,83.06116,8.645,107.29145309
8,20H,20,H,3,1,1,4,F,2,2,B,447.2524,46.550,561.00269708
8,20H,20,H,3,2,2,2,F,3,1,B,447.2524,46.550,561.00269708
8,21B,21,B,3,1,1,1,F,2,3,F,16.04536,1.670,25.914428129
8,22E,22,E,3,1,1,2,L,2,3,F,104.29484,10.855,134.71934335
8,23F,23,F,3,1,1,1,F,63,0,0,131.57194894,13.694,150.05382096
8,23F,23,F,3,2,1,1,F,60,0,0,131.57194894,13.694,150.05382096
8,23F,23,F,3,3,1,1,T,31,0,N,131.57194894,13.694,150.05382096
8,24C,24,C,3,1,1,1,F,42,0,0,11.625671204,1.210,16.587755447
8,24C,24,C,3,2,1,1,T,88,0,0,11.625671204,1.210,16.587755447
8,25E,25,E,3,1,2,2,B,3,3,F,124.904,13.000,161.34053096
8,25E,25,E,3,2,1,5,B,2,2,F,124.904,13.000,161.34053096
8,26H,26,H,3,1,1,1,F,43,0,0,672.56,70.000,843.61307832
8,26H,26,H,3,2,1,1,U,68,0,0,672.56,70.000,843.61307832
8,26H,26,H,3,3,1,1,T,31,0,N,672.56,70.000,843.61307832
8,27E,27,E,3,1,1,1,L,51,0,0,62.452,6.500,80.670265481
8,27E,27,E,3,2,1,1,F,68,0,0,62.452,6.500,80.670265481
8,28F,28,F,3,1,1,3,F,2,5,L,78.785598167,8.200,89.852587403
8,28F,28,F,3,2,1,3,U,63,0,0,78.785598167,8.200,89.852587403
8,28F,28,F,3,3,2,5,R,63,0,0,78.785598167,8.200,89.852587403
8,28F,28,F,3,4,1,3,U,88,0,0,78.785598167,8.200,89.852587403
8,28F,28,F,3,5,2,5,B,57,0,0,78.785598167,8.200,89.852587403
8,28F,28,F,3,6,1,3,F,44,0,0,78.785598167,8.200,89.852587403
8,29H,29,H,3,1,1,1,F,51,0,0,336.28,35.000,421.80653916
8,30F,30,F,3,1,1,3,U,68,0,0,78.785598167,8.200,89.852587403
8,30F,30,F,3,2,1,3,T,31,0,N,78.785598167,8.200,89.852587403
8,31G,31,G,3,1,1,3,F,56,0,0,249.808,26.000,300.06123502
8,31G,31,G,3,2,1,3,F,56,0,0,249.808,26.000,300.06123502
8,32A,32,A,3,1,1,1,L,2,3,F,9.608,1.000,13.371227984
8,32A,32,A,3,2,1,1,L,2,3,R,9.608,1.000,13.371227984
8,32A,32,A,3,3,1,1,F,43,0,0,9.608,1.000,13.371227984
8,32A,32,A,3,4,1,1,F,57,0,0,9.608,1.000,13.371227984
8,33F,33,F,3,1,1,12,L,2,5,R,157.57119633,16.400,179.70517481
8,33F,33,F,3,2,2,5,F,63,0,0,157.57119633,16.400,179.70517481
8,33F,33,F,3,3,2,5,U,63,0,0,157.57119633,16.400,179.70517481
8,33F,33,F,3,4,2,5,F,71,0,0,157.57119633,16.400,179.70517481
8,34H,34,H,3,1,1,14,U,63,0,0,672.56,70.000,843.61307832
8,34H,34,H,3,2,1,14,F,41,0,0,672.56,70.000,843.61307832
8,34H,34,H,3,3,1,14,U,63,0,0,672.56,70.000,843.61307832
8,35E,35,E,3,1,1,3,F,2,24,B,145.51316,15.145,187.96171857
8,36F,36,F,3,1,1,14,F,56,0,0,183.57044373,19.106,209.35652865
8,36F,36,F,3,2,1,14,B,56,0,0,183.57044373,19.106,209.35652865
8,37G,37,G,3,1,1,15,L,2,15,F,582.05264,60.580,699.14267759
8,38C,38,C,3,1,1,15,F,2,13,L,11.625671204,1.210,16.587755447
8,39D,39,D,3,1,1,5,F,58,0,0,69.177570679,7.200,103.16065788
8,39D,39,D,3,2,1,5,R,58,0,0,69.177570679,7.200,103.16065788
8,40F,40,F,3,1,1,2,F,2,3,L,315.14239267,32.800,359.41034961
8,41G,41,G,3,1,1,4,R,43,0,0,249.808,26.000,300.06123502
8,41G,41,G,3,2,1,4,R,56,0,0,249.808,26.000,300.06123502
8,41G,41,G,3,3,1,4,U,44,0,0,249.808,26.000,300.06123502
8,42G,42,G,3,1,1,2,R,2,2,F,249.808,26.000,300.06123502
8,43D,43,D,3,1,1,11,F,2,2,F,34.588785339,3.600,51.58032894
8,43D,43,D,3,2,2,2,F,3,3,F,34.588785339,3.600,51.58032894
8,43D,43,D,3,3,1,11,R,56,0,0,34.588785339,3.600,51.58032894
8,43D,43,D,3,4,2,2,R,3,3,L,34.588785339,3.600,51.58032894
8,44F,44,F,3,1,1,3,U,68,0,0,157.57119633,16.400,179.70517481
8,44F,44,F,3,2,1,3,U,58,0,0,157.57119633,16.400,179.70517481
8,44F,44,F,3,3,1,3,9,61,0,0,157.57119633,16.400,179.70517481
8,45G,45,G,3,1,1,1,F,2,15,F,499.616,52.000,600.12247004
8,46E,46,E,3,1,1,1,F,2,4,R,83.06116,8.645,107.29145309
8,47E,47,E,3,1,1,4,F,51,0,0,83.06116,8.645,107.29145309
8,48E,48,E,3,1,1,3,L,2,3,R,83.06116,8.645,107.29145309
8,49E,49,E,3,1,1,2,F,2,3,B,83.06116,8.645,107.29145309
8,49E,49,E,3,2,2,3,F,3,2,B,83.06116,8.645,107.29145309
8,49E,49,E,3,3,3,2,F,4,13,B,83.06116,8.645,107.29145309
8,50F,50,F,3,1,1,3,F,2,12,L,104.78484556,10.906,119.50394125
8,51G,51,G,3,1,1,1,F,58,0,0,332.24464,34.580,399.08144258
8,51G,51,G,3,2,1,1,F,50,0,0,332.24464,34.580,399.08144258
8,51G,51,G,3,3,1,1,B,58,0,0,332.24464,34.580,399.08144258
