ACCSEQ,CASEID,CASENO,CLASS2,CLASS1,GADEV1,GADEV2,OBJCONT,RATWGT,PSU,STRATIF,VEHNUM,VERSION
1,247K,247,50,2,F,B,2,633.88642363,48,K,1,8
1,248J,248,0,2,F,0,42,233.63711818,48,J,1,8
2,248J,248,0,2,L,0,41,233.63711818,48,J,1,8
3,248J,248,0,2,L,0,42,233.63711818,48,J,1,8
4,248J,248,0,2,9,0,42,233.63711818,48,J,1,8
1,249J,249,0,1,F,0,61,233.63711818,48,J,1,8
2,249J,249,0,1,F,0,43,233.63711818,48,J,1,8
3,249J,249,0,1,F,0,41,233.63711818,48,J,1,8
4,249J,249,0,1,F,0,42,233.63711818,48,J,1,8
1,250C,250,0,14,T,N,31,1009.3123505,48,C,1,8
2,250C,250,0,14,F,0,64,1009.3123505,48,C,1,8
1,251F,251,14,2,F,B,2,9106.8499999,48,F,1,8
1,252C,252,0,1,F,0,63,2296.6528717,48,C,1,8
2,252C,252,0,1,F,0,59,2296.6528717,48,C,1,8
1,253J,253,0,1,F,0,44,430.62241344,48,J,1,8
2,253J,253,0,1,F,0,42,430.62241344,48,J,1,8
1,254J,254,50,3,F,L,2,430.62241344,48,J,1,8
1,255K,255,2,3,R,F,2,448.0659308,48,K,1,8
1,256J,256,0,31,F,0,44,233.63711818,48,J,1,8
1,257J,257,30,1,F,F,2,233.63711818,48,J,1,8
2,257J,257,31,30,R,F,3,233.63711818,48,J,2,8
3,257J,257,30,1,F,L,2,233.63711818,48,J,1,8
1,258K,258,1,14,F,L,2,243.10121712,48,K,1,8
2,258K,258,0,1,R,0,63,243.10121712,48,K,2,8
3,258K,258,0,1,T,N,31,243.10121712,48,K,2,8
4,258K,258,0,14,N,N,33,243.10121712,48,K,1,8
1,259D,259,3,31,F,F,2,666.0973349,48,D,1,8
1,260D,260,14,30,F,L,2,666.0973349,48,D,1,8
2,260D,260,14,30,R,L,2,666.0973349,48,D,1,8
1,261H,261,0,30,F,0,60,9265.0242846,48,H,1,8
1,262B,262,31,60,F,L,2,236.87592474,48,B,1,8
1,263B,263,0,1,L,0,42,236.87592474,48,B,1,8
2,263B,263,0,1,L,0,42,236.87592474,48,B,1,8
3,263B,263,0,1,R,0,42,236.87592474,48,B,1,8
1,264B,264,3,2,F,F,2,236.87592474,48,B,1,8
2,264B,264,0,2,L,0,63,236.87592474,48,B,1,8
3,264B,264,0,2,L,0,63,236.87592474,48,B,1,8
4,264B,264,0,2,T,N,31,236.87592474,48,B,1,8
1,265D,265,1,5,F,F,2,2551.7524423,48,D,1,8
1,266J,266,1,5,L,F,2,306.55136881,48,J,1,8
1,267K,267,0,30,L,0,51,318.96905529,48,K,1,8
1,268C,268,3,4,F,B,2,1264.7555997,48,C,1,8
2,268C,268,5,3,F,B,3,1264.7555997,48,C,2,8
1,269D,269,1,4,R,F,2,1973.981883,48,D,1,8
2,269D,269,1,4,R,L,2,1973.981883,48,D,1,8
1,270J,270,2,2,F,B,2,237.14167495,48,J,1,8
2,270J,270,16,2,F,B,3,237.14167495,48,J,2,8
1,271J,271,30,3,F,L,2,237.14167495,48,J,1,8
2,271J,271,0,30,T,N,31,237.14167495,48,J,2,8
3,271J,271,0,30,L,0,41,237.14167495,48,J,2,8
4,271J,271,0,3,R,0,41,237.14167495,48,J,1,8
5,271J,271,0,3,F,0,41,237.14167495,48,J,1,8
1,272J,272,68,20,F,B,2,237.14167495,48,J,1,8
1,273K,273,4,3,F,R,2,246.74773537,48,K,1,8
2,273K,273,0,4,L,0,61,246.74773537,48,K,2,8
3,273K,273,0,3,F,0,57,246.74773537,48,K,1,8
1,274J,274,0,3,F,0,51,233.63711818,48,J,1,8
1,275J,275,1,3,L,F,2,233.63711818,48,J,1,8
1,276J,276,14,1,F,B,2,233.63711818,48,J,1,8
1,277K,277,0,20,L,0,60,243.10121712,48,K,1,8
2,277K,277,0,20,L,0,50,243.10121712,48,K,1,8
3,277K,277,0,20,T,N,31,243.10121712,48,K,1,8
4,277K,277,0,20,T,0,50,243.10121712,48,K,1,8
1,278C,278,0,30,R,0,42,669.75973877,48,C,1,8
2,278C,278,0,30,F,0,57,669.75973877,48,C,1,8
1,279H,279,0,5,F,0,64,9106.8499999,48,H,1,8
1,280C,280,0,2,F,0,42,337.99503096,48,C,1,8
2,280C,280,0,2,F,0,42,337.99503096,48,C,1,8
1,281D,281,0,14,F,0,57,527.52964114,48,D,1,8
2,281D,281,0,14,F,0,42,527.52964114,48,D,1,8
3,281D,281,0,14,L,N,31,527.52964114,48,D,1,8
1,282D,282,0,4,T,N,31,527.52964114,48,D,1,8
1,283F,283,68,3,F,R,2,7843.1102178,48,F,1,8
2,283F,283,0,3,U,0,63,7843.1102178,48,F,1,8
1,284B,284,60,1,R,F,2,225.66775936,48,B,1,8
2,284B,284,60,1,R,R,2,225.66775936,48,B,1,8
3,284B,284,0,1,L,0,63,225.66775936,48,B,1,8
4,284B,284,0,60,T,N,31,225.66775936,48,B,2,8
1,285K,285,0,30,F,0,50,243.10121712,48,K,1,8
2,285K,285,0,30,F,0,61,243.10121712,48,K,1,8
3,285K,285,0,30,F,0,42,243.10121712,48,K,1,8
1,286K,286,20,3,F,F,2,243.10121712,48,K,1,8
2,286K,286,0,2,F,0,79,243.10121712,48,K,3,8
3,286K,286,0,20,R,0,60,243.10121712,48,K,2,8
4,286K,286,0,3,R,0,42,243.10121712,48,K,1,8
1,287D,287,0,14,R,0,52,1142.5757204,48,D,1,8
2,287D,287,0,14,F,0,57,1142.5757204,48,D,1,8
3,287D,287,0,14,F,0,43,1142.5757204,48,D,1,8
1,288C,288,0,1,T,N,31,280.36454181,48,C,1,8
2,288C,288,0,1,L,0,57,280.36454181,48,C,1,8
3,288C,288,0,1,9,0,57,280.36454181,48,C,1,8
1,289D,289,0,1,F,0,52,437.58219081,48,D,1,8
1,290E,290,2,1,F,L,2,5045.8550972,48,E,1,8
1,291D,291,2,2,L,F,2,243.10121712,48,D,1,8
2,291D,291,0,2,B,0,60,243.10121712,48,D,1,8
1,292F,292,14,2,F,R,2,433.72038071,48,F,1,8
2,292F,292,0,14,L,N,31,433.72038071,48,F,2,8
1,"  1K",1,0,1,F,0,68,9.0649814043,49,K,1,8
2,"  1K",1,0,1,L,0,51,9.0649814043,49,K,1,8
3,"  1K",1,0,1,U,0,68,9.0649814043,49,K,1,8
4,"  1K",1,0,1,R,0,68,9.0649814043,49,K,1,8
1,"  2H",2,3,2,F,L,2,336.78518268,49,H,1,8
2,"  2H",2,0,2,F,0,57,336.78518268,49,H,1,8
1,"  3B",3,5,1,L,F,2,10.883754975,49,B,1,8
2,"  3B",3,5,1,L,F,2,10.883754975,49,B,1,8
1,"  4K",4,0,3,L,0,51,9.0649814043,49,K,1,8
1,"  5H",5,0,4,R,0,56,1563.645491,49,H,1,8
1,"  6F",6,30,1,F,F,2,261.68886317,49,F,1,8
1,"  7F",7,30,3,F,B,2,261.68886317,49,F,1,8
2,"  7F",7,0,1,F,0,79,261.68886317,49,F,3,8
3,"  7F",7,0,30,F,0,56,261.68886317,49,F,2,8
1,"  8G",8,5,2,F,B,2,559.8560958,49,G,1,8
1,"  9H",9,9,3,L,F,2,715.00028862,49,H,1,8
1," 10B",10,0,2,F,0,64,10.883754975,49,B,1,8
1," 11K",11,0,2,F,0,63,9.0649814043,49,K,1,8
2," 11K",11,0,2,F,0,51,9.0649814043,49,K,1,8
1," 12F",12,14,1,L,F,2,496.47513294,49,F,1,8
2," 12F",12,14,1,L,R,2,496.47513294,49,F,1,8
1," 13H",13,3,14,F,R,2,1356.4958747,49,H,1,8
2," 13H",13,3,14,L,R,2,1356.4958747,49,H,1,8
1," 14A",14,0,20,F,0,42,10.883754975,49,A,1,8
2," 14A",14,0,20,N,N,33,10.883754975,49,A,1,8
1," 15B",15,0,1,F,0,42,10.883754975,49,B,1,8
1," 16D",16,0,2,F,0,51,61.551223736,49,D,1,8
1," 17G",17,58,1,F,B,2,1421.0926694,49,G,1,8
1," 18B",18,1,68,L,F,2,10.883754975,49,B,1,8
2," 18B",18,0,68,R,0,52,10.883754975,49,B,1,8
3," 18B",18,0,1,T,0,88,10.883754975,49,B,2,8
1," 19J",19,3,31,F,B,2,11.889576382,49,J,1,8
2," 19J",19,0,31,F,0,56,11.889576382,49,J,1,8
3," 19J",19,0,31,F,0,52,11.889576382,49,J,1,8
4," 19J",19,0,31,T,N,31,11.889576382,49,J,1,8
1," 20D",20,0,31,F,0,51,72.429201421,49,D,1,8
1," 21G",21,0,1,F,0,54,1672.2430675,49,G,1,8
1," 22B",22,0,1,T,N,31,10.883754975,49,B,1,8
1," 23C",23,0,14,9,N,31,64.203712463,49,C,1,8
1," 24J",24,0,2,F,0,56,12.038196087,49,J,1,8
2," 24J",24,0,2,R,0,54,12.038196087,49,J,1,8
3," 24J",24,0,2,R,0,54,12.038196087,49,J,1,8
1," 25K",25,21,3,R,F,2,9.1782936719,49,K,1,8
2," 25K",25,0,3,F,0,57,9.1782936719,49,K,1,8
1," 26K",26,5,3,R,F,2,9.0649814043,49,K,1,8
2," 26K",26,5,3,R,L,2,9.0649814043,49,K,1,8
3," 26K",26,0,3,F,0,50,9.0649814043,49,K,1,8
1," 27K",27,0,5,F,0,52,9.0649814043,49,K,1,8
1," 28K",28,0,3,F,0,51,9.0649814043,49,K,1,8
1," 29E",29,2,1,F,L,2,425.51147899,49,E,1,8
1," 30K",30,0,4,F,0,63,9.0649814043,49,K,1,8
2," 30K",30,0,4,F,0,63,9.0649814043,49,K,1,8
3," 30K",30,0,4,R,0,50,9.0649814043,49,K,1,8
4," 30K",30,0,4,R,0,51,9.0649814043,49,K,1,8
5," 30K",30,0,4,F,0,42,9.0649814043,49,K,1,8
6," 30K",30,0,4,R,0,57,9.0649814043,49,K,1,8
7," 30K",30,0,4,N,N,33,9.0649814043,49,K,1,8
1," 31D",31,0,5,R,0,63,38.767903806,49,D,1,8
2," 31D",31,0,5,R,0,51,38.767903806,49,D,1,8
1," 32E",32,0,30,F,0,51,266.0483565,49,E,1,8
2," 32E",32,0,30,L,N,31,266.0483565,49,E,1,8
1," 33G",33,31,16,B,F,3,895.07211329,49,G,2,8
2," 33G",33,16,2,B,F,2,895.07211329,49,G,1,8
1," 34J",34,0,3,F,0,51,11.889576382,49,J,1,8
1," 35J",35,0,31,F,0,50,11.889576382,49,J,1,8
2," 35J",35,0,31,F,0,50,11.889576382,49,J,1,8
3," 35J",35,0,31,F,0,52,11.889576382,49,J,1,8
1," 36D",36,0,1,F,0,45,51.217144935,49,D,1,8
2," 36D",36,0,1,T,N,31,51.217144935,49,D,1,8
3," 36D",36,0,1,L,0,42,51.217144935,49,D,1,8
1," 37G",37,2,3,F,R,2,1182.4997911,49,G,1,8
1," 38A",38,14,2,R,F,2,10.883754975,49,A,1,8
2," 38A",38,14,2,R,L,2,10.883754975,49,A,1,8
3," 38A",38,20,2,B,F,3,10.883754975,49,A,1,8
4," 38A",38,1,14,B,F,4,10.883754975,49,A,2,8
1," 39B",39,20,3,F,F,2,10.883754975,49,B,1,8
2," 39B",39,20,3,R,L,2,10.883754975,49,B,1,8
1," 40C",40,31,1,F,B,2,51.085546522,49,C,1,8
2," 40C",40,1,31,F,B,3,51.085546522,49,C,2,8
1," 41G",41,5,3,L,F,2,1348.8869299,49,G,1,8
2," 41G",41,5,3,L,R,2,1348.8869299,49,G,1,8
1," 42K",42,0,4,F,0,64,9.0649814043,49,K,1,8
1," 43K",43,0,31,L,0,63,9.0649814043,49,K,1,8
2," 43K",43,0,31,L,N,31,9.0649814043,49,K,1,8
3," 43K",43,0,31,T,0,57,9.0649814043,49,K,1,8
1," 44E",44,1,28,B,F,2,388.80800346,49,E,1,8
1," 45G",45,14,5,F,F,2,1308.0749902,49,G,1,8
1," 46A",46,1,3,L,F,2,14.135820962,49,A,1,8
2," 46A",46,1,3,L,R,2,14.135820962,49,A,1,8
3," 46A",46,0,3,F,0,68,14.135820962,49,A,1,8
4," 46A",46,0,3,R,0,51,14.135820962,49,A,1,8
5," 46A",46,0,3,T,N,31,14.135820962,49,A,1,8
1," 47A",47,0,2,R,0,42,14.135820962,49,A,1,8
2," 47A",47,0,2,R,0,42,14.135820962,49,A,1,8
1," 48B",48,0,4,F,0,56,14.135820962,49,B,1,8
2," 48B",48,0,4,L,0,45,14.135820962,49,B,1,8
3," 48B",48,0,4,T,N,31,14.135820962,49,B,1,8
1," 49G",49,2,30,F,B,2,2718.2844756,49,G,1,8
2," 49G",49,2,2,F,B,3,2718.2844756,49,G,2,8
1," 50K",50,31,31,R,F,2,14.71699731,49,K,1,8
1," 51B",51,0,30,F,0,64,10.883754975,49,B,1,8
2," 51B",51,3,30,F,F,2,10.883754975,49,B,1,8
3," 51B",51,0,30,F,0,64,10.883754975,49,B,1,8
1," 52K",52,0,3,L,0,57,9.0649814043,49,K,1,8
2," 52K",52,0,3,L,0,42,9.0649814043,49,K,1,8
3," 52K",52,0,3,L,0,41,9.0649814043,49,K,1,8
1," 53C",53,20,14,F,R,2,30.252366572,49,C,1,8
1," 54F",54,0,2,R,0,63,373.37538733,49,F,1,8
2," 54F",54,0,2,R,0,52,373.37538733,49,F,1,8
1," 55H",55,1,5,F,B,2,1020.156175,49,H,1,8
2," 55H",55,9,1,F,B,3,1020.156175,49,H,2,8
1," 56D",56,3,3,L,F,2,224.81153883,49,D,1,8
2," 56D",56,3,3,L,R,2,224.81153883,49,D,1,8
1," 57K",57,0,29,9,0,56,28.101442354,49,K,1,8
2," 57K",57,0,29,R,N,31,28.101442354,49,K,1,8
1," 58J",58,30,31,F,L,2,11.889576382,49,J,1,8
2," 58J",58,30,31,R,L,2,11.889576382,49,J,1,8
3," 58J",58,0,31,F,0,51,11.889576382,49,J,1,8
1," 59K",59,0,2,F,0,52,9.0649814043,49,K,1,8
1," 60E",60,0,2,F,0,59,236.80999464,49,E,1,8
1," 61F",61,68,1,F,L,2,372.39711121,49,F,1,8
1," 62H",62,4,9,F,L,2,1017.4832768,49,H,1,8
2," 62H",62,0,4,R,0,70,1017.4832768,49,H,2,8
3," 62H",62,0,4,B,0,54,1017.4832768,49,H,2,8
1," 63A",63,1,3,R,F,2,10.883754975,49,A,1,8
2," 63A",63,1,3,R,L,2,10.883754975,49,A,1,8
3," 63A",63,1,1,R,F,3,10.883754975,49,A,2,8
1," 64F",64,1,4,F,B,2,932.29714619,49,F,1,8
1," 65K",65,0,31,R,0,61,10.798659098,49,K,1,8
2," 65K",65,0,31,T,N,31,10.798659098,49,K,1,8
1," 66K",66,31,1,F,F,2,10.798659098,49,K,1,8
1," 67K",67,2,31,F,B,2,10.798659098,49,K,1,8
2," 67K",67,0,2,F,0,56,10.798659098,49,K,2,8
1," 68E",68,3,1,F,L,2,1452.2756545,49,E,1,8
1," 69K",69,0,1,F,0,42,26.452748861,49,K,1,8
1," 70B",70,0,31,F,0,56,12.078247084,49,B,1,8
2," 70B",70,0,31,F,0,64,12.078247084,49,B,1,8
3," 70B",70,0,31,T,N,32,12.078247084,49,B,1,8
4," 70B",70,0,31,N,N,33,12.078247084,49,B,1,8
1," 71E",71,31,2,R,F,2,690.36749095,49,E,1,8
1," 72K",72,0,1,F,0,45,12.574828892,49,K,1,8
1," 73K",73,58,2,F,B,2,12.574828892,49,K,1,8
1," 74D",74,31,5,B,F,2,87.20512111,49,D,1,8
1," 75H",75,0,3,F,0,88,2571.3281408,49,H,1,8
2," 75H",75,0,3,F,0,88,2571.3281408,49,H,1,8
1," 76J",76,1,30,F,L,2,14.2972156,49,J,1,8
2," 76J",76,0,1,R,0,68,14.2972156,49,J,2,8
1," 77K",77,1,5,F,B,2,10.900640139,49,K,1,8
1," 78A",78,1,1,F,B,2,12.067907516,49,A,1,8
2," 78A",78,0,1,F,0,56,12.067907516,49,A,2,8
1," 79B",79,0,1,R,0,63,12.067907516,49,B,1,8
2," 79B",79,0,1,R,0,58,12.067907516,49,B,1,8
3," 79B",79,0,1,F,0,42,12.067907516,49,B,1,8
1," 80E",80,2,2,F,R,2,689.77650278,49,E,1,8
2," 80E",80,2,2,L,R,2,689.77650278,49,E,1,8
1," 81K",81,0,3,F,0,54,12.564064226,49,K,1,8
2," 81K",81,0,3,F,0,53,12.564064226,49,K,1,8
3," 81K",81,1,3,F,F,2,12.564064226,49,K,1,8
4," 81K",81,0,1,F,0,54,12.564064226,49,K,2,8
5," 81K",81,0,3,N,N,33,12.564064226,49,K,1,8
6," 81K",81,30,3,L,F,3,12.564064226,49,K,1,8
7," 81K",81,30,3,L,L,3,12.564064226,49,K,1,8
8," 81K",81,0,30,N,N,33,12.564064226,49,K,3,8
1," 82K",82,1,3,F,B,2,12.564064226,49,K,1,8
2," 82K",82,1,1,F,B,3,12.564064226,49,K,2,8
3," 82K",82,30,1,F,B,4,12.564064226,49,K,3,8
4," 82K",82,0,1,T,N,32,12.564064226,49,K,2,8
1," 83E",83,0,2,R,0,63,878.39504142,49,E,1,8
2," 83E",83,2,2,R,F,2,878.39504142,49,E,1,8
3," 83E",83,0,2,R,0,52,878.39504142,49,E,1,8
4," 83E",83,0,2,R,0,63,878.39504142,49,E,1,8
5," 83E",83,2,2,R,L,2,878.39504142,49,E,1,8
1," 84K",84,0,20,F,0,44,15.999692179,49,K,1,8
2," 84K",84,0,20,T,N,31,15.999692179,49,K,1,8
1," 85E",85,2,1,F,L,2,554.90678254,49,E,1,8
2," 85E",85,2,1,R,L,2,554.90678254,49,E,1,8
1," 86H",86,3,68,B,F,2,2384.2252615,49,H,1,8
1," 87J",87,0,5,R,0,51,13.256877666,49,J,1,8
1," 88K",88,0,2,F,0,51,10.107454266,49,K,1,8
1," 89B",89,90,2,F,L,2,10.883754975,49,B,1,8
2," 89B",89,0,2,T,N,31,10.883754975,49,B,1,8
1," 90B",90,0,14,T,N,31,10.883754975,49,B,1,8
1," 91D",91,4,2,R,F,2,57.200032662,49,D,1,8
1," 92F",92,3,31,F,R,2,617.29223426,49,F,1,8
1," 93K",93,0,1,F,0,42,9.0649814043,49,K,1,8
2," 93K",93,0,1,L,N,31,9.0649814043,49,K,1,8
1," 94K",94,0,3,F,0,56,9.0649814043,49,K,1,8
1," 95K",95,4,31,F,L,2,9.0649814043,49,K,1,8
2," 95K",95,0,4,F,0,51,9.0649814043,49,K,2,8
1," 96F",96,3,1,L,F,2,440.71339387,49,F,1,8
1," 97G",97,30,31,F,B,2,942.86045294,49,G,1,8
2," 97G",97,14,31,R,F,3,942.86045294,49,G,1,8
1," 98J",98,0,2,F,0,55,11.889576382,49,J,1,8
1," 99C",99,0,1,F,0,54,44.784071039,49,C,1,8
2," 99C",99,0,1,L,0,54,44.784071039,49,C,1,8
3," 99C",99,0,1,F,0,54,44.784071039,49,C,1,8
4," 99C",99,0,1,F,0,54,44.784071039,49,C,1,8
1,100D,100,14,14,L,F,2,51.217144935,49,D,1,8
2,100D,100,0,14,L,0,63,51.217144935,49,D,1,8
3,100D,100,0,14,L,N,31,51.217144935,49,D,1,8
1,101F,101,4,1,F,B,2,552.72601007,49,F,1,8
1,102K,102,60,3,L,F,2,9.0649814043,49,K,1,8
2,102K,102,0,3,N,N,33,9.0649814043,49,K,1,8
3,102K,102,60,3,L,R,2,9.0649814043,49,K,1,8
1,103C,103,3,31,F,L,2,30.860056032,49,C,1,8
1,104E,104,0,30,F,0,51,242.20146562,49,E,1,8
1,105H,105,1,2,L,F,2,1040.6483952,49,H,1,8
2,105H,105,0,2,R,0,63,1040.6483952,49,H,1,8
3,105H,105,0,2,R,0,63,1040.6483952,49,H,1,8
4,105H,105,0,2,R,0,51,1040.6483952,49,H,1,8
1,106A,106,0,30,F,0,63,10.883754975,49,A,1,8
2,106A,106,0,30,F,0,51,10.883754975,49,A,1,8
3,106A,106,0,30,R,N,31,10.883754975,49,A,1,8
1,107B,107,0,3,L,0,57,10.883754975,49,B,1,8
2,107B,107,0,3,L,0,51,10.883754975,49,B,1,8
3,107B,107,0,3,L,0,41,10.883754975,49,B,1,8
1,108F,108,4,31,F,L,2,337.01612473,49,F,1,8
1,109H,109,5,31,F,B,2,920.81345581,49,H,1,8
1,110K,110,0,16,F,0,52,9.0649814043,49,K,1,8
1,111K,111,0,2,F,0,50,9.0649814043,49,K,1,8
2,111K,111,0,2,F,0,44,9.0649814043,49,K,1,8
3,111K,111,0,2,T,N,31,9.0649814043,49,K,1,8
1,112C,112,2,1,L,F,2,38.205172108,49,C,1,8
2,112C,112,2,1,L,R,2,38.205172108,49,C,1,8
1,113E,113,30,4,F,F,2,299.84873227,49,E,1,8
1,114F,114,5,2,L,F,2,471.52909178,49,F,1,8
2,114F,114,5,2,L,R,2,471.52909178,49,F,1,8
1,115A,115,2,3,L,F,2,11.362640194,49,A,1,8
2,115A,115,2,3,L,L,2,11.362640194,49,A,1,8
1,116B,116,0,14,T,N,31,11.362640194,49,B,1,8
1,117B,117,2,1,F,F,2,11.362640194,49,B,1,8
2,117B,117,2,1,L,R,2,11.362640194,49,B,1,8
3,117B,117,0,2,F,0,63,11.362640194,49,B,2,8
1,118F,118,3,2,L,F,2,1021.3202735,49,F,1,8
2,118F,118,3,2,L,R,2,1021.3202735,49,F,1,8
3,118F,118,U,3,L,9,3,1021.3202735,49,F,2,8
4,118F,118,U,3,L,9,3,1021.3202735,49,F,2,8
1,119K,119,0,20,R,0,52,11.829800733,49,K,1,8
1,120A,120,21,2,L,F,2,11.737041365,49,A,1,8
2,120A,120,2,2,L,L,3,11.737041365,49,A,1,8
3,120A,120,0,2,L,0,79,11.737041365,49,A,3,8
4,120A,120,0,2,L,0,63,11.737041365,49,A,1,8
1,121E,121,1,2,F,F,2,670.86488149,49,E,1,8
1,122G,122,0,28,F,0,63,2257.0049111,49,G,1,8
1,123J,123,5,31,B,F,2,16.027148963,49,J,1,8
2,123J,123,1,5,B,F,3,16.027148963,49,J,2,8
1,124K,124,3,2,L,F,2,12.219594933,49,K,1,8
2,124K,124,0,2,R,0,98,12.219594933,49,K,1,8
1,125A,125,0,1,L,0,42,14.24248176,49,A,1,8
2,125A,125,0,1,N,N,33,14.24248176,49,A,1,8
1,126B,126,0,3,F,0,56,14.24248176,49,B,1,8
2,126B,126,0,3,L,0,54,14.24248176,49,B,1,8
1,127E,127,1,1,L,F,2,814.07064533,49,E,1,8
1,128K,128,1,14,F,F,2,14.828043332,49,K,1,8
2,128K,128,1,14,R,L,2,14.828043332,49,K,1,8
1,129K,129,21,2,R,F,2,14.828043332,49,K,1,8
2,129K,129,0,21,T,N,31,14.828043332,49,K,2,8
1,130K,130,0,21,9,0,52,9.0649814043,49,K,1,8
2,130K,130,0,21,F,0,57,9.0649814043,49,K,1,8
3,130K,130,0,21,F,0,42,9.0649814043,49,K,1,8
1,131K,131,1,2,B,F,2,9.0649814043,49,K,1,8
1,132D,132,3,3,F,L,2,39.674401946,49,D,1,8
1,133F,133,4,31,F,L,2,428.15885028,49,F,1,8
1,134H,134,0,3,F,0,56,1169.8384784,49,H,1,8
1,135A,135,0,31,F,0,51,18.600337252,49,A,1,8
2,135A,135,0,31,T,N,31,18.600337252,49,A,1,8
1,136B,136,68,3,F,L,2,18.600337252,49,B,1,8
2,136B,136,0,3,F,0,64,18.600337252,49,B,1,8
1,137H,137,0,20,F,0,56,4567.9831523,49,H,1,8
2,137H,137,15,20,F,R,2,4567.9831523,49,H,1,8
1,138K,138,0,5,F,0,64,19.365066525,49,K,1,8
1,139A,139,2,14,F,R,2,16.935122741,49,A,1,8
2,139A,139,3,14,B,L,3,16.935122741,49,A,1,8
1,140B,140,0,5,F,0,51,16.935122741,49,B,1,8
1,141G,141,2,2,R,F,2,3256.5834956,49,G,1,8
1,142J,142,3,2,R,F,2,23.125226063,49,J,1,8
2,142J,142,0,2,F,0,51,23.125226063,49,J,1,8
3,142J,142,3,2,B,L,2,23.125226063,49,J,1,8
4,142J,142,0,2,F,0,50,23.125226063,49,J,1,8
1,143C,143,1,3,R,F,2,11.889576382,49,C,1,8
1,144E,144,1,1,F,R,2,58.061995184,49,E,1,8
1,145F,145,3,1,B,F,3,91.305771575,49,F,2,8
2,145F,145,1,4,B,F,2,91.305771575,49,F,1,8
1,146H,146,0,31,F,0,62,249.47050569,49,H,1,8
1,147B,147,2,3,F,B,2,10.883754975,49,B,1,8
1,148J,148,3,4,F,F,2,11.889576382,49,J,1,8
1,149K,149,1,2,F,B,2,9.0649814043,49,K,1,8
2,149K,149,31,1,R,F,3,9.0649814043,49,K,2,8
1,150K,150,31,1,L,F,2,9.0649814043,49,K,1,8
2,150K,150,0,1,L,0,50,9.0649814043,49,K,1,8
1,151F,151,31,5,F,R,2,730.77226464,49,F,1,8
2,151F,151,0,31,L,0,45,730.77226464,49,F,2,8
3,151F,151,0,31,B,0,45,730.77226464,49,F,2,8
1,152K,152,0,1,F,0,54,8.4644263863,49,K,1,8
1,153A,153,1,14,L,F,2,10.883754975,49,A,1,8
2,153A,153,0,14,R,0,63,10.883754975,49,A,1,8
3,153A,153,0,14,R,N,31,10.883754975,49,A,1,8
4,153A,153,0,14,T,0,58,10.883754975,49,A,1,8
5,153A,153,1,14,U,R,2,10.883754975,49,A,1,8
1,154J,154,2,31,F,L,2,11.889576382,49,J,1,8
2,154J,154,0,2,R,0,51,11.889576382,49,J,2,8
1,155D,155,0,1,F,0,51,10.288753894,49,D,1,8
2,155D,155,0,1,R,0,63,10.288753894,49,D,1,8
3,155D,155,0,1,R,0,43,10.288753894,49,D,1,8
4,155D,155,0,1,R,0,43,10.288753894,49,D,1,8
5,155D,155,0,1,F,0,42,10.288753894,49,D,1,8
1,156E,156,2,30,F,F,2,70.607533429,49,E,1,8
1,157F,157,1,3,F,F,2,111.03434008,49,F,1,8
1,158G,158,4,2,L,F,2,237.54641822,49,G,1,8
1,159A,159,2,4,L,F,2,10.883754975,49,A,1,8
2,159A,159,0,4,B,0,56,10.883754975,49,A,1,8
1,160K,160,0,31,R,0,51,9.0649814043,49,K,1,8
2,160K,160,0,31,R,0,51,9.0649814043,49,K,1,8
1,161D,161,20,16,F,L,2,14.096046084,49,D,1,8
1,162E,162,0,1,F,0,54,96.735431261,49,E,1,8
1,163F,163,31,1,L,F,2,152.12193728,49,F,1,8
2,163F,163,31,1,L,R,2,152.12193728,49,F,1,8
1,164G,164,31,31,R,F,2,325.44905756,49,G,1,8
1,165C,165,1,20,F,F,2,11.889576382,49,C,1,8
2,165C,165,20,1,R,L,3,11.889576382,49,C,2,8
1,166C,166,5,5,L,F,2,11.889576382,49,C,1,8
1,167D,167,0,1,R,0,63,9.0649814043,49,D,1,8
2,167D,167,0,1,R,0,51,9.0649814043,49,D,1,8
1,168E,168,14,1,F,L,2,49.145331637,49,E,1,8
2,168E,168,0,14,F,0,51,49.145331637,49,E,2,8
3,168E,168,0,14,R,0,43,49.145331637,49,E,2,8
1,169F,169,1,31,F,B,2,77.283813797,49,F,1,8
2,169F,169,5,1,F,B,3,77.283813797,49,F,2,8
1,170G,170,4,14,L,F,2,165.34067876,49,G,1,8
1,171K,171,0,30,F,0,56,9.0649814043,49,K,1,8
2,171K,171,0,30,T,N,31,9.0649814043,49,K,1,8
1,172C,172,2,2,R,F,2,49.830535681,49,C,1,8
1,173E,173,0,2,9,0,56,391.08901042,49,E,1,8
2,173E,173,0,2,9,N,31,391.08901042,49,E,1,8
1,174G,174,21,1,F,R,2,1315.7490301,49,G,1,8
1,175J,175,0,1,F,0,54,11.889576382,49,J,1,8
1,176C,176,0,1,R,0,64,35.018765637,49,C,1,8
2,176C,176,0,1,F,0,64,35.018765637,49,C,1,8
1,177D,177,31,4,R,F,2,40.049087845,49,D,1,8
2,177D,177,31,4,R,R,2,40.049087845,49,D,1,8
3,177D,177,31,4,R,R,2,40.049087845,49,D,1,8
