CASEID,CASENO,FAILLF,FAILLR,FAILRF,FAILRR,FAILTG,GLIMPBL,GLIMPLF,GLIMPLR,GLIMPOTH,GLIMPRF,GLIMPRR,GLIMPRUF,GLIMPWS,GLOCCBL,GLOCCLF,GLOCCLR,GLOCCOTH,GLOCCRF,GLOCCRR,GLOCCRUF,GLOCCWS,GLPREBL,GLPRELF,GLPRELR,GLPREOTH,GLPRERF,GLPRERR,GLPRERUF,GLPREWS,GLTYPBL,GLTYPLF,GLTYPLR,GLTYPOTH,GLTYPRF,GLTYPRR,GLTYPRUF,GLTYPWS,OPENLF,OPENLR,OPENRF,OPENRR,OPENTG,PASINTEG,PSU,STRATIF,VEHNO,VERSION,ADAPTEQ,BOLSTDEF,COLUMTYP,GLOVOPEN,CDRIR1,INLOC1,INCOMP1,INMAG1,CDRIR2,INLOC2,INCOMP2,INMAG2,CDRIR3,INLOC3,INCOMP3,INMAG3,CDRIR4,INLOC4,INCOMP4,INMAG4,CDRIR5,INLOC5,INCOMP5,INMAG5,CDRIR6,INLOC6,INCOMP6,INMAG6,CDRIR7,INLOC7,INCOMP7,INMAG7,CDRIR8,INLOC8,INCOMP8,INMAG8,CDRIR9,INLOC9,INCOMP9,INMAG9,CDRIR10,INLOC10,INCOMP10,INMAG10,ODOMETER,PANELDAM,RATWGT,RDEFLOC,RIMDEF,COLMTELE,COLMTILT,BOLSTYPE
" 59B",59,2,0,0,0,0,U,U,U,0,U,U,U,U,U,U,U,0,U,U,U,U,1,U,1,0,U,1,U,1,U,U,U,0,U,U,U,U,2,0,1,0,1,98,78,B,1,8,0,0,1,U,2,11,6,6,2,11,5,5,2,11,2,5,2,21,20,5,3,11,18,4,2,11,16,4,2,12,3,3,2,12,5,3,3,21,7,3,2,13,5,2,U,1,62.339689712,9,15,0,0,0
" 59B",59,0,0,0,0,0,U,U,U,0,U,U,0,2,U,U,U,0,U,U,0,1,1,U,1,0,U,1,0,1,U,U,U,0,U,U,0,1,U,0,U,0,0,U,78,B,2,8,0,U,1,U,2,11,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,1,62.339689712,9,8,0,0,U
" 60K",60,0,0,0,0,0,1,1,1,1,1,1,0,2,1,1,1,1,1,1,0,3,1,4,2,1,3,3,0,1,2,2,2,2,2,2,0,1,1,1,3,3,1,0,78,K,1,8,0,0,1,2,2,13,4,2,2,13,5,2,1,12,5,1,2,11,1,1,1,11,5,1,1,13,13,1,2,11,2,1,,,,,,,,,,,,,316,1,51.967615678,9,15,0,0,0
" 61E",61,0,0,0,0,0,1,1,1,0,1,1,0,2,1,1,1,0,1,1,0,1,1,2,1,0,2,1,0,1,2,2,2,0,2,2,0,1,1,0,1,0,0,0,78,E,1,8,0,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,1,110.36287661,0,0,0,3,2
" 62G",62,0,0,0,0,0,1,6,6,0,1,1,6,3,1,1,1,0,1,1,1,1,1,2,1,0,2,1,2,1,2,2,2,0,2,2,2,1,1,0,1,0,0,98,78,G,1,8,0,1,2,1,1,11,16,2,1,12,16,2,1,13,16,2,1,12,13,2,1,11,13,2,1,13,13,2,1,13,14,1,1,11,14,1,1,11,6,1,1,13,6,1,16,0,270.30050138,0,0,0,3,1
" 63C",63,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,2,2,2,1,2,2,0,1,4,4,4,4,4,4,0,1,1,0,1,0,1,0,78,C,1,8,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,0,51.710936215,0,0,0,0,0
" 63C",63,0,0,0,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,2,2,1,2,2,2,1,4,4,4,2,4,4,3,1,1,1,1,1,0,0,78,C,2,8,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,0,51.710936215,0,0,0,2,1
" 64E",64,0,0,0,0,0,1,6,1,0,6,6,0,2,1,1,1,0,1,1,0,1,1,2,1,0,2,1,0,1,2,2,2,0,2,2,0,1,1,0,3,0,1,6,78,E,1,8,0,1,1,1,1,11,16,2,1,12,16,2,1,13,11,1,1,11,13,1,1,12,13,1,1,13,13,1,1,11,6,1,1,13,16,1,1,11,14,1,,,,,118,0,312.06054766,0,0,0,0,2
" 65K",65,0,0,0,0,0,1,6,0,0,6,0,0,2,1,1,0,0,1,0,0,1,1,2,0,0,2,0,0,1,2,2,0,0,2,0,0,1,1,0,3,0,0,98,78,K,1,8,0,0,1,1,1,13,16,3,1,13,13,3,1,12,13,3,1,13,6,3,1,13,14,3,1,12,16,3,1,11,13,2,1,11,16,2,1,11,6,2,1,23,19,1,156,1,51.967615678,0,0,0,0,0
" 66G",66,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,2,2,1,2,2,0,1,2,2,2,2,2,2,0,1,1,1,1,1,1,0,78,G,2,8,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,0,93.207069441,0,0,0,0,0
" 67H",67,0,0,0,0,0,1,1,1,1,1,1,0,2,1,1,1,1,1,1,0,1,1,2,2,1,2,2,0,1,2,2,2,2,2,2,0,1,1,1,1,1,0,0,78,H,1,8,0,0,1,1,2,13,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,0,134.02273899,0,0,0,0,0
" 69E",69,0,0,0,0,0,1,1,1,0,1,1,0,2,1,1,1,0,1,1,0,3,3,3,2,0,3,2,0,1,2,2,2,0,2,2,0,1,1,0,1,0,0,0,78,E,1,8,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,60.889862959,0,0,0,2,0
" 71G",71,0,0,0,0,0,1,1,1,0,1,1,0,2,1,1,1,0,1,1,0,1,1,2,1,0,2,1,0,1,2,2,2,0,2,2,0,1,1,0,1,0,0,0,78,G,2,8,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,0,135.15025069,0,0,0,4,0
" 72G",72,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,2,2,1,2,2,0,1,2,2,2,2,2,2,0,1,1,1,1,1,1,0,78,G,1,8,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,135.15025069,0,0,0,0,0
" 74E",74,0,0,0,0,0,6,6,6,1,1,1,0,2,1,1,1,1,1,1,0,1,1,2,2,1,2,2,0,1,2,2,2,2,2,2,0,1,1,1,1,1,0,11,78,E,1,8,0,1,1,1,1,11,13,3,1,21,13,3,1,12,13,2,1,22,13,2,1,11,16,2,1,21,7,2,1,11,14,2,1,21,14,2,1,21,19,2,1,23,13,1,52,0,68.501095829,0,0,0,0,2
" 75F",75,0,0,0,0,0,6,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,4,2,1,3,2,0,1,2,2,2,2,2,2,0,1,3,3,1,1,3,7,78,F,2,8,0,0,2,1,2,31,26,2,2,21,18,2,2,31,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,0,91.247637132,0,0,0,1,0
" 77H",77,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,2,2,1,2,2,0,1,2,2,2,2,2,2,0,1,1,1,1,1,1,0,78,H,1,8,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,0,241.24093018,0,0,0,0,0
" 78B",78,0,0,0,0,0,0,1,0,0,1,0,0,4,0,1,0,0,1,0,0,1,0,4,0,0,4,0,0,1,0,2,0,0,2,0,0,1,3,0,3,0,1,1,78,B,1,8,0,0,1,1,1,13,6,3,3,11,17,3,1,13,17,2,1,11,6,2,1,13,16,1,,,,,,,,,,,,,,,,,,,,,269,0,62.339689712,0,0,0,0,0
" 78B",78,0,0,0,0,0,1,1,1,0,1,1,1,2,1,1,1,0,1,1,1,U,1,2,1,0,2,1,2,1,2,2,2,0,2,2,U,1,3,0,1,0,1,0,78,B,2,8,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,0,62.339689712,0,0,0,1,0
" 79K",79,2,0,0,0,2,6,6,6,0,6,6,0,2,1,1,1,0,1,1,0,2,1,2,2,0,2,2,0,1,2,2,2,0,2,2,0,1,2,0,3,0,2,98,78,K,1,8,0,0,1,1,1,11,13,1,1,21,7,1,1,11,6,1,1,11,14,1,1,21,13,1,3,21,12,1,1,21,19,1,1,22,19,1,1,12,13,1,3,23,12,1,245,1,51.967615678,0,0,0,0,0
" 81F",81,0,0,0,0,0,1,1,0,0,1,0,0,1,8,1,0,0,1,0,0,1,1,3,0,0,2,0,0,1,2,2,0,0,2,0,0,1,1,0,3,0,0,7,78,F,1,8,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,1,486.6540647,5,7,0,0,0
" 84C",84,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,2,1,0,2,1,0,1,2,2,2,0,2,2,0,1,1,0,1,0,0,0,78,C,1,8,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,0,51.710936215,0,0,0,3,0
" 84C",84,0,0,0,0,0,1,1,1,1,1,1,0,2,1,1,1,1,1,1,0,1,1,3,2,1,2,2,0,1,2,2,2,2,2,2,0,1,1,1,3,1,0,0,78,C,2,8,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,1,51.710936215,0,0,0,3,0
" 85F",85,0,0,0,0,0,6,6,6,6,1,6,0,3,1,1,1,1,1,1,0,1,1,2,2,1,2,2,0,1,2,2,2,2,2,2,0,1,3,1,1,1,0,98,78,F,1,8,0,0,1,1,1,23,19,3,1,23,8,3,1,13,6,2,1,23,13,2,1,13,13,2,1,13,7,1,1,11,14,1,1,13,16,1,1,23,14,1,1,22,19,1,147,0,233.188406,0,0,0,0,0
" 86B",86,0,0,0,0,0,2,6,6,6,6,1,0,4,1,1,1,1,1,1,0,1,2,2,2,1,2,2,0,1,3,2,2,2,2,2,0,1,3,0,3,1,1,12,78,B,1,8,0,0,1,0,1,13,16,4,1,11,13,3,1,12,13,3,1,11,6,3,1,13,13,3,1,11,17,2,1,11,16,1,1,12,16,1,,,,,,,,,262,0,62.339689712,5,7,0,0,0
" 87E",87,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,3,1,2,2,0,2,2,0,1,2,2,2,0,2,2,0,1,1,1,1,1,0,0,78,E,1,8,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,0,87.529178004,0,0,0,5,2
" 88E",88,0,0,0,0,0,1,1,0,1,1,0,0,4,1,1,0,1,1,0,0,U,1,2,0,2,2,0,0,1,2,2,0,2,2,0,0,1,1,0,3,0,0,1,78,E,1,8,0,0,1,1,3,13,11,1,3,13,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,0,87.529178004,0,0,0,0,0
" 88E",88,0,0,0,0,0,1,1,1,1,1,1,0,2,1,1,1,1,1,1,0,1,1,2,2,1,2,2,0,1,2,2,2,2,2,2,0,1,1,1,1,1,0,0,78,E,2,8,0,1,2,1,2,13,5,2,2,13,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,87.529178004,0,0,0,3,1
" 90H",90,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,2,0,0,2,0,0,1,2,2,0,0,2,0,0,1,1,0,1,0,0,0,78,H,1,8,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,0,308.25229968,0,0,0,0,0
" 90H",90,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,2,2,2,2,2,0,1,2,2,2,2,2,2,0,1,1,0,1,0,0,0,78,H,2,8,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,0,308.25229968,0,0,0,0,0
" 91K",91,0,2,0,0,0,1,6,6,6,6,6,0,3,1,1,1,1,1,1,0,1,1,2,2,1,2,2,0,1,2,2,2,2,2,2,0,1,3,2,3,3,0,98,78,K,1,8,0,0,1,2,1,21,13,3,1,22,13,3,1,23,13,2,1,13,6,2,1,23,7,1,3,13,14,1,1,13,13,1,1,11,13,1,1,11,14,1,3,23,14,1,226,0,51.967615678,0,0,0,0,0
" 96F",96,2,0,0,0,0,1,1,1,0,1,6,0,2,1,1,1,0,1,1,0,1,1,4,1,0,4,1,0,1,2,2,2,0,2,2,0,1,2,0,3,0,1,13,78,F,2,8,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,0,152.07939522,0,0,0,0,0
" 99G",99,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,4,1,1,2,1,0,1,4,4,4,4,4,4,0,1,3,0,1,0,1,0,78,G,1,8,0,0,1,2,2,11,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,1,161.55892036,0,0,0,0,0
" 99G",99,0,0,0,0,0,1,6,0,0,1,0,0,1,1,1,0,0,1,0,0,1,2,4,0,0,2,0,0,1,2,2,0,0,2,0,0,1,1,0,1,0,0,6,78,G,2,8,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,161.55892036,0,0,0,0,0
101E,101,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,3,1,2,2,1,2,2,0,1,2,2,2,2,2,2,0,1,1,1,1,1,1,0,78,E,1,8,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,0,177.34172587,0,0,0,0,0
103F,103,0,0,0,0,0,1,1,1,1,1,1,0,2,1,1,1,1,1,1,0,3,1,2,1,1,2,1,0,1,2,2,2,2,2,2,0,1,1,0,1,0,1,0,78,F,1,8,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,1,236.22999391,5,11,0,0,0
105B,105,6,2,0,0,0,6,6,6,6,1,1,0,2,1,1,1,1,1,1,0,1,1,2,2,1,2,2,0,1,2,2,2,2,2,2,0,1,2,2,1,1,0,98,78,B,1,8,0,0,2,1,2,21,7,6,2,21,11,6,1,21,13,5,1,21,14,5,2,21,8,5,3,11,11,4,1,11,14,4,3,11,18,4,3,21,18,3,1,11,13,3,74,1,62.339689712,0,0,0,4,0
107F,107,0,0,0,0,0,1,1,1,1,1,1,0,2,1,1,1,1,1,1,0,3,1,4,2,1,2,2,0,1,2,2,2,2,2,2,0,1,3,1,1,1,0,6,78,F,1,8,0,0,2,1,1,11,13,2,1,12,16,2,1,12,13,2,1,11,16,2,1,11,6,2,1,11,14,1,,,,,,,,,,,,,,,,,152,0,114.90443194,0,0,0,1,0
108G,108,0,0,0,0,0,1,1,1,1,6,1,0,2,1,1,1,1,1,1,0,1,1,4,2,1,2,2,0,1,2,2,2,2,2,2,0,1,1,1,3,3,0,6,78,G,2,8,0,0,2,2,3,13,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,0,211.2693574,0,0,0,3,0
109K,109,0,0,2,0,0,6,1,1,6,6,6,0,4,1,1,1,1,1,1,0,2,2,2,3,1,2,2,0,1,2,2,2,2,2,2,0,1,3,1,2,3,3,98,78,K,1,8,0,0,2,2,1,33,14,6,1,22,13,5,1,32,13,5,1,13,14,5,1,33,9,4,1,31,9,4,1,13,6,4,1,13,16,4,1,13,13,4,1,23,13,4,291,0,51.967615678,0,0,0,3,0
110F,110,0,0,0,0,0,1,1,1,1,6,6,0,2,1,1,1,1,1,1,0,1,1,2,2,2,2,2,0,1,2,2,2,2,2,2,0,1,1,0,3,0,0,6,78,F,3,8,0,0,2,2,3,13,11,4,2,23,20,3,3,13,6,2,3,23,12,2,3,23,7,2,3,13,14,2,3,13,10,2,3,13,17,1,,,,,,,,,66,0,145.32031099,0,0,0,3,0
111G,111,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,2,2,1,2,2,0,1,2,2,2,2,2,2,0,1,1,1,1,1,0,0,78,G,1,8,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,0,267.19359906,0,0,0,3,0
113E,113,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,2,2,1,2,2,0,1,2,2,2,2,2,2,0,1,1,1,1,1,1,0,78,E,1,8,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,0,137.00219166,0,0,0,5,0
113E,113,0,0,0,0,0,1,1,0,0,1,0,0,2,1,1,0,0,1,0,0,1,1,2,0,0,2,0,0,1,2,2,0,0,2,0,0,1,1,0,1,0,0,0,78,E,2,8,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,0,137.00219166,0,0,0,0,0
114F,114,0,0,0,0,0,6,1,1,1,1,1,0,2,1,1,1,1,1,1,0,1,1,4,2,1,4,2,0,1,4,4,4,4,4,4,0,1,3,3,1,1,0,7,78,F,1,8,0,0,1,1,2,21,21,1,2,22,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,0,182.49527426,0,0,0,0,0
115F,115,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,3,2,1,3,2,0,1,2,2,2,2,2,2,0,1,1,1,1,1,1,0,78,F,2,8,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,182.49527426,0,0,0,3,2
117J,117,0,0,0,0,0,1,1,1,0,6,6,0,1,1,1,1,0,1,1,0,1,1,4,1,0,U,1,0,1,2,2,2,0,2,2,0,1,1,0,3,0,1,6,78,J,1,8,0,1,2,1,3,23,7,1,3,13,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,124.10624692,0,0,0,3,2
117J,117,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,2,2,1,2,2,0,1,2,2,2,2,2,2,0,1,1,1,1,1,0,0,78,J,2,8,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,0,124.10624692,0,0,0,0,0
119E,119,0,0,0,0,0,1,1,1,0,6,1,0,2,1,1,1,0,1,1,0,1,1,2,1,0,2,1,0,1,2,2,2,0,2,2,0,1,1,0,3,0,0,6,78,E,1,8,0,1,1,1,2,13,6,5,2,13,4,4,2,13,16,2,2,13,15,2,2,13,5,2,3,13,10,2,,,,,,,,,,,,,,,,,18,1,125.58534235,0,0,0,0,2
120F,120,0,0,0,0,0,1,1,1,1,1,1,0,2,1,1,1,1,1,1,0,3,1,4,2,1,2,2,0,1,2,2,2,2,2,2,0,1,1,3,1,3,0,0,78,F,1,8,0,0,2,0,2,23,21,4,2,22,21,4,2,21,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,1,167.28733474,5,12,0,2,0
123B,123,0,0,0,0,0,6,6,1,0,1,1,0,2,1,U,1,0,1,1,0,1,1,2,1,0,2,1,0,1,2,2,2,0,2,2,0,1,3,0,3,0,0,98,78,B,1,8,0,0,2,1,3,11,11,4,3,11,18,3,1,11,14,2,3,11,5,2,2,11,2,1,3,11,6,1,1,11,13,1,,,,,,,,,,,,,196,0,62.339689712,0,0,0,3,0
123B,123,0,0,0,0,0,6,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,2,2,1,2,2,0,1,2,2,2,2,2,2,0,1,1,1,1,1,0,7,78,B,2,8,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,0,62.339689712,0,0,0,U,0
124G,124,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,4,2,1,2,2,0,1,2,2,2,2,2,2,0,1,1,3,1,1,0,0,78,G,1,8,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,0,1118.4848333,0,0,0,2,0
127K,127,0,0,0,0,0,1,6,6,1,6,1,0,2,1,1,1,1,1,1,0,1,1,2,2,1,2,3,0,1,2,2,2,2,2,2,0,1,3,3,3,3,1,6,78,K,1,8,0,0,2,1,1,11,13,2,2,12,15,2,1,12,13,2,1,11,16,2,1,13,13,2,2,11,15,2,1,12,16,2,1,13,16,1,1,11,6,1,1,11,14,1,184,1,51.967615678,0,0,0,1,0
129C,129,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,2,0,2,2,0,0,1,2,2,0,2,2,0,0,1,1,0,1,0,0,0,78,C,2,8,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,0,51.710936215,0,0,0,3,0
130H,130,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,4,1,0,4,1,0,1,2,2,2,0,2,2,0,1,1,0,1,0,0,0,78,H,1,8,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,0,884.55007734,0,0,0,0,0
131K,131,0,0,0,0,0,6,6,0,6,1,0,0,4,1,1,0,1,1,0,0,1,3,4,0,2,4,0,0,1,2,2,0,2,2,0,0,1,1,0,1,0,0,98,78,K,1,8,0,0,1,2,1,11,16,3,1,11,13,2,1,13,13,2,1,12,16,2,1,12,13,2,1,11,17,2,1,11,2,2,1,13,17,1,1,11,14,1,1,11,6,1,213,1,51.967615678,U,U,0,0,0
132E,132,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,2,1,2,2,1,0,1,2,2,2,2,2,2,0,1,1,0,1,1,1,0,78,E,1,8,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,312.06054766,0,0,0,3,2
133F,133,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,2,2,2,2,2,0,1,2,2,2,2,2,2,0,1,1,1,1,3,0,0,78,F,1,8,0,0,2,1,3,23,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,0,141.94076887,0,0,0,1,0
133F,133,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,2,2,1,2,2,0,1,2,2,2,2,2,2,0,1,1,1,1,1,0,0,78,F,2,8,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,0,141.94076887,0,0,0,0,0
134H,134,0,0,0,0,0,0,1,0,1,1,0,0,2,0,1,0,1,1,0,0,1,0,2,0,2,2,0,0,1,0,2,0,2,2,0,0,1,1,0,1,0,0,0,78,H,1,8,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,0,375.26366917,0,0,0,0,0
135C,135,0,0,0,0,0,6,6,0,0,6,0,0,3,1,1,0,0,1,0,0,1,1,2,0,0,2,0,0,1,2,2,0,0,2,0,0,1,3,0,3,0,0,98,78,C,1,8,0,1,1,1,2,13,16,3,2,12,16,3,1,13,14,3,1,11,14,2,1,11,13,2,1,13,13,2,1,11,6,2,1,13,17,2,2,11,16,1,1,11,17,1,15,0,51.710936215,0,0,0,0,2
136H,136,0,0,0,0,0,1,1,0,1,6,0,0,2,1,1,0,1,1,0,0,1,2,2,0,2,2,0,0,1,2,2,0,2,2,0,0,1,1,0,3,0,0,6,78,H,1,8,0,0,2,1,2,13,5,5,2,13,15,3,2,13,6,2,2,13,2,2,2,12,3,1,,,,,,,,,,,,,,,,,,,,,221,0,1013.2119068,0,0,0,2,0
137B,137,0,0,0,0,4,6,6,6,6,1,1,6,4,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,3,0,3,0,2,98,78,B,1,8,0,0,2,0,3,11,6,4,1,11,16,3,3,11,7,3,1,11,13,3,1,11,14,3,1,12,16,3,1,12,13,3,1,13,16,3,1,21,13,2,1,13,13,2,447,0,62.339689712,7,10,0,3,0
139E,139,0,0,0,0,0,1,6,6,1,1,1,0,2,1,1,1,1,1,1,0,1,1,2,2,1,3,2,0,1,2,2,2,2,2,2,0,1,1,1,1,1,0,6,78,E,1,8,0,1,2,0,1,11,16,3,1,11,13,3,1,21,13,3,2,12,15,3,1,12,13,3,2,11,15,3,2,13,15,2,1,22,13,2,1,12,16,2,1,13,13,2,62,0,274.00438331,0,0,0,3,1
140G,140,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,2,1,0,2,1,0,1,2,2,2,0,2,2,0,1,1,0,1,0,0,0,78,G,1,8,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,671.09089997,0,0,0,0,0
141J,141,0,0,0,0,0,1,1,1,0,1,1,0,2,1,1,1,0,1,1,0,1,1,2,1,0,2,1,0,1,4,4,4,0,4,4,0,1,1,0,1,0,0,0,78,J,2,8,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,51.710936215,0,0,0,4,2
142C,142,0,0,0,0,0,1,1,1,1,1,6,0,1,1,1,1,1,1,1,0,1,1,2,2,1,2,2,0,1,2,2,2,2,2,2,0,1,1,1,1,3,0,6,78,C,1,8,0,0,1,1,3,23,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,112.38510137,0,0,0,0,0
143C,143,0,0,0,0,0,1,6,0,0,1,0,0,2,1,1,0,0,1,0,0,1,2,2,0,0,2,0,0,1,2,2,0,0,2,0,0,1,3,0,1,0,0,6,78,C,2,8,0,0,1,1,3,11,11,2,2,11,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,0,88.253331141,0,0,0,0,0
144D,144,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,2,2,0,0,2,0,0,1,2,2,0,0,2,0,0,1,1,0,1,0,0,0,78,D,1,8,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,0,133.03709614,0,0,0,0,0
144D,144,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,2,1,0,2,1,0,1,2,2,2,0,2,2,0,1,1,0,1,0,0,0,78,D,2,8,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,0,133.03709614,0,0,0,3,0
145C,145,0,0,0,0,0,1,1,1,1,1,1,0,2,1,1,1,1,1,1,0,1,1,2,2,1,2,2,0,1,2,2,2,2,2,2,0,1,1,1,1,1,0,6,78,C,1,8,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,0,80.324320921,0,0,0,3,0
145C,145,0,0,0,0,0,1,6,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,3,0,0,2,0,0,1,2,2,0,0,2,0,0,1,1,0,1,0,0,6,78,C,2,8,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,0,80.324320921,0,0,0,3,0
