PSU,CASENO,RATWGT,CASEID,STRATIF,VERSION,VEHNO,PASINTEG,OPENLF,OPENRF,OPENLR,OPENRR,OPENTG,FAILLF,FAILRF,FAILLR,FAILRR,FAILTG,GLIMPWS,GLIMPLF,GLIMPRF,GLIMPLR,GLIMPRR,GLIMPBL,GLIMPRUF,GLIMPOTH,GLOCCWS,GLOCCLF,GLOCCRF,GLOCCLR,GLOCCRR,GLOCCBL,GLOCCRUF,GLOCCOTH,GLTYPWS,GLTYPLF,GLTYPRF,GLTYPLR,GLTYPRR,GLTYPBL,GLTYPRUF,GLTYPOTH,GLPREWS,GLPRELF,GLPRERF,GLPRELR,GLPRERR,GLPREBL,GLPRERUF,GLPREOTH,INLOC1,INCOMP1,INMAG1,CDRIR1,INLOC2,INCOMP2,INMAG2,CDRIR2,INLOC3,INCOMP3,INMAG3,CDRIR3,INLOC4,INCOMP4,INMAG4,CDRIR4,INLOC5,INCOMP5,INMAG5,CDRIR5,INLOC6,INCOMP6,INMAG6,CDRIR6,INLOC7,INCOMP7,INMAG7,CDRIR7,INLOC8,INCOMP8,INMAG8,CDRIR8,INLOC9,INCOMP9,INMAG9,CDRIR9,INLOC10,INCOMP10,INMAG10,CDRIR10,COLUMTYP,RIMDEF,RDEFLOC,ODOMETER,PANELDAM,BOLSTDEF,GLOVOPEN
49,152,3827.4489332,152G,G,7,1,6,1,1,0,0,0,0,0,0,0,0,2,0,6,8,8,0,8,8,U,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,13,13,3,1,11,12,3,1,12,12,3,1,12,15,3,1,13,15,2,1,13,12,2,1,11,13,1,1,11,15,1,1,,,,,,,,,1,1,5,40,0,8,1
49,153,20.548209594,153K,K,7,1,13,3,1,1,1,0,0,0,0,0,0,2,6,0,6,0,0,8,6,U,U,U,0,0,0,0,0,1,2,2,2,0,0,0,2,1,4,4,2,0,0,0,1,11,2,5,2,11,1,5,2,11,5,4,2,11,6,4,2,12,3,4,2,13,4,3,2,11,12,2,1,11,15,2,2,12,17,1,1,12,15,1,2,1,5,6,211,1,8,0
49,154,83.688074725,154C,C,7,1,0,U,1,0,1,1,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,401,0,8,8
49,154,83.688074725,154C,C,7,2,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,18,0,0,0
49,156,15.691514011,156J,J,7,1,0,3,1,0,0,1,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,11,17,3,3,11,10,2,3,11,2,1,3,11,24,1,3,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,207,0,8,0
49,156,15.691514011,156J,J,7,2,0,1,1,1,3,0,0,0,0,0,0,2,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,84,1,0,1
49,157,15.691514011,157J,J,7,1,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,123,1,1,1
49,158,26.749148584,158D,D,7,1,6,3,1,1,1,0,0,0,0,0,0,2,0,0,6,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,5,85,0,0,0
49,158,26.749148584,158D,D,7,2,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,13,27,1,3,13,10,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,135,0,8,0
49,159,26.749148584,159D,D,7,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,160,0,0,0
49,160,290.0894254,160F,F,7,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,218,0,8,0
49,161,665.59583969,161H,H,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,285,0,8,0
49,161,665.59583969,161H,H,7,2,0,1,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,U,U,8,U
49,162,8.8426937469,162K,K,7,2,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,398,1,8,0
49,163,33.130625905,163D,D,7,1,6,1,3,0,0,0,0,0,0,0,0,2,0,6,8,8,0,8,8,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,13,10,3,3,13,27,2,3,13,17,2,3,13,7,1,3,13,24,1,3,13,4,1,3,13,6,1,3,,,,,,,,,,,,,1,0,0,190,0,8,1
49,164,519.22928829,164E,E,7,1,98,3,1,1,1,1,0,0,0,0,0,3,6,0,0,0,6,8,6,2,U,0,0,0,0,0,0,1,2,0,0,0,2,0,2,1,2,0,0,0,1,0,1,11,5,5,2,11,2,3,2,11,27,3,3,11,6,3,2,11,1,3,2,12,14,3,2,12,3,3,2,11,14,2,2,11,10,2,3,11,17,2,3,1,0,0,137,1,8,1
49,165,824.38537059,165H,H,7,1,0,1,U,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,156,0,8,0
49,166,10.604829029,166B,B,7,1,98,3,3,0,0,0,0,0,0,0,0,4,6,6,0,0,6,8,8,U,0,0,U,U,0,0,0,1,2,2,2,2,2,0,0,1,2,2,1,1,1,0,0,11,10,5,3,11,17,5,3,11,6,5,3,11,1,5,3,11,2,5,3,12,10,5,3,12,17,4,3,11,13,4,3,11,19,4,3,11,24,4,3,1,0,0,U,U,8,1
49,167,8.8426937469,167K,K,7,1,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,5,U,1,8,0
49,168,579.97541944,168E,E,7,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,10,0,8,0
49,169,861.63925688,169G,G,7,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,U,U,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,132,0,8,0
49,170,10.604829029,170B,B,7,1,12,3,1,0,0,0,0,0,0,0,0,4,6,0,6,0,0,8,8,0,U,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,4,0,1,0,0,0,0,21,7,4,3,21,19,3,2,21,28,3,3,11,2,3,2,11,13,3,1,21,13,3,3,21,8,2,3,11,6,2,3,11,27,2,3,21,17,2,3,2,14,6,213,1,8,U
49,170,10.604829029,170B,B,7,2,6,3,1,1,1,0,0,0,0,0,0,2,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,11,6,2,2,11,14,2,2,11,5,1,2,11,27,1,3,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,187,1,8,0
49,173,438.25080135,173F,F,7,1,11,1,1,0,0,0,0,0,0,0,0,2,6,6,8,8,6,8,8,0,0,0,0,0,0,0,0,1,2,2,0,0,2,0,0,1,2,2,0,0,1,0,0,12,12,3,1,11,13,3,1,11,12,3,1,12,14,3,1,11,6,3,1,13,15,3,1,13,14,3,1,12,15,3,1,11,15,3,1,11,14,3,1,2,0,0,143,0,8,1
49,174,29.368796607,174K,K,7,1,13,1,3,0,0,0,0,0,0,0,0,2,0,6,0,0,0,8,0,2,0,U,0,0,0,0,U,1,0,2,0,0,0,0,2,1,0,U,0,0,0,0,U,13,6,6,2,13,4,6,2,13,14,5,2,13,5,5,2,13,24,4,2,12,14,3,2,12,3,3,2,13,27,3,3,13,17,3,1,11,2,3,2,1,0,0,312,1,8,1
49,175,29.368796607,175K,K,7,1,6,3,1,1,1,1,0,0,0,0,0,2,6,0,0,0,0,8,0,0,U,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,11,2,3,2,11,10,2,3,11,6,2,3,11,27,1,3,12,3,1,2,,,,,,,,,,,,,,,,,,,,,1,0,0,130,0,8,0
49,176,16.514370006,176B,B,7,1,11,1,3,0,0,U,0,0,0,0,0,2,0,6,0,6,6,8,8,0,U,U,0,0,0,0,0,1,2,2,0,2,2,0,0,1,2,2,0,1,1,0,0,13,13,5,3,13,4,5,3,13,6,5,3,13,10,5,3,13,7,4,3,13,17,4,3,12,4,3,3,12,13,3,3,13,19,3,3,12,6,2,3,1,0,0,224,1,8,1
49,176,16.514370006,176B,B,7,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,2,2,22,19,2,2,23,19,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,178,0,8,0
49,177,23.249866978,177J,J,7,1,6,1,3,1,1,0,0,0,0,0,0,2,0,6,0,6,0,8,0,0,0,U,0,0,0,0,0,1,0,2,0,2,0,0,0,1,0,3,0,3,0,0,0,13,10,4,3,13,27,3,3,13,5,3,3,13,6,3,3,13,24,3,3,13,17,3,3,13,4,3,3,13,14,3,3,13,19,2,3,13,7,2,3,1,0,0,62,1,8,1
49,177,23.249866978,177J,J,7,3,U,U,1,U,1,0,0,0,0,0,0,U,U,0,U,0,0,8,0,U,U,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,2,0,2,0,0,0,0,U,U,U,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,10,U,U,U
49,178,23.249866978,178J,J,7,1,6,3,1,0,0,0,0,0,0,0,0,2,6,0,8,8,0,8,8,2,U,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,11,5,3,1,11,1,2,2,11,2,2,2,11,27,2,3,11,6,2,2,12,3,1,2,,,,,,,,,,,,,,,,,2,0,0,8,1,8,1
49,179,17.212856047,179K,K,7,1,6,1,3,1,3,0,0,0,0,0,0,2,0,6,0,6,0,8,6,2,0,U,0,0,0,0,0,1,0,2,0,2,0,0,2,1,0,2,0,2,0,0,1,13,17,4,3,23,10,3,3,13,24,3,3,13,19,3,3,23,17,3,3,13,7,3,3,13,13,2,3,23,13,2,3,23,24,2,3,13,6,1,3,1,0,0,284,1,8,1
49,179,17.212856047,179K,K,7,2,0,1,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,195,0,8,1
49,180,8.8426937469,180K,K,7,1,0,1,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,5,142,1,8,0
49,181,26.940740282,181D,D,7,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,176,0,8,0
49,181,26.940740282,181D,D,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,137,0,8,0
49,182,292.1672009,182F,F,7,1,0,1,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,17,3,3,13,10,3,3,23,7,2,3,23,10,1,3,13,24,1,3,,,,,,,,,,,,,,,,,,,,,2,0,0,197,0,8,0
49,182,292.1672009,182F,F,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,169,0,8,1
49,183,670.36319281,183H,H,7,2,12,1,1,1,1,1,0,0,0,0,0,3,0,6,0,0,0,8,6,U,0,0,0,0,0,0,U,1,0,2,0,0,0,0,2,1,0,2,0,0,0,0,2,13,15,2,1,13,12,2,1,13,6,2,3,13,13,2,3,12,15,1,1,12,12,1,1,U,U,U,U,,,,,,,,,,,,,2,0,0,187,1,8,U
49,184,569.63014443,184F,F,7,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,154,1,8,0
49,185,1306.9881943,185H,H,7,4,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,193,0,8,0
49,186,15.119834989,186B,B,7,2,13,3,2,0,0,0,0,2,0,0,0,U,U,0,8,8,0,U,8,U,U,U,0,0,0,U,0,1,2,2,0,0,0,2,0,1,2,2,0,0,0,U,0,13,5,5,2,13,4,5,2,12,3,4,2,11,1,2,2,11,2,2,2,22,20,2,2,11,5,2,2,21,20,1,2,23,20,1,2,U,U,U,U,2,4,8,218,1,8,1
49,188,15.759338262,188K,K,7,1,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,199,0,0,0
49,188,15.759338262,188K,K,7,2,98,3,1,0,0,1,0,0,0,0,0,2,6,0,6,0,6,8,8,0,0,0,0,0,0,0,0,1,2,0,2,0,2,0,0,1,2,0,1,0,1,0,0,21,28,4,3,21,7,4,3,21,24,4,3,11,17,4,3,11,10,4,3,11,19,3,3,11,24,3,3,11,27,3,3,21,17,3,3,21,20,3,3,1,0,0,371,0,8,1
49,189,15.759338262,189K,K,7,1,6,1,1,0,0,U,0,0,0,0,0,2,6,0,6,6,0,8,8,U,U,0,U,U,0,0,0,1,2,0,2,2,0,0,0,1,2,0,1,1,0,0,0,13,16,3,3,13,7,3,3,13,6,3,3,13,12,2,1,23,8,2,3,13,10,1,3,13,26,1,1,,,,,,,,,,,,,1,0,0,242,0,8,0
49,190,8.8426937469,190K,K,7,1,6,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,U,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,23,28,1,3,23,8,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,226,1,8,0
49,190,8.8426937469,190K,K,7,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,7,1,8,0
49,191,45.746202318,191D,D,7,1,98,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0,6,8,8,U,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,12,25,3,2,13,25,3,2,11,25,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,5,287,1,8,1
49,192,496.10885755,192F,F,7,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,10,0,8,0
49,192,496.10885755,192F,F,7,2,7,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,U,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,U,U,U,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,U,U,U,U,U,U
49,192,496.10885755,192F,F,7,3,0,U,U,0,0,U,0,0,0,0,0,0,0,0,0,0,0,8,8,U,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,U,U,U,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,U,U,U,U,U,U
49,193,1138.2972377,193H,H,7,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,234,0,8,0
49,194,23.470085657,194C,C,7,1,6,3,1,3,1,0,0,0,0,0,0,0,6,0,6,0,0,8,0,0,U,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,21,10,4,3,21,17,4,3,21,7,4,3,21,24,4,3,11,17,4,3,11,19,3,3,21,13,3,3,11,10,3,3,11,13,3,3,21,20,3,3,2,0,0,7,0,0,0
49,194,23.470085657,194C,C,7,2,6,3,1,1,1,0,0,0,0,0,0,U,0,0,6,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,21,7,2,3,21,10,2,3,11,10,2,3,12,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,11,8,207,1,8,1
49,195,26.063839819,195D,D,7,1,13,3,1,0,0,0,0,0,0,0,0,2,0,6,0,0,0,8,8,0,0,U,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,13,6,3,2,13,4,3,2,13,14,3,2,13,27,3,3,13,10,2,3,12,3,2,2,23,7,1,3,11,2,1,2,,,,,,,,,2,0,0,178,1,8,0
49,196,408.47731154,196E,E,7,1,6,1,1,0,0,1,0,0,0,0,0,0,6,0,0,0,0,8,8,2,U,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,75,U,0,0
49,197,282.65738227,197F,F,7,2,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,130,0,8,0
49,198,12.821238297,198B,B,7,1,11,3,3,0,0,0,0,0,0,0,0,2,6,0,6,0,4,8,8,U,U,0,0,0,0,0,0,1,2,0,2,0,2,0,0,1,2,0,1,0,1,0,0,11,13,4,3,11,10,4,3,11,17,4,3,11,19,4,3,21,24,4,3,21,28,4,3,21,13,4,3,21,17,4,3,21,7,4,3,11,24,4,3,1,0,0,366,0,8,1
49,199,12.821238297,199B,B,7,1,98,1,2,1,2,0,0,6,0,2,0,4,0,6,0,6,0,6,6,U,0,U,0,U,0,U,0,1,0,2,0,2,0,2,2,1,0,2,0,2,0,U,1,12,15,4,2,12,12,3,1,13,15,3,1,13,6,3,2,13,12,3,1,13,4,3,2,13,14,3,2,13,13,3,3,12,14,3,2,12,3,3,2,2,0,0,U,1,8,1
49,199,12.821238297,199B,B,7,2,11,1,1,0,0,1,0,0,0,0,0,2,6,6,0,6,6,8,8,U,U,U,0,0,0,0,0,1,2,2,0,2,2,0,0,1,2,2,0,1,2,0,0,11,14,3,1,12,15,2,1,12,12,2,1,13,13,2,1,13,6,2,1,11,15,2,1,11,12,2,1,12,14,2,1,13,15,2,1,13,12,2,1,2,0,0,143,0,8,0
49,200,2660.1830419,200H,H,7,1,11,3,1,3,1,1,0,0,0,0,0,2,0,0,0,0,6,0,6,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,2,0,1,U,U,U,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,5,296,0,8,0
49,201,13.363520925,201K,K,7,1,98,3,3,0,0,3,0,0,0,0,0,3,6,6,6,6,6,8,8,U,U,U,U,U,U,0,0,1,2,2,2,2,2,0,0,1,2,2,1,1,1,0,0,13,6,5,1,11,6,4,1,13,12,4,1,13,13,4,1,21,7,4,3,13,15,4,1,23,7,4,3,12,12,3,1,12,15,3,1,11,12,3,1,2,3,5,170,1,8,0
49,201,13.363520925,201K,K,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,179,0,8,0
49,202,950.34254735,202F,F,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,335,0,8,0
49,203,10.953886879,203K,K,7,1,6,3,1,0,0,0,0,0,0,0,0,2,6,0,8,8,0,8,8,0,U,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,11,17,2,3,11,6,2,3,11,10,2,3,11,2,2,3,11,24,2,3,12,3,1,3,11,19,1,3,,,,,,,,,,,,,2,0,0,U,U,8,0
49,203,10.953886879,203K,K,7,2,0,U,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,U,U,U,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,U,U,8,8
49,204,11.355120683,204B,B,7,1,98,1,3,0,0,0,0,0,0,0,0,4,6,6,6,0,6,8,8,U,U,U,U,0,U,0,0,1,2,2,2,0,2,0,0,1,2,2,2,0,1,0,0,13,4,3,2,21,28,3,3,21,20,3,3,21,8,3,3,21,13,2,3,13,6,2,2,13,14,2,2,21,24,2,3,12,3,2,2,13,10,2,3,2,14,6,218,1,8,U
49,205,85.260709812,205C,C,7,1,0,1,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,119,0,8,0
49,205,85.260709812,205C,C,7,2,11,1,1,1,3,0,0,0,0,0,0,0,0,0,0,6,6,8,6,0,0,U,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,2,0,2,1,0,1,23,10,3,3,23,20,3,3,23,8,2,3,23,17,2,3,23,24,1,3,,,,,,,,,,,,,,,,,,,,,2,0,0,38,0,0,0
49,206,2204.5405838,206G,G,7,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,U,U,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,30,0,0,0
49,207,15.98638309,207J,J,7,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,76,0,0,0
49,207,15.98638309,207J,J,7,2,11,3,1,0,0,0,0,0,0,0,0,2,6,6,8,8,6,8,8,U,U,0,0,0,U,0,0,1,2,2,0,0,2,0,0,1,2,2,0,0,1,0,0,12,18,5,1,12,12,5,1,11,12,4,1,13,12,4,1,13,15,4,1,11,7,4,3,11,15,4,1,12,14,4,1,11,16,4,3,11,6,3,1,1,0,0,13,0,8,U
49,208,10.604829029,208A,A,7,2,98,1,3,1,3,0,0,0,0,0,0,4,0,6,0,6,6,8,6,U,U,U,0,0,0,0,0,1,2,2,0,2,2,0,2,1,2,2,0,2,1,0,1,13,4,2,2,12,3,2,2,11,2,1,2,U,U,U,U,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,228,1,8,1
49,209,8.8426937469,209K,K,7,1,6,1,3,0,0,0,0,0,0,0,0,2,0,6,0,0,0,8,8,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,13,10,2,3,13,27,2,3,13,24,1,3,13,14,1,3,13,6,1,3,,,,,,,,,,,,,,,,,,,,,2,0,0,U,0,0,U
49,209,8.8426937469,209K,K,7,2,13,2,1,0,0,0,2,0,0,0,0,0,6,0,8,8,0,8,8,0,U,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,7,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,263,0,8,0
49,210,52.437173919,210D,D,7,1,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,8,227,1,8,0
