PSU,CASENO,RATWGT,CASEID,STRATIF,VERSION,ACCSEQ,VEHNUM,CLASS1,GADEV1,OBJCONT,CLASS2,GADEV2
79,108,345.49943293,108G,G,7,1,1,1,L,2,1,F
79,109,7.0791221149,109D,D,7,1,1,2,F,2,2,L
79,109,7.0791221149,109D,D,7,2,2,2,F,3,2,L
79,110,7.0791221149,110D,D,7,1,1,1,F,2,11,R
79,111,64.225848876,111F,F,7,1,1,14,F,2,3,R
79,113,141.13859559,113G,G,7,1,1,3,R,71,0,0
79,113,141.13859559,113G,G,7,2,1,3,F,71,0,0
79,114,257.80019018,114H,H,7,1,1,15,R,2,1,F
79,115,7.0791221149,115K,K,7,1,1,1,F,2,2,L
79,116,7.0791221149,116K,K,7,1,1,1,F,2,2,F
79,117,39.737058879,117D,D,7,1,1,1,F,2,1,L
79,118,1711.2360879,118H,H,7,1,1,1,F,2,15,F
79,119,4.2152390877,119K,K,7,1,1,24,R,2,22,L
79,119,4.2152390877,119K,K,7,2,1,24,F,54,0,0
79,119,4.2152390877,119K,K,7,3,1,24,N,33,0,N
79,119,4.2152390877,119K,K,7,4,2,22,F,54,0,0
79,119,4.2152390877,119K,K,7,5,2,22,R,31,0,N
79,119,4.2152390877,119K,K,7,6,2,22,F,3,2,F
79,119,4.2152390877,119K,K,7,7,4,3,F,88,0,0
79,119,4.2152390877,119K,K,7,8,5,2,L,88,0,0
79,119,4.2152390877,119K,K,7,9,5,2,F,43,0,0
79,119,4.2152390877,119K,K,7,10,6,1,L,88,0,0
79,119,4.2152390877,119K,K,7,11,7,2,R,88,0,0
79,120,129.57511206,120E,E,7,1,1,15,F,2,11,R
79,120,129.57511206,120E,E,7,2,2,11,R,31,0,N
79,121,392.67375371,121G,G,7,1,1,2,F,2,15,R
79,121,392.67375371,121G,G,7,2,1,2,F,3,1,R
79,121,392.67375371,121G,G,7,3,1,2,F,4,22,F
79,122,717.24795024,122H,H,7,1,1,3,L,2,1,R
79,122,717.24795024,122H,H,7,2,1,3,F,54,0,0
79,123,8.9022930393,123J,J,7,1,1,1,F,2,13,L
79,123,8.9022930393,123J,J,7,2,1,1,F,3,1,F
79,123,8.9022930393,123J,J,7,3,2,13,L,63,0,0
79,123,8.9022930393,123J,J,7,4,2,13,T,31,0,N
79,124,235.35430935,124E,E,7,1,1,2,F,2,13,F
79,125,713.23465314,125G,G,7,1,1,2,F,56,0,0
79,125,713.23465314,125G,G,7,2,1,2,R,56,0,0
79,125,713.23465314,125G,G,7,3,1,2,U,61,0,0
79,126,4.7554121366,126J,J,7,1,1,1,L,56,0,0
79,126,4.7554121366,126J,J,7,2,1,1,F,54,0,0
79,127,10.654466861,127B,B,7,1,1,3,R,2,2,F
79,127,10.654466861,127B,B,7,2,1,3,F,71,0,0
79,128,502.18080095,128E,E,7,1,1,4,F,2,3,B
79,128,502.18080095,128E,E,7,2,2,3,F,3,1,B
79,129,8.068701148,129K,K,7,1,1,3,F,2,2,L
79,129,8.068701148,129K,K,7,2,2,2,R,51,0,0
79,130,8.068701148,130K,K,7,1,1,1,T,31,0,N
79,131,7.0791221149,131K,K,7,1,1,1,R,63,0,0
79,131,7.0791221149,131K,K,7,2,1,1,R,45,0,0
79,132,7.0791221149,132K,K,7,1,1,2,F,2,11,F
79,133,194.90346812,133F,F,7,1,2,2,B,3,3,F
79,133,194.90346812,133F,F,7,2,1,9,B,2,2,F
79,134,782.33533737,134H,H,7,1,1,4,F,2,3,B
79,135,5.9827260304,135D,D,7,1,1,15,F,54,0,0
79,136,64.185945892,136F,F,7,1,3,2,B,4,U,F
79,136,64.185945892,136F,F,7,2,2,4,B,3,2,F
79,136,64.185945892,136F,F,7,3,1,1,B,2,4,F
79,137,141.05090735,137G,G,7,1,1,1,L,2,4,F
79,138,257.64002107,138H,H,7,1,1,2,F,55,0,0
79,138,257.64002107,138H,H,7,2,1,2,T,31,0,N
79,139,6.344165907,139B,B,7,1,1,12,F,54,0,0
79,139,6.344165907,139B,B,7,2,1,12,R,31,0,N
79,140,8.9022930393,140J,J,7,1,1,2,R,52,0,0
79,141,28.298015794,141D,D,7,1,1,2,F,56,0,0
79,141,28.298015794,141D,D,7,2,1,2,T,31,0,N
79,142,303.59653799,142F,F,7,1,1,4,F,2,15,L
79,143,10.654466861,143B,B,7,1,1,5,F,63,0,0
79,143,10.654466861,143B,B,7,2,1,5,F,68,0,0
79,144,7.0791221149,144K,K,7,1,1,19,R,31,0,N
79,144,7.0791221149,144K,K,7,2,1,19,T,50,0,0
79,145,401.54772441,145F,F,7,1,1,11,U,63,0,0
79,145,401.54772441,145F,F,7,2,1,11,R,2,4,F
79,146,4.6784969628,146K,K,7,1,1,2,L,2,1,R
79,146,4.6784969628,146K,K,7,2,2,1,F,3,11,L
79,147,10.654466861,147B,B,7,1,1,1,L,63,0,0
79,147,10.654466861,147B,B,7,2,1,1,L,51,0,0
79,147,10.654466861,147B,B,7,3,1,1,L,62,0,0
79,148,7.0791221149,148K,K,7,1,1,15,F,2,1,F
79,149,189.38488535,149F,F,7,1,1,9,F,2,1,R
79,150,760.18394953,150H,H,7,1,1,15,F,2,5,L
79,150,760.18394953,150H,H,7,2,3,4,L,79,0,0
79,151,4.9236325232,151A,A,7,1,1,15,F,63,0,0
79,151,4.9236325232,151A,A,7,2,1,15,F,42,0,0
79,151,4.9236325232,151A,A,7,3,1,15,T,31,0,N
79,152,4.9236325232,152B,B,7,1,1,1,F,2,13,F
79,153,254.50704038,153E,E,7,1,1,2,L,2,3,F
79,154,350.97335162,154F,F,7,1,1,1,R,2,1,F
79,155,8.9022930393,155J,J,7,1,1,2,F,2,4,R
79,155,8.9022930393,155J,J,7,2,2,4,B,3,13,F
79,156,18.69532922,156D,D,7,1,1,1,R,2,13,F
79,157,200.57368223,157F,F,7,1,3,19,B,4,22,F
79,157,200.57368223,157F,F,7,2,2,1,B,3,19,F
79,157,200.57368223,157F,F,7,3,1,1,B,3,19,F
79,158,805.09536783,158H,H,7,1,1,3,U,88,0,0
79,158,805.09536783,158H,H,7,2,2,13,R,79,0,0
79,158,805.09536783,158H,H,7,3,1,3,R,3,1,L
79,159,10.654466861,159B,B,7,1,1,2,F,51,0,0
79,160,7.0791221149,160K,K,7,1,1,5,F,2,1,R
79,160,7.0791221149,160K,K,7,2,1,5,F,57,0,0
79,162,33.769024197,162D,D,7,1,1,15,F,2,1,F
79,163,139.75462206,163E,E,7,1,1,3,R,2,1,F
79,164,423.52247411,164G,G,7,1,1,3,F,2,3,L
79,164,423.52247411,164G,G,7,2,2,3,F,71,0,0
79,165,5.6675295142,165B,B,7,1,1,18,F,2,18,R
79,166,701.97064503,166F,F,7,1,1,12,F,2,2,L
79,167,143.41702818,167G,G,7,1,1,1,F,63,0,0
79,501,0,501E,E,7,1,1,13,B,2,14,F
79,501,0,501E,E,7,2,2,14,N,32,0,N
79,501,0,501E,E,7,3,1,13,F,3,15,B
79,501,0,501E,E,7,4,1,13,F,58,0,0
79,501,0,501E,E,7,5,1,13,L,U,U,9
79,501,0,501E,E,7,6,1,13,L,U,U,9
79,502,0,502F,F,7,1,1,24,F,2,15,B
79,502,0,502F,F,7,2,2,15,F,54,0,0
79,502,0,502F,F,7,3,2,15,F,54,0,0
79,502,0,502F,F,7,4,2,15,N,32,0,N
79,503,0,503F,F,7,1,1,3,F,2,24,L
79,503,0,503F,F,7,2,1,3,R,2,24,L
79,503,0,503F,F,7,3,1,3,N,32,0,N
79,503,0,503F,F,7,4,1,3,F,56,0,0
79,504,0,504B,B,7,1,1,1,F,57,0,0
79,504,0,504B,B,7,2,1,1,F,68,0,0
79,504,0,504B,B,7,3,1,1,N,32,0,N
79,506,0,506F,F,7,1,1,1,B,2,3,F
79,506,0,506F,F,7,2,1,1,F,3,1,F
79,506,0,506F,F,7,3,1,1,L,3,1,F
79,506,0,506F,F,7,4,1,1,N,32,0,N
79,507,0,507A,A,7,1,1,11,F,56,0,0
79,507,0,507A,A,7,2,1,11,F,64,0,0
79,507,0,507A,A,7,3,1,11,N,32,0,N
81,1,141.93283536,"  1F",F,7,1,1,1,F,2,2,L
81,2,946.0562851,"  2H",H,7,1,1,15,L,3,15,L
81,2,946.0562851,"  2H",H,7,2,1,15,F,2,3,B
81,3,19.945505813,"  3B",B,7,1,1,12,F,2,1,F
81,4,17.9455324,"  4K",K,7,1,1,1,T,31,0,N
81,5,99.027095885,"  5C",C,7,1,1,3,F,71,0,0
81,6,17.9455324,"  6K",K,7,1,1,15,L,56,0,0
81,6,17.9455324,"  6K",K,7,2,1,15,F,2,22,R
81,6,17.9455324,"  6K",K,7,3,1,15,L,3,22,F
81,7,38.029574077,"  7D",D,7,1,1,1,F,2,2,F
81,8,483.61876828,"  8G",G,7,1,1,3,R,61,0,0
81,8,483.61876828,"  8G",G,7,2,1,3,F,61,0,0
81,8,483.61876828,"  8G",G,7,3,1,3,L,61,0,0
81,9,2261.535188,"  9H",H,7,1,1,1,F,2,15,B
81,10,17.9455324," 10K",K,7,1,1,15,F,63,0,0
81,10,17.9455324," 10K",K,7,2,1,15,F,63,0,0
81,10,17.9455324," 10K",K,7,3,1,15,F,31,0,N
81,10,17.9455324," 10K",K,7,4,1,15,9,51,0,0
81,10,17.9455324," 10K",K,7,5,1,15,F,44,0,0
81,10,17.9455324," 10K",K,7,6,1,15,T,31,0,N
81,11,52.61151552," 11D",D,7,1,1,1,F,2,3,B
81,12,52.61151552," 12D",D,7,1,1,1,F,44,0,0
81,12,52.61151552," 12D",D,7,2,1,1,9,31,0,N
81,13,669.05604259," 13G",G,7,1,1,2,F,57,0,0
81,13,669.05604259," 13G",G,7,2,1,2,U,68,0,0
81,14,17.9455324," 14K",K,7,1,1,11,F,64,0,0
81,15,354.59500363," 15E",E,7,1,1,12,F,42,0,0
81,16,374.73577367," 16F",F,7,1,1,2,R,2,15,F
81,17,2497.8091435," 17H",H,7,1,1,2,R,2,1,F
81,17,2497.8091435," 17H",H,7,2,1,2,R,3,11,F
81,17,2497.8091435," 17H",H,7,3,1,2,R,2,1,R
81,18,38.134256349," 18K",K,7,1,1,3,F,2,12,F
81,18,38.134256349," 18K",K,7,2,1,3,F,42,0,0
81,19,19.945505813," 19B",B,7,1,1,5,F,2,1,F
81,20,7423.793846," 20H",H,7,1,1,4,F,2,1,L
81,21,15.604649858," 21K",K,7,1,1,1,R,2,1,F
81,21,15.604649858," 21K",K,7,2,2,1,R,3,15,F
81,22,19.945505813," 22A",A,7,1,1,1,R,2,11,F
81,22,19.945505813," 22A",A,7,2,2,11,L,31,0,N
81,22,19.945505813," 22A",A,7,3,1,1,N,32,0,N
81,23,50.908484495," 23D",D,7,1,1,1,F,56,0,0
81,23,50.908484495," 23D",D,7,2,1,1,L,56,0,0
81,23,50.908484495," 23D",D,7,3,1,1,F,2,11,F
81,23,50.908484495," 23D",D,7,4,1,1,F,56,0,0
81,23,50.908484495," 23D",D,7,5,1,1,R,3,2,F
81,24,454.19040999," 24F",F,7,1,1,5,L,2,11,F
81,24,454.19040999," 24F",F,7,2,1,5,L,2,11,R
81,25,3027.415685," 25H",H,7,1,1,1,L,2,2,F
81,26,17.9455324," 26K",K,7,1,1,11,F,56,0,0
81,26,17.9455324," 26K",K,7,2,1,11,F,71,0,0
81,27,48.997570377," 27C",C,7,1,1,13,F,2,11,F
81,28,58.479704615," 28D",D,7,1,1,1,R,2,1,F
81,29,521.73859188," 29F",F,7,1,1,15,F,2,1,F
81,30,19.945505813," 30B",B,7,1,1,1,R,2,15,F
81,31,44.283592118," 31D",D,7,1,1,15,L,2,1,F
81,31,44.283592118," 31D",D,7,2,1,15,L,2,1,F
81,32,395.08508374," 32F",F,7,1,1,2,F,2,1,L
81,33,563.15056887," 33G",G,7,1,1,1,T,31,0,N
81,34,17.9455324," 34K",K,7,1,1,3,F,51,0,0
81,34,17.9455324," 34K",K,7,2,1,3,F,42,0,0
81,34,17.9455324," 34K",K,7,3,1,3,F,42,0,0
81,35,47.478495069," 35D",D,7,1,1,14,F,2,3,L
81,36,400.82259329," 36E",E,7,1,1,5,L,2,2,F
81,37,2823.4417524," 37H",H,7,1,1,1,F,2,3,B
81,38,107.41703111," 38E",E,7,1,1,1,F,2,15,B
81,39,113.51824996," 39F",F,7,1,1,1,F,2,15,L
81,40,161.80784767," 40G",G,7,1,1,2,L,2,1,F
81,41,756.65827134," 41H",H,7,1,1,11,F,2,13,R
81,42,68.397153549," 42D",D,7,1,1,1,F,2,1,F
81,43,577.42193427," 43E",E,7,1,1,1,B,2,2,F
81,43,577.42193427," 43E",E,7,2,1,1,F,3,15,F
81,44,577.42193427," 44E",E,7,1,1,3,L,2,2,F
81,45,4067.4283966," 45H",H,7,1,1,3,F,54,0,0
81,45,4067.4283966," 45H",H,7,2,1,3,B,2,13,F
81,45,4067.4283966," 45H",H,7,3,1,3,R,54,0,0
81,46,22.553657525," 46J",J,7,1,1,2,F,68,0,0
81,46,22.553657525," 46J",J,7,2,1,2,L,52,0,0
81,47,17.9455324," 47K",K,7,1,1,1,F,63,0,0
81,47,17.9455324," 47K",K,7,2,1,1,F,42,0,0
81,48,68.538474618," 48D",D,7,1,1,1,F,2,2,B
81,49,871.59778879," 49G",G,7,1,1,2,F,2,4,B
81,50,17.9455324," 50K",K,7,1,1,2,L,54,0,0
81,50,17.9455324," 50K",K,7,2,1,2,T,31,0,N
81,51,42.495618907," 51D",D,7,1,1,2,9,31,0,N
81,52,379.13331668," 52F",F,7,1,1,1,B,2,1,F
81,53,540.41306988," 53G",G,7,1,1,15,L,2,12,F
81,54,17.9455324," 54K",K,7,1,1,4,F,44,0,0
81,54,17.9455324," 54K",K,7,2,1,4,T,31,0,N
81,54,17.9455324," 54K",K,7,3,1,4,L,42,0,0
81,55,46.542336463," 55D",D,7,1,1,13,F,44,0,0
81,55,46.542336463," 55D",D,7,2,1,13,R,31,0,N
81,56,415.23693132," 56F",F,7,1,1,4,F,2,1,L
81,56,415.23693132," 56F",F,7,2,2,1,F,42,0,0
81,57,2767.7704576," 57H",H,7,1,1,15,F,42,0,0
81,58,18.998037875," 58D",D,7,1,1,1,F,42,0,0
81,58,18.998037875," 58D",D,7,2,1,1,L,31,0,N
81,59,18.998037875," 59D",D,7,1,1,28,B,2,2,F
81,60,169.49486312," 60F",F,7,1,1,15,R,2,15,F
81,60,169.49486312," 60F",F,7,2,1,15,L,88,0,0
81,61,1129.7715581," 61H",H,7,1,1,1,F,2,14,B
81,62,19.945505813," 62B",B,7,1,1,11,F,2,2,L
81,63,17.9455324," 63K",K,7,1,1,12,T,31,0,N
81,64,72.813100435," 64D",D,7,1,1,3,F,56,0,0
81,65,649.61690112," 65F",F,7,1,1,22,F,2,15,L
81,65,649.61690112," 65F",F,7,2,2,15,R,52,0,0
81,66,17.9455324," 66K",K,7,1,1,1,R,56,0,0
81,66,17.9455324," 66K",K,7,2,1,1,L,2,1,L
81,66,17.9455324," 66K",K,7,3,1,1,L,63,0,0
81,66,17.9455324," 66K",K,7,4,1,1,T,31,0,N
81,66,17.9455324," 66K",K,7,5,2,1,R,63,0,0
81,66,17.9455324," 66K",K,7,6,2,1,R,50,0,0
81,67,48.90576308," 67D",D,7,1,1,1,F,2,2,F
81,67,48.90576308," 67D",D,7,2,1,1,F,50,0,0
81,68,436.3227231," 68F",F,7,1,1,15,F,2,1,F
81,69,2908.3182441," 69H",H,7,1,1,15,F,2,15,9
81,70,42.384199853," 70B",B,7,1,1,15,F,52,0,0
81,71,33.192654911," 71D",D,7,1,1,2,F,54,0,0
81,71,33.192654911," 71D",D,7,2,1,2,T,31,0,N
81,72,296.1350292," 72F",F,7,1,1,13,L,2,2,F
81,72,296.1350292," 72F",F,7,2,1,13,R,31,0,N
81,73,1973.8942359," 73H",H,7,1,2,3,R,54,0,0
81,73,1973.8942359," 73H",H,7,2,1,15,R,2,3,L
81,73,1973.8942359," 73H",H,7,3,1,15,L,3,4,R
81,73,1973.8942359," 73H",H,7,4,1,15,F,54,0,0
81,73,1973.8942359," 73H",H,7,5,2,3,T,88,0,0
81,73,1973.8942359," 73H",H,7,6,3,4,L,54,0,0
81,73,1973.8942359," 73H",H,7,7,3,4,R,31,0,N
81,74,22.553657525," 74J",J,7,1,1,2,L,2,3,F
81,74,22.553657525," 74J",J,7,2,1,2,T,31,0,N
81,75,304.77687254," 75E",E,7,1,1,3,T,31,0,N
81,76,459.10121751," 76G",G,7,1,1,1,F,2,5,B
81,76,459.10121751," 76G",G,7,2,2,5,F,3,1,B
81,76,459.10121751," 76G",G,7,3,3,1,F,4,1,B
81,77,2146.8843361," 77H",H,7,1,1,14,F,2,2,B
81,77,2146.8843361," 77H",H,7,2,2,2,F,3,18,B
81,78,22.553657525," 78J",J,7,1,1,1,T,31,0,N
81,79,35.600347174," 79D",D,7,1,1,1,F,2,1,B
81,79,35.600347174," 79D",D,7,2,2,1,L,31,0,N
81,80,317.61574596," 80F",F,7,1,1,3,F,2,2,B
81,81,2117.0744031," 81H",H,7,1,1,2,L,2,1,F
81,82,15.163974878," 82K",K,7,1,1,5,B,2,3,F
81,83,57.349734258," 83D",D,7,1,1,3,F,2,1,F
81,84,511.65733126," 84F",F,7,1,1,2,F,41,0,0
81,84,511.65733126," 84F",F,7,2,1,2,F,60,0,0
81,84,511.65733126," 84F",F,7,3,1,2,T,31,0,N
81,84,511.65733126," 84F",F,7,4,1,2,L,60,0,0
81,85,3410.4626517," 85H",H,7,1,1,15,B,2,15,F
81,86,17.9455324," 86K",K,7,1,1,9,F,44,0,0
81,87,27.834717121," 87D",D,7,1,1,15,F,44,0,0
81,87,27.834717121," 87D",D,7,2,1,15,F,42,0,0
81,88,248.33309627," 88F",F,7,1,1,18,R,2,1,F
81,89,1655.2694513," 89H",H,7,1,1,3,R,31,0,N
81,90,17.9455324," 90K",K,7,1,1,1,L,2,11,F
81,90,17.9455324," 90K",K,7,2,1,1,F,60,0,0
81,91,8.9727661998," 91K",K,7,1,1,4,F,52,0,0
81,91,8.9727661998," 91K",K,7,2,1,4,T,31,0,N
81,92,53.448409392," 92C",C,7,1,1,2,F,2,3,B
81,92,53.448409392," 92C",C,7,2,2,3,F,3,2,B
81,92,53.448409392," 92C",C,7,3,3,2,F,4,3,B
81,93,811.23577658," 93G",G,7,1,1,1,F,2,1,B
81,94,19.945505813," 94B",B,7,1,1,1,F,2,14,F
81,95,296.96959117," 95E",E,7,1,1,1,F,42,0,0
81,95,296.96959117," 95E",E,7,2,1,1,L,51,0,0
81,97,2091.8889228," 97H",H,7,1,1,1,F,2,3,B
81,98,25.948903608," 98B",B,7,1,1,3,B,2,4,F
81,98,25.948903608," 98B",B,7,2,1,3,F,54,0,0
81,98,25.948903608," 98B",B,7,3,1,3,T,31,0,N
81,99,29.183697746," 99K",K,7,1,1,1,F,58,0,0
81,100,19.945505813,100B,B,7,1,2,13,B,3,1,F
81,100,19.945505813,100B,B,7,2,1,1,B,2,13,F
81,101,17.9455324,101K,K,7,1,1,15,L,68,0,0
81,101,17.9455324,101K,K,7,2,1,15,F,58,0,0
81,101,17.9455324,101K,K,7,3,1,15,L,68,0,0
81,101,17.9455324,101K,K,7,4,1,15,F,43,0,0
81,102,60.178420797,102C,C,7,1,1,1,L,2,4,F
81,103,640.79513099,103F,F,7,1,1,4,F,2,1,B
81,103,640.79513099,103F,F,7,2,2,1,F,3,1,B
81,104,17.9455324,104K,K,7,1,1,3,F,2,13,F
81,105,17.9455324,105K,K,7,1,1,15,R,42,0,0
81,105,17.9455324,105K,K,7,2,1,15,F,42,0,0
81,106,56.152468155,106D,D,7,1,1,2,L,2,15,F
81,106,56.152468155,106D,D,7,2,2,15,B,3,24,R
81,107,714.08602763,107G,G,7,1,1,2,R,60,0,0
81,107,714.08602763,107G,G,7,2,1,2,F,51,0,0
81,108,17.9455324,108K,K,7,1,1,15,9,31,0,N
81,109,142.37936016,109E,E,7,1,1,1,F,2,1,B
81,109,142.37936016,109E,E,7,2,2,1,F,3,25,B
81,109,142.37936016,109E,E,7,3,3,25,F,4,15,B
81,110,214.47341805,110G,G,7,1,1,1,F,2,15,B
81,111,1002.9370522,111H,H,7,1,1,3,F,2,1,F
81,112,13366.393309,112H,H,7,1,1,2,L,2,3,R
81,113,28.095862004,113K,K,7,1,1,5,F,2,1,F
81,114,17.9455324,114K,K,7,1,1,1,R,50,0,0
81,114,17.9455324,114K,K,7,2,1,1,R,41,0,0
81,114,17.9455324,114K,K,7,3,1,1,R,31,0,N
81,115,113.55035626,115D,D,7,1,1,2,F,2,3,B
81,116,33.489055288,116D,D,7,1,1,3,U,60,0,0
81,116,33.489055288,116D,D,7,2,1,3,L,42,0,0
81,116,33.489055288,116D,D,7,3,1,3,T,31,0,N
81,116,33.489055288,116D,D,7,4,1,3,R,42,0,0
81,117,33.489055288,117D,D,7,1,1,12,F,51,0,0
81,117,33.489055288,117D,D,7,2,1,12,F,60,0,0
81,117,33.489055288,117D,D,7,3,1,12,T,31,0,N
81,118,298.77942551,118F,F,7,1,1,3,F,2,1,F
81,119,425.87738785,119G,G,7,1,1,15,F,2,2,R
81,120,22.553657525,120J,J,7,1,1,11,R,2,3,F
81,121,11.847497483,121B,B,7,1,1,15,F,2,13,F
81,121,11.847497483,121B,B,7,2,1,15,R,2,13,L
81,121,11.847497483,121B,B,7,3,1,15,N,32,0,N
81,122,951.01137042,122F,F,7,1,1,11,F,2,1,F
81,123,16.745902765,123J,J,7,1,1,5,F,2,4,L
81,124,22.553657525,124J,J,7,1,1,2,F,52,0,0
81,125,95.554576368,125D,D,7,1,1,4,F,51,0,0
81,125,95.554576368,125D,D,7,2,1,4,F,60,0,0
81,126,19.945505813,126B,B,7,1,1,2,T,31,0,N
81,126,19.945505813,126B,B,7,2,1,2,9,41,0,0
81,127,2235.5092142,127G,G,7,1,1,11,F,2,1,R
81,127,2235.5092142,127G,G,7,2,1,11,R,2,1,R
81,128,21.973781012,128K,K,7,1,1,15,L,31,0,N
81,128,21.973781012,128K,K,7,2,1,15,F,42,0,0
81,128,21.973781012,128K,K,7,3,1,15,9,42,0,0
81,128,21.973781012,128K,K,7,4,1,15,R,42,0,0
81,129,21.973781012,129K,K,7,1,1,1,F,2,15,F
81,130,22.553657525,130J,J,7,1,1,1,U,63,0,0
81,130,22.553657525,130J,J,7,2,1,1,F,57,0,0
81,130,22.553657525,130J,J,7,3,1,1,F,58,0,0
81,131,17.9455324,131K,K,7,1,1,1,T,31,0,N
81,132,82.82222113,132D,D,7,1,1,13,F,2,3,B
81,133,1053.2429443,133G,G,7,1,1,13,F,64,0,0
81,134,2266.5625122,134F,F,7,1,1,3,F,56,0,0
81,134,2266.5625122,134F,F,7,2,1,3,F,56,0,0
81,134,2266.5625122,134F,F,7,3,1,3,R,56,0,0
81,135,39.910811396,135J,J,7,1,1,2,F,71,0,0
81,136,38.134256349,136K,K,7,1,1,2,F,68,0,0
81,137,298.00171648,137D,D,7,1,1,15,F,2,15,R
81,137,298.00171648,137D,D,7,2,2,15,T,31,0,N
81,138,17.9455324,138K,K,7,1,1,15,F,2,22,B
81,139,1787.1948061,139G,G,7,1,1,3,F,2,1,B
81,139,1787.1948061,139G,G,7,2,2,1,F,3,1,B
81,140,37.757641905,140J,J,7,1,1,13,F,2,2,B
81,140,37.757641905,140J,J,7,2,2,2,F,3,22,B
81,140,37.757641905,140J,J,7,3,1,13,R,44,0,0
81,140,37.757641905,140J,J,7,4,3,22,L,4,22,R
81,141,30.043064429,141K,K,7,1,1,1,F,2,3,F
81,142,63.743402264,142C,C,7,1,1,3,F,2,15,F
81,143,642.27514197,143E,E,7,1,1,1,F,2,1,F
81,144,47.926522241,144J,J,7,1,1,1,F,2,1,F
81,145,289.09175964,145D,D,7,1,1,1,L,63,0,0
81,145,289.09175964,145D,D,7,2,1,1,L,54,0,0
81,145,289.09175964,145D,D,7,3,1,1,L,63,0,0
81,145,289.09175964,145D,D,7,4,1,1,F,54,0,0
81,146,101.62285815,146D,D,7,1,1,5,F,2,15,F
81,147,1292.3290013,147G,G,7,1,1,2,F,2,3,F
81,148,3742.8783594,148G,G,7,1,1,3,F,2,15,B
81,149,36.790360292,149K,K,7,1,1,1,L,2,4,F
81,149,36.790360292,149K,K,7,2,1,1,L,2,4,L
81,150,27.294818301,150K,K,7,1,1,24,F,2,1,B
81,151,27.294818301,151K,K,7,1,1,1,L,2,13,F
81,151,27.294818301,151K,K,7,2,1,1,R,56,0,0
81,152,284.24524937,152C,C,7,1,1,15,L,2,22,F
81,152,284.24524937,152C,C,7,2,1,15,L,2,22,R
81,153,42.406638975,153K,K,7,1,1,1,F,2,22,B
81,154,2137.682437,154G,G,7,1,1,2,R,63,0,0
81,155,26.407795676,155J,J,7,1,1,15,F,2,5,F
81,155,26.407795676,155J,J,7,2,1,15,R,3,22,F
81,155,26.407795676,155J,J,7,3,2,5,R,60,0,0
81,155,26.407795676,155J,J,7,4,2,5,R,60,0,0
81,156,17.9455324,156K,K,7,1,1,2,F,42,0,0
81,156,17.9455324,156K,K,7,2,1,2,F,60,0,0
81,156,17.9455324,156K,K,7,3,1,2,R,31,0,N
81,157,1211.8607575,157E,E,7,1,1,12,F,2,1,B
81,157,1211.8607575,157E,E,7,2,2,1,F,3,U,B
81,158,51.355664908,158J,J,7,1,1,13,F,61,0,0
81,158,51.355664908,158J,J,7,2,1,13,T,31,0,N
81,159,40.862762391,159K,K,7,1,1,15,F,2,24,R
81,159,40.862762391,159K,K,7,2,1,15,T,31,0,N
81,160,47.47209893,160B,B,7,1,1,5,F,45,0,0
81,160,47.47209893,160B,B,7,2,1,5,F,42,0,0
81,160,47.47209893,160B,B,7,3,1,5,L,42,0,0
81,161,53.389977761,161K,K,7,1,1,1,R,2,1,F
81,161,53.389977761,161K,K,7,2,1,1,R,2,1,R
81,162,1584.2282113,162F,F,7,1,1,1,R,2,24,F
81,163,22.196268227,163K,K,7,1,1,15,F,2,3,F
81,163,22.196268227,163K,K,7,2,1,15,R,2,3,L
81,164,89.486509105,164B,B,7,1,1,1,R,2,15,F
81,164,89.486509105,164B,B,7,2,2,15,L,51,0,0
81,164,89.486509105,164B,B,7,3,2,15,L,44,0,0
81,165,34.954756646,165K,K,7,1,1,4,F,2,15,F
81,165,34.954756646,165K,K,7,2,2,15,R,31,0,N
81,166,111.82376553,166G,G,7,1,1,1,L,2,1,F
82,1,8.3621279525,"  1J",J,7,1,1,2,F,71,0,0
82,2,7.5783694316,"  2K",K,7,1,1,1,L,63,0,0
82,2,7.5783694316,"  2K",K,7,2,1,1,L,52,0,0
82,2,7.5783694316,"  2K",K,7,3,1,1,F,51,0,0
82,3,7.5783694316,"  3K",K,7,1,1,1,F,50,0,0
82,3,7.5783694316,"  3K",K,7,2,1,1,F,52,0,0
82,4,5.3842766832,"  4K",K,7,1,1,1,R,71,0,0
82,4,5.3842766832,"  4K",K,7,2,1,1,F,58,0,0
82,5,23.636974639,"  5D",D,7,1,1,1,F,2,1,L
82,5,23.636974639,"  5D",D,7,2,2,1,L,63,0,0
82,5,23.636974639,"  5D",D,7,3,1,1,R,63,0,0
82,6,557.2738419,"  6G",G,7,1,1,15,F,2,3,B
82,7,48.969996434,"  7D",D,7,1,1,15,F,2,15,B
82,8,6.1212495542,"  8K",K,7,1,1,1,L,52,0,0
82,9,6.1212495542,"  9K",K,7,1,1,1,R,2,1,B
82,9,6.1212495542,"  9K",K,7,2,1,1,L,3,4,B
82,9,6.1212495542,"  9K",K,7,3,1,1,F,54,0,0
82,9,6.1212495542,"  9K",K,7,4,3,4,B,54,0,0
82,9,6.1212495542,"  9K",K,7,5,2,1,F,54,0,0
82,9,6.1212495542,"  9K",K,7,6,1,1,B,54,0,0
82,9,6.1212495542,"  9K",K,7,7,3,4,F,54,0,0
