PSU,CASENO,RATWGT,CASEID,STRATIF,VERSION,VEHFORMS,MONTH,YEAR,TIME,EVENTS,ATREAT,AAIS,AINJSER,AINJURED,ALCINV,DAYWEEK,DRGINV,MANCOLL,PSUSTRAT,ADMINSS,PEDSTUDY,FIRESTDY
4,5,148.1689814,"  5E",E,7,2,1,94,1316,1,4,1,0,1,2,7,2,4,3,0,0,0
4,6,595.15250305,"  6H",H,7,1,1,94,319,3,0,0,0,0,2,6,2,0,3,0,0,0
4,7,74.880365459,"  7J",J,7,1,2,94,1057,1,3,3,1,2,2,3,2,0,3,0,0,0
4,8,32.073330597,"  8J",J,7,1,1,94,1028,1,3,1,0,1,2,2,2,0,3,0,0,0
4,9,15.022735234,"  9B",B,7,1,1,94,1717,2,1,5,1,1,U,7,2,0,3,0,0,0
4,10,2068.8351436," 10H",H,7,1,2,94,1911,2,0,0,0,0,1,1,2,0,3,0,0,0
4,11,30.151571188," 11K",K,7,2,2,94,1733,2,3,3,1,3,1,1,2,2,3,0,0,0
4,12,2241.9690657," 12H",H,7,2,2,94,1337,1,0,0,0,0,2,6,2,4,3,0,0,0
4,13,454.98720922," 13D",D,7,2,2,94,1621,1,4,1,0,1,2,1,2,4,3,0,0,0
4,14,48.205832542," 14J",J,7,2,2,94,1145,1,3,5,1,2,2,4,2,U,3,0,0,0
4,15,118.18812874," 15D",D,7,2,3,94,1627,1,4,2,0,2,2,3,2,4,3,0,0,0
4,16,374.81555399," 16F",F,7,2,3,94,631,5,4,1,0,1,2,4,2,4,3,0,0,0
4,17,67.843825997," 17C",C,7,2,3,94,1259,1,4,1,0,2,2,4,2,4,3,0,0,0
4,18,368.47919305," 18E",E,7,1,3,94,1812,4,U,7,0,1,2,7,2,0,3,0,0,0
4,19,82.496184198," 19C",C,7,2,3,94,1732,1,1,5,4,4,1,6,2,2,3,0,0,0
4,20,448.0603347," 20E",E,7,2,3,94,1830,2,4,1,0,2,2,3,2,4,3,0,0,0
4,21,25.556438723," 21J",J,7,2,3,94,1518,1,3,3,1,2,2,4,2,4,3,0,0,0
4,22,492.49622332," 22E",E,7,2,3,94,1657,1,4,1,0,2,2,2,2,4,3,0,0,0
4,23,18.375809738," 23B",B,7,1,4,94,1520,1,2,0,0,0,2,7,U,0,3,0,0,0
4,24,1169.6371897," 24F",F,7,2,3,94,1551,1,4,1,0,3,2,3,2,4,3,0,0,0
4,25,30.151571188," 25K",K,7,2,4,94,2008,1,0,0,0,0,2,7,2,2,3,0,0,0
4,26,651.17963228," 26F",F,7,2,4,94,849,3,4,1,0,1,2,5,2,4,3,0,0,0
4,27,30.151571188," 27K",K,7,1,4,94,1543,1,3,3,1,1,2,4,2,0,3,0,0,0
4,28,430.00804793," 28F",F,7,3,4,94,857,2,4,1,0,1,2,4,2,1,3,0,0,0
4,29,30.151571188," 29K",K,7,3,4,94,859,3,3,3,1,3,2,3,2,1,3,0,0,0
4,30,477.09187332," 30F",F,7,2,4,94,1651,4,4,2,0,2,2,6,2,4,3,0,0,0
4,31,25.556438723," 31J",J,7,1,4,94,417,1,3,1,0,1,1,4,2,0,3,0,0,0
4,32,727.86774757," 32F",F,7,1,5,94,217,2,3,1,0,1,1,1,2,0,3,0,0,0
4,33,76.456345847," 33C",C,7,2,4,94,2331,1,4,3,1,3,U,7,2,4,3,0,0,0
4,34,429.09964756," 34F",F,7,2,5,94,2300,1,4,1,0,2,2,5,2,1,3,0,0,0
4,35,2586.5491066," 35G",G,7,2,5,94,1151,1,0,0,0,0,2,1,2,4,3,0,0,0
4,36,45.921973603," 36K",K,7,3,5,94,1138,4,3,4,1,3,2,4,2,0,3,0,0,0
4,37,15.022735234," 37B",B,7,3,5,94,830,4,1,6,1,3,2,3,U,4,3,0,0,0
4,38,146.51854503," 38D",D,7,1,5,94,1947,8,4,0,0,0,2,6,2,0,3,0,0,0
4,39,405.92859773," 39E",E,7,2,5,94,1432,1,4,1,0,1,2,7,2,4,3,0,0,0
4,40,931.23240284," 40G",G,7,2,5,94,2255,1,0,0,0,0,2,7,2,4,3,0,0,0
4,41,104.49931542," 41D",D,7,2,6,94,1118,1,4,1,0,3,2,4,2,4,3,0,0,0
4,42,331.4035785," 42F",F,7,2,6,94,857,1,4,1,0,3,2,4,2,1,3,0,0,0
4,43,44.016614235," 43A",A,7,1,6,94,217,2,1,6,1,1,U,4,U,0,3,0,0,0
4,45,899.48898749," 45E",E,7,2,6,94,642,1,4,1,0,2,2,5,2,4,3,0,0,0
4,46,31.052350871," 46J",J,7,2,6,94,1119,2,3,3,1,3,2,3,2,4,3,0,0,0
4,47,35.838113477," 47J",J,7,1,6,94,1605,2,3,3,1,1,2,6,2,0,3,0,0,0
4,48,42.281925171," 48K",K,7,2,6,94,1241,2,4,1,0,6,2,4,2,0,3,0,0,0
4,49,284.9412902," 49F",F,7,2,7,94,1201,1,4,1,0,1,2,7,2,1,3,0,0,0
4,50,1107.6036372," 50H",H,7,2,7,94,936,1,0,0,0,0,2,7,2,4,3,0,0,0
4,51,1760.6527236," 51G",G,7,1,7,94,555,2,0,1,0,1,2,3,2,0,3,0,0,0
4,52,31.25888764," 52K",K,7,2,7,94,225,5,3,3,1,3,2,4,2,4,3,0,0,0
4,53,96.005617819," 53D",D,7,2,7,94,1350,2,4,1,0,3,2,4,2,4,3,0,0,1
4,54,675.9379702," 54G",G,7,2,7,94,1815,1,0,0,0,0,2,5,2,1,3,0,0,0
4,55,125.68486188," 55C",C,7,2,7,94,1424,1,4,1,0,3,2,4,2,1,3,0,0,0
4,56,705.38722899," 56F",F,7,2,7,94,1404,1,4,1,0,1,2,7,2,1,3,0,0,0
4,57,25.556438723," 57J",J,7,2,7,94,2325,4,3,5,1,3,2,1,2,4,3,0,0,0
4,58,2007.7290535," 58H",H,7,3,7,94,2037,4,0,0,0,0,2,3,2,4,3,0,0,0
4,59,25.556438723," 59J",J,7,1,8,94,342,3,3,2,0,1,2,7,2,0,3,0,0,0
4,60,669.42545916," 60E",E,7,2,8,94,1728,1,4,1,0,1,2,2,2,2,3,0,0,0
4,61,328.36474549," 61E",E,7,2,8,94,1036,2,4,1,0,2,2,3,2,4,3,0,0,0
4,62,1318.9474501," 62H",H,7,2,8,94,1815,3,0,0,0,0,2,4,2,4,3,0,0,0
4,63,934.68050861," 63E",E,7,1,8,94,2150,1,4,1,0,1,2,5,2,0,3,0,0,0
4,64,38.068996887," 64K",K,7,1,8,94,233,2,3,2,0,1,2,7,2,0,3,0,0,0
4,65,297.43896684," 65F",F,7,2,8,94,1619,1,4,1,0,1,2,5,2,1,3,0,0,0
4,66,1156.1837222," 66H",H,7,2,8,94,1001,1,0,1,0,1,2,2,2,4,3,0,0,0
4,67,55.36546885," 67C",C,7,1,9,94,206,1,4,7,0,1,2,5,2,0,3,0,0,0
4,68,310.73029854," 68F",F,7,2,8,94,1401,1,4,1,0,4,2,3,2,1,3,0,0,0
4,69,155.34979139," 69E",E,7,2,9,94,1530,2,4,2,0,3,2,3,2,4,3,0,0,0
4,70,356.38474432," 70G",G,7,2,9,94,1923,1,0,0,0,0,2,1,2,5,3,0,0,0
4,71,139.4665974," 71C",C,7,1,9,94,340,1,4,2,0,1,2,7,U,0,3,0,0,0
4,72,30.851841429," 72K",K,7,2,9,94,1400,1,3,3,1,2,2,6,2,2,3,0,0,0
4,73,79.575935133," 73C",C,7,2,9,94,700,2,3,2,0,2,2,3,2,4,3,0,0,0
4,74,991.50023041," 74G",G,7,2,9,94,1555,1,0,0,0,0,2,2,2,4,3,0,0,0
4,75,150.00948025," 75C",C,7,1,9,94,1630,1,3,2,0,1,2,5,2,0,3,0,0,0
4,76,33.18406546," 76K",K,7,2,9,94,1654,3,3,1,0,5,2,2,1,4,3,0,0,0
4,77,30.151571188," 77K",K,7,2,10,94,1303,1,3,4,1,3,1,1,2,6,3,0,0,0
4,78,350.56418256," 78E",E,7,2,10,94,1209,1,4,1,0,3,2,7,2,4,3,0,0,0
4,79,25.556438723," 79J",J,7,2,10,94,1017,2,3,1,0,2,2,1,2,4,3,0,0,0
4,80,516.12440282," 80F",F,7,2,10,94,1229,1,4,1,0,1,2,1,2,4,3,0,0,0
4,81,25.556438723," 81J",J,7,2,10,94,1610,2,3,1,0,2,2,1,2,4,3,0,0,0
4,82,1837.7916788," 82H",H,7,1,10,94,207,2,0,0,0,0,2,1,2,0,3,0,0,0
4,83,66.604820754," 83D",D,7,2,10,94,857,1,4,0,0,0,2,6,2,4,3,0,0,0
4,84,211.22699085," 84F",F,7,2,10,94,U,3,4,1,0,1,2,6,2,4,3,0,0,0
4,85,52.920569546," 85C",C,7,2,11,94,2150,3,3,1,0,3,1,7,2,1,3,0,0,0
4,86,659.37970832," 86G",G,7,2,11,94,1308,1,0,0,0,0,2,3,2,4,3,0,0,0
4,87,104.55961857," 87D",D,7,3,11,94,1020,2,4,1,0,2,2,7,2,4,3,0,0,0
4,88,331.59482068," 88F",F,7,2,11,94,1223,1,4,0,0,0,2,2,2,1,3,0,0,0
4,89,309.1143021," 89F",F,7,2,11,94,1200,1,4,1,0,1,2,5,2,4,3,0,0,0
4,90,1201.5672599," 90H",H,7,1,11,94,1712,2,0,0,0,0,2,6,2,0,3,0,0,0
4,91,192.79095868," 91C",C,7,2,11,94,701,1,4,1,0,2,2,4,2,4,3,0,0,0
4,92,36.148304752," 92J",J,7,2,11,94,1350,1,3,2,0,2,2,5,2,2,3,0,0,0
4,93,194.68693477," 93E",E,7,2,11,94,853,1,4,0,0,0,2,2,2,4,3,0,0,0
4,94,446.6272716," 94G",G,7,2,12,94,1756,1,8,0,0,0,2,1,2,4,3,0,0,0
4,95,222.67283549," 95F",F,7,2,12,94,1927,1,4,1,0,1,2,7,2,4,3,0,0,0
4,96,865.55810259," 96H",H,7,2,12,94,1902,1,6,0,0,0,2,2,2,1,3,0,0,0
4,97,228.89263751," 97D",D,7,2,11,94,2031,2,3,3,1,2,2,3,2,4,3,0,0,0
4,98,725.89795309," 98F",F,7,2,12,94,1343,2,4,0,0,0,1,5,U,1,3,0,0,0
4,99,252.77191455," 99E",E,7,2,12,94,1604,3,4,1,0,2,2,4,2,4,3,0,0,0
4,100,261.19857321,100F,F,7,2,12,94,1532,1,4,1,0,1,2,3,2,4,3,0,0,0
4,101,3884.9200362,101H,H,7,2,12,94,929,2,0,0,0,0,2,3,2,4,3,0,0,0
4,102,189.65487264,102F,F,7,2,12,94,1231,1,4,1,0,3,2,7,2,4,3,0,0,0
5,1,581.30829745,"  1H",H,7,1,1,94,1553,1,0,0,0,0,2,2,2,0,2,0,0,0
5,2,61.793634558,"  2J",J,7,1,1,94,613,2,3,3,1,1,2,6,2,0,2,0,0,0
5,3,256.47821454,"  3C",C,7,2,1,94,1617,1,4,1,0,3,2,7,2,6,2,0,0,0
5,4,338.6168412,"  4E",E,7,2,1,94,1607,2,4,1,0,1,2,7,2,0,2,0,0,0
5,5,924.9938579,"  5G",G,7,1,1,94,656,2,8,1,0,1,2,6,2,0,2,0,0,0
5,6,821.72189714,"  6F",F,7,1,1,94,808,2,4,1,0,1,2,6,2,0,2,0,0,0
5,7,1392.8551147,"  7G",G,7,1,1,94,2049,1,0,0,0,0,2,6,2,0,2,0,0,0
5,8,41.84433356,"  8C",C,7,2,1,94,1650,1,4,1,0,1,2,2,2,6,2,0,0,0
5,9,811.40512868,"  9F",F,7,2,2,94,1700,1,4,1,0,3,2,2,2,4,2,0,0,0
5,10,82.351085847," 10C",C,7,2,2,94,1323,1,3,2,0,2,2,7,2,6,2,0,0,0
5,11,1879.7129822," 11G",G,7,2,2,94,1838,1,U,7,0,2,2,7,2,6,2,0,0,0
5,12,323.55546004," 12E",E,7,2,2,94,1718,1,4,1,0,1,2,5,2,4,2,0,0,0
5,13,883.85093952," 13G",G,7,2,2,94,2015,1,0,0,0,0,U,7,2,4,2,0,0,0
5,14,1475.2706914," 14E",E,7,1,2,94,709,1,4,1,0,1,2,3,2,0,2,0,0,0
5,15,4029.9718216," 15G",G,7,3,2,94,753,2,0,0,0,0,U,3,U,U,2,0,0,0
5,16,296.21917336," 16E",E,7,2,3,94,1441,1,3,2,0,1,2,4,2,4,2,0,0,0
5,17,809.17687076," 17G",G,7,1,2,94,100,2,0,0,0,0,2,5,2,0,2,0,0,0
5,18,205.59645871," 18D",D,7,1,3,94,40,2,4,7,0,1,2,1,2,0,2,0,0,0
5,19,1336.6118739," 19F",F,7,2,3,94,735,1,4,1,0,2,2,5,2,1,2,0,0,0
5,20,151.36143841," 20D",D,7,1,3,94,1950,2,3,3,1,1,1,1,2,0,2,0,0,0
5,21,1667.9614708," 21G",G,7,1,3,94,702,2,0,0,0,0,2,6,2,0,2,0,0,0
5,22,7488.9918862," 22H",H,7,1,3,94,1547,1,0,0,0,0,2,2,2,0,2,0,0,0
5,23,68.9657264," 23K",K,7,1,3,94,1555,1,3,2,0,1,2,2,2,0,2,0,0,0
5,24,364.0677258," 24F",F,7,2,3,94,1210,1,4,1,0,4,2,7,2,4,2,0,0,0
5,25,617.11096631," 25G",G,7,1,3,94,1043,2,6,1,0,1,2,4,2,0,2,0,0,0
5,26,136.85291546," 26D",D,7,1,3,94,330,3,3,2,0,1,1,5,1,0,2,0,0,0
5,27,889.70030391," 27F",F,7,2,4,94,720,1,4,1,0,1,2,5,2,1,2,0,0,0
5,28,52.996451545," 28K",K,7,1,4,94,2320,2,3,2,0,1,1,4,2,0,2,0,0,0
5,29,1790.3948376," 29F",F,7,1,4,94,1212,2,4,1,0,1,2,3,2,0,2,0,0,0
5,30,29.717905001," 30A",A,7,1,4,94,300,3,1,5,1,1,1,3,1,0,2,0,0,0
5,31,117.48954553," 31C",C,7,2,4,94,1425,1,4,7,0,2,2,6,2,4,2,0,0,0
5,32,44.469586358," 32J",J,7,2,4,94,1119,1,3,2,0,3,2,7,2,2,2,0,0,0
5,33,5480.9645381," 33H",H,7,2,4,94,1903,1,0,0,0,0,2,6,2,4,2,0,0,0
5,34,27.520235598," 34C",C,7,2,5,94,1553,2,3,5,1,2,1,4,2,4,2,0,0,0
5,35,533.645978," 35F",F,7,2,5,94,1110,1,3,2,0,1,2,7,2,4,2,0,0,0
5,36,578.63808599," 36E",E,7,1,5,94,447,3,6,1,0,2,1,1,1,0,2,0,0,0
5,37,1947.0029092," 37H",H,7,2,5,94,317,1,0,0,0,0,1,5,2,4,2,0,0,0
5,38,110.16116332," 38K",K,7,2,5,94,1157,4,3,3,1,2,2,7,2,4,2,0,0,0
5,39,1214.1106661," 39E",E,7,1,5,94,1400,3,4,2,0,2,2,7,2,0,2,0,0,0
5,40,1042.9420597," 40F",F,7,1,5,94,707,1,4,1,0,1,2,6,2,0,2,0,0,0
5,41,1767.8331164," 41G",G,7,2,5,94,1613,1,0,0,0,0,2,5,2,1,2,0,0,0
5,42,359.34485243," 42F",F,7,3,6,94,832,2,4,1,0,1,U,2,2,4,2,0,0,0
5,43,750.27729019," 43H",H,7,2,5,94,835,1,0,0,0,0,2,3,2,4,2,0,0,0
5,44,91.824987362," 44A",A,7,2,5,94,1245,4,1,3,3,3,2,1,2,0,2,0,0,0
5,45,889.43821367," 45E",E,7,1,6,94,426,2,4,1,0,2,2,3,2,0,2,0,0,0
5,46,51.98037971," 46J",J,7,1,6,94,1447,2,3,1,0,1,2,3,2,0,2,0,0,0
5,47,103.36168882," 47K",K,7,3,6,94,1540,3,3,3,1,3,2,3,2,5,2,0,0,0
5,48,677.91829063," 48E",E,7,2,6,94,2238,1,4,1,0,3,1,5,2,2,2,0,0,0
5,49,1851.8578484," 49G",G,7,2,6,94,1530,1,0,1,0,1,2,7,2,4,2,0,0,0
5,50,568.35695181," 50E",E,7,2,6,94,1403,1,4,1,0,1,2,2,2,1,2,0,0,0
5,51,915.94709195," 51F",F,7,1,6,94,1323,1,3,1,0,1,2,5,2,0,2,0,0,0
5,52,88.426663534," 52K",K,7,2,7,94,1501,1,3,3,1,2,1,1,2,4,2,0,0,0
5,53,1497.9948806," 53E",E,7,2,7,94,1854,1,4,0,0,0,1,3,1,4,2,0,0,0
5,54,753.38133511," 54E",E,7,2,7,94,1529,2,4,1,0,2,2,5,2,6,2,0,0,0
5,55,2057.9989618," 55G",G,7,2,7,94,1325,1,0,0,0,0,2,5,2,5,2,0,0,0
5,56,1026.3926469," 56F",F,7,1,7,94,900,2,4,7,0,1,U,5,U,0,2,0,0,0
5,57,2143.0085573," 57H",H,7,2,7,94,1730,2,6,1,0,1,2,4,2,U,2,0,0,0
5,58,813.41815667," 58F",F,7,3,7,94,1410,2,4,7,0,2,2,7,2,1,2,0,0,0
5,59,1378.7799058," 59G",G,7,2,7,94,1550,1,0,0,0,0,2,3,2,4,2,0,0,0
5,60,110.16116332," 60K",K,7,1,7,94,1130,1,3,3,1,2,2,1,2,0,2,0,0,0
5,61,2697.0441655," 61E",E,7,2,7,94,1605,1,4,1,0,1,2,5,2,1,2,0,0,0
5,62,35.604866289," 62J",J,7,1,8,94,1620,4,3,3,2,2,2,3,2,0,2,0,0,0
5,63,35.604866289," 63J",J,7,1,8,94,50,4,3,2,0,1,1,2,2,0,2,0,0,0
5,64,647.11107496," 64F",F,7,2,8,94,1742,1,4,1,0,1,1,5,2,1,2,0,0,0
5,65,1351.1053254," 65H",H,7,1,8,94,1945,1,0,0,0,0,2,2,2,0,2,0,0,0
5,66,38.194186107," 66B",B,7,1,8,94,15,5,1,4,1,1,1,6,2,0,2,0,0,0
5,67,9245.4045611," 67H",H,7,2,8,94,1510,1,0,0,0,0,2,5,2,1,2,0,0,0
5,68,99.644885554," 68F",F,7,3,8,94,1353,2,0,0,0,0,U,2,2,1,2,0,0,0
5,69,53.474282017," 69F",F,7,1,8,94,147,1,4,1,0,1,U,1,2,0,2,0,0,0
5,70,90.641283229," 70G",G,7,3,8,94,1133,2,0,0,0,0,U,7,2,4,2,0,0,0
5,71,111.64912795," 71H",H,7,3,8,94,2145,2,0,0,0,0,U,7,2,4,2,0,0,0
5,72,59.90087689," 72D",D,7,1,9,94,5,2,3,3,1,2,2,2,2,0,2,0,0,0
5,73,241.64268535," 73E",E,7,2,9,94,859,1,4,2,0,2,U,6,2,1,2,0,0,0
5,74,660.091208," 74G",G,7,2,9,94,623,2,0,0,0,0,2,3,2,4,2,0,0,0
5,75,813.07992466," 75H",H,7,1,9,94,1736,1,0,0,0,0,U,6,2,0,2,0,0,0
5,76,29.773287385," 76K",K,7,1,9,94,1208,1,3,2,0,1,2,6,1,0,2,0,0,0
5,77,762.92470456," 77F",F,7,1,9,94,21,4,4,1,0,1,1,2,2,0,2,0,0,0
5,78,1293.1912617," 78G",G,7,2,9,94,926,1,0,0,0,0,2,6,2,1,2,0,0,0
5,79,1592.9129806," 79H",H,7,3,9,94,650,2,0,1,0,1,2,5,2,4,2,0,0,0
5,80,52.996451545," 80K",K,7,1,9,94,721,5,3,2,0,1,1,6,2,0,2,0,0,0
5,81,268.43849185," 81E",E,7,2,9,94,555,2,U,7,0,1,2,5,2,4,2,0,0,0
5,82,733.28885623," 82G",G,7,2,9,94,1712,1,6,1,0,1,2,5,2,4,2,0,0,0
5,83,903.24252279," 83H",H,7,2,9,94,1842,1,0,1,0,1,2,3,2,1,2,0,0,0
5,85,120.87160724," 85D",D,7,2,10,94,1632,1,4,2,0,1,U,2,U,4,2,0,0,0
5,86,487.60120506," 86E",E,7,3,9,94,555,3,4,1,0,2,U,2,2,1,2,0,0,0
5,87,1331.9719072," 87G",G,7,2,9,94,1410,2,5,1,0,1,2,2,2,4,2,0,0,0
5,88,293.84106054," 88E",E,7,2,10,94,2356,3,4,2,0,4,2,7,2,4,2,0,0,0
5,89,473.54547884," 89F",F,7,2,10,94,1902,1,4,1,0,1,2,7,2,4,2,0,0,0
5,90,802.68062049," 90G",G,7,2,10,94,1223,1,0,0,0,0,U,4,2,4,2,0,0,0
5,91,988.7171508," 91H",H,7,2,10,94,740,1,0,0,0,0,2,5,2,4,2,0,0,0
5,92,127.72740288," 92K",K,7,1,10,94,503,5,3,2,0,1,1,7,2,0,2,0,0,0
5,93,48.777795891," 93C",C,7,2,10,94,40,5,4,2,0,3,2,7,2,4,2,0,0,0
5,94,586.91343816," 94E",E,7,2,10,94,1156,1,0,0,0,0,U,5,2,4,2,0,0,0
5,95,1603.2614429," 95G",G,7,3,10,94,1631,2,6,1,0,1,U,4,2,1,2,0,0,0
5,96,33.269339585," 96C",C,7,2,10,94,1925,1,4,1,0,1,2,4,2,4,2,0,0,0
5,97,400.30965164," 97E",E,7,2,10,94,2337,2,4,1,0,2,U,3,2,4,2,0,0,0
5,98,645.12708102," 98F",F,7,3,10,94,1354,2,4,1,0,1,2,3,2,1,2,0,0,0
5,99,1093.5190575," 99G",G,7,2,10,94,1835,1,0,0,0,0,2,7,2,1,2,0,0,0
5,100,3100.3340907,100F,F,7,2,10,94,1854,1,4,1,0,1,2,5,2,1,2,0,0,0
5,101,29.97841551,101J,J,7,1,10,94,U,1,3,3,2,3,1,1,1,0,2,0,0,0
5,102,41.135615124,102C,C,7,3,11,94,112,2,4,2,0,7,1,1,2,4,2,0,0,0
5,103,797.66234144,103F,F,7,2,11,94,530,1,4,1,0,1,U,2,2,1,2,0,0,0
5,104,1352.0730991,104G,G,7,2,11,94,1600,3,0,0,0,0,2,6,2,4,2,0,0,0
5,105,1665.441806,105H,H,7,2,11,94,1553,1,U,7,0,1,2,7,2,4,2,0,0,0
5,106,88.958116713,106D,D,7,1,11,94,17,1,4,1,0,3,U,2,2,0,2,0,0,0
5,107,88.958116713,107D,D,7,2,11,94,1540,1,3,3,1,5,2,7,2,4,2,0,0,0
5,108,358.86082679,108E,E,7,2,11,94,744,1,4,1,0,1,2,2,2,4,2,0,0,0
5,109,980.29400855,109G,G,7,2,11,94,750,1,0,0,0,0,2,5,2,4,2,0,0,0
5,110,55.399821388,110J,J,7,1,11,94,2355,1,3,2,0,1,1,7,2,0,2,0,0,0
5,111,457.91883402,111E,E,7,3,11,94,1628,2,4,1,0,2,2,6,2,1,2,0,0,0
5,112,737.96831908,112F,F,7,2,11,94,1538,1,4,1,0,1,U,4,2,4,2,0,0,0
5,113,1250.8890798,113G,G,7,4,11,94,U,3,6,0,0,0,2,5,2,1,2,0,0,0
5,114,163.75308062,114K,K,7,2,11,94,1102,2,3,7,0,1,2,4,2,4,2,0,0,0
5,115,5372.8364313,115G,G,7,2,11,94,1954,1,0,0,0,0,U,2,2,4,2,0,0,0
5,116,30.649452086,116J,J,7,1,11,94,2130,4,3,2,0,1,1,4,2,0,2,0,0,0
5,117,60.945671166,117K,K,7,2,11,94,2145,1,3,2,0,3,2,6,2,4,2,0,0,0
5,118,233.83574934,118E,E,7,2,11,94,1656,1,4,1,0,2,2,4,2,1,2,0,0,0
5,119,376.84271112,119F,F,7,1,11,94,1228,2,4,2,0,1,2,2,2,0,2,0,0,0
5,120,638.76513388,120G,G,7,1,11,94,603,1,0,0,0,0,2,2,2,0,2,0,0,0
5,121,786.81112645,121H,H,7,1,11,94,1933,4,0,0,0,0,1,6,2,0,2,0,0,0
5,122,50.482151432,122J,J,7,2,12,94,2223,1,3,2,0,7,U,6,2,4,2,0,0,0
5,123,50.482151432,123J,J,7,2,12,94,U,4,3,2,0,3,1,7,2,U,2,0,0,0
5,124,467.71954137,124E,E,7,2,12,94,1612,1,4,2,0,2,2,2,2,4,2,0,0,0
5,126,753.7628464,126F,F,7,1,12,94,1449,1,4,1,0,2,1,6,2,0,2,0,0,0
5,127,1277.6615051,127G,G,7,2,12,94,1950,1,0,0,0,0,U,2,2,4,2,0,0,0
5,128,159.26749983,128E,E,7,1,12,94,1509,1,4,1,0,1,U,3,2,0,2,0,0,0
5,129,256.67074687,129F,F,7,2,12,94,2314,1,4,1,0,3,2,4,2,4,2,0,0,0
5,130,435.0683167,130G,G,7,2,12,94,705,1,U,7,0,1,2,1,2,6,2,0,0,0
5,131,535.90369009,131H,H,7,2,12,94,1644,1,0,0,0,0,2,3,2,1,2,0,0,0
5,132,1798.8211663,132F,F,7,2,12,94,1043,1,4,1,0,3,2,2,2,4,2,0,0,0
5,133,17.393547526,133J,J,7,3,12,94,2000,3,3,2,0,1,2,7,1,4,2,0,0,0
5,134,34.586635512,134K,K,7,1,12,94,241,1,3,3,1,1,2,6,2,0,2,0,0,0
5,135,312.61951754,135D,D,7,2,12,94,2313,5,4,2,0,1,1,6,2,4,2,0,0,0
5,136,360.37784326,136G,G,7,1,12,94,1810,1,U,1,0,1,2,4,2,0,2,0,0,0
6,1,66.220311226,"  1K",K,7,2,1,94,843,1,3,2,0,3,2,4,2,1,1,0,0,0
6,2,117.15215388,"  2F",F,7,1,1,94,300,1,U,7,0,1,U,5,2,0,1,0,0,0
6,3,10.999944422,"  3B",B,7,1,1,94,2000,1,1,4,1,2,U,1,2,0,1,0,0,0
6,4,304.8454195,"  4F",F,7,2,1,94,1945,2,0,0,0,0,2,5,2,2,1,0,0,0
6,5,16.474868631,"  5J",J,7,1,1,94,1847,2,3,2,0,1,1,7,1,0,1,0,0,0
6,6,593.25578824,"  6H",H,7,2,1,94,30,2,0,0,0,0,U,1,U,1,1,0,0,0
6,7,40.202842558,"  7A",A,7,1,1,94,330,3,1,5,2,2,1,2,U,0,1,0,0,1
6,8,1380.5883684,"  8H",H,7,2,1,94,1905,1,0,0,0,0,U,6,U,4,1,0,0,0
6,9,26.577224624,"  9C",C,7,2,2,94,636,1,4,2,0,1,2,3,2,2,1,0,0,0
6,10,143.89838804," 10E",E,7,1,2,94,1655,2,4,1,0,1,2,6,2,0,1,0,0,0
6,11,26.361162425," 11D",D,7,1,2,94,840,1,4,1,0,1,2,7,2,0,1,0,0,0
6,13,11.055781704," 13B",B,7,1,2,94,213,1,1,5,2,2,U,5,1,0,1,0,0,0
6,14,478.63426282," 14F",F,7,3,2,94,1735,2,U,7,0,1,2,7,2,1,1,0,0,0
6,15,48.787198397," 15E",E,7,3,2,94,1448,2,4,1,0,3,U,1,U,1,1,0,0,0
6,16,66.407586667," 16F",F,7,2,2,94,1758,1,4,1,0,3,U,5,U,4,1,0,0,0
6,17,11.714382437," 17B",B,7,2,1,94,142,1,3,3,1,1,1,1,U,4,1,0,0,0
6,18,24.42773883," 18K",K,7,1,3,94,2018,1,1,2,1,1,U,3,U,0,1,0,0,0
6,19,1440.3937854," 19F",F,7,2,3,94,1730,1,4,2,0,1,U,2,U,4,1,0,0,0
6,20,40.817535408," 20K",K,7,2,3,94,2145,1,3,3,1,2,2,5,2,4,1,0,0,0
6,21,17.114126728," 21A",A,7,2,3,94,1930,1,1,5,1,1,1,7,U,4,1,0,0,0
6,22,17.114126728," 22B",B,7,2,3,94,2200,1,1,5,1,3,2,4,2,4,1,0,0,0
6,23,608.23104686," 23E",E,7,2,3,94,800,1,U,7,0,4,2,1,2,4,1,0,0,0
6,24,21.063161359," 24J",J,7,2,3,94,1109,1,3,2,0,1,1,3,U,1,1,0,0,0
6,25,25.484048306," 25K",K,7,2,3,94,2004,1,3,2,0,2,U,5,U,4,1,0,0,0
6,26,25.484048306," 26K",K,7,2,4,94,1615,1,3,3,2,3,U,2,U,2,1,0,0,0
6,27,124.36479314," 27E",E,7,1,4,94,1240,1,4,1,0,1,U,2,U,0,1,0,0,0
6,28,169.28141091," 28F",F,7,1,4,94,1050,1,3,1,0,2,2,4,2,0,1,0,0,0
6,29,5777.6360709," 29H",H,7,2,4,94,1130,1,U,U,0,0,U,4,U,4,1,0,0,0
6,30,27.335151488," 30K",K,7,3,4,94,1845,2,3,4,1,4,U,7,U,2,1,0,0,0
6,31,12.983340492," 31B",B,7,1,4,94,1730,1,1,5,2,3,U,2,U,0,1,0,0,0
6,32,955.39898895," 32F",F,7,1,4,94,452,1,4,1,0,1,2,1,2,0,1,0,0,0
