PSU,CASENO,RATWGT,CASEID,STRATIF,VERSION,VEHNO,ACCSEQ1,OBJCONT1,DOF1,GAD1,SHL1,SVL1,TDD1,EXTENT1,ACCSEQ2,OBJCONT2,DOF2,GAD2,SHL2,SVL2,TDD2,EXTENT2,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,SDVL,SDVC1,SDVC2,SDVC3,SDVC4,SDVC5,SDVC6,SDVD,DOCCDC,TOWRES,WHEELBAS,ALTVEH,FIRE,FIREORIG,FUELTNK1,FUELTNK2,FUELLOC1,FUELLOC2,FUELCAP1,FUELCAP2,FUELDAM1,FUELDAM2,FUELEAK1,FUELEAK2,FUELTYP1,FUELTYP2,FUELGT2
75,37,340.74742689," 37D",D,7,1,1,31,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,246,0,0,0,1,0,7,0,3,0,1,0,1,0,1,0,0
75,38,42.593428361," 38K",K,7,1,2,31,0,T,D,D,O,3,1,41,12,F,Y,E,W,2,,,,,,,,,,,,,,,,,0,1,246,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
75,39,39.898140938," 39K",K,7,1,1,2,1,F,D,E,W,2,,,,,,,,,163,40,32,32,24,12,0,0,,,,,,,,,0,1,281,0,0,0,1,0,5,0,2,0,1,0,1,0,1,0,0
75,39,39.898140938," 39K",K,7,2,1,1,11,F,L,E,E,9,3,31,0,T,P,D,O,1,190,11,34,1,2,2,2,-87,,,,,,,,,0,1,338,U,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
75,41,39.898140938," 41K",K,7,3,2,4,U,9,9,9,9,U,4,5,U,9,9,9,9,U,,,,,,,,,,,,,,,,,1,1,284,0,0,0,1,0,5,0,2,0,1,0,1,0,1,0,0
75,41,39.898140938," 41K",K,7,4,2,3,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,284,0,0,0,1,0,5,0,2,0,1,0,1,0,1,0,0
75,41,39.898140938," 41K",K,7,5,4,3,12,L,D,A,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,232,0,0,0,1,0,4,0,4,0,1,0,1,0,1,0,0
75,42,39.898140938," 42K",K,7,1,1,31,0,T,D,D,O,3,2,57,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,266,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
75,43,48.951377194," 43D",D,7,1,1,2,12,F,D,E,W,1,,,,,,,,,154,7,4,5,5,4,6,0,,,,,,,,,0,0,259,0,0,0,2,0,5,0,2,0,1,0,1,0,1,0,0
75,43,48.951377194," 43D",D,7,2,1,1,6,B,D,E,W,1,,,,,,,,,160,35,35,36,36,33,33,0,,,,,,,,,0,0,263,0,0,0,1,0,6,0,5,0,1,0,1,0,1,0,0
75,44,413.25694766," 44E",E,7,1,1,2,12,F,D,M,W,2,,,,,,,,,159,0,13,17,17,16,7,0,,,,,,,,,0,1,281,0,0,0,1,0,5,0,2,0,1,0,1,0,1,0,0
75,44,413.25694766," 44E",E,7,2,1,1,6,B,D,E,W,1,,,,,,,,,166,4,5,4,4,5,6,0,,,,,,,,,0,0,282,0,0,0,1,0,8,0,1,0,1,0,1,0,1,0,0
75,46,2911.0308152," 46H",H,7,1,1,56,1,R,F,E,W,3,2,56,6,B,R,E,E,3,72,0,15,15,27,29,24,187,158,0,0,0,0,1,11,68,0,1,274,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
75,47,280.29701514," 47D",D,7,1,1,2,1,F,Z,E,W,2,2,2,3,R,B,E,W,2,156,2,0,2,18,23,27,45,,,,,,,,,0,1,251,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
75,47,280.29701514," 47D",D,7,2,1,1,12,F,Y,E,W,1,2,1,9,L,P,E,W,1,200,28,11,13,8,6,7,-38,106,0,0,3,0,0,0,57,0,1,333,0,0,0,2,0,5,0,4,0,1,0,1,0,2,0,0
75,48,44.034099575," 48J",J,7,1,2,3,1,F,R,E,E,5,1,2,12,F,L,E,E,2,154,0,0,0,0,0,28,-57,,,,,,,,,1,1,239,0,0,0,1,0,2,0,2,0,1,0,1,0,1,0,0
75,48,44.034099575," 48J",J,7,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,318,0,0,0,1,0,5,0,6,0,1,0,1,0,1,0,0
75,48,44.034099575," 48J",J,7,3,2,1,12,F,D,E,W,2,,,,,,,,,148,20,27,29,22,4,0,0,,,,,,,,,0,1,258,0,0,0,1,0,6,0,3,0,1,0,1,0,1,0,0
75,49,44.034099575," 49J",J,7,1,2,31,0,T,D,D,O,5,1,44,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,276,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
75,50,44.034099575," 50J",J,7,1,1,71,12,F,R,E,S,4,2,71,12,F,D,E,W,1,,,,,,,,,,,,,,,,,1,1,234,0,0,0,1,0,5,0,2,0,1,0,1,0,1,0,0
75,51,40.458573171," 51J",J,7,1,1,56,U,9,9,9,9,U,2,56,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,302,0,0,0,2,0,5,0,4,0,1,0,1,0,1,0,0
75,52,32.192145991," 52K",K,7,1,1,2,8,L,Y,A,W,4,2,2,U,9,9,9,9,U,176,12,23,53,48,20,16,51,,,,,,,,,0,1,252,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
75,52,32.192145991," 52K",K,7,2,1,1,12,F,D,E,W,2,2,1,3,R,Z,E,W,1,148,8,13,19,27,35,47,0,,,,,,,,,0,1,243,0,0,0,1,0,4,0,4,0,1,0,1,0,1,0,0
75,53,101.49539788," 53D",D,7,1,1,31,0,T,D,D,O,3,3,42,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,274,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
75,54,905.51185785," 54F",F,7,1,4,31,0,T,Y,D,O,4,3,54,12,L,F,E,W,1,,,,,,,,,,,,,,,,,1,1,275,0,0,0,1,0,1,0,1,0,U,0,U,0,1,0,0
75,55,3443.5758923," 55F",F,7,1,1,2,2,F,D,E,W,1,,,,,,,,,157,1,0,4,7,10,14,0,,,,,,,,,0,1,255,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
75,55,3443.5758923," 55F",F,7,2,1,1,11,L,Z,E,W,2,,,,,,,,,203,0,0,4,2,4,0,-68,,,,,,,,,0,1,258,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
75,56,48.247174001," 56K",K,7,1,1,2,11,L,Y,E,W,4,,,,,,,,,293,0,37,31,21,11,0,53,,,,,,,,,0,1,262,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
75,56,48.247174001," 56K",K,7,2,1,1,11,F,L,E,E,9,,,,,,,,,147,66,33,23,15,9,1,-58,,,,,,,,,0,1,238,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
75,57,48.247174001," 57K",K,7,1,1,2,12,F,L,E,E,7,,,,,,,,,151,0,0,0,0,0,0,-69,,,,,,,,,0,1,260,0,0,0,1,0,5,0,2,0,1,0,1,0,1,0,0
75,57,48.247174001," 57K",K,7,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,239,0,0,0,1,0,2,0,2,0,1,0,1,0,1,0,0
75,58,48.247174001," 58K",K,7,1,1,2,10,L,F,E,W,4,2,2,9,L,B,E,N,2,105,0,8,15,25,45,56,116,128,0,6,9,9,3,0,-140,0,1,266,0,0,0,1,0,5,0,2,0,1,0,1,0,1,0,0
75,58,48.247174001," 58K",K,7,2,1,1,1,F,R,E,E,5,2,1,3,R,B,E,E,1,155,0,3,9,18,31,66,66,,,,,,,,,0,1,275,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
75,61,42.493632708," 61D",D,7,1,1,2,1,F,R,E,W,2,,,,,,,,,156,0,0,0,0,16,32,55,,,,,,,,,0,1,255,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
75,61,42.493632708," 61D",D,7,2,1,1,71,F,Y,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,264,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
75,62,540.38781157," 62G",G,7,1,1,2,12,F,Z,E,W,1,,,,,,,,,145,0,0,0,0,0,0,42,,,,,,,,,0,0,273,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
75,62,540.38781157," 62G",G,7,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,245,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
75,63,68.05329352," 63B",B,7,1,2,3,12,F,D,E,W,5,3,4,5,B,D,E,W,4,158,125,112,105,95,75,53,0,154,13,15,18,23,29,8,0,0,1,257,0,0,0,1,0,2,0,2,0,U,0,1,0,1,0,0
75,63,68.05329352," 63B",B,7,3,2,1,11,F,Y,E,W,3,,,,,,,,,135,88,69,66,20,18,28,-30,,,,,,,,,0,1,244,0,0,0,1,0,8,0,8,0,U,0,1,0,1,0,0
75,63,68.05329352," 63B",B,7,4,3,1,12,F,Z,E,W,1,,,,,,,,,145,5,6,5,7,16,25,41,,,,,,,,,0,0,257,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
75,64,5462.7110937," 64F",F,7,1,1,56,12,F,L,E,E,2,2,56,12,R,F,E,W,2,163,39,48,34,22,10,0,-64,125,0,3,4,11,13,17,24,0,1,266,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
75,65,50.472501562," 65A",A,7,1,1,31,0,T,Y,D,O,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,237,0,0,0,1,0,7,0,1,0,1,0,1,0,1,0,0
75,66,71.340602073," 66J",J,7,1,1,2,12,F,Y,E,W,2,,,,,,,,,156,44,34,27,21,8,1,-30,,,,,,,,,0,1,262,0,0,0,1,0,6,0,7,0,1,0,1,0,1,0,0
75,66,71.340602073," 66J",J,7,2,1,1,12,F,Y,E,W,3,,,,,,,,,174,54,33,14,8,5,2,-47,,,,,,,,,0,1,273,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
75,67,56.764411026," 67K",K,7,1,1,2,12,F,Z,E,W,3,5,5,U,9,9,9,9,U,182,5,10,32,55,65,84,30,,,,,,,,,1,1,321,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
75,67,56.764411026," 67K",K,7,2,1,1,12,F,D,E,W,1,2,3,3,R,P,E,W,3,154,0,2,18,22,11,12,0,203,0,3,13,20,24,4,-4,1,1,265,0,0,0,1,0,6,0,5,0,1,0,1,0,1,0,0
75,67,56.764411026," 67K",K,7,3,2,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,243,0,0,0,1,0,5,0,2,0,1,0,1,0,1,0,0
75,67,56.764411026," 67K",K,7,4,4,1,12,L,B,E,S,1,,,,,,,,,101,0,1,3,5,8,0,-83,,,,,,,,,0,0,285,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
75,67,56.764411026," 67K",K,7,5,5,1,12,F,D,E,W,1,,,,,,,,,154,2,18,21,13,7,7,21,,,,,,,,,0,1,269,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
75,68,56.764411026," 68K",K,7,1,1,2,12,F,D,E,W,3,,,,,,,,,135,50,62,62,53,50,54,0,,,,,,,,,0,1,237,0,0,0,1,0,5,0,4,0,2,0,1,0,1,0,0
75,68,56.764411026," 68K",K,7,2,1,1,12,F,D,E,W,2,,,,,,,,,192,0,1,17,19,15,31,7,,,,,,,,,0,1,325,0,0,0,1,0,8,0,4,0,U,0,U,0,1,0,0
75,69,42.209500718," 69B",B,7,1,1,2,2,R,P,E,W,3,,,,,,,,,200,0,11,35,0,,,-18,,,,,,,,,0,1,269,0,0,0,1,0,6,0,3,0,1,0,1,0,1,0,0
75,69,42.209500718," 69B",B,7,2,1,1,12,F,D,E,W,2,,,,,,,,,152,0,3,1,18,20,28,0,,,,,,,,,0,1,238,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
75,72,59.661223463," 72J",J,7,2,1,1,6,B,D,E,W,1,2,3,12,F,D,E,W,1,156,3,3,3,3,4,4,15,158,4,2,2,2,2,4,-26,0,0,287,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
75,72,59.661223463," 72J",J,7,3,2,2,6,B,Z,E,W,1,,,,,,,,,152,0,1,1,2,4,4,42,,,,,,,,,0,0,229,0,0,0,1,0,4,0,4,0,1,0,1,0,1,0,0
75,73,40.458573171," 73J",J,7,1,1,2,11,L,Y,A,W,2,2,2,9,L,B,E,W,1,214,14,21,22,12,12,5,87,112,6,6,6,5,5,0,-205,0,1,265,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
75,73,40.458573171," 73J",J,7,2,1,1,82,F,D,E,W,1,2,1,3,R,Z,E,W,1,148,10,11,14,18,19,21,4,155,1,7,6,3,0,0,-60,0,1,254,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
75,74,91.425694615," 74D",D,7,1,1,2,2,R,P,E,W,3,2,3,9,L,B,E,E,1,319,0,5,32,40,10,0,-35,,,,,,,,,0,1,247,0,0,0,1,0,6,0,3,0,2,0,1,0,1,0,0
75,74,91.425694615," 74D",D,7,2,1,1,71,F,D,E,W,2,,,,,,,,,143,21,22,25,27,29,34,0,,,,,,,,,0,1,252,0,0,0,1,0,5,0,2,0,1,0,1,0,1,0,0
75,75,771.83331011," 75E",E,7,1,1,2,2,R,Y,E,W,3,2,31,0,T,P,D,O,2,217,1,21,30,30,20,9,22,,,,,,,,,0,1,237,0,0,0,1,0,8,0,2,0,1,0,1,0,1,0,0
75,75,771.83331011," 75E",E,7,2,1,1,11,F,D,E,W,2,,,,,,,,,139,13,14,17,20,23,28,0,,,,,,,,,0,1,247,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
75,75,771.83331011," 75E",E,7,3,4,1,10,F,D,E,W,1,3,88,0,L,P,E,W,1,141,2,2,2,2,2,2,0,,,,,,,,,0,0,257,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
75,76,1162.6525643," 76G",G,7,1,2,31,0,L,Y,A,O,2,1,61,0,R,B,W,N,1,,,,,,,,,,,,,,,,,0,1,269,0,0,0,1,0,6,0,3,0,1,0,1,0,1,0,0
75,78,32.192145991," 78K",K,7,1,2,2,5,R,Y,A,W,5,1,54,12,F,D,E,W,2,279,8,40,74,84,45,1,-62,167,52,47,44,41,39,38,0,1,1,262,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
75,78,32.192145991," 78K",K,7,2,2,1,12,F,Y,E,W,2,3,1,9,L,F,E,W,1,152,29,13,22,13,7,3,-33,,,,,,,,,0,1,259,0,0,0,1,0,6,0,5,0,1,0,1,0,1,0,0
75,79,32.192145991," 79K",K,7,1,1,2,4,R,Z,E,W,2,4,68,9,L,P,A,W,2,263,0,2,18,27,27,0,-71,85,0,15,20,18,3,0,20,1,1,255,0,0,0,1,0,3,0,3,0,1,0,1,0,1,0,0
75,79,32.192145991," 79K",K,7,2,1,1,12,F,L,E,S,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,271,0,0,0,1,0,2,0,2,0,1,0,1,0,1,0,0
75,80,1418.7636362," 80G",G,7,2,1,1,12,F,Y,E,W,1,,,,,,,,,136,10,20,18,0,0,0,-42,,,,,,,,,0,1,264,0,0,0,1,0,6,0,3,0,1,0,1,0,1,0,0
75,82,49.037813612," 82J",J,7,1,1,2,12,F,D,E,W,1,,,,,,,,,173,9,5,14,11,5,0,-18,,,,,,,,,0,1,282,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
75,82,49.037813612," 82J",J,7,2,1,1,6,B,Z,E,W,4,,,,,,,,,178,6,39,65,68,59,62,41,,,,,,,,,0,1,289,0,0,0,1,0,5,0,2,0,1,0,1,0,1,0,0
75,83,39.018490548," 83K",K,7,1,1,42,0,F,Y,E,W,4,2,31,0,T,D,D,O,2,,,,,,,,,,,,,,,,,0,1,277,0,0,0,1,0,1,0,2,0,2,0,1,0,1,0,0
75,84,39.018490548," 84K",K,7,1,1,2,1,F,D,E,W,2,,,,,,,,,143,0,8,20,26,30,39,0,,,,,,,,,0,1,240,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
75,84,39.018490548," 84K",K,7,2,1,1,9,L,Y,E,W,2,2,51,12,F,C,E,N,1,182,4,7,8,14,12,1,162,,,,,,,,,0,1,334,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
75,85,40.458573171," 85J",J,7,1,1,2,11,F,D,E,W,1,3,3,U,9,9,9,9,U,156,16,12,11,9,7,7,0,,,,,,,,,0,1,266,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
75,85,40.458573171," 85J",J,7,2,1,1,2,R,Z,E,W,4,2,3,6,B,Z,E,W,3,218,0,29,40,57,29,4,-68,156,2,7,16,25,33,48,47,0,1,245,0,0,0,1,0,4,0,4,0,1,0,1,0,1,0,0
75,85,40.458573171," 85J",J,7,3,2,2,12,F,L,E,W,1,3,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,328,0,0,0,1,0,8,0,4,0,1,0,1,0,1,0,0
75,86,32.192145991," 86K",K,7,1,1,2,12,F,D,E,W,4,,,,,,,,,142,30,22,34,30,43,35,0,,,,,,,,,0,1,240,0,0,0,1,0,6,0,3,0,1,0,1,0,1,0,0
75,87,32.192145991," 87K",K,7,1,1,2,10,L,Z,E,W,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,262,0,0,0,1,0,1,0,5,0,1,0,1,0,1,0,0
75,87,32.192145991," 87K",K,7,2,1,1,12,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,266,0,0,0,1,0,5,0,2,0,1,0,1,0,1,0,0
75,88,194.44056179," 88D",D,7,1,1,42,12,F,L,E,W,3,,,,,,,,,192,97,78,50,24,0,0,-65,,,,,,,,,0,1,300,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
75,89,40.458573171," 89J",J,7,1,1,31,0,R,D,A,O,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,236,0,0,0,1,0,5,0,2,0,1,0,1,0,1,0,0
75,90,40.458573171," 90J",J,7,1,3,31,0,T,D,D,O,2,1,2,1,R,Z,E,W,3,,,,,,,,,167,2,2,4,7,5,0,-66,1,1,237,0,0,0,2,0,1,0,1,0,1,0,1,0,1,0,0
75,90,40.458573171," 90J",J,7,2,1,1,10,F,D,E,W,1,,,,,,,,,152,22,7,0,0,0,0,-10,,,,,,,,,0,1,276,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
75,91,87.833051123," 91D",D,7,2,1,1,6,B,L,E,W,3,2,3,12,F,L,E,E,2,140,64,53,32,19,9,0,-46,140,6,4,2,1,1,1,54,0,1,215,0,0,0,1,0,6,0,5,0,1,0,1,0,1,0,0
75,91,87.833051123," 91D",D,7,3,2,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,229,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
75,92,741.50352229," 92E",E,7,1,1,2,12,F,D,E,W,1,,,,,,,,,188,4,0,0,0,0,0,-22,,,,,,,,,0,0,266,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
75,92,741.50352229," 92E",E,7,2,1,1,6,B,D,A,W,2,,,,,,,,,161,15,19,24,18,15,16,0,,,,,,,,,0,1,245,0,0,0,1,0,4,0,4,0,1,0,1,0,1,0,0
75,93,35.779859895," 93B",B,7,1,1,31,0,L,D,A,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,255,0,0,0,1,0,1,0,3,0,2,0,1,0,1,0,0
75,94,32.192145991," 94K",K,7,1,1,2,12,F,R,E,E,7,,,,,,,,,143,0,1,7,14,22,36,54,,,,,,,,,0,1,260,0,0,0,1,0,5,0,2,0,1,0,1,0,1,0,0
75,94,32.192145991," 94K",K,7,2,1,1,12,F,R,E,E,2,,,,,,,,,197,0,0,0,0,19,38,37,,,,,,,,,0,1,299,0,0,0,1,1,5,6,4,5,1,1,1,1,1,1,0
75,95,32.192145991," 95K",K,7,1,1,31,0,T,D,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,237,0,0,0,1,0,8,0,1,0,1,0,1,0,1,0,0
75,96,1263.7186547," 96F",F,7,1,1,2,12,F,Y,E,W,1,2,3,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,260,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
75,96,1263.7186547," 96F",F,7,2,1,1,12,F,Y,E,W,1,,,,,,,,,158,21,4,0,0,0,0,-42,,,,,,,,,0,0,239,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
75,96,1263.7186547," 96F",F,7,3,3,4,6,B,D,L,W,1,2,1,12,L,F,E,S,1,151,0,0,0,0,0,0,21,,,,,,,,,0,0,263,0,0,0,2,0,4,0,3,0,1,0,1,0,1,0,0
75,96,1263.7186547," 96F",F,7,4,3,3,12,F,Y,L,W,1,,,,,,,,,154,3,3,3,3,4,4,-29,,,,,,,,,0,0,260,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
75,97,3907.5770162," 97G",G,7,1,1,2,12,F,R,E,E,8,,,,,,,,,150,0,0,1,2,3,31,61,,,,,,,,,0,1,258,0,0,0,1,0,2,0,2,0,1,0,1,0,1,0,0
75,97,3907.5770162," 97G",G,7,2,1,1,70,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,258,0,0,0,1,0,3,0,5,0,1,0,1,0,1,0,0
75,98,38.409254186," 98K",K,7,1,1,2,2,R,F,E,W,4,,,,,,,,,100,0,11,23,31,49,4,150,,,,,,,,,0,1,260,0,0,0,1,0,5,0,2,0,1,0,1,0,1,0,0
75,98,38.409254186," 98K",K,7,2,1,1,12,F,Y,E,W,2,,,,,,,,,192,47,22,11,4,0,0,-61,,,,,,,,,0,1,258,0,0,0,1,0,2,0,2,0,1,0,1,0,1,0,0
75,99,38.409254186," 99K",K,7,1,1,2,11,F,Y,E,W,2,,,,,,,,,156,42,31,14,9,5,2,-41,,,,,,,,,0,1,266,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
75,100,38.409254186,100K,K,7,1,1,31,0,T,Y,D,O,3,2,56,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,213,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
75,101,899.99582547,101D,D,7,1,1,2,11,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,418,0,0,0,1,1,5,6,4,5,1,1,1,1,1,1,0
75,101,899.99582547,101D,D,7,2,1,1,2,R,P,A,W,3,,,,,,,,,,,,,,,,,,,,,,,,,0,0,318,0,0,0,1,0,2,0,2,0,1,0,1,0,1,0,0
75,102,112.49947818,102K,K,7,1,1,2,12,F,Y,E,W,3,,,,,,,,,142,73,61,54,33,17,13,-42,,,,,,,,,0,1,233,0,0,0,1,0,6,0,3,0,1,0,1,0,1,0,0
75,102,112.49947818,102K,K,7,2,1,1,12,F,Y,E,W,2,,,,,,,,,154,23,28,31,17,1,0,-32,,,,,,,,,0,1,279,0,0,0,2,0,5,0,2,0,1,0,1,0,1,0,0
75,103,40.458573171,103J,J,7,1,1,31,0,T,D,D,O,4,,,,,,,,,,,,,,,,,,,,,,,,,0,1,272,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
75,104,32.192145991,104K,K,7,1,1,31,0,L,D,A,O,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,247,0,0,0,1,0,3,0,3,0,1,0,1,0,1,0,0
75,105,121.67343499,105D,D,7,1,1,2,12,F,Z,E,W,1,,,,,,,,,187,2,2,3,4,5,8,22,,,,,,,,,0,1,394,0,0,0,1,1,4,1,4,2,1,1,1,1,2,2,0
75,105,121.67343499,105D,D,7,2,1,1,6,B,D,E,W,1,2,3,12,F,Y,M,W,1,155,10,13,11,11,9,0,0,162,16,8,3,2,5,8,-48,0,1,285,0,0,0,1,0,6,0,5,0,1,0,1,0,1,0,0
75,105,121.67343499,105D,D,7,3,2,2,6,B,Z,E,W,1,,,,,,,,,152,5,4,4,4,4,4,39,,,,,,,,,0,1,257,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
75,106,1085.5343244,106F,F,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,U,302,0,0,0,2,0,5,0,4,0,1,0,1,0,1,0,0
75,106,1085.5343244,106F,F,7,2,1,1,6,B,D,E,W,2,,,,,,,,,156,0,5,20,13,5,0,17,,,,,,,,,0,1,254,0,0,0,1,0,6,0,3,0,1,0,1,0,1,0,0
75,107,35.779859895,107B,B,7,2,1,1,10,L,Y,A,W,4,5,31,0,T,D,D,O,1,,,,,,,,,,,,,,,,,1,1,254,0,0,0,1,0,4,0,3,0,2,0,1,0,1,0,0
75,108,40.458573171,108J,J,7,1,1,2,70,F,D,E,W,3,,,,,,,,,142,24,37,54,48,46,42,0,,,,,,,,,0,1,239,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
75,109,145.65086342,109C,C,7,1,1,2,12,F,Z,E,W,1,5,2,0,R,F,E,S,1,157,4,1,1,9,7,9,-26,,,,,,,,,0,1,257,0,0,0,1,0,5,0,2,0,1,0,1,0,1,0,0
75,109,145.65086342,109C,C,7,2,1,1,6,B,Y,E,W,3,6,31,0,T,D,D,O,3,151,9,8,19,27,17,27,-12,,,,,,,,,1,1,257,0,0,0,1,0,6,0,3,0,2,0,1,0,1,0,0
75,110,173.83758835,110D,D,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,269,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
75,110,173.83758835,110D,D,7,2,1,1,2,R,Y,E,W,2,2,42,12,L,F,M,S,1,205,3,13,11,4,1,0,94,,,,,,,,,0,1,338,0,0,0,1,1,4,1,4,2,1,1,5,1,1,1,0
75,111,283.12348556,111D,D,7,2,1,1,1,F,D,E,W,1,2,57,U,9,9,9,9,U,170,12,10,12,9,6,0,0,,,,,,,,,0,1,258,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
75,112,3600.45661,112G,G,7,1,1,2,12,F,D,M,W,1,,,,,,,,,164,1,1,12,14,1,2,2,,,,,,,,,0,1,281,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
75,112,3600.45661,112G,G,7,2,1,1,6,B,D,E,W,1,,,,,,,,,234,1,1,0,0,0,0,-6,,,,,,,,,0,0,405,1,0,0,1,0,5,0,4,0,1,0,1,0,2,0,0
75,113,44.478132416,113J,J,7,1,1,2,12,F,D,E,W,4,,,,,,,,,186,0,71,81,81,95,110,0,,,,,,,,,0,1,418,0,0,0,1,1,5,6,8,5,1,1,1,1,1,1,0
75,113,44.478132416,113J,J,7,2,1,1,12,F,D,E,W,3,,,,,,,,,154,0,11,50,68,69,71,21,,,,,,,,,0,1,318,0,0,0,2,0,5,0,4,0,1,0,1,0,1,0,0
75,115,35.779859895,115B,B,7,1,9,60,0,F,D,E,W,1,1,57,U,9,9,9,9,U,151,0,17,21,16,14,21,0,,,,,,,,,1,1,245,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
75,116,259.54595784,116D,D,7,1,1,2,1,F,D,E,W,1,,,,,,,,,154,20,14,5,0,0,0,21,,,,,,,,,0,1,239,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
75,116,259.54595784,116D,D,7,2,1,1,11,F,L,E,E,6,2,63,12,F,R,W,N,3,,,,,,,,,,,,,,,,,0,1,263,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
