PSU,CASEID,CASENO,STRATIF,RECNO,VERSION,VEHNO,OCCFORMS,VEHROLE,TOWAWAY,MODELYR,MAKE,MODEL,BODYTYPE,TOWHITCH,CABCONF,SEATCAP,DROMEDRY,AXLESP,AXLEST1,AXLEST2,AXLEST3,BRAKETY,GVWR,VEHSEQ1,VEHSEQ2,VEHSEQ3,VEHSEQ4,OBJCONT1,OBJCONT2,OBJCONT3,OBJCONT4,DOF1,DOF2,DOF3,DOF4,GAD1,GAD2,GAD3,GAD4,SHL1,SHL2,SHL3,SHL4,SVL1,SVL2,SVL3,SVL4,TDD1,TDD2,TDD3,TDD4,EXTENT1,EXTENT2,EXTENT3,EXTENT4,ACCSEQ1,ACCSEQ2,ACCSEQ3,ACCSEQ4,VIN,REGISTRA,SPECUSE,ODOMETER,PCINTEG,PCINTRU,MAGINTRU,FIRE,IMPTYPE,OTHROLE,ROLLOVER,JACKNIFE,SAFETYB,HAZCARGO,CURBWGT,CARGOWGT,SOURCWGT,DVBASIS,DVTOTAL,DVLONG,DVLAT,ENERGY,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,TRAVELSP,VEHRF1,VEHRF2,VEHRF3,DRIVE,VAIS,OTVEHWGT,SHORT,VINJSER,VINJURED,VINLNGTH,VTREAT,PSUWGT,NATWGT,RATWGT,WHEELSHT,WHEELLNG
34,023M,23,M,3,5,1,2,1,1,80,84,84,75,0,U,40,0,U,U,8,8,U,U,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,2,0,U,U,U,U,0,4,1,0,1,0,U,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,28,0,0,0,0,6,55.71,94.15,82.10,U,U
34,023M,23,M,3,5,2,3,2,1,66,12,74,40,0,8,2,0,0,0,0,0,0,0,1,,,,1,,,,12,,,,F,,,,D,,,,M,,,,W,,,,05,,,,1,,,,E14AH80367,1,0,23,1,2,1,0,1,3,0,0,0,0,28,0,0,3,U,U,U,U,,,,,,,,,U,0,0,0,8,1,U,0,0,1,11,6,55.71,94.15,82.10,U,U
34,024Z,24,Z,3,5,1,1,1,1,79,20,2,4,0,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,U,U,U,U,U,U,U,U,U,1,0,998,1,0,0,0,6,2752.00,4650.88,4147.69,U,U
34,024Z,24,Z,3,5,2,1,2,1,73,9,3,4,0,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,U,U,U,U,U,U,U,U,U,1,0,998,1,0,0,0,6,2752.00,4650.88,4147.69,U,U
34,025M,25,M,3,5,1,1,1,1,U,U,89,75,0,U,20,U,U,U,8,8,U,U,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,2,0,U,U,U,U,0,4,1,0,1,0,0,U,96,2,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,36,0,0,0,15,6,200.86,339.45,296.02,U,U
34,025M,25,M,3,5,2,2,2,1,72,20,10,2,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,1,3,0,0,0,0,36,0,0,3,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,0,0,0,0,6,200.86,339.45,296.02,U,U
34,026C,26,C,3,5,1,1,1,1,79,21,2,2,0,0,6,0,0,0,0,0,0,0,1,,,,71,,,,12,,,,F,,,,Y,,,,E,,,,W,,,,01,,,,1,,,,3N37H9X228,1,0,18,1,1,0,0,1,7,0,0,0,0,36,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,0,0,0,13,6,152.33,257.44,304.66,116.0,U
34,027L,27,L,3,5,1,1,1,1,80,86,81,75,0,4,40,0,3,2,8,8,1,6,1,,,,2,,,,6,,,,B,,,,L,,,,L,,,,U,,,,0A,,,,1,,,,9999999999,1,0,U,1,1,0,0,4,2,0,1,0,0,U,120,2,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,U,0,0,0,0,6,57.13,96.55,100.14,U,U
34,027L,27,L,3,5,2,1,2,1,74,20,U,4,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,1,U,U,U,U,0,2,3,0,0,0,0,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,U,7,U,0,0,1,0,6,57.13,96.55,100.14,U,U
34,028D,28,D,3,5,1,1,2,1,81,22,10,2,0,0,6,0,0,0,0,0,0,0,1,,,,71,,,,2,,,,R,,,,Y,,,,H,,,,W,,,,06,,,,1,,,,2G2AP37A2B,1,0,7,1,1,0,0,3,7,0,0,0,0,33,0,0,3,U,U,U,U,,,,,,,,,0,0,0,0,1,0,998,0,0,0,17,6,42.00,70.98,57.66,U,U
34,029G,29,G,3,5,1,2,0,1,80,63,66,20,0,0,2,0,0,0,0,0,0,0,1,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,KZ750BE046,1,0,3,0,0,0,0,2,6,0,0,0,0,5,0,0,3,U,U,U,U,,,,,,,,,U,0,0,0,8,2,998,0,0,2,13,4,35.00,59.15,62.21,U,U
34,030B,30,B,3,5,1,1,2,1,79,12,74,40,0,8,40,0,0,0,0,0,0,0,1,,,,71,,,,3,,,,R,,,,P,,,,H,,,,W,,,,01,,,,1,,,,9999999999,1,0,52,1,1,0,0,3,7,0,0,0,0,41,U,U,4,U,U,U,U,,,,,,,,,U,0,0,0,8,0,998,0,0,0,0,6,33.00,55.77,52.14,U,U
34,031F,31,F,3,5,1,1,1,1,73,20,U,9,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,2,0,U,U,U,U,0,1,8,0,0,0,0,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,U,0,4,0,0,0,0,6,33.00,55.77,61.69,U,U
34,031F,31,F,3,5,2,1,2,2,73,37,65,20,0,0,2,0,0,0,0,0,0,0,1,2,,,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,CB50020020,0,0,7,0,0,0,0,2,1,0,0,0,0,4,0,0,3,U,U,U,U,,,,,,,,,U,0,0,0,8,7,U,0,0,1,12,3,33.00,55.77,61.69,U,U
34,032T,32,T,3,5,1,1,1,2,76,6,9,2,0,0,6,0,0,0,0,0,0,0,2,3,1,,52,43,31,,12,12,12,,F,F,R,,L,Y,F,,E,E,M,,E,W,S,,04,01,01,,2,3,1,,SS22M6R846,1,0,47,1,1,0,0,1,6,0,0,0,0,41,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,1,998,0,0,1,12,4,37.71,63.73,63.07,U,U
34,033D,33,D,3,5,1,3,2,1,75,20,2,2,0,0,6,0,0,0,0,0,0,0,1,,,,71,,,,9,,,,L,,,,B,,,,L,,,,U,,,,01,,,,1,,,,1N47Y5Y176,1,0,46,1,1,0,0,2,7,0,0,0,0,43,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,0,0,0,13,6,185.60,313.66,254.82,121.5,U
34,034D,34,D,3,5,1,1,1,1,67,12,U,2,0,0,19,0,0,0,0,0,0,0,1,,,,71,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,1,7,0,0,0,0,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,U,0,998,0,0,0,0,6,58.20,98.36,79.91,U,U
34,035W,35,W,3,5,1,1,1,2,81,20,12,5,0,0,4,0,0,0,0,0,0,0,1,,,,2,,,,2,,,,F,,,,D,,,,E,,,,S,,,,01,,,,1,,,,1G1AB6891B,1,0,5,1,1,0,0,1,4,0,0,0,0,20,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,1,U,0,0,1,17,6,145.50,245.90,213.55,U,U
34,035W,35,W,3,5,2,1,1,1,U,U,U,9,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,U,0,U,U,U,U,0,2,4,0,0,0,0,U,U,U,4,U,U,U,U,,,,,,,,,U,0,0,0,U,U,20,0,0,0,0,6,145.50,245.90,213.55,U,U
34,036M,36,M,3,5,1,1,1,1,76,84,81,71,0,4,42,0,2,8,8,8,1,4,1,,,,2,,,,12,,,,F,,,,L,,,,L,,,,N,,,,01,,,,1,,,,D0525FHA24,1,0,91,1,1,0,0,1,3,0,0,0,0,U,235,2,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,38,0,0,0,13,6,127.43,215.36,187.80,U,U
34,036M,36,M,3,5,2,3,2,1,75,9,4,4,0,0,6,0,0,0,0,0,0,0,1,,,,1,,,,6,,,,B,,,,R,,,,E,,,,W,,,,01,,,,1,,,,RH41G5R414,1,1,U,1,1,0,0,4,1,0,0,0,0,38,0,0,3,U,U,U,U,,,,,,,,,U,0,0,0,1,1,U,0,0,2,13,6,127.43,215.36,187.80,115.0,117.5
34,037Z,37,Z,3,5,1,3,1,1,76,18,15,2,0,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,U,U,U,U,U,U,U,U,U,1,0,998,1,0,0,0,6,1968.00,3325.92,2966.08,U,U
34,037Z,37,Z,3,5,2,2,2,1,81,7,8,3,0,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,U,U,U,U,U,U,U,U,U,1,1,998,1,0,2,0,4,1968.00,3325.92,2966.08,U,U
34,039D,39,D,3,5,1,1,2,1,75,21,2,4,0,0,6,0,0,0,0,0,0,0,1,,,,68,,,,5,,,,R,,,,F,,,,M,,,,S,,,,01,,,,1,,,,3L39K5E151,1,0,79,1,1,0,0,3,7,0,0,0,0,45,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,0,0,0,13,6,50.53,85.40,69.38,124.0,U
34,040T,40,T,3,5,1,1,1,2,67,20,2,4,0,0,6,0,0,0,0,0,0,0,1,,,,2,,,,12,,,,F,,,,D,,,,E,,,,W,,,,02,,,,1,,,,164397T251,1,0,127,1,1,0,0,1,2,0,0,0,0,37,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,0,29,0,0,0,13,6,36.09,60.99,60.36,110.0,119.0
34,040T,40,T,3,5,2,1,2,2,75,12,3,2,0,0,4,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,5F04Z22434,2,0,41,U,U,U,0,2,1,0,0,0,0,29,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,2,37,0,0,1,11,6,36.09,60.99,60.36,96.2,U
34,041D,41,D,3,5,1,1,1,1,80,19,3,2,0,0,6,0,0,0,0,0,0,0,1,2,,,2,71,,,10,12,,,L,F,,,F,C,,,E,E,,,N,U,,,01,01,,,1,2,,,6D476A9134,1,0,U,1,1,0,0,2,2,0,0,0,0,42,0,0,1,5,-2,4,17,58,0,3,4,0,,,226,U,0,0,0,1,0,44,0,0,0,13,6,43.60,73.68,59.86,121.4,U
34,041D,41,D,3,5,2,2,2,1,76,20,2,4,0,0,6,0,0,0,0,0,0,0,1,,,,1,,,,4,,,,R,,,,P,,,,M,,,,W,,,,01,,,,1,,,,9999999999,1,0,U,1,1,0,0,3,2,0,0,0,0,44,0,0,1,4,2,-4,33,89,0,8,3,0,,,43,0,0,0,0,1,0,42,0,0,0,0,6,43.60,73.68,59.86,U,U
34,042M,42,M,3,5,1,1,1,1,79,23,84,75,0,U,40,U,U,U,8,8,U,U,1,,,,64,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,2,0,U,U,U,U,0,5,6,0,1,0,0,U,0,0,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,998,0,0,0,0,6,31.14,52.63,45.90,U,U
34,043W,43,W,3,5,1,1,1,2,78,49,32,2,0,0,4,0,0,0,0,0,0,0,1,,,,2,,,,11,,,,F,,,,Z,,,,E,,,,W,,,,03,,,,1,,,,KE30255914,1,0,59,1,1,0,0,1,2,0,0,0,0,21,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,1,U,0,0,1,10,5,109.00,184.21,159.98,93.3,U
34,043W,43,W,3,5,2,1,2,1,78,18,U,9,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,3,1,0,0,0,0,U,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,U,0,21,0,0,0,0,6,109.00,184.21,159.98,U,U
34,044B,44,B,3,5,1,1,2,1,78,21,3,2,0,0,6,0,0,0,0,0,0,0,1,,,,71,,,,3,,,,R,,,,F,,,,M,,,,U,,,,01,,,,1,,,,3X37R8E148,1,0,31,1,1,0,0,3,7,0,0,0,0,41,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,0,0,0,13,6,24.94,42.15,39.41,119.0,U
34,045G,45,G,3,5,1,1,1,1,U,13,U,9,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,U,0,U,U,U,U,0,3,8,0,0,0,0,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,U,0,U,0,0,0,0,6,33.25,56.19,59.10,U,U
34,045G,45,G,3,5,2,2,1,1,75,37,69,20,0,0,2,0,0,0,0,0,0,0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,9999999999,1,0,U,0,0,0,0,2,4,0,0,0,0,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,8,1,U,0,0,1,0,3,33.25,56.19,59.10,U,U
34,046M,46,M,3,5,1,1,1,1,81,U,89,75,0,U,98,U,U,U,8,8,U,U,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,2,0,U,U,U,U,0,2,4,0,1,0,0,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,U,0,0,0,0,6,28.50,48.17,42.01,U,U
34,046M,46,M,3,5,2,1,1,2,80,18,U,2,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,3,4,0,0,0,0,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,U,0,U,0,0,0,0,6,28.50,48.17,42.01,U,U
34,047V,47,V,3,5,1,1,1,1,81,22,15,2,0,0,5,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,1,2,0,0,0,0,25,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,1,0,42,0,0,0,0,6,49.88,84.30,74.48,U,U
34,047V,47,V,3,5,2,1,2,2,76,22,10,2,0,0,5,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,3,1,0,0,0,0,42,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,1,7,25,0,0,1,0,6,49.88,84.30,74.48,U,U
34,048M,48,M,3,5,1,1,1,1,73,88,84,75,0,U,98,U,U,U,8,8,U,6,1,,,,64,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,BK018HA750,2,0,U,U,U,U,0,4,6,0,1,0,0,U,425,2,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,998,0,0,0,13,6,62.57,105.74,92.21,U,U
34,049V,49,V,3,5,1,1,1,2,80,7,8,5,0,0,4,0,0,0,0,0,0,0,1,,,,40,,,,12,,,,F,,,,C,,,,E,,,,N,,,,02,,,,1,,,,ZL44AAD370,1,0,46,1,1,0,0,1,6,0,0,0,0,22,0,0,1,32,-32,0,387,147,4,23,47,36,17,4,0,U,0,0,0,1,2,998,0,0,1,13,3,109.50,185.06,163.49,96.7,99.2
34,050C,50,C,3,5,1,1,2,1,73,20,8,2,0,0,6,0,0,0,0,0,0,0,1,,,,68,,,,3,,,,R,,,,P,,,,M,,,,W,,,,01,,,,1,,,,1Y27D3W264,1,0,44,1,1,0,0,3,7,0,0,0,0,32,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,0,0,0,13,6,70.22,118.67,140.44,111.0,U
34,051F,51,F,3,5,1,2,1,2,82,37,62,20,0,0,1,0,0,0,0,0,0,0,1,2,,,2,60,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,1HFHD0407C,1,0,1,0,0,0,0,1,2,0,0,0,0,2,0,0,3,U,U,U,U,,,,,,,,,U,0,0,0,8,2,35,0,0,2,17,3,26.33,44.50,49.23,U,U
34,051F,51,F,3,5,2,1,2,1,77,20,4,2,0,0,2,0,0,0,0,0,0,0,1,2,,,1,96,,,2,0,,,R,T,,,F,F,,,E,D,,,W,W,,,01,06,,,1,2,,,1Z37L7S432,1,0,75,1,1,0,0,3,8,0,0,0,0,35,0,0,3,U,U,U,U,,,,,,,,,U,0,0,0,1,0,2,0,0,0,13,6,26.33,44.50,49.23,98.0,U
34,052T,52,T,3,5,1,1,1,4,72,18,3,2,0,0,19,0,0,0,0,0,0,0,2,1,,,52,46,,,U,U,,,9,9,,,9,9,,,9,9,,,9,9,,,99,99,,,2,1,,,9999999999,1,0,U,U,U,U,0,1,6,0,0,0,0,47,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,1,998,0,0,1,0,6,30.09,50.85,50.33,U,U
34,053Y,53,Y,3,5,1,3,1,1,78,20,79,69,0,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,U,U,U,U,U,U,U,U,U,8,0,998,1,0,0,0,6,2752.00,4650.88,3753.61,U,U
34,053Y,53,Y,3,5,2,2,2,1,80,22,2,2,0,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,U,U,U,U,U,U,U,U,U,1,0,998,1,0,0,0,6,2752.00,4650.88,3753.61,U,U
34,054C,54,C,3,5,1,2,1,1,75,21,2,4,0,0,6,0,0,0,0,0,0,0,1,,,,71,,,,12,,,,F,,,,Y,,,,E,,,,W,,,,01,,,,1,,,,3N39K5E108,1,0,101,1,1,0,0,1,7,0,0,0,0,45,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,0,0,0,13,6,106.33,179.70,212.66,124.0,U
34,055L,55,L,3,5,1,6,1,1,78,86,82,72,0,2,51,0,2,8,8,8,1,U,1,,,,2,,,,12,,,,F,,,,Y,,,,E,,,,W,,,,01,,,,1,,,,CF611F1933,1,7,17,1,1,0,0,1,2,0,0,0,0,U,35,2,3,U,U,U,U,,,,,,,,,U,0,0,0,8,1,39,0,0,1,10,4,39.88,67.40,69.91,U,U
34,055L,55,L,3,5,2,1,3,2,75,20,1,2,0,0,6,0,0,0,0,0,0,0,1,2,,,1,46,,,3,5,,,R,R,,,B,F,,,E,E,,,W,W,,,02,01,,,1,2,,,1D37H5B550,1,0,90,1,3,2,0,3,1,0,0,0,0,39,0,0,3,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,0,0,0,13,4,39.88,67.40,69.91,112.0,116.0
34,056B,56,B,3,5,1,1,1,1,76,12,11,4,0,0,5,0,0,0,0,0,0,0,1,2,,,68,71,,,12,12,,,F,F,,,Z,R,,,E,H,,,W,E,,,01,06,,,1,2,,,6F81F12619,1,0,59,1,1,0,0,1,7,0,0,0,0,35,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,0,0,0,12,6,21.42,36.20,33.84,U,U
34,057C,57,C,3,5,1,1,1,1,77,20,8,2,0,0,6,0,0,0,0,0,0,0,1,,,,71,,,,12,,,,F,,,,R,,,,E,,,,N,,,,01,,,,1,,,,1Y27U7T121,1,0,62,1,1,0,0,1,7,0,0,0,0,34,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,0,0,0,13,6,57.11,96.52,114.22,111.0,U
34,058M,58,M,3,5,1,2,1,1,79,85,84,75,0,U,98,U,U,U,U,U,U,U,1,,,,31,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,2,0,U,U,U,U,0,3,6,0,1,0,U,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,998,0,0,0,0,6,24.48,41.37,36.08,U,U
34,059C,59,C,3,5,1,1,1,1,74,7,74,40,0,8,10,0,0,0,0,0,0,0,1,,,,68,,,,12,,,,F,,,,L,,,,E,,,,S,,,,02,,,,1,,,,9999999999,1,0,99,1,1,0,0,1,7,0,0,0,0,38,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,8,0,998,0,0,0,0,6,68.00,114.92,136.00,U,U
34,060R,60,R,3,5,1,1,1,2,75,18,2,2,0,0,6,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,2,0,U,U,U,U,0,1,1,0,0,0,0,45,0,0,3,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,0,0,0,0,6,102.00,172.38,178.80,U,U
34,060R,60,R,3,5,2,1,1,2,79,7,89,78,0,U,U,0,U,U,U,U,U,U,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,1,1,0,0,0,U,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,45,0,0,0,0,6,102.00,172.38,178.80,U,U
34,061W,61,W,3,5,1,2,1,2,79,1,7,6,0,0,5,0,0,0,0,0,0,0,1,,,,2,,,,11,,,,F,,,,D,,,,E,,,,W,,,,01,,,,1,,,,A9A087C107,1,0,28,1,1,0,0,1,2,0,0,0,0,30,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,1,39,0,0,2,13,6,102.00,172.38,149.70,108.0,U
34,061W,61,W,3,5,2,1,3,1,75,20,1,2,0,0,6,0,0,0,0,0,0,0,1,2,,,1,49,,,U,U,,,9,9,,,9,9,,,9,9,,,9,9,,,99,99,,,1,2,,,1D37H5B429,1,0,U,U,U,U,0,3,1,0,0,0,0,39,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,0,30,0,0,0,13,6,102.00,172.38,149.70,112.0,116.0
34,062D,62,D,3,5,1,2,2,1,79,9,U,4,0,0,19,0,0,0,0,0,0,0,1,,,,68,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,2,7,0,0,0,0,U,U,U,4,U,U,U,U,,,,,,,,,U,0,0,0,U,0,998,0,0,0,0,6,47.47,80.22,65.17,U,U
34,063T,63,T,3,5,1,1,1,3,81,51,34,2,0,0,5,0,0,0,0,0,0,0,1,,,,2,,,,12,,,,F,,,,D,,,,E,,,,W,,,,01,,,,1,,,,YV1AX4920B,1,0,14,1,1,0,0,1,3,0,0,0,0,29,0,0,1,26,-26,0,204,166,0,13,12,9,9,18,0,U,0,0,0,1,1,32,0,0,1,17,4,33.91,57.31,56.72,U,U
34,063T,63,T,3,5,2,1,3,3,78,18,1,2,0,0,5,0,0,0,0,0,0,0,1,2,,,1,3,,,6,12,,,B,F,,,D,D,,,E,L,,,W,W,,,02,01,,,1,2,,,4J47U8G107,1,0,49,1,1,0,0,4,1,0,0,0,0,32,0,0,1,24,24,0,498,178,17,22,30,24,6,0,0,0,0,0,0,1,1,29,0,0,1,13,4,33.91,57.31,56.72,108.1,U
34,063T,63,T,3,5,3,3,2,1,78,18,U,2,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,3,,,,9999999999,1,1,U,U,U,U,0,4,1,0,0,0,0,U,U,U,5,U,U,U,U,,,,,,,,,0,0,0,0,U,7,32,0,0,2,0,U,33.91,57.31,56.72,U,U
34,064W,64,W,3,5,1,1,1,2,80,20,U,9,0,0,19,0,0,0,0,0,0,0,1,2,,,2,2,,,U,U,,,9,9,,,9,9,,,9,9,,,9,9,,,99,99,,,1,2,,,9999999999,1,0,U,U,U,U,0,2,4,0,0,0,0,U,U,U,4,U,U,U,U,,,,,,,,,U,0,0,0,U,0,35,0,0,0,0,6,118.67,200.55,174.17,U,U
34,064W,64,W,3,5,2,1,1,2,73,20,1,2,0,0,6,0,0,0,0,0,0,0,3,2,1,,31,1,1,,12,12,12,,F,R,R,,R,Z,F,,E,E,E,,E,S,S,,02,01,01,,3,2,1,,1D37D3B631,1,0,89,1,1,0,0,1,6,0,0,0,0,35,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,1,998,0,0,1,13,6,118.67,200.55,174.17,112.0,116.0
34,065C,65,C,3,5,1,1,1,1,76,20,U,9,0,0,19,0,0,0,0,0,0,0,1,2,,,71,72,,,U,U,,,9,9,,,9,9,,,9,9,,,9,9,,,99,99,,,1,2,,,9999999999,1,0,U,U,U,U,0,1,7,0,0,0,0,U,U,U,4,U,U,U,U,,,,,,,,,U,0,0,0,U,U,998,0,0,0,0,U,82.89,140.08,165.77,U,U
34,066G,66,G,3,5,1,1,0,1,82,67,61,21,0,0,1,0,0,0,0,0,0,0,1,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,9999999999,1,0,U,0,0,0,0,2,6,0,0,0,0,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,8,3,998,0,1,1,0,3,41.44,70.03,73.66,U,U
34,067T,67,T,3,5,1,3,1,1,71,22,1,2,0,0,5,0,0,0,0,0,0,0,1,2,3,4,2,2,39,41,12,9,12,12,F,L,F,F,L,B,L,Y,E,E,E,L,W,W,N,N,01,01,01,01,1,2,3,4,237371G100,0,0,52,1,1,0,0,1,2,0,0,0,0,36,0,0,1,10,-10,2,158,109,23,17,6,1,0,0,-65,U,0,0,0,1,1,26,0,0,1,13,6,35.52,60.03,59.41,U,U
34,067T,67,T,3,5,2,1,2,2,74,35,38,6,0,0,4,0,0,0,0,0,0,0,1,2,,,1,1,,,3,3,,,R,R,,,F,B,,,E,E,,,W,W,,,03,01,,,1,2,,,HL61080348,1,0,43,1,1,0,0,3,1,0,0,0,0,26,2,2,1,14,-2,-14,155,107,0,11,29,29,14,10,147,U,0,0,0,1,0,36,0,0,0,11,6,35.52,60.03,59.41,98.4,U
34,069D,69,D,3,5,1,1,2,1,70,19,3,2,0,0,6,0,0,0,0,0,0,0,1,,,,71,,,,3,,,,R,,,,B,,,,M,,,,U,,,,01,,,,1,,,,J0297682,1,0,91,1,1,0,0,3,7,0,0,0,0,48,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,0,0,0,8,6,60.00,101.40,82.38,129.5,U
34,070V,70,V,3,5,1,1,1,2,72,21,3,4,0,0,6,0,0,0,0,0,0,0,1,,,,2,,,,1,,,,F,,,,D,,,,E,,,,W,,,,01,,,,1,,,,3V39T2E183,1,0,U,1,1,0,0,1,2,0,0,0,0,46,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,0,0,0,13,6,75.00,126.75,111.98,127.0,U
