PSU,CASEID,CASENO,STRATIF,RECNO,VERSION,VEHNO,OCUPANTS,DRPRES,MONDRIVE,MILEVEH,MILETOT,TYPEOP,BMCSREG,DRCLASS,DRTRAIN,FREQDRIV,PRIORLAT,PRIORMID,PRIOREAR,AVOIDMAN,ACC12MO,VIOLSP,VIOLDWI,VIOLRECK,VIOLSUSP,VIOLROW,VIOLCLOS,VIOLSIGN,VIOLOTH,VIOLUNK,DRINKING,ALCTEST,LSOURCE,LCOMPL,LSTATUS,LTYPCOMP,LREST,LRESTADD,PREVSPD,PREVOTH,PREVDWI,PREVSUS,PREVACC,LANES,MEDIANT,MEDIANW,ACCESS,TRAFFLOW,HPMS,SHOULDLT,SHOULDRT,ALIGNMNT,GRADE,SURTYPE,SURCOND,TRAFCONT,TRCTLFCT,SPLIMIT,DRIRF1,DRIRF2,DRIRF3,ENVRF1,ENVRF2,ENVRF3,PSUWGT,NATWGT,RATWGT
1,007V,7,V,4,5,1,1,1,61,50,20,0,0,0,2,2,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,C,1,1,2,2,1,0,0,0,0,0,U,2,0,0,3,0,,0,0,1,1,2,2,0,0,30,0,0,0,1,0,0,24.17,52.11,46.12
1,007V,7,V,4,5,2,3,1,U,U,U,0,0,0,U,U,U,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,3,0,0,0,U,2,0,0,3,0,,0,0,1,1,2,2,0,0,30,0,0,0,0,0,0,24.17,52.11,46.12
1,008V,8,V,4,5,1,4,1,U,U,U,0,0,0,U,U,U,U,U,U,U,0,0,0,0,0,0,1,1,1,0,C,0,0,1,1,0,0,U,U,U,U,U,2,0,0,3,0,0000000000000,0,0,1,1,2,3,4,3,30,43,0,0,0,0,0,169.18,364.75,322.86
1,008V,8,V,4,5,2,2,1,U,U,U,0,0,0,U,U,U,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,0000000000000,0,0,1,1,2,3,4,3,30,0,0,0,0,0,0,169.18,364.75,322.86
1,009V,9,V,4,5,1,1,1,42,640,997,0,0,0,0,3,23,5,0,1,U,0,0,0,0,0,0,0,1,1,0,C,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,,0,0,1,1,2,4,0,0,30,27,0,0,0,0,0,84.59,182.38,161.43
1,010V,10,V,4,5,1,2,1,61,20,20,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,C,1,0,3,1,0,0,1,1,0,2,U,2,0,0,3,0,0000000000000,0,0,1,1,2,2,0,0,30,98,0,0,22,0,0,169.18,364.75,322.86
1,010V,10,V,4,5,2,3,1,U,U,U,0,0,0,U,U,21,0,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,0000000000000,0,0,1,1,2,2,0,0,30,0,0,0,0,0,0,169.18,364.75,322.86
1,011W,11,W,4,5,1,1,1,U,U,U,0,0,0,U,U,1,0,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,3,2,2,1,5,1,0,0,0,U,1,0,0,3,3,,0,0,1,1,2,2,20,3,30,98,0,0,0,0,0,422.96,911.90,1129.23
1,011W,11,W,4,5,2,2,1,61,250,75,0,0,0,2,4,2,0,0,0,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,,0,0,1,1,2,2,0,0,30,0,0,0,0,0,0,422.96,911.90,1129.23
1,012B,12,B,4,5,1,3,1,U,U,U,0,0,0,U,U,1,0,0,U,U,0,0,0,0,0,0,0,0,0,U,C,U,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,,0,0,1,1,2,2,0,0,30,98,0,0,0,0,0,45.32,97.71,137.87
1,013T,13,T,4,5,1,3,1,36,5,100,0,0,0,0,1,17,2,0,8,0,0,0,0,1,0,0,0,1,0,U,C,1,0,3,1,0,0,0,1,0,1,U,2,1,8,3,1,,0,0,3,1,2,3,0,0,30,0,0,0,0,0,0,86.32,186.11,159.68
1,014V,14,V,4,5,1,2,1,61,95,150,0,0,0,8,2,17,2,0,3,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,1,3,3,3,,0,0,1,3,2,3,0,0,30,0,0,0,22,0,0,72.51,156.33,138.37
1,015T,15,T,4,5,1,1,1,61,52,20,0,0,0,0,1,1,0,0,0,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,1,0,0,0,U,1,0,0,3,3,,0,0,1,1,2,4,0,0,30,0,0,0,0,0,0,158.82,342.42,293.80
1,015T,15,T,4,5,2,1,1,U,U,U,0,0,0,U,U,1,0,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,3,2,2,1,0,0,0,0,0,U,2,0,0,3,0,,0,0,1,1,2,4,0,0,30,0,0,0,0,0,0,158.82,342.42,293.80
1,016W,16,W,4,5,1,1,1,U,U,U,0,0,0,U,U,U,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,0,0,1,1,0,0,U,2,0,0,3,0,,0,0,1,1,2,3,0,0,30,0,0,0,0,0,0,507.55,1094.28,1355.08
1,016W,16,W,4,5,2,1,1,U,U,U,0,0,0,U,U,U,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,0,0,1,0,0,0,U,2,0,0,3,0,,0,0,1,1,2,3,0,0,30,0,0,0,0,0,0,507.55,1094.28,1355.08
1,017W,17,W,4,5,1,2,1,U,U,U,0,0,0,U,U,U,U,U,U,U,0,0,0,0,0,1,0,0,0,0,C,1,U,2,2,0,0,0,0,1,0,0,2,0,0,3,0,0000000000000,0,0,1,1,2,4,0,0,30,U,U,U,U,U,U,217.52,468.97,580.74
1,017W,17,W,4,5,2,1,1,U,U,U,0,0,0,U,U,U,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,0,0,1,1,0,0,U,2,0,0,3,0,0000000000000,0,0,1,1,2,2,0,0,30,0,0,0,0,0,0,217.52,468.97,580.74
1,018B,18,B,4,5,1,3,1,U,U,U,0,0,0,U,U,U,U,U,U,U,0,0,0,0,0,0,0,1,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,,0,0,1,1,2,1,0,0,25,25,0,0,0,0,0,96.68,208.44,294.10
1,019Z,19,Z,4,5,1,2,1,U,U,U,0,0,0,U,U,U,U,U,U,U,0,0,0,0,0,0,0,0,0,8,C,U,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,,0,0,1,1,2,1,0,0,30,U,U,U,0,0,0,1062.37,2290.47,2101.07
1,020W,20,W,4,5,1,1,1,U,U,U,0,0,0,U,U,U,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,3,0,0,U,2,2,5,3,2,,0,0,3,1,2,2,4,3,30,0,0,0,0,0,0,24.17,52.11,64.53
1,021M,21,M,4,5,1,2,1,U,U,U,U,U,U,U,U,9,1,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,U,4,2,U,1,2,,2,2,1,1,2,1,0,0,55,98,0,0,0,0,0,279.67,602.97,537.88
1,021M,21,M,4,5,2,2,1,61,U,U,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,4,2,U,1,2,,2,2,1,1,2,1,0,0,55,0,0,0,0,0,0,279.67,602.97,537.88
1,022V,22,V,4,5,1,1,1,U,U,U,0,0,0,0,U,1,U,U,0,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,U,2,0,0,3,0,,0,0,1,1,2,3,0,0,30,0,0,0,1,0,0,199.39,429.88,380.50
1,022V,22,V,4,5,2,2,1,61,U,U,0,0,0,0,1,56,0,0,0,U,0,0,0,0,0,0,0,1,1,0,C,1,0,2,4,0,0,0,0,0,0,U,2,0,0,3,0,,0,0,1,1,2,3,0,0,30,0,0,0,1,0,0,199.39,429.88,380.50
1,023M,23,M,4,5,1,1,1,61,3,130,3,1,1,5,2,41,16,2,0,U,1,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,1,2,0,0,U,2,0,0,3,0,,0,0,1,1,2,4,0,0,30,0,0,0,0,0,0,245.14,528.52,471.47
1,023M,23,M,4,5,2,1,1,U,U,U,0,0,0,U,U,88,0,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,2,0,0,U,2,0,0,3,0,,0,0,1,1,2,4,0,0,30,0,0,0,0,0,0,245.14,528.52,471.47
1,024V,24,V,4,5,1,2,1,24,1,100,0,0,0,8,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,4,1,12,2,1,,0,0,1,1,2,1,0,0,45,0,0,0,0,0,0,187.31,403.84,357.46
1,024V,24,V,4,5,2,1,1,61,130,100,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,1,2,2,1,0,0,0,0,0,U,4,1,12,2,1,,0,0,1,1,2,1,0,0,45,0,0,0,0,0,0,187.31,403.84,357.46
1,025M,25,M,4,5,1,3,1,61,70,20,0,0,0,0,2,17,3,0,2,U,0,0,0,0,0,0,0,0,0,0,C,1,1,2,2,1,0,0,0,0,0,U,2,0,0,3,0,,0,0,1,1,2,3,0,0,30,0,0,0,0,0,0,141.56,305.20,272.25
1,025M,25,M,4,5,2,U,1,U,U,U,1,1,1,U,U,76,0,0,0,U,0,0,0,0,0,0,0,0,0,0,C,1,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,,0,0,1,1,2,3,0,0,30,0,0,0,0,0,0,141.56,305.20,272.25
1,026M,26,M,4,5,1,2,1,U,U,U,U,U,U,U,U,81,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,U,2,0,0,3,0,,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,82.87,178.67,159.38
1,026M,26,M,4,5,2,1,1,U,U,U,0,0,0,U,U,U,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,82.87,178.67,159.38
1,027M,27,M,4,5,1,1,1,U,U,U,U,U,U,U,U,1,0,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,2,0,0,0,0,4,2,3,1,2,,1,2,1,1,1,2,0,0,55,0,0,0,0,0,0,158.82,342.42,305.46
1,027M,27,M,4,5,2,1,1,U,U,U,U,U,U,U,U,21,16,1,0,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,1,1,0,0,U,4,2,3,1,2,,1,2,1,1,1,2,0,0,55,0,0,0,0,0,0,158.82,342.42,305.46
1,028M,28,M,4,5,1,1,1,U,U,U,0,0,0,U,U,9,1,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,2,0,0,0,2,5,2,U,1,2,,2,2,3,1,2,1,0,0,55,0,0,0,0,0,0,103.58,223.32,199.21
1,028M,28,M,4,5,2,1,1,U,U,U,U,U,U,U,U,8,1,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,3,2,4,1,0,0,0,0,0,U,5,2,U,1,2,,2,2,3,1,2,1,0,0,55,0,0,0,0,0,0,103.58,223.32,199.21
1,029T,29,T,4,5,1,1,1,61,400,190,0,0,0,0,1,16,32,22,0,0,0,0,0,0,0,0,0,1,0,0,C,1,0,2,2,0,0,0,1,0,0,U,5,0,0,3,0,,0,0,1,1,2,1,1,3,30,0,0,0,0,0,0,200.26,431.76,370.45
1,029T,29,T,4,5,2,2,1,U,U,U,0,0,0,U,U,1,8,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,3,2,2,1,0,0,0,0,0,U,5,0,0,3,0,,0,0,2,1,2,1,1,3,30,0,0,0,0,0,0,200.26,431.76,370.45
1,030W,30,W,4,5,1,1,1,U,U,U,0,0,0,U,U,17,16,1,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,3,5,3,1,,0,0,1,1,2,2,1,3,30,0,0,0,0,0,0,338.37,729.53,903.40
1,030W,30,W,4,5,2,1,1,U,U,U,0,0,0,U,U,21,16,1,U,U,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,1,0,0,0,0,0,0,2,3,5,3,1,,0,0,1,1,2,2,1,3,30,0,0,0,0,0,0,338.37,729.53,903.40
1,031W,31,W,4,5,1,1,1,61,U,U,0,0,0,U,U,1,0,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,U,2,0,0,3,0,,0,0,1,1,2,2,0,0,30,0,0,0,0,0,0,48.34,104.22,129.06
1,031W,31,W,4,5,2,2,1,U,U,U,0,0,0,U,U,1,0,0,U,U,0,0,0,0,1,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,,0,0,1,1,2,2,20,3,30,29,0,0,0,0,0,48.34,104.22,129.06
1,032V,32,V,4,5,1,1,1,U,U,U,0,0,0,U,U,U,1,0,U,U,0,0,0,0,0,1,0,0,0,0,C,1,U,2,2,0,0,0,0,0,0,U,2,3,11,3,1,,0,0,1,1,2,2,1,3,30,0,0,0,0,0,0,223.56,482.00,426.64
1,032V,32,V,4,5,2,2,1,61,400,150,0,0,0,0,2,21,16,1,0,2,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,0,0,0,0,0,0,U,2,3,11,3,1,,0,0,1,1,2,2,1,3,30,0,0,0,0,0,0,223.56,482.00,426.64
1,032V,32,V,4,5,3,3,1,U,U,U,0,0,0,U,U,21,16,1,0,U,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,0,0,0,0,0,0,U,2,3,11,3,1,,0,0,1,1,2,2,1,3,30,0,0,0,0,0,0,223.56,482.00,426.64
1,033T,33,T,4,5,1,1,1,61,120,130,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,4,0,0,3,0,,0,0,1,1,2,3,0,0,30,0,0,0,22,0,0,79.41,171.21,146.90
1,033T,33,T,4,5,2,1,1,61,U,U,0,0,0,U,U,22,16,1,U,U,0,0,0,0,1,0,0,0,0,0,C,1,3,2,2,1,0,0,0,0,0,U,1,0,0,3,3,,0,0,1,1,2,4,20,3,30,29,0,0,1,0,0,79.41,171.21,146.90
1,034W,34,W,4,5,1,1,1,48,250,250,0,0,0,2,2,2,0,0,1,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,1,0,0,0,U,5,0,0,3,0,,0,0,1,1,2,2,0,0,30,0,0,0,0,0,0,157.10,338.71,419.43
1,034W,34,W,4,5,2,2,1,61,U,U,0,0,0,0,U,32,1,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,,0,0,1,1,2,2,20,3,30,U,U,U,0,0,0,157.10,338.71,419.43
1,035T,35,T,4,5,1,3,1,U,U,U,0,0,0,U,U,1,0,0,U,U,0,0,0,0,0,0,0,1,0,0,C,1,3,2,2,1,0,4,5,0,3,U,2,2,4,3,2,,0,0,1,1,2,4,0,0,30,0,0,0,0,0,0,321.10,692.29,593.99
1,036T,36,T,4,5,1,1,1,U,U,U,0,0,0,U,U,1,U,U,U,U,0,0,0,0,0,0,0,1,0,0,C,1,3,2,2,5,0,0,0,0,0,U,2,0,0,3,0,,0,0,1,1,2,2,0,0,30,0,0,0,0,0,0,69.05,148.87,127.73
1,037M,37,M,4,5,1,2,1,U,U,U,U,U,U,U,U,22,88,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,U,3,0,0,3,3,,0,0,1,1,2,1,2,3,30,0,0,0,0,0,0,62.15,134.00,119.53
1,037M,37,M,4,5,2,1,1,61,200,500,0,0,0,2,4,34,5,81,0,1,0,0,0,0,0,0,0,1,0,0,C,1,0,2,2,0,0,1,0,0,0,U,3,0,0,3,3,,0,0,1,1,2,1,2,3,30,0,0,0,0,0,0,62.15,134.00,119.53
1,038Z,38,Z,4,5,1,U,1,U,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0,0,0,0,0,0,0,U,C,U,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,,0,0,1,1,2,1,0,0,30,U,U,U,U,U,U,1859.15,4008.33,3676.88
1,039R,39,R,4,5,1,1,1,U,U,U,0,0,0,U,U,17,16,1,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,5,0,0,3,0,,0,0,1,3,2,4,0,0,30,0,0,0,0,0,0,712.99,1537.21,1340.71
1,039R,39,R,4,5,2,4,1,U,U,U,U,U,U,U,U,21,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,U,5,0,0,3,0,,0,0,1,3,2,4,0,0,30,0,0,0,0,0,0,712.99,1537.21,1340.71
1,040M,40,M,4,5,1,1,1,U,U,U,U,U,U,U,U,9,1,0,0,U,0,0,0,0,0,0,0,0,0,0,C,1,0,U,U,U,U,0,0,0,0,U,3,2,U,1,2,,2,2,1,1,2,2,0,0,55,0,0,0,0,0,0,110.49,238.22,212.50
1,040M,40,M,4,5,2,1,1,U,U,U,0,0,0,U,U,2,0,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,1,0,0,0,0,3,2,U,1,2,,2,2,1,1,2,2,0,0,55,0,0,0,0,0,0,110.49,238.22,212.50
1,041T,41,T,4,5,1,2,1,U,U,U,0,0,0,U,U,1,0,0,U,0,0,0,0,0,1,0,0,0,0,0,C,1,0,2,2,0,0,1,0,0,0,U,1,0,0,3,3,,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,193.35,416.86,357.67
1,041T,41,T,4,5,2,3,1,36,65,65,0,0,0,0,1,1,0,0,0,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,193.35,416.86,357.67
1,042M,42,M,4,5,1,1,1,61,3,150,1,1,1,0,2,U,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,1,0,0,0,U,3,2,U,1,2,,2,2,1,1,2,1,40,3,55,0,0,0,0,0,0,89.77,193.54,172.65
1,042M,42,M,4,5,2,4,1,61,690,84,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,3,2,U,1,2,,2,2,1,1,2,1,40,3,55,0,0,0,0,0,0,89.77,193.54,172.65
1,043W,43,W,4,5,1,U,1,U,U,U,0,0,0,U,U,U,U,U,U,U,0,0,0,0,0,0,0,0,0,U,C,U,U,U,U,U,U,U,U,U,U,U,4,1,6,1,1,,U,U,2,1,2,3,0,0,45,U,U,U,0,0,0,290.03,625.30,774.33
1,044V,44,V,4,5,1,1,1,U,U,U,0,0,0,U,U,1,0,0,U,U,0,0,0,0,0,0,1,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,4,1,3,3,1,,0,0,1,1,2,1,2,3,40,29,0,0,6,0,0,72.51,156.33,138.37
1,044V,44,V,4,5,2,2,1,U,U,U,0,0,0,U,U,32,U,U,U,U,0,0,0,0,0,0,0,1,0,0,C,1,3,2,2,1,0,0,0,0,0,U,4,1,3,3,1,,0,0,1,1,2,1,2,3,40,33,0,0,0,0,0,72.51,156.33,138.37
1,045M,45,M,4,5,1,1,1,U,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0,0,0,0,0,0,0,U,C,U,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,,0,0,1,1,2,3,0,0,30,0,0,0,0,0,0,248.60,535.98,478.12
1,045M,45,M,4,5,2,1,1,61,650,30,0,0,0,0,3,21,16,1,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,1,0,0,0,U,2,0,0,3,0,,0,0,1,1,2,3,0,0,30,0,0,0,0,0,0,248.60,535.98,478.12
1,045M,45,M,4,5,3,2,1,U,U,U,0,0,0,U,U,21,0,0,U,U,0,0,0,0,0,0,0,0,0,U,C,U,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,,0,0,1,1,2,3,0,0,30,0,0,0,0,0,0,248.60,535.98,478.12
1,046T,46,T,4,5,1,1,1,U,U,U,0,0,0,U,U,9,1,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,3,2,2,1,0,0,0,0,0,U,3,2,U,1,2,,2,2,1,1,2,1,0,0,55,0,0,0,26,0,0,338.37,729.53,625.94
1,047W,47,W,4,5,1,1,1,U,U,U,0,0,0,U,U,32,1,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,1,2,2,1,0,0,1,0,0,U,2,0,0,3,0,,0,0,1,1,2,2,1,3,30,0,0,0,0,0,0,942.59,2032.22,2516.56
1,047W,47,W,4,5,2,1,1,U,U,U,0,0,0,U,U,2,0,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,,0,0,1,1,2,2,1,3,30,0,0,0,0,0,0,942.59,2032.22,2516.56
1,048C,48,C,4,5,1,2,1,U,U,U,0,0,0,U,U,0,0,0,0,U,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,1,0,0,0,0,0,U,2,1,12,3,1,,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,563.94,1215.85,683.45
1,049V,49,V,4,5,1,2,1,U,U,U,0,0,0,U,U,1,U,U,8,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,1,0,0,U,3,0,0,3,0,,0,0,1,1,2,1,28,3,30,0,0,0,0,0,0,229.61,495.04,438.18
1,049V,49,V,4,5,2,1,1,U,U,U,0,0,0,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,1,2,2,5,0,0,0,0,0,U,2,0,0,3,0,,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,229.61,495.04,438.18
1,050M,50,M,4,5,1,2,1,61,U,U,3,3,1,U,2,2,0,0,0,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,1,2,0,0,U,2,0,0,3,0,,0,0,1,1,2,3,0,0,30,0,0,0,22,0,0,110.49,238.22,212.50
1,050M,50,M,4,5,2,2,1,U,U,U,0,0,0,U,U,U,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,,0,0,1,1,2,3,0,0,30,U,U,U,22,0,0,110.49,238.22,212.50
1,051T,51,T,4,5,1,2,1,61,10,100,0,0,0,8,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,C,1,0,2,4,0,0,1,0,0,0,U,2,0,0,3,0,,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,193.35,416.86,357.67
1,051T,51,T,4,5,2,2,1,61,1,120,0,0,0,0,3,22,21,1,7,0,0,0,0,0,0,0,1,0,0,U,C,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,,0,0,1,1,2,1,20,1,30,0,0,0,0,0,0,193.35,416.86,357.67
1,052W,52,W,4,5,1,2,1,U,U,U,1,1,U,U,U,8,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,U,2,4,0,0,0,0,0,0,U,4,3,3,3,1,,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,229.61,495.04,613.02
1,052W,52,W,4,5,2,1,1,61,640,70,0,0,0,0,3,16,2,0,1,U,0,0,0,0,0,0,0,0,0,0,C,1,3,2,2,1,5,0,0,0,0,U,4,3,3,3,1,,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,229.61,495.04,613.02
1,053V,53,V,4,5,1,1,1,U,U,U,0,0,0,U,U,32,U,U,U,U,0,0,0,0,0,0,0,1,0,0,C,1,0,2,2,0,0,0,1,0,1,U,4,0,0,3,0,,0,0,1,1,2,2,1,3,30,33,0,0,0,0,0,247.73,534.11,472.76
1,053V,53,V,4,5,2,1,1,61,30,100,0,0,0,0,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,2,4,3,2,,0,0,1,1,2,2,1,3,30,0,0,0,0,0,0,247.73,534.11,472.76
1,054T,54,T,4,5,1,1,1,U,U,U,0,0,0,U,U,1,0,0,U,U,1,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,2,U,2,3,10,3,1,,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,176.09,379.65,325.74
1,054T,54,T,4,5,2,2,1,61,U,U,0,0,0,2,U,35,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,U,U,U,U,U,U,U,U,U,U,6,3,10,3,1,,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,176.09,379.65,325.74
1,055W,55,W,4,5,1,U,1,U,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0,0,0,0,0,0,0,U,C,U,U,U,U,U,U,U,U,U,U,U,1,0,0,3,3,,0,0,1,1,2,1,20,3,30,0,0,0,0,0,0,145.01,312.64,387.15
1,055W,55,W,4,5,2,1,1,61,260,100,0,0,0,2,2,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,C,1,3,2,2,1,5,0,0,0,0,U,4,3,4,3,1,,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,145.01,312.64,387.15
1,056V,56,V,4,5,1,1,1,U,U,U,0,0,0,U,U,1,0,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,3,0,0,3,3,,0,0,1,1,2,2,1,3,30,0,0,0,0,0,0,302.11,651.35,576.54
1,056V,56,V,4,5,2,2,1,61,10,80,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,3,2,2,1,0,0,0,0,0,U,4,0,0,3,0,,0,0,1,1,1,2,1,3,30,0,0,0,0,0,0,302.11,651.35,576.54
1,057W,57,W,4,5,1,3,1,U,U,U,0,0,0,U,U,U,U,U,U,U,0,0,0,0,0,0,0,0,0,U,C,U,U,U,U,U,U,U,U,U,U,U,4,0,0,3,0,,0,0,1,1,2,1,1,3,30,U,U,U,U,U,U,555.89,1198.50,1484.14
1,057W,57,W,4,5,2,1,1,61,997,150,0,0,0,0,1,21,0,0,0,U,0,0,0,0,0,0,0,0,0,U,C,1,0,2,2,0,0,0,0,0,0,U,5,0,0,3,0,,0,0,1,1,2,1,1,3,30,U,U,U,0,0,0,555.89,1198.50,1484.14
1,058Z,58,Z,4,5,1,U,1,U,U,U,0,0,0,U,U,U,U,U,U,U,0,0,0,0,0,0,0,0,0,U,C,U,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,,0,0,1,1,2,1,0,0,30,U,U,U,0,0,0,3452.71,7444.04,6828.49
1,059W,59,W,4,5,1,2,1,U,U,U,0,0,0,U,U,U,U,U,U,U,0,0,0,0,0,0,0,0,0,U,C,U,U,U,U,U,U,U,U,U,U,U,4,3,16,3,1,,0,0,1,1,2,1,0,0,30,U,U,U,U,U,U,604.23,1302.72,1613.20
1,059W,59,W,4,5,2,1,1,U,U,U,0,0,0,U,U,2,0,0,0,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,2,0,1,U,4,3,16,3,1,,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,604.23,1302.72,1613.20
