PSU,CASENO,RATWGT,CASEID,STRATIF,VERSION,VEHNO,ACCSEQ1,OBJCONT1,DOF1,GAD1,SHL1,SVL1,TDD1,EXTENT1,ACCSEQ2,OBJCONT2,DOF2,GAD2,SHL2,SVL2,TDD2,EXTENT2,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,SDVL,SDVC1,SDVC2,SDVC3,SDVC4,SDVC5,SDVC6,SDVD,DOCCDC,TOWRES,WHEELBAS,ALTVEH,FIRE,FIREORIG,FUELTANK,PSUSTRAT
48,252,49725.197006,252G,G,5,2,1,1,6,B,D,E,W,4,2,3,12,F,D,E,W,1,57,13,13,12,12,13,13,0,57,0,0,2,3,4,4,0,0,1,945,0,0,0,1,9
48,253,262.10771695,253K,K,5,1,1,42,0,R,Y,A,W,5,2,31,0,T,D,D,O,5,,,,,,,,,,,,,,,,,0,1,1080,0,0,0,1,9
48,254,262.10771695,254K,K,5,1,2,31,0,T,D,D,O,3,1,60,12,F,R,L,W,1,,,,,,,,,,,,,,,,,1,1,957,0,0,0,1,9
48,255,262.10771695,255K,K,5,2,1,1,12,F,D,E,W,1,,,,,,,,,61,7,5,5,5,5,6,0,,,,,,,,,0,1,942,0,0,0,1,9
48,256,199.72602399,256B,B,5,1,1,2,3,R,Y,A,W,5,,,,,,,,,130,1,25,33,31,25,1,-31,,,,,,,,,0,1,1055,0,0,0,1,9
48,257,168.04350811,257C,C,5,1,1,2,6,B,D,E,W,2,,,,,,,,,58,0,2,6,9,9,9,9,,,,,,,,,0,1,1012,0,0,0,1,9
48,258,171.35889967,258D,D,5,1,1,2,12,F,Y,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1055,0,0,0,1,9
48,258,171.35889967,258D,D,5,2,1,1,3,R,Y,E,W,1,,,,,,,,,48,2,3,4,3,3,3,38,,,,,,,,,0,1,992,0,0,0,1,9
48,259,754.40660559,259F,F,5,1,1,50,12,R,Z,A,W,2,2,60,12,F,D,L,W,1,44,5,5,5,3,2,0,-64,,,,,,,,,0,1,957,0,0,0,1,9
48,260,3007.0808323,260G,G,5,1,1,2,10,L,B,E,W,2,2,50,8,L,F,E,W,2,,,,,,,,,,,,,,,,,0,1,1042,0,0,0,1,9
48,261,6249.9403172,261H,H,5,2,1,1,12,F,Y,E,W,2,,,,,,,,,60,12,9,4,3,2,2,-17,,,,,,,,,0,1,957,0,0,0,1,9
48,262,168.04350811,262J,J,5,1,2,60,0,F,D,E,W,2,3,31,0,T,D,D,O,3,61,15,10,9,6,4,3,0,,,,,,,,,1,1,1083,0,0,0,1,9
48,263,168.04350811,263J,J,5,1,6,42,12,F,Z,E,W,3,5,42,12,R,D,E,W,1,62,5,12,20,30,30,18,14,,,,,,,,,0,1,1060,0,0,0,1,9
48,264,171.35889967,264K,K,5,2,1,1,6,B,Z,E,W,3,,,,,,,,,62,2,4,6,9,12,15,14,,,,,,,,,0,1,1003,0,0,0,1,9
48,265,467.53438256,265C,C,5,1,1,60,32,F,D,E,W,3,,,,,,,,,64,11,9,9,14,18,23,0,,,,,,,,,0,1,1083,0,0,0,1,9
48,266,467.53438256,266C,C,5,1,1,2,12,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,799,0,0,0,1,9
48,266,467.53438256,266C,C,5,2,1,1,6,B,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1091,0,0,0,2,9
48,267,715.13780794,267D,D,5,1,1,2,6,B,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1016,0,0,0,1,9
48,268,1204.3118081,268C,C,5,1,2,56,5,B,D,E,W,5,1,2,12,R,D,E,W,1,53,8,12,17,24,7,0,-6,,,,,,,,,0,1,957,0,0,0,1,9
48,269,225.80846402,269J,J,5,1,1,2,1,F,D,E,W,2,,,,,,,,,64,12,15,16,22,18,21,0,,,,,,,,,0,1,1127,0,0,0,1,9
48,269,225.80846402,269J,J,5,2,1,1,11,F,D,E,W,3,,,,,,,,,66,36,24,17,9,3,0,0,,,,,,,,,0,1,1049,0,0,0,1,9
48,270,225.80846402,270J,J,5,1,1,2,11,F,D,E,W,2,3,51,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1081,0,0,0,1,9
48,270,225.80846402,270J,J,5,2,1,1,1,R,Y,A,W,2,2,1,3,R,Z,M,W,1,84,0,3,5,8,7,8,39,,,,,,,,,0,1,1071,0,0,0,1,9
48,271,225.80846402,271J,J,5,1,1,2,1,R,Z,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1083,0,0,0,1,9
48,271,225.80846402,271J,J,5,2,1,1,11,F,D,E,W,2,,,,,,,,,58,9,15,19,18,18,19,0,,,,,,,,,0,1,1034,0,0,0,1,9
49,2,195.92112949,2D,D,5,1,2,52,12,F,C,E,N,3,4,31,0,T,D,D,O,5,70,0,24,25,22,8,0,3,,,,,,,,,1,1,1160,0,0,0,1,7
49,3,886.13297087,3E,E,5,1,1,2,2,R,Z,E,W,3,,,,,,,,,110,0,3,5,9,2,0,-40,,,,,,,,,0,1,957,0,0,0,1,7
49,3,886.13297087,3E,E,5,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1050,0,0,0,1,7
49,4,19.427119924,4K,K,5,1,1,2,82,R,F,E,W,3,2,2,3,R,Z,E,W,2,51,0,4,9,15,12,12,67,81,1,5,5,2,2,0,-48,0,1,1049,0,0,0,1,7
49,4,19.427119924,4K,K,5,2,1,1,70,F,Y,E,W,2,2,1,9,L,Z,E,W,2,50,10,14,8,5,2,0,-14,84,2,4,2,3,1,0,-42,1,1,1034,0,0,0,1,7
49,5,192.62126899,5D,D,5,1,1,2,11,F,D,E,W,2,,,,,,,,,54,2,6,10,7,4,2,0,,,,,,,,,0,1,1012,0,0,0,1,7
49,5,192.62126899,5D,D,5,2,1,1,2,R,B,E,W,3,,,,,,,,,99,0,9,3,4,6,1,-55,,,,,,,,,0,1,1330,0,0,0,1,7
49,6,4307.0247691,6H,H,5,1,1,2,12,F,D,E,W,2,,,,,,,,,66,6,3,3,4,3,0,-5,,,,,,,,,0,1,1081,0,0,0,1,7
49,6,4307.0247691,6H,H,5,2,1,1,6,B,D,E,W,3,,,,,,,,,58,7,8,9,9,9,8,0,,,,,,,,,0,1,1004,0,0,0,1,7
49,7,31.723202317,7B,B,5,1,1,2,12,F,D,E,W,4,,,,,,,,,58,42,41,41,38,35,22,0,,,,,,,,,0,1,1031,0,0,0,1,7
49,8,40.266436653,8J,J,5,1,1,64,12,F,Z,E,W,4,,,,,,,,,58,0,6,13,19,32,36,13,,,,,,,,,0,1,1012,0,0,0,1,7
49,10,1085.7358875,10G,G,5,2,1,1,1,R,D,E,S,1,,,,,,,,,57,2,2,2,1,1,1,1,,,,,,,,,0,1,866,0,0,0,1,7
49,11,341.61495879,11E,E,5,1,1,2,11,F,D,E,W,1,2,2,9,L,Z,E,N,2,60,6,4,3,1,0,0,-12,43,0,3,2,1,0,0,69,0,1,1005,0,0,0,1,7
49,11,341.61495879,11E,E,5,2,1,1,2,R,F,E,W,2,2,1,3,R,B,E,W,1,53,1,3,7,9,6,2,61,34,0,2,2,1,0,0,-77,0,1,1014,0,0,0,1,7
49,12,1182.8134492,12G,G,5,2,1,1,1,F,D,E,W,2,,,,,,,,,52,0,1,4,11,3,0,0,,,,,,,,,0,1,1012,0,0,0,1,7
49,13,3359.3925139,13H,H,5,1,3,51,9,L,F,E,W,3,1,63,12,F,R,W,N,3,63,0,0,4,14,1,0,63,,,,,,,,,0,1,1160,0,0,0,1,7
49,14,18.780088453,14K,K,5,1,1,2,12,F,D,E,W,2,,,,,,,,,51,8,14,17,13,12,17,0,,,,,,,,,0,1,1016,0,0,0,1,7
49,15,280.00621353,15E,E,5,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1108,0,0,0,1,7
49,15,280.00621353,15E,E,5,2,1,1,10,L,Y,E,W,2,,,,,,,,,114,0,9,9,7,1,0,6,,,,,,,,,0,1,984,0,0,0,1,7
49,17,129.65020832,17F,F,5,1,1,2,12,F,Z,E,W,1,,,,,,,,,68,0,1,3,5,7,8,17,,,,,,,,,0,1,1127,0,0,0,1,7
49,17,129.65020832,17F,F,5,2,1,1,6,B,Y,E,W,3,2,3,12,F,D,E,W,1,59,13,12,10,5,1,0,-16,52,1,1,2,2,1,1,0,0,1,1034,0,0,0,1,7
49,19,1410.5207061,19F,F,5,1,1,60,0,F,D,E,W,3,,,,,,,,,56,23,18,16,13,12,12,0,,,,,,,,,0,1,1033,0,0,0,1,7
49,20,19.690377375,20J,J,5,1,1,2,1,F,D,E,W,3,,,,,,,,,60,5,9,13,17,20,21,0,,,,,,,,,0,1,957,0,0,0,1,7
49,20,19.690377375,20J,J,5,2,1,1,71,F,D,E,W,2,,,,,,,,,57,15,15,13,10,8,4,0,,,,,,,,,0,1,959,0,0,0,1,7
49,21,74.414394461,21C,C,5,1,3,52,12,F,C,E,N,3,1,63,12,F,R,W,N,3,62,2,27,6,1,,,-2,,,,,,,,,1,1,965,0,0,0,1,7
49,23,16.063853006,23A,A,5,1,1,2,9,L,P,E,W,4,,,,,,,,,100,0,3,23,19,13,0,-48,,,,,,,,,0,1,1108,0,0,0,1,7
49,23,16.063853006,23A,A,5,2,1,1,12,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1140,0,0,0,1,7
49,24,20.389937719,24J,J,5,1,1,2,10,L,Y,E,W,4,2,2,12,L,B,E,S,1,119,0,4,19,12,1,0,27,,,,,,,,,0,1,957,0,0,0,1,7
49,24,20.389937719,24J,J,5,2,1,1,1,F,D,E,W,1,2,1,6,R,P,M,S,1,58,1,2,5,6,6,7,11,,,,,,,,,0,1,1004,0,0,0,1,7
49,25,31.874387852,25K,K,5,1,1,54,12,F,L,E,S,9,,,,,,,,,68,9,2,2,2,2,0,-36,,,,,,,,,0,1,1081,0,0,0,1,7
49,27,57.262285204,27D,D,5,1,1,54,12,F,L,E,E,1,,,,,,,,,71,9,8,6,6,5,4,-32,,,,,,,,,0,1,1140,0,0,0,1,7
49,28,1130.4426593,28G,G,5,1,1,2,10,L,F,E,W,2,,,,,,,,,49,0,1,3,10,12,5,72,,,,,,,,,0,1,972,0,0,0,1,7
49,28,1130.4426593,28G,G,5,2,1,1,1,F,R,E,W,1,,,,,,,,,73,0,0,5,6,6,7,25,,,,,,,,,0,0,1200,0,0,0,1,7
49,29,14.466063409,29B,B,5,1,4,51,12,F,C,E,N,3,3,56,U,9,9,9,9,U,65,1,27,30,28,15,0,6,,,,,,,,,1,1,1110,0,0,0,1,7
49,30,18.361854521,30J,J,5,2,1,1,6,B,D,E,W,6,2,3,12,F,Z,E,W,1,45,10,24,32,29,23,19,6,55,0,1,4,7,3,3,0,0,1,992,0,0,0,1,7
49,31,405.43719192,31E,E,5,1,1,2,12,F,Z,E,W,1,,,,,,,,,54,0,0,1,2,3,3,16,,,,,,,,,0,1,942,0,0,0,1,7
49,31,405.43719192,31E,E,5,2,1,1,U,9,9,9,9,U,2,54,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1010,0,0,0,1,7
49,32,1589.9967152,32H,H,5,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1175,0,0,0,1,7
49,33,851.9214043,33F,F,5,1,1,2,12,F,D,E,W,1,,,,,,,,,60,6,6,5,3,1,0,0,,,,,,,,,0,1,972,0,0,0,1,7
49,34,11.89252584,34J,J,5,1,1,71,11,F,L,A,E,6,2,50,12,F,R,E,N,1,24,4,3,1,0,0,0,-22,32,0,1,3,4,1,0,17,0,1,964,0,0,0,1,7
49,35,19.522359602,35B,B,5,1,1,31,0,T,D,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,940,0,0,0,1,7
49,36,1775.1044479,36F,F,5,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1160,0,0,0,1,7
49,36,1775.1044479,36F,F,5,2,1,1,46,B,D,E,W,3,2,3,12,F,D,E,W,1,57,7,9,12,15,15,16,11,57,2,2,2,2,2,3,0,0,1,913,0,0,0,1,7
49,36,1775.1044479,36F,F,5,3,2,2,6,B,D,E,W,1,,,,,,,,,59,2,1,1,0,0,0,-6,,,,,,,,,0,0,1060,0,0,0,1,7
49,37,29.018083854,37B,B,5,1,1,2,11,L,Y,E,W,3,,,,,,,,,128,0,7,17,10,3,0,14,,,,,,,,,0,1,1160,0,0,0,1,7
49,37,29.018083854,37B,B,5,2,1,1,1,F,D,E,W,3,,,,,,,,,56,19,16,12,8,5,3,0,,,,,,,,,0,1,984,0,0,0,1,7
49,38,46.416420168,38K,K,5,1,1,51,11,L,Y,A,W,5,,,,,,,,,146,0,14,19,7,1,0,30,,,,,,,,,0,1,1061,0,0,0,1,7
49,39,1493.3664721,39E,E,5,1,1,2,71,F,D,E,W,1,,,,,,,,,63,4,8,8,7,7,8,12,,,,,,,,,0,1,1050,0,0,0,1,7
49,39,1493.3664721,39E,E,5,3,2,2,11,F,L,E,E,1,3,4,6,B,Z,E,W,1,60,10,7,5,3,2,1,-20,60,0,0,0,1,1,1,18,0,1,999,0,0,0,1,7
49,39,1493.3664721,39E,E,5,4,3,3,12,F,Z,L,N,1,,,,,,,,,60,0,1,1,2,1,0,3,,,,,,,,,0,0,934,0,0,0,2,7
49,40,25.980002482,40J,J,5,1,2,56,6,B,Y,E,W,1,3,64,9,L,Z,A,W,2,,,,,,,,,61,0,6,6,8,2,0,11,1,1,892,0,0,0,1,7
49,41,798.33128599,41E,E,5,1,1,2,11,F,D,E,W,2,,,,,,,,,56,3,3,3,4,6,10,5,,,,,,,,,0,1,957,0,0,0,1,7
49,41,798.33128599,41E,E,5,2,1,1,1,R,P,E,W,3,2,63,9,L,B,W,N,1,77,0,8,10,12,11,0,-11,,,,,,,,,0,1,1108,0,0,0,1,7
49,42,17.502201297,42K,K,5,1,3,45,86,B,Z,E,W,6,4,45,0,T,Y,D,W,2,65,35,42,48,49,39,21,-4,,,,,,,,,1,1,1156,0,0,0,1,7
49,43,32.683898594,43B,B,5,1,3,64,12,F,D,E,W,6,1,63,12,F,L,W,N,3,17,25,42,63,63,51,39,8,,,,,,,,,1,1,1081,0,0,0,1,7
49,44,52.280142876,44K,K,5,1,1,52,12,F,Y,E,W,6,,,,,,,,,62,66,63,42,30,19,9,-14,,,,,,,,,0,1,1108,0,0,0,1,7
49,45,27.996712023,45A,A,5,1,2,31,0,T,D,D,O,5,1,50,1,F,R,E,N,1,,,,,,,,,,,,,,,,,0,1,940,0,0,0,1,7
49,46,27.996712023,46B,B,5,1,1,2,12,F,D,E,W,4,,,,,,,,,60,30,27,27,19,13,7,0,,,,,,,,,0,1,1229,0,0,0,1,7
49,46,27.996712023,46B,B,5,2,1,1,12,F,D,E,W,5,,,,,,,,,58,40,34,29,29,16,12,0,,,,,,,,,0,1,1128,0,0,0,1,7
49,47,16.382399666,47B,B,5,2,2,54,11,F,L,E,W,2,1,1,5,B,R,M,E,1,56,14,8,7,5,3,1,-15,,,,,,,,,0,1,984,0,2,3,1,7
49,48,1489.5981381,48F,F,5,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1159,0,0,0,1,7
49,49,1200.8735607,49F,F,5,2,1,1,3,R,Z,E,W,4,,,,,,,,,51,25,16,9,3,0,0,-63,,,,,,,,,0,1,1081,0,0,0,1,7
49,50,21.125577536,50K,K,5,1,3,31,0,T,D,D,O,4,1,64,8,L,F,E,E,1,,,,,,,,,,,,,,,,,0,1,940,0,0,0,1,7
49,51,88.38449897,51D,D,5,1,1,2,10,L,Z,E,W,2,2,2,U,9,9,9,9,U,75,0,4,7,6,3,0,-62,,,,,,,,,0,0,1081,0,0,0,1,7
49,51,88.38449897,51D,D,5,2,1,1,11,F,D,E,W,2,2,1,9,L,P,M,N,1,61,17,11,7,3,0,0,-8,,,,,,,,,0,1,1024,0,0,0,1,7
49,52,628.02193107,52F,F,5,1,3,31,0,T,D,D,O,5,1,2,4,R,F,E,W,2,,,,,,,,,,,,,,,,,1,1,900,0,0,0,1,7
49,52,628.02193107,52F,F,5,2,1,1,12,F,Y,E,W,2,2,1,9,L,B,M,N,1,60,12,0,1,1,0,0,-20,67,3,1,4,4,4,3,-42,0,1,1139,0,0,0,1,7
49,53,347.14867843,53E,E,5,2,1,1,10,L,Y,E,W,3,,,,,,,,,106,0,0,3,9,7,0,54,,,,,,,,,0,1,1159,0,0,0,1,7
49,54,1361.4075605,54H,H,5,1,1,71,12,F,D,E,W,1,,,,,,,,,64,5,5,4,3,1,0,-8,,,,,,,,,0,1,1049,0,0,0,1,7
49,55,92.213605648,55C,C,5,1,1,52,12,F,L,E,W,3,,,,,,,,,62,29,16,12,6,1,0,-22,,,,,,,,,0,1,1060,0,0,0,1,7
49,56,3897.5897642,56H,H,5,1,1,2,6,B,R,E,E,1,,,,,,,,,68,1,2,3,4,5,9,27,,,,,,,,,0,0,1159,0,0,0,1,7
49,56,3897.5897642,56H,H,5,2,1,1,12,F,L,E,S,5,,,,,,,,,59,1,0,0,0,0,0,-27,,,,,,,,,0,1,1040,0,0,0,1,7
49,57,218.24371525,57D,D,5,2,1,3,6,B,D,E,W,2,2,1,0,F,D,E,W,3,58,8,19,18,17,17,15,0,58,7,11,16,15,9,0,-2,0,1,1076,0,0,0,1,7
49,57,218.24371525,57D,D,5,3,1,2,12,F,D,E,W,2,,,,,,,,,63,6,8,8,9,10,15,2,,,,,,,,,0,1,1160,0,0,0,1,7
49,58,21.64786274,58J,J,5,2,3,52,U,9,9,9,9,U,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1071,0,0,0,1,7
49,59,765.49788283,59E,E,5,1,1,31,0,T,D,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,984,0,0,0,1,7
49,60,16.782378785,60K,K,5,1,3,31,0,T,D,D,O,3,1,63,3,R,F,W,N,9,,,,,,,,,,,,,,,,,0,1,935,0,0,0,1,7
49,61,201.67970958,61D,D,5,1,1,71,12,F,L,A,W,3,,,,,,,,,74,24,9,5,1,0,0,-23,,,,,,,,,0,1,1315,0,0,0,1,7
49,62,25.209963698,62K,K,5,1,1,2,1,F,Z,E,W,2,,,,,,,,,60,4,7,10,16,16,21,9,,,,,,,,,0,1,990,0,0,0,1,7
49,63,1093.0940852,63E,E,5,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,U,1079,0,0,0,2,7
49,63,1093.0940852,63E,E,5,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1034,0,0,0,1,7
49,64,19.016488971,64J,J,5,1,1,2,12,F,D,E,W,2,,,,,,,,,59,10,3,6,6,3,0,-2,,,,,,,,,0,1,1043,0,0,0,1,7
49,64,19.016488971,64J,J,5,2,1,1,6,B,D,E,W,4,,,,,,,,,59,10,15,18,19,20,22,0,,,,,,,,,0,1,1034,0,0,0,1,7
49,65,66.952417464,65C,C,5,1,1,2,11,L,Y,E,W,3,3,2,9,L,B,L,W,1,75,0,6,16,13,9,3,57,27,0,2,4,3,1,0,-100,1,1,1160,0,0,0,1,7
49,66,2829.8758644,66H,H,5,1,1,2,10,F,R,E,S,1,,,,,,,,,59,0,0,1,2,2,3,21,,,,,,,,,0,0,965,0,0,0,1,7
49,66,2829.8758644,66H,H,5,2,1,1,1,R,P,E,W,1,,,,,,,,,55,0,3,4,1,1,0,-25,,,,,,,,,0,0,1160,0,0,0,1,7
49,67,1311.2141636,67F,F,5,1,1,2,1,F,Z,E,W,2,,,,,,,,,50,0,2,4,6,8,10,15,,,,,,,,,0,1,1024,0,0,0,1,7
49,67,1311.2141636,67F,F,5,2,1,1,10,L,F,E,W,3,,,,,,,,,58,0,1,2,7,10,4,77,,,,,,,,,0,1,1160,0,0,0,1,7
49,68,18.304092658,68J,J,5,1,1,2,12,F,D,E,W,3,,,,,,,,,57,12,15,18,20,19,26,3,,,,,,,,,0,1,1013,0,0,0,1,7
49,68,18.304092658,68J,J,5,2,1,1,12,F,Z,E,W,3,2,3,U,9,9,9,9,U,55,14,20,25,19,13,8,-9,,,,,,,,,0,1,999,0,0,0,1,7
49,68,18.304092658,68J,J,5,3,2,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1010,0,0,0,1,7
49,69,12.940629425,69K,K,5,1,3,64,12,F,Z,E,W,2,2,64,12,F,R,E,E,6,74,0,1,11,17,14,16,9,,,,,,,,,1,1,1310,0,0,0,1,7
49,70,110.82195855,70E,E,5,1,1,64,12,F,Z,E,W,2,,,,,,,,,58,0,4,14,17,9,4,6,,,,,,,,,0,1,1045,0,0,0,1,7
49,71,138.10965453,71F,F,5,1,1,2,12,F,L,E,E,3,,,,,,,,,62,25,10,8,6,3,2,-24,,,,,,,,,0,1,1100,0,0,0,1,7
49,71,138.10965453,71F,F,5,2,1,1,12,F,L,E,W,2,,,,,,,,,60,18,14,9,5,0,0,-22,,,,,,,,,0,1,1004,0,0,0,1,7
49,72,138.10965453,72F,F,5,2,1,1,10,L,D,E,W,2,2,63,3,R,B,W,N,1,76,2,4,4,4,2,0,-3,,,,,,,,,1,1,1119,0,0,0,2,7
49,73,383.71183599,73G,G,5,1,1,2,12,F,Y,E,W,2,,,,,,,,,49,7,7,6,5,3,0,-18,,,,,,,,,0,1,942,0,0,0,1,7
49,73,383.71183599,73G,G,5,2,1,1,6,B,Z,L,W,1,,,,,,,,,33,0,1,1,2,2,2,24,,,,,,,,,0,0,1081,0,0,0,1,7
49,74,434.60874728,74H,H,5,1,1,2,2,R,Y,A,W,3,2,2,3,R,Z,E,W,1,90,0,2,3,10,2,5,43,35,2,1,1,1,0,0,-69,0,1,921,0,0,0,1,7
49,74,434.60874728,74H,H,5,2,1,1,11,F,Y,E,W,1,2,1,9,L,P,E,W,2,74,5,7,4,4,4,0,21,62,0,6,4,3,0,0,7,0,1,1240,0,0,0,1,7
49,74,434.60874728,74H,H,5,3,3,2,11,F,D,E,W,1,,,,,,,,,57,5,6,8,7,6,5,2,,,,,,,,,0,0,799,0,0,0,1,7
49,75,10.112592387,75B,B,5,1,1,2,12,F,D,E,W,4,3,3,11,L,B,E,W,2,73,0,7,16,23,36,44,10,40,0,6,5,3,0,0,-30,1,1,1315,0,0,0,1,7
49,75,10.112592387,75B,B,5,2,1,1,12,F,R,E,E,9,2,1,U,9,9,9,9,U,63,2,3,5,7,10,18,22,,,,,,,,,0,1,1049,0,0,0,1,7
49,75,10.112592387,75B,B,5,3,3,1,12,F,Y,E,W,1,,,,,,,,,70,2,1,0,0,1,0,-22,,,,,,,,,0,0,1160,0,0,0,1,7
49,76,142.84374951,76E,E,5,2,1,1,3,R,F,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1315,0,0,0,1,7
49,77,178.01617256,77F,F,5,1,1,2,12,F,D,E,W,1,,,,,,,,,67,6,5,5,4,1,0,0,,,,,,,,,0,0,1081,0,0,0,1,7
49,77,178.01617256,77F,F,5,2,1,1,6,B,D,E,W,6,2,3,12,F,D,E,W,1,60,21,30,33,35,36,35,1,59,3,1,0,0,1,1,-7,0,1,1024,0,0,0,1,7
49,77,178.01617256,77F,F,5,3,2,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,U,1043,0,0,0,1,7
49,78,178.01617256,78F,F,5,1,3,51,2,R,P,A,W,3,1,3,12,F,R,E,W,1,53,7,12,7,6,3,0,-14,55,0,0,0,1,2,3,20,0,1,913,0,0,0,1,7
49,79,494.58463014,79G,G,5,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,U,1555,0,0,0,1,7
49,80,560.18810568,80H,H,5,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1315,0,0,0,1,7
49,80,560.18810568,80H,H,5,2,1,1,6,B,D,E,W,2,,,,,,,,,58,8,7,8,6,4,3,-6,,,,,,,,,0,1,973,0,0,0,1,7
49,81,10.112592387,81B,B,5,1,1,51,12,F,Y,E,N,4,,,,,,,,,20,32,39,50,49,42,5,-10,,,,,,,,,0,1,1160,0,0,0,1,7
49,82,12.940629425,82K,K,5,1,1,54,12,F,L,E,E,2,3,31,0,T,D,D,O,2,52,13,8,5,2,0,0,-22,,,,,,,,,1,1,898,0,0,0,1,7
49,83,12.940629425,83K,K,5,1,4,42,12,F,Z,E,W,3,3,68,12,F,L,L,E,1,63,0,9,16,21,14,4,4,,,,,,,,,1,1,996,0,0,0,1,7
49,83,12.940629425,83K,K,5,2,1,1,7,B,R,L,E,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1315,0,0,0,1,7
49,84,12.940629425,84K,K,5,1,1,2,12,F,D,E,W,4,,,,,,,,,55,44,30,20,13,7,1,-5,,,,,,,,,0,1,984,0,0,0,1,7
49,84,12.940629425,84K,K,5,2,1,1,12,F,L,E,W,4,,,,,,,,,63,32,18,12,6,1,0,-23,,,,,,,,,0,1,1049,0,0,0,1,7
49,85,73.438071985,85D,D,5,1,2,52,12,F,Y,E,N,3,3,52,0,T,F,L,W,6,69,0,28,27,16,5,0,-2,,,,,,,,,0,1,1160,0,0,0,1,7
49,86,1449.7767438,86G,G,5,1,1,64,12,F,R,E,E,9,2,64,U,9,9,9,9,U,72,0,12,14,14,18,31,30,,,,,,,,,0,1,1143,0,0,0,1,7
49,87,10.268775685,87J,J,5,1,3,42,10,L,P,A,W,3,2,68,10,L,F,E,W,1,84,0,2,5,20,10,0,-21,46,0,1,1,1,0,0,49,1,1,1012,0,0,0,1,7
49,88,10.268775685,88J,J,5,1,3,52,11,L,Y,A,W,6,1,63,9,L,F,W,N,1,49,0,10,20,30,25,0,31,,,,,,,,,0,1,972,0,0,0,1,7
49,89,12.940629425,89K,K,5,1,2,58,12,F,D,E,W,4,1,63,12,F,R,W,N,3,56,31,32,34,34,35,35,0,,,,,,,,,0,1,907,0,0,0,1,7
49,90,260.69968058,90E,E,5,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1010,0,0,0,1,7
49,90,260.69968058,90E,E,5,2,1,1,2,R,Y,E,W,1,2,3,6,R,P,E,S,1,85,0,2,3,3,3,0,44,16,0,1,0,0,,,-39,0,1,967,0,0,0,1,7
49,91,324.89177498,91F,F,5,1,1,2,81,F,D,E,W,1,,,,,,,,,60,9,7,8,8,7,8,0,,,,,,,,,0,1,1005,0,0,0,1,7
49,91,324.89177498,91F,F,5,2,1,1,10,L,Y,E,W,3,,,,,,,,,101,0,4,12,11,2,0,1,,,,,,,,,0,1,1110,0,0,0,1,7
49,92,1022.3818733,92H,H,5,1,1,31,0,L,D,A,O,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,994,0,0,0,1,7
49,93,10.268775685,93J,J,5,1,1,2,12,F,L,A,E,6,,,,,,,,,61,4,0,0,0,0,0,-26,,,,,,,,,0,1,1250,0,0,0,2,7
49,93,10.268775685,93J,J,5,2,1,1,6,B,R,E,E,2,2,3,12,F,R,E,E,2,78,2,1,1,2,2,17,22,50,0,0,1,1,2,5,27,0,1,1090,0,0,0,1,7
49,93,10.268775685,93J,J,5,3,2,2,6,B,L,A,E,3,,,,,,,,,36,6,1,1,0,0,0,-26,,,,,,,,,0,0,1013,0,0,0,1,7
49,94,19.291606586,94C,C,5,1,3,31,0,T,D,D,O,6,1,62,11,F,L,E,W,2,,,,,,,,,,,,,,,,,0,1,1175,0,0,0,1,7
