ACCSEQ,CASEID,CASENO,CLASS2,CLASS1,GADEV1,GADEV2,OBJCONT,RATWGT,PSU,STRATIF,VEHNUM,VERSION
2,107E,107,0,4,L,0,51,12.459752768,3,E,1,9
3,107E,107,0,4,L,0,58,12.459752768,3,E,1,9
1,"  1F",1,3,1,F,R,2,112.47392488,4,F,1,9
2,"  1F",1,3,1,L,R,2,112.47392488,4,F,1,9
1,"  2G",2,3,16,F,R,2,182.15923486,4,G,1,9
1,"  3E",3,1,1,L,F,2,176.31359764,4,E,1,9
1,"  4E",4,20,68,L,F,2,176.31359764,4,E,1,9
1,"  5G",5,21,4,F,L,2,629.5658201,4,G,1,9
1,"  6B",6,3,21,F,F,2,15.458336109,4,B,1,9
2,"  6B",6,0,21,R,N,31,15.458336109,4,B,1,9
3,"  6B",6,0,3,R,0,57,15.458336109,4,B,2,9
1,"  7J",7,1,1,F,R,2,11.274894372,4,J,1,9
2,"  7J",7,0,1,L,0,51,11.274894372,4,J,1,9
3,"  7J",7,0,1,B,0,53,11.274894372,4,J,1,9
1,"  8E",8,2,1,F,B,2,211.43698653,4,E,1,9
1,"  9G",9,1,4,F,B,2,754.98147395,4,G,1,9
1," 10D",10,0,14,L,0,63,28.160644432,4,D,1,9
2," 10D",10,0,14,F,0,42,28.160644432,4,D,1,9
1," 11E",11,14,2,F,F,2,153.37341142,4,E,1,9
2," 11E",11,0,14,R,N,31,153.37341142,4,E,2,9
1," 12E",12,30,2,R,F,2,74.613202509,4,E,1,9
2," 12E",12,0,2,L,0,70,74.613202509,4,E,1,9
1," 13G",13,0,2,U,0,63,266.42257125,4,G,1,9
1," 14D",14,2,2,F,B,3,27.404504052,4,D,1,9
2," 14D",14,2,1,F,F,3,27.404504052,4,D,2,9
1," 15F",15,4,3,F,R,2,244.8001022,4,F,1,9
1," 16F",16,1,2,F,R,2,244.8001022,4,F,1,9
1," 17H",17,15,3,R,F,2,794.88053194,4,H,1,9
1," 18J",18,2,1,F,F,2,11.274894372,4,J,1,9
1," 19E",19,20,3,R,F,2,116.82563189,4,E,1,9
1," 20G",20,3,2,R,F,2,417.15117684,4,G,1,9
1," 21H",21,0,2,F,0,42,836.34294143,4,H,1,9
1," 22K",22,0,68,N,N,34,12.591226423,4,K,1,9
2," 22K",22,2,68,R,F,2,12.591226423,4,K,1,9
3," 22K",22,0,2,R,0,57,12.591226423,4,K,2,9
1," 23K",23,0,3,F,0,63,12.591226423,4,K,1,9
2," 23K",23,0,3,F,0,63,12.591226423,4,K,1,9
3," 23K",23,0,3,U,0,63,12.591226423,4,K,1,9
1," 24D",24,0,2,F,0,63,42.475187392,4,D,1,9
2," 24D",24,0,2,F,0,51,42.475187392,4,D,1,9
1," 25F",25,4,2,B,F,2,379.4241339,4,F,1,9
1," 26E",26,2,68,R,B,2,58.988423358,4,E,1,9
1," 27E",27,0,1,F,0,42,58.988423358,4,E,1,9
1," 28G",28,31,4,F,R,2,210.63091914,4,G,1,9
1," 29G",29,0,14,R,0,52,210.63091914,4,G,1,9
1," 30H",30,31,1,B,F,2,422.29218627,4,H,1,9
1," 31J",31,0,1,F,0,51,29.314725368,4,J,1,9
2," 31J",31,0,1,F,0,51,29.314725368,4,J,1,9
3," 31J",31,0,1,F,0,42,29.314725368,4,J,1,9
1," 32B",32,0,2,L,0,51,15.458336109,4,B,1,9
2," 32B",32,0,2,F,0,42,15.458336109,4,B,1,9
1," 33K",33,30,3,L,F,2,20.52369907,4,K,1,9
2," 33K",33,0,3,R,0,52,20.52369907,4,K,1,9
1," 34K",34,0,2,F,0,52,20.52369907,4,K,1,9
1," 35J",35,2,2,F,R,2,29.314725368,4,J,1,9
2," 35J",35,3,2,F,L,3,29.314725368,4,J,2,9
1," 36C",36,2,14,B,F,2,67.175468437,4,C,1,9
1," 37K",37,14,9,L,F,3,29.763280922,4,K,1,9
2," 37K",37,14,3,F,F,3,29.763280922,4,K,2,9
3," 37K",37,0,14,R,N,31,29.763280922,4,K,3,9
1," 38K",38,0,3,F,0,52,29.763280922,4,K,1,9
1," 39D",39,2,1,F,L,2,14.432330271,4,D,1,9
2," 39D",39,0,2,L,0,63,14.432330271,4,D,2,9
1," 40E",40,0,14,F,0,42,58.474984469,4,E,1,9
1," 41F",41,3,21,B,F,2,128.92172465,4,F,1,9
1," 42H",42,3,21,R,F,3,418.61652894,4,H,2,9
2," 42H",42,21,1,R,F,2,418.61652894,4,H,1,9
1," 43K",43,0,3,N,N,36,12.591226423,4,K,1,9
2," 43K",43,0,3,F,0,43,12.591226423,4,K,1,9
3," 43K",43,0,3,F,0,43,12.591226423,4,K,1,9
4," 43K",43,0,3,F,0,59,12.591226423,4,K,1,9
1," 44C",44,1,20,F,F,2,11.840953951,4,C,1,9
2," 44C",44,0,20,L,0,52,11.840953951,4,C,1,9
3," 44C",44,0,20,F,0,42,11.840953951,4,C,1,9
1," 45E",45,0,1,F,0,63,94.898426953,4,E,2,9
2," 45E",45,1,1,L,F,2,94.898426953,4,E,1,9
3," 45E",45,0,1,R,0,63,94.898426953,4,E,1,9
4," 45E",45,0,1,F,0,41,94.898426953,4,E,2,9
1," 46G",46,3,4,B,F,2,338.85535087,4,G,1,9
1," 47B",47,0,15,L,0,42,15.458336109,4,B,1,9
2," 47B",47,0,15,L,N,31,15.458336109,4,B,1,9
1," 48J",48,0,2,F,0,63,11.274894372,4,J,1,9
2," 48J",48,0,2,F,0,63,11.274894372,4,J,1,9
3," 48J",48,0,2,F,0,52,11.274894372,4,J,1,9
1," 49F",49,2,2,B,F,2,101.97635856,4,F,1,9
1," 50H",50,0,3,T,N,31,331.1233182,4,H,1,9
2," 50H",50,0,3,U,0,42,331.1233182,4,H,1,9
1," 51E",51,2,31,B,F,2,78.77117983,4,E,1,9
1," 52F",52,1,20,F,L,2,173.66941519,4,F,1,9
1," 53G",53,4,30,F,F,2,281.26952824,4,G,1,9
1," 54H",54,30,3,F,L,2,563.91494893,4,H,1,9
1," 55J",55,0,14,F,0,52,11.274894372,4,J,1,9
2," 55J",55,0,14,F,0,57,11.274894372,4,J,1,9
1," 56E",56,0,4,U,0,63,69.409331159,4,E,1,9
2," 56E",56,0,4,F,0,51,69.409331159,4,E,1,9
3," 56E",56,0,4,U,0,51,69.409331159,4,E,1,9
4," 56E",56,0,4,F,0,68,69.409331159,4,E,1,9
5," 56E",56,0,4,U,0,51,69.409331159,4,E,1,9
6," 56E",56,0,4,F,0,51,69.409331159,4,E,1,9
7," 56E",56,0,4,F,0,59,69.409331159,4,E,1,9
8," 56E",56,0,4,R,0,63,69.409331159,4,E,1,9
9," 56E",56,0,4,U,0,63,69.409331159,4,E,1,9
10," 56E",56,0,4,U,0,68,69.409331159,4,E,1,9
11," 56E",56,0,4,U,0,51,69.409331159,4,E,1,9
12," 56E",56,0,4,F,0,68,69.409331159,4,E,1,9
13," 56E",56,0,4,F,0,68,69.409331159,4,E,1,9
14," 56E",56,0,4,R,0,51,69.409331159,4,E,1,9
15," 56E",56,0,4,F,0,68,69.409331159,4,E,1,9
16," 56E",56,0,4,L,0,51,69.409331159,4,E,1,9
17," 56E",56,0,4,U,0,51,69.409331159,4,E,1,9
18," 56E",56,0,4,F,0,42,69.409331159,4,E,1,9
19," 56E",56,0,4,L,0,68,69.409331159,4,E,1,9
1," 57F",57,0,3,F,0,51,153.02903901,4,F,1,9
2," 57F",57,0,3,L,0,42,153.02903901,4,F,1,9
1," 58G",58,20,14,F,L,2,247.84102349,4,G,1,9
1," 59E",59,2,3,R,F,2,153.37341142,4,E,1,9
1," 60E",60,1,2,B,F,4,109.82618722,4,E,3,9
2," 60E",60,31,1,B,F,5,109.82618722,4,E,4,9
3," 60E",60,1,2,B,F,4,109.82618722,4,E,3,9
4," 60E",60,2,2,B,F,3,109.82618722,4,E,2,9
5," 60E",60,2,20,B,F,2,109.82618722,4,E,1,9
1," 61F",61,2,3,F,R,2,242.13741305,4,F,1,9
2," 61F",61,0,2,L,0,51,242.13741305,4,F,2,9
1," 62H",62,0,1,U,0,63,786.23462146,4,H,1,9
1," 63C",63,2,3,B,F,2,11.840953951,4,C,1,9
1," 64D",64,1,5,B,F,2,23.839068613,4,D,1,9
2," 64D",64,30,5,F,F,3,23.839068613,4,D,1,9
1," 65F",65,1,1,F,L,2,212.95063111,4,F,1,9
2," 65F",65,0,1,F,0,52,212.95063111,4,F,2,9
1," 66G",66,1,4,F,R,2,344.88815134,4,G,1,9
2," 66G",66,0,1,L,0,50,344.88815134,4,G,2,9
1," 67K",67,0,3,F,0,50,12.591226423,4,K,1,9
2," 67K",67,0,3,F,0,51,12.591226423,4,K,1,9
1," 68C",68,1,2,B,F,2,19.10024812,4,C,1,9
1," 69C",69,4,14,F,R,2,19.10024812,4,C,1,9
1," 70E",70,2,1,F,F,2,221.21024456,4,E,1,9
1," 71J",71,2,4,F,L,2,11.274894372,4,J,1,9
1," 72D",72,0,2,F,0,42,118.57526734,4,D,1,9
1," 73K",73,1,2,L,F,2,18.37941321,4,K,1,9
1," 74J",74,1,4,L,F,2,11.274894372,4,J,1,9
1," 75D",75,0,1,F,0,41,26.38074729,4,D,1,9
2," 75D",75,0,1,R,0,51,26.38074729,4,D,1,9
1," 76F",76,3,3,B,F,2,235.6550449,4,F,1,9
1," 77F",77,15,1,L,F,2,235.6550449,4,F,1,9
1," 78F",78,1,3,F,R,3,108.95457949,4,F,1,9
2," 78F",78,1,15,F,R,3,108.95457949,4,F,2,9
3," 78F",78,0,1,L,0,54,108.95457949,4,F,3,9
4," 78F",78,0,1,R,N,31,108.95457949,4,F,3,9
1," 79F",79,2,1,F,B,2,108.95457949,4,F,1,9
1," 80G",80,14,1,B,F,2,176.45941364,4,G,1,9
1," 81H",81,14,60,B,F,2,353.78201775,4,H,1,9
1," 82B",82,0,3,F,0,51,15.458336109,4,B,1,9
2," 82B",82,0,3,F,0,41,15.458336109,4,B,1,9
3," 82B",82,0,3,F,0,41,15.458336109,4,B,1,9
4," 82B",82,0,3,F,0,41,15.458336109,4,B,1,9
5," 82B",82,0,3,F,0,41,15.458336109,4,B,1,9
6," 82B",82,0,3,F,0,41,15.458336109,4,B,1,9
7," 82B",82,0,3,F,0,41,15.458336109,4,B,1,9
1," 83K",83,2,4,F,L,2,26.189750961,4,K,1,9
2," 83K",83,0,2,T,N,31,26.189750961,4,K,2,9
1," 84D",84,3,3,9,9,2,68.793205042,4,D,1,9
1," 85F",85,30,21,F,L,2,614.51882484,4,F,1,9
2," 85F",85,0,30,T,N,31,614.51882484,4,F,2,9
1," 86E",86,1,3,F,L,2,48.781396184,4,E,1,9
2," 86E",86,1,3,B,L,2,48.781396184,4,E,1,9
1," 87E",87,5,1,F,F,2,48.781396184,4,E,1,9
1," 88G",88,2,5,F,R,2,203.21527545,4,G,1,9
1," 89H",89,0,1,R,0,51,325.93969889,4,H,1,9
1," 90A",90,3,3,F,L,2,15.458336109,4,A,1,9
2," 90A",90,0,3,R,0,51,15.458336109,4,A,2,9
1," 91J",91,3,30,L,F,2,11.274894372,4,J,1,9
2," 91J",91,0,30,T,N,31,11.274894372,4,J,1,9
1," 92E",92,28,2,F,L,2,202.17831671,4,E,1,9
1," 93F",93,0,1,F,0,41,416.03258235,4,F,1,9
2," 93F",93,0,1,T,N,31,416.03258235,4,F,1,9
1," 94A",94,0,14,F,0,50,15.458336109,4,A,1,9
2," 94A",94,0,14,F,0,42,15.458336109,4,A,1,9
1," 95B",95,2,14,F,F,2,15.458336109,4,B,1,9
1," 96G",96,1,3,B,F,2,3373.8632478,4,G,1,9
1," 97K",97,1,2,R,F,2,14.45892501,4,K,1,9
1," 98C",98,0,2,F,0,42,11.840953951,4,C,1,9
2," 98C",98,0,2,R,0,42,11.840953951,4,C,1,9
1," 99E",99,2,2,L,F,2,78.363688649,4,E,1,9
2," 99E",99,0,2,F,0,70,78.363688649,4,E,1,9
3," 99E",99,0,2,R,0,70,78.363688649,4,E,2,9
1,100F,100,2,1,F,L,2,161.2529389,4,F,1,9
1,101H,101,0,15,R,0,42,523.59790987,4,H,1,9
1,102C,102,0,14,F,0,57,11.840953951,4,C,1,9
2,102C,102,0,14,F,0,51,11.840953951,4,C,1,9
3,102C,102,0,14,F,0,57,11.840953951,4,C,1,9
4,102C,102,0,14,L,0,41,11.840953951,4,C,1,9
5,102C,102,0,14,F,0,61,11.840953951,4,C,1,9
1,103C,103,20,1,F,R,3,11.840953951,4,C,1,9
2,103C,103,2,1,R,F,2,11.840953951,4,C,1,9
3,103C,103,0,2,F,0,41,11.840953951,4,C,2,9
1,104C,104,2,2,R,F,2,11.840953951,4,C,1,9
1,105E,105,14,31,F,F,2,365.14344363,4,E,1,9
1,106E,106,2,14,F,F,2,145.75646089,4,E,1,9
2,106E,106,0,14,R,0,52,145.75646089,4,E,1,9
1,107E,107,0,3,F,0,56,145.75646089,4,E,1,9
1,108F,108,31,1,F,L,2,299.93046635,4,F,1,9
1,109H,109,3,2,F,F,2,973.89211236,4,H,1,9
1,110K,110,20,2,F,L,2,12.591226423,4,K,1,9
2,110K,110,0,20,T,N,31,12.591226423,4,K,2,9
1,111K,111,3,68,L,F,2,12.591226423,4,K,1,9
1,112K,112,20,14,F,R,2,12.591226423,4,K,1,9
2,112K,112,20,14,L,R,2,12.591226423,4,K,1,9
3,112K,112,0,14,F,0,70,12.591226423,4,K,1,9
1,113F,113,3,20,F,R,2,575.67299186,4,F,1,9
1,114B,114,31,68,9,F,2,15.458336109,4,B,1,9
1,115B,115,0,2,T,N,31,15.458336109,4,B,1,9
1,116K,116,0,5,F,0,51,12.591226423,4,K,1,9
2,116K,116,0,5,F,0,42,12.591226423,4,K,1,9
3,116K,116,0,5,F,0,42,12.591226423,4,K,1,9
1,117F,117,1,20,B,F,3,1383.5502157,4,F,2,9
2,117F,117,20,3,B,F,2,1383.5502157,4,F,1,9
1,118B,118,3,4,R,F,2,15.458336109,4,B,1,9
1,119K,119,0,2,R,0,52,12.591226423,4,K,1,9
1,120E,120,1,2,F,L,2,198.65195072,4,E,1,9
2,120E,120,0,1,L,0,51,198.65195072,4,E,2,9
1,121F,121,4,30,F,L,2,408.7762001,4,F,1,9
1,122K,122,0,1,F,0,51,14.626808029,4,K,1,9
1,123K,123,0,5,F,0,42,14.626808029,4,K,1,9
1,124K,124,0,4,F,0,50,12.591226423,4,K,1,9
2,124K,124,0,4,F,0,51,12.591226423,4,K,1,9
1,125C,125,20,1,L,F,2,11.840953951,4,C,1,9
2,125C,125,20,1,L,R,2,11.840953951,4,C,1,9
1,126D,126,5,3,F,L,2,64.531199818,4,D,1,9
1,127F,127,1,2,L,F,2,576.44700596,4,F,1,9
1,128C,128,2,31,F,R,2,37.721896158,4,C,1,9
2,128C,128,0,2,L,0,63,37.721896158,4,C,2,9
3,128C,128,0,2,L,0,63,37.721896158,4,C,2,9
1,129K,129,3,60,L,F,2,23.39869577,4,K,1,9
2,129K,129,3,60,L,R,2,23.39869577,4,K,1,9
1,130E,130,1,3,F,F,2,71.702775113,4,E,1,9
2,130E,130,0,3,L,0,56,71.702775113,4,E,1,9
1,131E,131,14,68,L,F,2,71.702775113,4,E,1,9
1,132F,132,2,3,F,B,2,147.54643909,4,F,1,9
2,132F,132,4,2,F,L,3,147.54643909,4,F,2,9
1,133G,133,0,30,9,0,53,298.70197114,4,G,1,9
2,133G,133,0,30,9,0,53,298.70197114,4,G,1,9
3,133G,133,0,30,F,0,42,298.70197114,4,G,1,9
4,133G,133,0,30,F,0,42,298.70197114,4,G,1,9
1,134B,134,0,1,F,0,63,15.458336109,4,B,1,9
2,134B,134,0,1,F,0,52,15.458336109,4,B,1,9
1,135K,135,0,21,F,0,41,12.591226423,4,K,1,9
2,135K,135,0,21,R,0,42,12.591226423,4,K,1,9
3,135K,135,0,21,R,0,42,12.591226423,4,K,1,9
1,136C,136,0,5,F,0,58,11.840953951,4,C,1,9
2,136C,136,0,5,F,0,50,11.840953951,4,C,1,9
1,137G,137,21,5,R,F,2,803.06759455,4,G,1,9
2,137G,137,0,5,R,0,57,803.06759455,4,G,1,9
3,137G,137,0,21,F,0,57,803.06759455,4,G,2,9
1,138C,138,1,14,F,F,2,110.35769082,4,C,1,9
1,139K,139,60,4,L,F,2,12.591226423,4,K,1,9
2,139K,139,0,4,R,0,56,12.591226423,4,K,1,9
3,139K,139,0,60,R,0,61,12.591226423,4,K,2,9
1,140E,140,1,2,B,F,2,180.22081115,4,E,1,9
1,142B,142,0,1,F,0,51,20.250420303,4,B,1,9
2,142B,142,0,1,L,0,42,20.250420303,4,B,1,9
1,143B,143,2,1,L,F,2,20.250420303,4,B,1,9
2,143B,143,0,1,F,0,54,20.250420303,4,B,1,9
3,143B,143,0,1,L,0,54,20.250420303,4,B,1,9
4,143B,143,0,2,R,0,54,20.250420303,4,B,2,9
5,143B,143,0,2,F,0,56,20.250420303,4,B,2,9
6,143B,143,9,2,B,R,3,20.250420303,4,B,2,9
1,144J,144,1,1,R,F,2,14.770111628,4,J,1,9
2,144J,144,2,1,L,F,3,14.770111628,4,J,1,9
3,144J,144,0,1,R,0,63,14.770111628,4,J,1,9
4,144J,144,0,1,R,0,52,14.770111628,4,J,1,9
5,144J,144,0,1,R,0,63,14.770111628,4,J,1,9
6,144J,144,0,1,R,0,51,14.770111628,4,J,1,9
1,145J,145,1,2,F,R,2,14.770111628,4,J,1,9
2,145J,145,50,2,F,L,3,14.770111628,4,J,1,9
3,145J,145,30,50,L,R,4,14.770111628,4,J,3,9
4,145J,145,2,50,R,F,5,14.770111628,4,J,3,9
5,145J,145,0,2,L,0,63,14.770111628,4,J,1,9
1,146B,146,0,1,F,0,52,15.458336109,4,B,1,9
1,147K,147,0,30,F,0,42,12.591226423,4,K,1,9
1,148C,148,0,2,F,0,70,11.840953951,4,C,1,9
2,148C,148,0,2,F,0,42,11.840953951,4,C,1,9
1,149F,149,1,14,B,F,2,793.17095584,4,F,1,9
1,150K,150,20,14,F,F,2,12.591226423,4,K,1,9
1,151K,151,0,2,F,0,42,12.591226423,4,K,1,9
2,151K,151,0,2,F,0,51,12.591226423,4,K,1,9
3,151K,151,0,2,F,0,50,12.591226423,4,K,1,9
1,152C,152,1,20,F,L,2,11.840953951,4,C,1,9
2,152C,152,1,20,R,L,2,11.840953951,4,C,1,9
1,153E,153,2,14,R,F,2,258.60017254,4,E,1,9
2,153E,153,0,14,L,N,31,258.60017254,4,E,1,9
1,154B,154,0,1,R,0,52,15.458336109,4,B,1,9
1,155K,155,0,1,F,0,51,13.920300324,4,K,1,9
2,155K,155,0,1,F,0,42,13.920300324,4,K,1,9
3,155K,155,0,1,F,0,42,13.920300324,4,K,1,9
1,156K,156,0,3,L,0,50,13.920300324,4,K,1,9
2,156K,156,0,3,L,0,50,13.920300324,4,K,1,9
3,156K,156,0,3,L,0,42,13.920300324,4,K,1,9
4,156K,156,0,3,F,0,42,13.920300324,4,K,1,9
1,157K,157,20,5,F,R,2,13.920300324,4,K,1,9
2,157K,157,50,20,F,L,3,13.920300324,4,K,2,9
1,158K,158,30,60,F,R,2,12.591226423,4,K,1,9
1,159K,159,1,14,9,F,2,12.591226423,4,K,1,9
1,160C,160,3,4,F,F,2,18.911695024,4,C,1,9
1,161F,161,21,4,R,F,2,1352.1058926,4,F,1,9
1,162K,162,3,2,F,L,2,12.591226423,4,K,1,9
2,162K,162,3,2,R,L,2,12.591226423,4,K,1,9
3,162K,162,0,2,R,0,63,12.591226423,4,K,1,9
4,162K,162,0,2,R,0,63,12.591226423,4,K,1,9
5,162K,162,0,3,F,0,42,12.591226423,4,K,2,9
1,163K,163,0,3,R,0,41,12.591226423,4,K,1,9
2,163K,163,0,3,F,0,52,12.591226423,4,K,1,9
1,164D,164,0,3,F,0,51,50.90578032,4,D,1,9
1,165G,165,1,3,F,F,2,920.58968156,4,G,1,9
1,166C,166,2,4,F,B,2,11.840953951,4,C,1,9
2,166C,166,9,2,F,B,3,11.840953951,4,C,2,9
1,167E,167,20,3,F,R,2,97.390392252,4,E,1,9
1,168F,168,3,29,L,F,2,200.40515246,4,F,1,9
1,169H,169,3,3,B,F,2,650.72748239,4,H,1,9
1,178D,178,3,1,F,L,2,39.262436949,4,D,1,9
1,179F,179,0,3,F,0,51,350.7251421,4,F,1,9
2,179F,179,0,3,T,N,31,350.7251421,4,F,1,9
1,180B,180,2,68,F,F,2,15.458336109,4,B,1,9
2,180B,180,0,2,R,0,42,15.458336109,4,B,2,9
1,181J,181,2,2,F,F,2,11.274894372,4,J,1,9
1,182D,182,4,2,F,F,2,38.17933524,4,D,1,9
1,183F,183,4,2,F,L,2,341.04996577,4,F,1,9
1,184A,184,0,3,F,0,52,15.458336109,4,A,1,9
1,185B,185,2,1,F,F,2,15.458336109,4,B,1,9
1,186C,186,0,2,F,0,70,22.700800289,4,C,1,9
1,187C,187,30,14,B,F,3,22.700800289,4,C,2,9
2,187C,187,14,14,B,F,2,22.700800289,4,C,1,9
1,188J,188,0,2,F,0,42,11.274894372,4,J,1,9
1,189J,189,21,5,R,F,2,11.274894372,4,J,1,9
2,189J,189,21,5,R,F,2,11.274894372,4,J,1,9
1,190D,190,0,30,F,0,68,209.09278491,4,D,1,9
2,190D,190,0,30,F,0,68,209.09278491,4,D,1,9
3,190D,190,0,30,F,0,50,209.09278491,4,D,1,9
4,190D,190,0,30,F,0,51,209.09278491,4,D,1,9
1,191K,191,1,2,F,F,2,16.204908407,4,K,1,9
1,192K,192,2,20,F,L,2,12.591226423,4,K,1,9
2,192K,192,0,20,F,0,41,12.591226423,4,K,1,9
3,192K,192,0,20,F,0,42,12.591226423,4,K,1,9
4,192K,192,0,20,F,0,41,12.591226423,4,K,1,9
5,192K,192,0,20,F,0,41,12.591226423,4,K,1,9
6,192K,192,0,20,R,0,41,12.591226423,4,K,1,9
7,192K,192,0,20,R,0,41,12.591226423,4,K,1,9
8,192K,192,0,20,R,0,41,12.591226423,4,K,1,9
1,193K,193,2,20,F,R,2,12.591226423,4,K,1,9
2,193K,193,0,2,L,0,56,12.591226423,4,K,2,9
1,194C,194,3,2,F,F,2,11.840953951,4,C,1,9
1,195H,195,2,2,L,F,2,1633.6254788,4,H,1,9
1,196E,196,3,1,B,F,2,153.37341142,4,E,1,9
1,197E,197,1,2,B,F,4,67.110662959,4,E,3,9
2,197E,197,2,1,B,F,3,67.110662959,4,E,2,9
3,197E,197,1,2,B,F,2,67.110662959,4,E,1,9
1,198G,198,1,3,R,F,2,279.57198698,4,G,1,9
1,199H,199,4,16,F,R,2,448.40925001,4,H,1,9
1,200C,200,0,3,F,0,42,11.840953951,4,C,1,9
2,200C,200,0,3,F,0,41,11.840953951,4,C,1,9
3,200C,200,0,3,L,0,42,11.840953951,4,C,1,9
4,200C,200,0,3,R,0,42,11.840953951,4,C,1,9
1,201E,201,1,3,F,F,2,70.527319783,4,E,1,9
2,201E,201,0,3,T,N,31,70.527319783,4,E,1,9
1,202G,202,21,14,B,F,4,293.80521752,4,G,3,9
2,202G,202,14,1,B,F,3,293.80521752,4,G,2,9
3,202G,202,1,1,B,F,2,293.80521752,4,G,1,9
1,"  1E",1,2,15,F,R,2,519.72048488,5,E,1,9
1,"  2E",2,60,14,F,B,2,611.49265742,5,E,1,9
2,"  2E",2,3,14,F,L,3,611.49265742,5,E,1,9
1,"  3E",3,2,3,F,R,2,731.04819573,5,E,1,9
1,"  4G",4,3,1,F,R,2,2656.686009,5,G,1,9
1,"  5G",5,2,1,F,F,2,1728.8116749,5,G,1,9
1,"  6H",6,1,2,F,L,2,3140.5613601,5,H,1,9
1,"  7F",7,0,2,L,0,50,2345.5105409,5,F,1,9
2,"  7F",7,0,2,L,0,44,2345.5105409,5,F,1,9
3,"  7F",7,0,2,T,N,31,2345.5105409,5,F,1,9
1,"  8H",8,1,2,F,L,2,5225.4101519,5,H,1,9
1,"  9K",9,1,1,R,F,2,88.274395969,5,K,1,9
2,"  9K",9,0,1,F,0,70,88.274395969,5,K,2,9
1," 10E",10,20,2,F,R,2,1062.9745064,5,E,1,9
2," 10E",10,0,20,F,0,44,1062.9745064,5,E,2,9
3," 10E",10,U,2,B,9,U,1062.9745064,5,E,1,9
1," 11A",11,30,4,L,F,2,46.004325224,5,A,1,9
2," 11A",11,0,4,R,0,50,46.004325224,5,A,1,9
3," 11A",11,0,4,R,0,60,46.004325224,5,A,1,9
4," 11A",11,0,4,R,0,60,46.004325224,5,A,1,9
5," 11A",11,0,4,R,0,57,46.004325224,5,A,1,9
6," 11A",11,0,30,R,N,31,46.004325224,5,A,2,9
1," 12E",12,14,30,F,B,2,1176.6423504,5,E,1,9
2," 12E",12,4,14,F,B,3,1176.6423504,5,E,2,9
1," 13B",13,0,31,R,0,44,35.526383104,5,B,1,9
2," 13B",13,0,31,9,0,50,35.526383104,5,B,1,9
1," 14E",14,3,2,L,F,2,529.16838091,5,E,1,9
1," 15H",15,3,1,F,B,2,3493.3950576,5,H,1,9
1," 16J",16,60,31,F,F,2,88.029708231,5,J,1,9
1," 17C",17,0,2,F,0,52,197.20331258,5,C,1,9
1," 18G",18,2,3,R,F,2,8107.3955832,5,G,1,9
2," 18G",18,2,3,R,L,2,8107.3955832,5,G,1,9
1," 19K",19,0,4,9,0,50,127.7702763,5,K,1,9
2," 19K",19,0,4,F,0,63,127.7702763,5,K,1,9
3," 19K",19,0,4,R,0,52,127.7702763,5,K,1,9
4," 19K",19,0,4,9,0,50,127.7702763,5,K,1,9
1," 20E",20,20,4,L,F,2,483.25643361,5,E,1,9
1," 21H",21,0,2,L,0,42,3190.2995297,5,H,1,9
1," 22K",22,0,1,F,0,44,265.71185632,5,K,1,9
2," 22K",22,0,1,L,N,31,265.71185632,5,K,1,9
1," 23G",23,2,3,R,F,2,11143.14,5,G,1,9
2," 23G",23,2,3,R,L,2,11143.14,5,G,1,9
1," 24K",24,31,3,F,B,2,164.69987973,5,K,1,9
1," 25E",25,2,4,F,L,2,1424.3392887,5,E,1,9
1," 27K",27,3,1,F,B,2,271.61557683,5,K,1,9
1," 28B",28,3,60,F,F,2,144.2371154,5,B,1,9
2," 28B",28,0,3,R,0,60,144.2371154,5,B,2,9
3," 28B",28,0,3,R,0,42,144.2371154,5,B,2,9
1," 29E",29,0,2,F,0,52,502.39359527,5,E,1,9
1," 30H",30,0,2,R,0,63,3316.6367569,5,H,1,9
2," 30H",30,0,2,R,0,63,3316.6367569,5,H,1,9
3," 30H",30,0,2,U,0,63,3316.6367569,5,H,1,9
1," 31K",31,2,3,F,L,2,86.200836333,5,K,1,9
2," 31K",31,0,3,F,0,56,86.200836333,5,K,1,9
1," 32F",32,3,3,R,F,2,2249.9234699,5,F,1,9
2," 32F",32,0,3,F,0,62,2249.9234699,5,F,1,9
1," 33K",33,31,3,F,F,2,43.485014108,5,K,1,9
1," 34B",34,14,1,F,L,2,103.38177483,5,B,1,9
2," 34B",34,30,1,F,F,3,103.38177483,5,B,1,9
1," 35E",35,31,1,F,F,2,638.25020237,5,E,1,9
1," 36H",36,3,4,F,B,2,4213.5172526,5,H,1,9
1," 37E",37,3,3,R,F,2,304.06823525,5,E,1,9
2," 37E",37,78,3,9,9,3,304.06823525,5,E,1,9
1," 38F",38,2,4,R,F,2,901.03544011,5,F,1,9
2," 38F",38,2,4,R,L,2,901.03544011,5,F,1,9
3," 38F",38,0,4,9,0,51,901.03544011,5,F,1,9
1," 39G",39,30,1,F,L,2,1105.0076193,5,G,1,9
1," 40J",40,0,1,F,0,52,67.936120773,5,J,1,9
1," 41K",41,1,3,F,F,2,145.54660684,5,K,1,9
1," 42H",42,1,2,F,R,2,4580.6919326,5,H,1,9
1," 43K",43,2,3,F,F,2,39.739276736,5,K,1,9
2," 43K",43,0,2,U,0,56,39.739276736,5,K,2,9
1," 44E",44,4,5,F,F,2,320.59917985,5,E,1,9
