PSU,CASEID,CASENO,STRATIF,RECNO,VERSION,VEHNO,OCUPANTS,DRPRES,MONDRIVE,MILEVEH,MILETOT,TYPEOP,BMCSREG,DRCLASS,DRTRAIN,FREQDRIV,PRIORLAT,PRIORMID,PRIOREAR,AVOIDMAN,ACC12MO,VIOLSP,VIOLDWI,VIOLRECK,VIOLSUSP,VIOLROW,VIOLCLOS,VIOLSIGN,VIOLOTH,VIOLUNK,DRINKING,ALCTEST,LSOURCE,LCOMPL,LSTATUS,LTYPCOMP,LREST,LRESTADD,PREVSPD,PREVOTH,PREVDWI,PREVSUS,PREVACC,LANES,MEDIANT,MEDIANW,ACCESS,TRAFFLOW,SHOULDLT,SHOULDRT,ALIGNMNT,GRADE,SURTYPE,SURCOND,TRAFCONT,TRCTLFCT,SPLIMIT,DRIRF1,DRIRF2,DRIRF3,ENVRF1,ENVRF2,ENVRF3,PSUWGT,NATWGT,RATWGT
1,049W,49,W,4,6,2,2,1,61,U,U,0,0,0,U,1,1,U,U,0,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,0,0,1,1,2,1,0,0,30,35,0,0,0,0,0,498.000,644.412,647.351
1,050M,50,M,4,6,1,1,1,61,160,120,0,0,0,0,1,22,21,2,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,0,0,1,2,2,1,0,0,30,0,0,0,0,0,0,33.720,43.634,47.526
1,050M,50,M,4,6,2,1,1,61,100,500,3,1,1,0,1,32,2,0,1,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,U,2,0,0,3,0,0,0,1,3,2,1,0,0,30,0,0,0,0,0,0,33.720,43.634,47.526
1,051T,51,T,4,6,1,1,1,61,1,U,0,0,0,2,1,1,U,U,U,0,0,0,0,0,0,0,0,0,0,0,C,1,U,U,U,U,U,U,U,U,U,U,4,2,50,1,2,2,2,1,1,2,2,0,0,55,25,27,0,0,0,0,33.720,43.634,46.721
1,052W,52,W,4,6,1,1,1,61,730,30,0,0,0,0,1,15,2,0,2,U,0,0,0,0,0,0,0,1,0,U,C,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,0,0,1,1,2,2,0,0,30,0,0,0,0,0,0,118.020,152.718,153.414
1,053M,53,M,4,6,1,U,1,U,1,U,0,0,0,U,4,U,U,U,0,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,U,2,0,0,3,0,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,81.429,105.369,114.769
1,054W,54,W,4,6,1,U,1,U,U,U,0,0,0,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,U,C,U,U,U,U,U,U,U,U,U,U,U,1,0,0,3,3,0,0,1,1,2,1,20,3,30,29,0,0,0,0,0,285.000,368.790,370.472
1,054W,54,W,4,6,2,2,1,61,110,40,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,285.000,368.790,370.472
1,055D,55,D,4,6,1,2,1,61,550,70,0,0,0,0,1,22,21,0,1,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,U,3,1,2,3,1,0,0,1,1,2,3,2,3,30,0,0,0,0,0,0,118.800,153.727,179.063
1,056V,56,V,4,6,1,2,1,61,50,60,0,0,0,2,1,2,0,0,2,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,1,0,0,0,0,2,0,0,3,0,0,0,1,1,2,2,1,3,30,0,0,0,0,0,0,148.500,192.159,185.556
1,056V,56,V,4,6,2,1,1,61,7,70,0,0,0,0,1,38,1,U,0,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,3,0,0,3,0,0,0,1,1,2,2,1,3,30,29,0,0,0,0,0,148.500,192.159,185.556
1,057T,57,T,4,6,1,1,1,U,U,U,0,0,0,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,1,2,2,5,0,0,0,0,0,U,2,0,0,3,0,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,35.143,45.475,48.692
1,057T,57,T,4,6,2,1,1,24,20,20,0,0,0,0,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,35.143,45.475,48.692
1,058W,58,W,4,6,1,1,1,61,20,150,0,0,0,U,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,1,2,0,0,U,2,0,0,3,0,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,123.000,159.162,159.888
1,058W,58,W,4,6,2,1,1,U,U,U,0,0,0,U,U,88,0,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,0,0,1,1,2,1,0,0,30,50,0,0,0,0,0,123.000,159.162,159.888
1,059W,59,W,4,6,1,1,1,U,U,U,0,0,0,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,U,C,1,U,U,U,U,U,U,U,U,U,U,2,3,13,3,1,0,0,1,1,2,1,2,3,30,U,U,U,0,0,0,576.000,745.344,748.743
1,059W,59,W,4,6,2,2,1,61,U,U,0,0,0,0,1,21,16,2,0,U,0,0,0,0,0,0,0,0,0,0,C,1,3,2,2,5,0,1,0,0,0,U,2,3,13,3,1,0,0,1,1,2,1,2,3,30,0,0,0,0,0,0,576.000,745.344,748.743
1,060W,60,W,4,6,1,1,1,U,U,U,0,0,0,U,U,12,58,U,U,U,0,0,0,0,0,0,0,0,0,U,C,U,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,0,0,1,U,2,2,0,0,0,35,98,0,0,0,0,348.000,450.312,452.366
1,060W,60,W,4,6,2,1,1,61,800,150,0,0,0,8,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,U,2,0,0,3,0,0,0,1,1,2,2,0,0,30,0,0,0,0,0,0,348.000,450.312,452.366
1,061Z,61,Z,4,6,1,U,1,U,U,U,U,U,U,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,U,C,U,U,U,U,U,U,U,U,U,U,U,1,0,0,3,3,0,0,1,1,2,2,0,0,30,25,0,0,0,0,0,3168.000,4099.391,4049.707
1,062T,62,T,4,6,1,1,1,U,U,U,0,0,0,U,U,2,0,0,U,U,0,0,0,1,0,1,0,0,0,0,C,1,0,3,1,0,0,1,0,0,1,U,4,2,57,1,2,2,2,1,1,2,2,0,0,50,0,0,0,0,0,0,36.000,46.584,49.880
1,062T,62,T,4,6,2,1,1,61,1,120,0,0,0,8,3,16,2,0,0,U,0,0,0,0,0,0,0,0,1,0,C,1,3,2,4,1,0,0,0,0,0,U,4,2,57,1,2,2,2,1,1,2,2,0,0,45,0,0,0,0,0,0,36.000,46.584,49.880
1,063V,63,V,4,6,1,1,1,U,U,U,0,0,0,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,1,U,3,1,1,0,1,1,2,1,1,3,35,0,0,0,0,0,0,63.000,81.522,78.721
1,063V,63,V,4,6,2,2,1,61,775,997,0,0,0,0,1,21,16,2,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,U,3,1,7,3,1,0,0,1,1,2,1,1,3,35,0,0,0,0,0,0,63.000,81.522,78.721
1,064M,64,M,4,6,1,2,1,U,U,U,U,U,U,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,0,4,2,10,1,2,0,2,3,U,2,1,0,0,55,0,0,0,0,0,0,59.143,76.531,83.358
1,064M,64,M,4,6,2,1,1,U,U,U,0,0,0,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,3,2,2,1,0,0,0,0,0,U,4,2,10,1,2,0,2,3,U,2,1,0,0,55,0,0,0,0,0,0,59.143,76.531,83.358
1,065W,65,W,4,6,1,1,1,61,700,40,0,0,0,3,2,2,0,0,0,U,0,0,0,0,1,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,1,0,0,3,3,0,0,1,1,2,3,0,0,30,0,0,0,0,0,0,207.000,267.858,269.080
1,065W,65,W,4,6,2,1,1,U,U,U,0,0,0,U,U,2,0,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,1,0,0,3,3,0,0,1,1,2,3,0,0,30,0,0,0,0,0,0,207.000,267.858,269.080
1,066C,66,C,4,6,1,U,1,U,U,U,0,0,0,U,U,22,21,16,0,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,U,2,0,0,3,0,0,0,1,1,2,1,20,3,30,0,0,0,0,0,0,82.000,106.108,109.737
1,067T,67,T,4,6,1,4,1,61,1,2,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,1,0,0,0,U,4,0,0,3,0,0,0,1,1,2,1,0,0,30,27,0,0,0,0,0,35.143,45.475,48.692
1,068C,68,C,4,6,1,1,1,61,80,110,0,0,0,0,3,16,2,0,0,U,0,0,0,0,0,0,0,0,0,0,C,1,3,2,2,5,0,0,0,0,0,U,3,1,4,3,1,0,0,1,1,2,1,2,3,30,0,0,0,0,0,0,80.000,103.520,107.061
1,069V,69,V,4,6,1,1,1,61,500,120,0,0,0,0,2,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,0,0,1,1,2,4,0,0,30,0,0,0,0,0,0,60.000,77.640,74.972
1,069V,69,V,4,6,2,4,1,U,U,U,0,0,0,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,0,0,1,1,2,4,0,0,30,0,0,0,0,0,0,60.000,77.640,74.972
1,070L,70,L,4,6,1,1,1,U,U,U,0,0,0,U,U,U,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,U,U,0,0,0,0,0,4,2,50,1,2,2,2,1,1,2,1,0,0,55,0,0,0,0,0,0,82.500,106.755,135.754
1,070L,70,L,4,6,2,1,1,U,U,U,U,U,U,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,U,U,U,U,U,U,U,U,U,U,4,2,50,2,2,2,2,1,1,2,1,0,0,55,0,0,0,0,0,0,82.500,106.755,135.754
1,070L,70,L,4,6,3,2,1,61,690,100,0,0,0,0,5,2,0,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,4,2,50,2,2,2,2,1,1,2,1,0,0,55,0,0,0,0,0,0,82.500,106.755,135.754
1,071D,71,D,4,6,1,1,1,61,250,50,0,0,0,0,4,83,0,0,0,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,4,0,0,3,0,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,116.400,150.622,175.446
1,072V,72,V,4,6,1,1,1,61,700,120,0,0,0,0,4,38,1,0,1,0,0,0,0,0,0,0,0,1,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,145.500,188.277,181.808
1,072V,72,V,4,6,2,1,1,U,U,U,0,0,0,U,U,21,0,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,1,2,4,1,0,0,0,0,0,U,2,0,0,3,0,0,0,1,1,2,1,20,3,30,0,0,0,0,0,0,145.500,188.277,181.808
1,073C,73,C,4,6,1,1,1,U,U,U,0,0,0,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,U,U,U,3,U,0,0,1,1,2,1,3,U,30,0,0,0,0,0,0,53.320,68.996,71.356
1,074V,74,V,4,6,1,1,1,U,U,U,0,0,0,U,U,2,0,0,0,U,0,0,0,0,1,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,4,1,52,3,1,0,0,1,1,2,2,2,3,30,0,0,0,0,0,0,39.990,51.747,49.969
1,074V,74,V,4,6,2,3,1,U,U,U,0,0,0,U,U,2,0,0,0,U,0,0,0,0,1,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,1,33,3,1,0,0,1,1,2,2,2,3,30,0,0,0,0,0,0,39.990,51.747,49.969
1,075W,75,W,4,6,1,1,1,U,U,U,0,0,0,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,U,C,U,U,U,U,U,U,U,U,U,U,U,4,0,0,3,0,0,0,1,1,2,1,1,3,30,U,U,U,0,0,0,79.980,103.494,103.966
1,075W,75,W,4,6,2,1,1,U,U,U,0,0,0,U,U,32,0,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,4,0,0,3,0,0,0,1,1,2,1,1,3,30,0,0,0,0,0,0,79.980,103.494,103.966
1,076L,76,L,4,6,1,1,1,U,U,U,U,U,U,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,1,0,U,2,0,0,3,0,0,0,1,1,2,1,U,U,30,0,0,0,0,0,0,41.250,53.377,67.877
1,076L,76,L,4,6,2,2,1,61,710,80,0,0,0,2,1,1,U,U,0,0,0,0,0,0,0,0,0,0,0,0,C,1,3,2,2,1,0,0,0,0,0,U,2,0,0,3,0,0,0,1,1,2,1,U,U,30,0,0,0,0,0,0,41.250,53.377,67.877
1,077W,77,W,4,6,1,2,1,61,610,80,0,0,0,0,1,2,0,0,1,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,165.000,213.510,214.484
1,077W,77,W,4,6,2,1,1,U,U,U,0,0,0,U,U,2,0,0,U,U,0,0,0,0,0,0,0,0,0,U,C,U,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,0,0,1,1,2,1,20,3,30,29,0,0,0,0,0,165.000,213.510,214.484
1,078M,78,M,4,6,1,1,1,U,U,U,U,U,U,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,U,4,0,0,3,0,0,0,1,1,2,2,1,3,30,0,0,0,0,0,0,101.143,130.879,142.555
1,078M,78,M,4,6,2,1,1,48,250,120,0,0,0,2,1,16,22,21,0,0,0,0,0,0,0,0,0,0,0,0,C,1,3,2,2,1,0,0,0,0,0,U,4,0,0,3,0,0,0,1,1,2,2,1,3,30,0,0,0,0,0,0,101.143,130.879,142.555
1,079V,79,V,4,6,1,1,1,U,U,U,0,0,0,U,U,2,0,0,U,U,0,0,0,0,0,0,0,0,0,U,C,1,U,U,U,U,U,U,U,U,U,U,4,3,U,3,1,0,0,1,1,2,2,2,3,30,U,U,U,0,0,0,81.000,104.814,101.213
1,079V,79,V,4,6,2,2,1,U,U,U,0,0,0,U,U,21,0,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,0,0,0,0,0,0,U,4,3,U,3,1,0,0,1,1,2,2,2,3,30,0,0,0,0,0,0,81.000,104.814,101.213
1,080V,80,V,4,6,1,1,1,U,U,U,0,0,0,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,U,C,U,U,U,U,U,U,U,U,U,U,U,2,3,4,3,1,0,0,1,1,2,2,0,0,30,0,0,0,0,0,0,81.000,104.814,101.213
1,081V,81,V,4,6,1,1,1,61,700,50,0,0,0,0,3,1,U,U,U,U,0,0,0,0,0,0,0,0,U,0,C,1,0,2,2,0,0,0,0,0,0,U,1,0,0,3,3,0,0,1,1,2,2,0,0,30,9,0,0,0,0,0,153.000,197.982,191.179
1,082Z,82,Z,4,6,1,2,1,61,130,75,0,0,0,0,2,2,0,0,2,U,0,0,0,0,0,1,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,0,0,1,1,2,2,0,0,30,0,0,0,0,0,0,2112.000,2732.928,2699.805
1,082Z,82,Z,4,6,2,1,1,61,420,80,0,0,0,0,1,21,16,1,0,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,0,0,1,1,2,2,0,0,30,0,0,0,0,0,0,2112.000,2732.928,2699.805
1,083L,83,L,4,6,1,1,1,U,U,U,U,U,U,U,U,9,0,0,U,U,0,0,0,0,0,0,0,1,0,0,C,1,0,2,4,0,0,0,0,0,0,U,U,U,U,1,U,U,U,1,U,2,1,0,0,U,0,0,0,0,0,0,111.000,143.634,182.651
1,083L,83,L,4,6,2,1,1,U,U,U,0,0,0,U,U,2,0,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,2,0,1,U,U,U,U,1,U,U,U,1,U,2,1,0,0,U,0,0,0,0,0,0,111.000,143.634,182.651
1,084R,84,R,4,6,1,2,1,U,U,U,0,0,0,U,U,2,0,0,U,U,0,0,0,0,0,0,0,0,0,U,C,U,U,U,U,U,U,U,U,U,U,U,4,0,0,3,0,0,0,1,1,2,1,1,3,30,0,0,0,0,0,0,330.000,427.020,405.956
1,084R,84,R,4,6,2,2,1,U,U,U,0,0,0,U,U,2,0,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,4,0,0,3,0,0,0,1,1,2,1,1,3,30,0,0,0,0,0,0,330.000,427.020,405.956
1,085V,85,V,4,6,1,4,1,61,U,U,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,165.000,213.510,206.174
1,085V,85,V,4,6,2,4,1,U,U,U,0,0,0,U,U,U,U,U,U,U,0,0,0,0,0,0,0,1,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,0,0,1,1,2,1,20,3,30,0,0,0,0,0,0,165.000,213.510,206.174
1,086C,86,C,4,6,1,1,1,U,U,U,0,0,0,U,U,1,U,U,U,U,0,0,0,0,0,0,0,1,0,0,C,1,0,2,2,0,0,0,0,0,0,U,4,0,0,3,0,0,0,1,2,2,1,0,0,30,0,0,0,0,0,0,76.000,98.344,101.708
1,087R,87,R,4,6,1,1,1,U,U,U,0,0,0,U,U,8,1,U,U,U,0,0,0,0,0,0,0,0,0,U,C,U,U,U,U,U,U,U,U,U,U,U,2,1,4,3,1,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,114.000,147.516,140.239
1,087R,87,R,4,6,2,1,1,U,U,U,0,0,0,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,U,2,1,4,3,1,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,114.000,147.516,140.239
1,088M,88,M,4,6,1,1,1,U,U,U,U,U,U,U,U,41,0,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,U,U,U,U,U,U,U,U,U,U,2,0,0,3,3,0,0,1,1,2,U,1,3,30,0,0,0,0,0,0,45.429,58.785,64.029
1,088M,88,M,4,6,2,2,1,U,U,U,0,0,0,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,U,U,U,U,U,U,U,U,U,U,2,0,0,3,3,0,0,1,1,2,U,1,3,30,0,0,0,0,0,0,45.429,58.785,64.029
1,089W,89,W,4,6,1,1,1,61,130,20,0,0,0,0,2,2,0,0,0,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,1,0,0,U,2,0,0,3,0,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,159.000,205.746,206.684
1,090C,90,C,4,6,1,1,1,U,U,U,0,0,0,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,U,C,U,U,U,U,U,U,U,U,U,U,U,3,1,4,2,1,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,98.000,126.812,131.150
1,091T,91,T,4,6,1,1,1,U,U,U,0,0,0,U,U,1,U,U,U,U,1,0,0,0,0,0,0,0,0,0,C,1,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,2,1,U,U,U,0,0,0,0,0,0,42.000,54.348,58.193
1,091T,91,T,4,6,2,3,1,U,U,U,0,0,0,U,U,21,0,0,0,U,0,0,0,0,0,0,0,1,0,0,C,1,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,2,1,U,U,U,0,0,0,0,0,0,42.000,54.348,58.193
1,092D,92,D,4,6,1,1,1,U,U,U,0,0,0,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,U,C,1,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,58.800,76.087,88.627
1,093V,93,V,4,6,1,1,1,U,U,U,0,0,0,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,1,0,0,0,U,2,0,0,3,0,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,73.500,95.109,91.841
1,093V,93,V,4,6,2,2,1,61,300,U,0,0,0,0,4,2,0,0,0,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,1,0,0,0,1,2,0,0,3,0,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,73.500,95.109,91.841
1,093V,93,V,4,6,3,1,1,U,U,U,0,0,0,U,U,U,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,2,0,0,3,0,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,73.500,95.109,91.841
1,094C,94,C,4,6,1,1,1,U,U,U,0,0,0,U,U,8,1,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,U,U,U,3,U,0,0,1,1,2,1,3,3,30,U,U,U,0,0,0,184.000,238.096,246.240
1,095L,95,L,4,6,1,1,1,61,U,U,U,U,U,0,U,17,15,2,2,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,U,3,2,40,1,2,2,2,1,1,1,2,0,0,45,0,0,0,0,0,0,54.000,69.876,88.857
1,096V,96,V,4,6,1,3,1,61,3,8,0,0,0,8,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,4,1,5,3,1,0,0,1,1,2,2,1,3,35,0,0,0,0,0,0,108.000,139.752,134.950
1,096V,96,V,4,6,2,4,1,61,U,300,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,4,1,5,3,1,0,0,1,1,2,2,1,1,30,0,0,0,0,0,0,108.000,139.752,134.950
1,097C,97,C,4,6,1,U,1,U,U,U,0,0,0,U,U,2,0,0,U,U,0,0,0,0,0,0,0,0,0,U,C,U,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,98.680,127.692,132.060
1,098M,98,M,4,6,1,2,1,61,U,U,3,1,1,U,U,2,0,0,0,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,U,1,0,0,3,0,0,0,1,1,1,1,0,0,15,0,0,0,0,0,0,42.291,54.725,59.607
1,099V,99,V,4,6,1,1,1,61,9,120,0,0,0,8,1,16,2,0,7,0,1,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,5,2,U,1,2,1,1,2,1,2,2,0,0,45,0,0,0,1,22,0,74.010,95.769,92.478
1,100V,100,V,4,6,1,1,1,U,U,U,0,0,0,U,U,56,0,0,U,U,0,0,0,0,0,0,0,1,0,0,C,1,0,2,2,0,0,0,0,0,0,U,U,U,U,3,U,U,U,1,U,2,1,0,0,30,0,0,0,0,0,0,219.000,283.386,273.649
1,100V,100,V,4,6,2,1,1,U,U,U,0,0,0,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,3,2,2,1,0,0,0,0,0,U,U,U,U,3,U,U,U,1,U,2,1,0,0,30,0,0,0,0,0,0,219.000,283.386,273.649
1,101W,101,W,4,6,1,2,1,U,U,U,0,0,0,U,U,2,0,0,0,U,0,0,0,0,0,0,0,0,0,U,C,U,U,U,U,U,U,U,U,U,U,U,4,0,0,3,0,5,0,1,3,2,1,0,0,30,0,0,0,0,0,0,36.000,46.584,46.796
1,101W,101,W,4,6,2,3,1,61,U,115,0,0,0,2,U,2,0,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,4,0,0,3,0,5,0,1,3,2,1,0,0,30,0,0,0,0,0,0,36.000,46.584,46.796
1,102W,102,W,4,6,1,1,1,U,U,U,0,0,0,U,U,34,1,U,U,U,0,0,0,0,0,0,0,0,0,1,C,1,0,2,2,0,0,0,1,0,0,U,4,1,4,3,1,0,0,1,1,2,U,0,0,35,32,0,0,0,0,0,36.000,46.584,46.796
1,102W,102,W,4,6,2,3,1,61,30,U,0,0,0,0,2,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,C,1,3,2,2,1,5,0,0,0,0,U,4,1,4,3,1,0,0,1,1,2,U,0,0,35,0,0,0,0,0,0,36.000,46.584,46.796
1,103Z,103,Z,4,6,1,1,1,U,U,U,0,0,0,U,U,2,0,0,U,U,0,0,0,0,0,0,0,0,0,U,C,1,0,2,2,0,0,1,0,0,0,U,2,0,0,3,0,0,0,1,1,2,2,1,3,30,0,0,0,0,0,0,528.000,683.232,674.951
1,103Z,103,Z,4,6,2,1,1,U,U,U,0,0,0,U,U,32,16,2,U,U,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,1,0,0,0,0,0,U,2,0,0,3,0,0,0,1,1,2,2,1,3,30,0,0,0,0,0,0,528.000,683.232,674.951
1,104M,104,M,4,6,1,1,1,U,U,U,U,U,U,U,U,9,2,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,U,4,3,30,1,1,2,2,1,1,2,1,0,0,45,0,0,0,0,0,0,114.857,148.625,161.884
1,104M,104,M,4,6,2,2,1,12,20,15,0,0,0,2,3,2,0,0,0,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,4,3,30,1,1,2,2,1,1,2,1,0,0,45,0,0,0,0,0,0,114.857,148.625,161.884
1,105M,105,M,4,6,1,2,1,12,U,U,0,0,0,0,3,5,1,U,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,U,4,0,0,3,0,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,68.571,88.731,96.647
1,105M,105,M,4,6,2,U,1,U,U,U,U,U,U,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,U,U,4,0,0,3,0,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,68.571,88.731,96.647
1,106B,106,B,4,6,1,1,1,U,U,U,0,0,0,U,U,22,16,2,0,U,0,0,0,0,0,0,0,1,0,0,C,1,0,5,1,0,0,0,0,0,0,U,U,U,U,3,U,U,U,1,U,2,1,3,U,30,0,0,0,0,0,0,22.500,29.115,32.525
