PSU,CASEID,CASENO,STRATIF,RECNO,VERSION,VEHNO,OCCFORMS,VEHROLE,TOWAWAY,MODELYR,MAKE,MODEL,BODYTYPE,TOWHITCH,CABCONF,SEATCAP,DROMEDRY,AXLESP,AXLEST1,AXLEST2,AXLEST3,BRAKETY,GVWR,VEHSEQ1,VEHSEQ2,VEHSEQ3,VEHSEQ4,OBJCONT1,OBJCONT2,OBJCONT3,OBJCONT4,DOF1,DOF2,DOF3,DOF4,GAD1,GAD2,GAD3,GAD4,SHL1,SHL2,SHL3,SHL4,SVL1,SVL2,SVL3,SVL4,TDD1,TDD2,TDD3,TDD4,EXTENT1,EXTENT2,EXTENT3,EXTENT4,ACCSEQ1,ACCSEQ2,ACCSEQ3,ACCSEQ4,VIN,REGISTRA,SPECUSE,ODOMETER,PCINTEG,PCINTRU,MAGINTRU,FIRE,IMPTYPE,OTHROLE,ROLLOVER,JACKNIFE,SAFETYB,HAZCARGO,CURBWGT,CARGOWGT,SOURCWGT,DVBASIS,DVTOTAL,DVLONG,DVLAT,ENERGY,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,TRAVELSP,VEHRF1,VEHRF2,VEHRF3,DRIVE,VAIS,OTVEHWGT,OTBDYTYP,SHORT,VINJSER,VINJURED,VINLNGTH,VTREAT,PSUWGT,NATWGT,RATWGT,WHEELSHT,WHEELLNG
55,115P,115,P,3,6,2,2,2,1,80,20,72,50,0,4,30,0,0,0,0,0,0,0,1,,,,1,,,,6,,,,B,,,,Z,,,,E,,,,W,,,,02,,,,1,,,,CLN14A8235,1,0,46,1,1,0,0,4,1,0,0,0,0,24,0,0,1,24,24,0,342,,,,,,,,,U,0,0,0,8,1,26,4,0,0,1,13,4,4.959,196.426,173.170,U,U
55,116V,116,V,3,6,1,2,1,2,80,35,35,3,0,0,4,0,0,0,0,0,0,0,1,,,,31,,,,12,,,,F,,,,Z,,,,E,,,,W,,,,01,,,,1,,,,HN10148524,1,0,47,1,1,0,0,1,6,0,0,0,0,20,0,0,8,U,U,U,U,,,,,,,,,40,0,0,0,1,7,998,98,0,0,2,10,U,9.917,392.852,384.578,94.3,U
55,117M,117,M,3,6,1,1,0,2,82,87,81,75,0,4,20,1,3,2,8,8,1,6,2,1,,,66,0,,,0,,,,L,,,,D,,,,A,,,,O,,,,03,,,,2,1,,,1XP9DB9X9C,1,0,86,1,4,2,0,2,6,1,1,0,0,U,450,2,6,U,U,U,U,,,,,,,,,U,U,U,U,8,1,998,98,0,0,1,17,6,2.000,79.224,82.282,U,U
55,118T,118,T,3,6,1,2,1,2,70,12,8,2,0,0,5,0,0,0,0,0,0,0,1,,,,2,,,,1,,,,F,,,,R,,,,E,,,,W,,,,02,,,,1,,,,0K91T17063,1,0,42,1,1,0,0,1,2,0,0,0,0,25,0,0,1,17,-16,-6,149,173,0,0,0,3,15,24,0,50,0,0,0,1,7,40,4,0,0,2,11,U,2.000,79.224,80.041,103.0,U
55,118T,118,T,3,6,2,2,2,2,72,9,3,4,0,0,6,0,0,0,0,0,0,0,1,,,,1,,,,7,,,,L,,,,F,,,,E,,,,W,,,,02,,,,1,,,,PH43K2D102,1,0,84,1,1,0,0,2,1,0,0,0,0,40,0,0,1,11,9,7,214,157,0,3,10,13,17,17,145,5,0,0,0,1,0,25,2,0,0,0,13,6,2.000,79.224,80.041,120.0,U
55,119W,119,W,3,6,1,2,1,2,80,35,33,2,0,0,4,0,0,0,0,0,0,0,1,,,,2,,,,10,,,,L,,,,Y,,,,E,,,,W,,,,03,,,,1,,,,HLB3107354,1,0,41,1,4,3,0,2,3,0,0,0,0,19,0,0,1,31,-11,30,154,305,0,15,24,13,9,0,10,50,U,U,U,1,1,30,2,0,0,1,12,6,7.000,277.284,256.555,92.1,U
55,119W,119,W,3,6,2,6,2,1,68,20,8,2,0,0,6,0,0,0,0,0,0,0,1,,,,1,,,,6,,,,B,,,,Z,,,,E,,,,W,,,,02,,,,1,,,,113278W235,1,0,108,1,1,0,0,4,2,0,0,0,0,30,0,0,1,16,16,0,420,157,0,1,2,5,11,27,0,0,U,U,U,1,0,19,2,0,0,0,13,6,7.000,277.284,256.555,111.0,U
55,120D,120,D,3,6,1,1,1,1,72,20,2,4,0,0,6,0,0,0,0,0,0,0,1,,,,81,,,,12,,,,F,,,,Z,,,,E,,,,W,,,,01,,,,1,,,,1N69R2D232,1,0,121,1,1,0,0,1,7,0,0,0,0,42,0,0,6,U,U,U,U,,,,,,,,,5,0,0,0,1,0,998,98,0,0,0,13,6,10.600,419.887,346.699,121.5,125.0
55,121M,121,M,3,6,1,2,0,1,73,20,81,75,0,4,98,1,2,U,8,8,U,6,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,CHH930V189,2,0,U,U,U,U,0,0,0,0,1,0,0,U,U,U,6,U,U,U,U,,,,,,,,,50,1,0,0,8,0,998,98,0,0,0,13,6,7.571,299.919,311.496,U,U
55,121M,121,M,3,6,2,2,2,1,78,20,73,53,0,4,53,0,0,0,0,0,0,0,1,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,CCL336A122,1,0,128,1,1,0,0,5,6,0,1,0,0,U,U,U,6,U,U,U,U,,,,,,,,,5,0,0,0,8,0,998,98,0,0,0,13,6,7.571,299.919,311.496,U,U
55,122T,122,T,3,6,1,2,1,2,73,49,33,2,0,0,4,0,0,0,0,0,0,0,1,,,,2,,,,12,,,,F,,,,D,,,,E,,,,W,,,,01,,,,1,,,,RA21060708,1,0,112,1,1,0,0,1,2,0,0,0,0,24,0,0,3,18,-18,0,185,140,15,13,18,22,10,0,0,35,0,0,0,1,7,43,6,0,0,1,10,4,7.571,299.919,303.012,95.5,U
55,122T,122,T,3,6,2,1,2,1,77,20,1,6,0,0,8,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1D35L7D409,1,0,55,1,1,0,0,2,1,0,0,0,0,43,0,0,3,10,0,10,159,U,U,U,U,U,U,U,U,0,0,0,0,1,0,24,2,0,0,0,13,6,7.571,299.919,303.012,112.0,116.0
55,123Y,123,Y,3,6,1,2,1,1,79,12,81,72,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,8,0,N,98,1,0,0,N,6,216.000,8556.191,8957.633,N,N
55,124M,124,M,3,6,1,2,1,1,80,84,81,72,0,4,44,1,2,8,8,8,1,5,1,,,,2,,,,12,,,,F,,,,D,,,,E,,,,W,,,,01,,,,1,,,,AA185KHA13,1,0,61,1,1,0,0,1,2,0,0,0,0,U,150,2,6,U,U,U,U,,,,,,,,,30,0,0,0,8,0,47,4,0,0,0,13,6,1.000,39.612,41.141,U,U
55,124M,124,M,3,6,2,1,2,2,72,18,3,4,0,0,6,0,0,0,0,0,0,0,1,2,,,1,69,,,3,5,,,R,R,,,Z,B,,,E,W,,,W,W,,,03,02,,,1,2,,,4V39T2H414,1,0,107,1,3,2,0,3,1,0,0,0,0,47,0,0,6,U,U,U,U,,,,,,,,,5,0,0,0,1,1,U,72,0,0,1,13,4,1.000,39.612,41.141,127.0,U
55,125H,125,H,3,6,1,1,1,2,81,62,66,20,0,0,2,0,0,0,0,0,0,0,1,2,,,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,1HD1CAH1XB,1,0,16,0,0,0,0,1,2,0,0,0,0,8,0,0,6,U,U,U,U,,,,,,,,,45,0,0,0,8,1,20,3,0,0,1,17,6,4.934,195.446,204.151,U,U
55,125H,125,H,3,6,2,4,2,1,80,35,33,3,0,0,4,0,0,0,0,0,0,0,1,,,,1,,,,9,,,,L,,,,F,,,,E,,,,E,,,,02,,,,1,,,,KHLB310575,1,0,65,1,1,0,0,2,8,0,0,0,0,20,0,0,6,U,U,U,U,,,,,,,,,5,0,0,0,1,0,8,20,0,0,0,13,6,4.934,195.446,204.151,92.1,U
55,126T,126,T,3,6,1,1,1,1,77,20,10,2,0,0,6,0,0,0,0,0,0,0,1,2,,,2,2,,,12,12,,,F,R,,,D,P,,,E,M,,,W,S,,,01,01,,,1,2,,,1H57U7K567,1,0,50,1,1,0,0,1,2,0,0,0,0,40,0,0,1,20,-20,0,156,173,5,0,0,0,0,5,0,25,0,0,0,1,1,38,4,0,0,1,13,6,3.524,139.604,141.043,116.0,U
55,126T,126,T,3,6,2,1,2,2,79,7,10,4,0,0,6,0,0,0,0,0,0,0,1,2,,,1,1,,,3,12,,,R,F,,,Z,R,,,E,E,,,W,S,,,03,03,,,1,2,,,EH42G9A136,1,0,50,1,3,3,0,3,1,0,0,0,0,38,0,0,1,21,0,-21,468,323,3,11,34,32,12,1,-67,5,0,0,0,1,7,40,2,0,0,1,13,U,3.524,139.604,141.043,118.5,U
55,127W,127,W,3,6,1,2,1,1,70,18,2,4,0,0,6,0,0,0,0,0,0,0,1,,,,2,,,,1,,,,F,,,,Z,,,,E,,,,W,,,,01,,,,1,,,,454690D129,1,0,77,1,1,0,0,1,2,0,0,0,0,42,0,0,1,12,-11,-4,90,95,0,1,3,3,5,7,48,40,0,0,0,1,0,38,4,0,0,0,13,6,12.335,488.614,452.087,124.0,U
55,127W,127,W,3,6,2,1,2,2,76,1,2,4,0,0,6,0,0,0,0,0,0,0,1,,,,1,,,,8,,,,L,,,,Z,,,,E,,,,W,,,,03,,,,1,,,,A6A857H189,1,0,38,1,4,2,0,2,1,0,0,0,0,38,0,0,1,14,5,13,161,356,1,0,0,1,22,1,-109,10,0,0,0,1,1,42,4,0,0,1,13,6,12.335,488.614,452.087,114.0,118.0
55,128F,128,F,3,6,1,1,1,2,70,62,64,20,0,0,2,0,0,0,0,0,0,0,1,2,,,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,4A13847F0,1,0,6,0,0,0,0,1,2,0,0,0,0,5,0,0,6,U,U,U,U,,,,,,,,,U,0,0,0,8,2,43,4,0,0,1,9,3,1.791,70.955,68.127,U,U
55,128F,128,F,3,6,2,1,2,1,74,12,6,4,0,0,6,0,0,0,0,0,0,0,1,2,,,1,96,,,9,0,,,L,T,,,Y,P,,,E,Y,,,W,W,,,02,02,,,1,3,,,4B63S21741,1,0,13,1,4,2,0,2,8,0,0,0,0,43,0,0,6,U,U,U,U,,,,,,,,,8,0,0,0,1,0,5,20,0,0,0,11,6,1.791,70.955,68.127,121.0,U
55,129M,129,M,3,6,1,2,1,1,80,23,81,71,0,4,55,1,2,8,8,8,2,3,1,,,,2,,,,12,,,,R,,,,B,,,,L,,,,S,,,,01,,,,1,,,,T15DAAV587,1,0,28,1,1,0,0,3,2,0,0,0,2,U,U,U,6,U,U,U,U,,,,,,,,,10,0,0,0,8,0,37,4,0,0,0,13,6,2.047,81.091,84.221,U,U
55,129M,129,M,3,6,2,1,1,1,81,21,2,4,0,0,6,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1G3AN69N5B,1,0,U,U,U,U,0,3,2,0,0,0,0,37,U,U,6,U,U,U,U,,,,,,,,,10,0,0,0,1,0,U,71,0,0,0,17,6,2.047,81.091,84.221,U,U
55,130T,130,T,3,6,1,1,1,2,78,20,2,4,0,0,6,0,0,0,0,0,0,0,1,,,,2,,,,1,,,,F,,,,R,,,,E,,,,W,,,,02,,,,1,,,,1N69U8J140,1,0,68,1,1,0,0,1,1,0,0,0,0,38,0,0,1,23,-21,-8,292,183,0,0,0,4,10,38,0,25,0,0,0,1,1,23,3,0,0,1,13,4,2.047,81.091,81.927,116.0,U
55,130T,130,T,3,6,2,1,1,2,82,49,32,3,0,0,4,0,0,0,0,0,0,0,1,,,,1,,,,11,,,,F,,,,D,,,,E,,,,W,,,,03,,,,1,,,,JT2TE75L6C,1,0,28,1,2,2,0,1,1,0,0,0,0,23,0,0,1,36,-34,13,828,140,17,28,41,46,57,65,0,40,0,0,0,1,3,38,4,0,1,1,17,3,2.047,81.091,81.927,U,U
55,131M,131,M,3,6,1,1,1,1,75,12,81,71,0,4,42,1,2,8,8,8,U,3,1,,,,2,,,,5,,,,R,,,,F,,,,E,,,,S,,,,01,,,,1,,,,F70EVX2933,1,0,44,1,1,0,0,3,2,0,0,0,0,U,12,2,6,U,U,U,U,,,,,,,,,3,0,0,0,8,0,26,3,0,0,0,11,6,4.810,190.534,197.888,U,U
55,131M,131,M,3,6,2,1,1,1,80,14,3,3,0,0,4,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,0F14A61888,1,0,9,1,1,0,0,2,2,0,0,0,0,26,0,0,6,U,U,U,U,,,,,,,,,0,0,0,0,1,0,U,71,0,0,0,11,6,4.810,190.534,197.888,100.4,U
55,132Q,132,Q,3,6,1,3,1,2,78,12,74,40,0,8,8,0,0,0,0,0,0,0,1,3,2,,47,66,66,,1,0,U,,F,U,9,,D,D,9,,E,D,9,,W,W,9,,01,01,99,,1,3,2,,E11HHCE058,1,0,77,1,1,0,0,1,6,0,0,0,0,45,3,2,7,U,U,U,U,,,,,,,,,55,0,0,0,8,1,998,98,0,0,2,11,4,8.417,333.434,400.108,U,U
55,133W,133,W,3,6,1,1,1,2,82,34,35,2,0,0,5,0,0,0,0,0,0,0,1,,,,2,,,,12,,,,F,,,,D,,,,E,,,,W,,,,01,,,,1,,,,WBAAG3300D,1,0,21,1,1,0,0,1,3,0,0,0,0,25,0,0,1,28,-28,0,91,145,3,5,6,5,6,5,0,28,0,0,0,1,1,36,2,0,0,1,17,6,16.835,666.868,617.015,U,U
55,133W,133,W,3,6,2,1,2,1,74,9,2,2,0,0,5,0,0,0,0,0,0,0,1,,,,1,,,,6,,,,B,,,,D,,,,E,,,,W,,,,01,,,,1,,,,RPZ3G4G179,1,0,66,1,1,0,0,4,1,0,0,0,0,36,0,0,1,20,20,0,541,,,,,,,,,0,0,0,0,1,0,25,2,0,0,0,13,6,16.835,666.868,617.015,U,U
55,134K,134,K,3,6,1,2,1,2,79,14,6,2,0,0,6,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9Z63F72901,1,0,48,2,1,0,0,1,3,0,0,0,0,37,0,0,6,U,U,U,U,,,,,,,,,40,U,U,U,1,2,U,78,0,0,2,11,3,2.541,100.664,131.421,114.3,U
55,134K,134,K,3,6,2,3,2,1,78,12,81,78,6,4,55,U,U,U,8,8,U,U,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,F70FVAG566,1,0,U,U,U,U,0,4,1,0,1,0,0,U,U,U,6,U,U,U,U,,,,,,,,,5,U,U,U,8,0,37,2,0,0,0,11,6,2.541,100.664,131.421,U,U
55,135P,135,P,3,6,1,4,0,1,76,12,72,50,0,4,30,0,0,0,0,0,0,0,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,SGTARP4290,1,0,U,U,U,U,0,0,0,0,0,0,0,25,4,2,7,U,U,U,U,,,,,,,,,15,0,0,0,8,1,998,98,0,0,2,11,4,2.541,100.664,88.746,U,U
55,136V,136,V,3,6,1,2,1,3,74,14,10,2,0,0,6,0,0,0,0,0,0,0,1,,,,68,,,,12,,,,F,,,,D,,,,L,,,,W,,,,01,,,,1,,,,4H03H59286,1,0,73,1,1,0,0,1,6,0,0,0,0,40,0,0,7,U,U,U,U,,,,,,,,,25,3,0,0,1,7,998,98,0,0,1,11,U,5.082,201.328,197.088,114.0,118.0
55,137B,137,B,3,6,1,4,1,1,78,12,4,2,0,0,6,0,0,0,0,0,0,0,1,,,,81,,,,12,,,,F,,,,R,,,,M,,,,S,,,,04,,,,1,,,,8G87F22168,1,0,98,1,1,0,0,1,7,0,0,0,0,40,0,0,7,U,U,U,U,,,,,,,,,75,0,0,0,1,0,998,98,0,0,0,11,6,4.959,196.426,231.039,114.0,U
55,138M,138,M,3,6,1,2,0,1,83,23,83,75,0,1,40,1,3,2,2,8,1,6,1,,,,66,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1GDT9L4C3D,2,0,U,U,U,U,0,3,6,1,1,0,0,U,370,2,6,U,U,U,U,,,,,,,,,55,98,0,0,8,0,998,98,0,0,0,16,6,5.667,224.487,233.151,U,U
55,139T,139,T,3,6,1,1,1,3,80,18,1,2,0,0,5,0,0,0,0,0,0,0,1,,,,2,,,,1,,,,F,,,,D,,,,E,,,,W,,,,01,,,,1,,,,4J47AAG164,1,0,45,1,1,0,0,1,2,0,0,0,0,32,0,0,1,10,-9,-5,144,173,1,0,0,0,0,0,0,U,0,0,0,1,1,36,4,0,0,1,13,6,5.667,224.487,226.801,108.1,U
55,139T,139,T,3,6,2,1,2,1,83,6,10,4,0,0,5,0,0,0,0,0,0,0,1,,,,1,,,,10,,,,L,,,,Z,,,,E,,,,W,,,,01,,,,1,,,,2C3BF66P5D,1,0,10,1,1,0,0,2,1,0,0,0,0,36,0,0,1,8,-4,7,61,170,0,10,9,3,3,0,-151,8,0,0,0,1,0,32,2,0,0,0,17,6,5.667,224.487,226.801,U,U
55,140D,140,D,3,6,1,1,1,1,77,87,84,75,0,3,98,U,U,U,8,8,U,U,1,2,,,31,31,,,U,U,,,9,9,,,9,9,,,9,9,,,9,9,,,99,99,,,1,2,,,9999999999,2,0,U,U,U,U,0,3,6,0,1,0,0,U,U,U,6,U,U,U,U,,,,,,,,,40,0,0,0,8,0,998,98,0,0,0,0,6,4.400,174.293,143.913,U,U
55,141M,141,M,3,6,1,1,1,1,68,84,81,71,0,4,40,1,2,8,8,8,2,4,1,,,,2,,,,1,,,,R,,,,B,,,,W,,,,W,,,,02,,,,1,,,,106620H283,1,0,229,1,1,0,0,3,2,0,0,0,0,U,60,2,6,U,U,U,U,,,,,,,,,30,0,0,0,8,0,26,5,0,0,0,13,6,3.143,124.495,129.300,U,U
55,141M,141,M,3,6,2,1,2,2,81,20,15,5,0,0,5,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1G1AX6859B,1,0,5,1,1,0,0,2,2,0,0,0,0,26,0,0,6,U,U,U,U,,,,,,,,,5,0,0,0,2,0,U,71,0,0,0,17,6,3.143,124.495,129.300,U,U
55,142Y,142,Y,3,6,1,1,1,1,81,22,15,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,1,N,98,1,0,1,N,6,168.000,6654.813,6967.047,N,N
55,142Y,142,Y,3,6,2,1,2,1,83,12,74,40,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,8,1,N,98,1,0,1,N,6,168.000,6654.813,6967.047,N,N
55,143D,143,D,3,6,1,1,2,1,82,49,32,2,0,0,4,0,0,0,0,0,0,0,1,,,,81,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,18,1,1,0,0,3,7,0,0,0,0,23,0,0,6,U,U,U,U,,,,,,,,,35,0,0,0,1,0,998,98,0,0,0,0,6,5.734,227.135,187.544,U,U
55,144T,144,T,3,6,1,3,1,1,76,20,9,2,0,0,4,0,0,0,0,0,0,0,1,,,,2,,,,12,,,,F,,,,C,,,,L,,,,N,,,,01,,,,1,,,,1Q87L6N534,1,0,78,1,1,0,0,1,3,0,0,0,0,36,0,0,3,3,-3,0,6,10,2,4,,,,,0,15,0,0,0,1,0,32,2,0,0,0,13,6,4.096,162.239,163.912,108.0,U
55,144T,144,T,3,6,2,3,2,1,81,20,10,2,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1G1AZ37K6B,1,0,U,U,U,U,0,4,1,0,0,0,0,32,0,0,3,4,4,0,9,,,,,,,,,0,0,0,0,1,7,36,2,0,0,1,17,U,4.096,162.239,163.912,U,U
55,145T,145,T,3,6,1,2,1,2,71,12,8,4,0,0,5,0,0,0,0,0,0,0,1,2,3,,31,31,31,,1,1,U,,F,R,9,,Z,Z,9,,E,E,9,,W,W,9,,03,01,99,,1,2,3,,1X92L24732,1,0,88,1,1,0,0,1,6,0,0,0,0,27,0,0,7,U,U,U,U,,,,,,,,,25,0,0,0,1,1,998,98,0,0,1,11,4,4.096,162.239,163.912,103.0,109.9
55,146M,146,M,3,6,1,2,1,1,69,86,83,75,0,1,36,1,3,2,8,8,1,6,1,2,,,2,2,,,U,U,,,9,9,,,9,9,,,9,9,,,9,9,,,99,99,,,1,2,,,F785ST4311,2,0,U,U,U,U,0,3,3,0,1,1,0,U,200,2,6,U,U,U,U,,,,,,,,,15,0,0,0,8,0,42,2,0,0,0,10,6,1.000,39.612,41.141,U,U
55,146M,146,M,3,6,2,1,2,2,78,14,4,2,0,0,6,0,0,0,0,0,0,0,1,2,,,1,1,,,0,7,,,B,L,,,L,F,,,A,E,,,W,S,,,06,02,,,1,2,,,8H93H55685,1,0,U,1,1,0,0,4,2,0,0,0,0,42,0,0,6,U,U,U,U,,,,,,,,,20,0,0,0,1,0,U,75,0,0,0,11,6,1.000,39.612,41.141,114.0,U
55,147W,147,W,3,6,1,1,1,3,78,13,5,4,0,0,6,0,0,0,0,0,0,0,2,1,,,47,66,,,12,0,,,F,U,,,Y,F,,,L,D,,,W,W,,,01,01,,,2,1,,,8Y82A90324,1,0,71,1,1,0,0,1,6,0,0,0,0,48,0,0,7,U,U,U,U,,,,,,,,,30,6,0,0,1,0,998,98,0,0,0,11,6,3.500,138.642,128.278,127.2,U
55,148W,148,W,3,6,1,1,1,2,82,18,1,2,0,0,6,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1G4AJ47AXC,1,0,16,1,1,0,0,1,3,0,0,0,0,33,0,0,8,U,U,U,U,,,,,,,,,40,0,0,0,1,0,47,56,0,0,0,17,6,3.500,138.642,128.278,U,U
55,148W,148,W,3,6,2,1,2,1,79,12,71,56,0,4,U,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,U15HLEA998,1,0,U,U,U,U,0,4,1,0,0,0,0,47,U,U,8,U,U,U,U,,,,,,,,,U,U,U,U,8,0,33,2,0,0,0,11,6,3.500,138.642,128.278,U,U
55,149H,149,H,3,6,1,1,1,1,83,63,66,20,0,0,1,0,0,0,0,0,0,0,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,KZ1000E039,1,5,3,0,0,0,0,1,2,0,0,0,0,U,2,2,6,U,U,U,U,,,,,,,,,35,0,0,0,8,0,32,2,0,0,0,13,6,4.134,163.756,171.050,U,U
55,149H,149,H,3,6,2,1,2,1,80,22,10,2,0,0,6,0,0,0,0,0,0,0,1,,,,1,,,,8,,,,L,,,,P,,,,E,,,,W,,,,01,,,,1,,,,2J37AA2505,1,0,29,1,1,0,0,2,8,0,0,0,0,32,0,0,6,U,U,U,U,,,,,,,,,10,0,0,0,1,0,U,20,0,0,0,13,6,4.134,163.756,171.050,108.1,U
55,150R,150,R,3,6,1,2,1,1,81,12,72,50,0,4,30,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,JC2UA1228B,1,0,20,1,1,0,0,1,2,0,0,0,0,26,0,0,3,25,-19,16,445,U,U,U,U,U,U,U,U,10,0,0,0,8,1,32,2,0,0,1,17,6,10.335,409.390,315.818,U,U
55,150R,150,R,3,6,2,1,2,2,79,22,10,2,0,0,5,0,0,0,0,0,0,0,1,,,,1,,,,2,,,,R,,,,Z,,,,E,,,,W,,,,02,,,,1,,,,2J37Y92555,1,0,70,1,3,2,0,3,1,0,0,0,0,32,0,0,3,21,-14,-16,256,244,0,10,14,15,8,0,-41,35,0,0,0,1,0,26,50,0,0,0,13,6,10.335,409.390,315.818,108.1,U
55,151T,151,T,3,6,1,2,1,2,78,49,32,2,0,0,4,0,0,0,0,0,0,0,1,2,,,2,2,,,10,9,,,F,L,,,L,Z,,,E,E,,,W,W,,,02,01,,,1,2,,,TE31323174,1,0,55,1,6,2,0,1,2,0,0,0,0,21,0,0,1,25,-12,21,281,150,30,8,6,4,0,0,0,U,0,0,0,1,1,40,4,0,0,2,10,4,2.953,116.969,118.175,93.3,U
55,151T,151,T,3,6,2,1,2,1,76,20,1,4,0,0,6,0,0,0,0,0,0,0,1,2,,,1,1,,,4,3,,,R,R,,,Z,Z,,,E,L,,,W,W,,,03,01,,,1,2,,,1D29V6D483,1,0,61,1,3,2,0,3,1,0,0,0,0,40,0,0,1,14,7,-12,492,U,U,U,U,U,U,U,U,U,0,0,0,1,1,21,2,0,0,1,13,6,2.953,116.969,118.175,112.0,116.0
55,152M,152,M,3,6,1,3,1,1,76,12,81,71,0,4,40,1,2,8,8,8,2,4,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,F10FYT6521,2,0,U,U,U,U,0,3,2,0,0,0,0,U,40,2,6,U,U,U,U,,,,,,,,,25,0,0,0,8,0,33,10,0,0,0,11,6,4.047,160.315,166.503,U,U
55,152M,152,M,3,6,2,1,1,1,79,23,7,10,0,0,2,0,0,0,0,0,0,0,1,,,,1,,,,11,,,,L,,,,B,,,,M,,,,S,,,,01,,,,1,,,,TW80L9D501,1,0,64,1,1,0,0,2,2,0,0,0,0,33,0,0,6,U,U,U,U,,,,,,,,,20,0,0,0,1,0,U,71,0,0,0,13,6,4.047,160.315,166.503,U,U
55,153T,153,T,3,6,1,2,1,2,77,1,7,6,0,0,6,0,0,0,0,0,0,0,1,2,,,2,2,,,11,9,,,F,L,,,L,B,,,E,E,,,W,W,,,01,01,,,1,2,,,A7A087C280,1,0,87,1,1,0,0,1,2,0,0,0,0,30,0,0,1,15,-13,7,235,157,14,12,10,9,7,5,0,U,0,0,0,1,1,28,2,0,0,2,13,4,4.047,160.315,161.968,108.0,U
55,153T,153,T,3,6,2,2,2,2,82,21,17,2,0,0,5,0,0,0,0,0,0,0,1,2,,,1,1,,,2,3,,,R,R,,,F,B,,,E,E,,,W,W,,,02,01,,,1,2,,,1G3AJ27R1C,1,0,35,1,1,0,0,3,1,0,0,0,0,28,0,0,1,16,-8,-14,121,,,,,,,,,5,0,0,0,2,0,30,6,0,0,0,17,6,4.047,160.315,161.968,U,U
55,154V,154,V,3,6,1,1,1,2,77,1,8,3,0,0,4,0,0,0,0,0,0,0,2,1,,,3,2,,,12,1,,,F,R,,,L,Y,,,E,M,,,W,S,,,03,01,,,2,1,,,A7A467C221,1,0,45,1,1,0,0,1,1,0,0,0,0,28,0,0,1,23,-23,0,385,155,64,38,23,13,0,0,0,45,U,U,U,1,7,27,3,0,0,1,13,U,7.082,280.552,274.643,96.0,U
55,154V,154,V,3,6,2,2,2,1,77,20,10,2,0,0,6,0,0,0,0,0,0,0,1,,,,1,,,,6,,,,B,,,,L,,,,L,,,,S,,,,01,,,,1,,,,1H57U7K400,1,0,58,1,1,0,0,4,2,0,0,0,0,38,0,0,7,U,U,U,U,,,,,,,,,5,U,U,U,1,0,28,3,0,0,0,13,6,7.082,280.552,274.643,116.0,U
