PSUWGT,NATWGT,RATWGT,PSU,AOPSVEH,CASEID,CASENO,STRATIF,VERSION,VEHNO,MODELYR,MAKE,MODEL,BODYTYPE,VIN,TOWPAR,TRAVELSP,DRINKING,ALCTEST,SPLIMIT,MANEUVER,ACCTYPE,DRPRES,OCUPANTS,OCCFORMS,CURBWGT,CARGOWGT,TOWHITCH,DOCTRAJ,CONDTREE,ROLLOVER,FOVERIDE,ROVERIDE,ANGTHIS,ANGOTHER,DVBASIS,DVTOTAL,DVLONG,DVLAT,ENERGY,DVCONFID,INSPTYPE,VINLNGTH,VINJSER,VINJURED,DRIVE,VTREAT,OTVEHWGT,OTBDYTYP,VAIS,DRUGS,OBSTEST,SPECTEST,OBSNARC,SPECNARC,OBSDEPR,SPECDEPR,OBSSTIM,SPECSTIM,OBSHLUC,SPECHLUC,OBSCNAB,SPECCNAB,OBSPCP,SPECPCP,OBSINHL,SPECINHL,OBSOTH,SPECOTH
49.780,1220.6056,1554.5894019,2,0,60H,60,H,4,1,79,20,12,2,1M27C97100,1,U,0,C,45,1,87,1,1,1,30,0,0,0,0,0,0,0,0,270,1,11,-2,-11,113,1,1,13,0,0,1,0,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.780,1220.6056,1554.5894019,2,0,60H,60,H,4,2,81,19,5,2,1G6AL5794B,0,U,0,C,45,1,86,1,1,0,39,0,0,0,0,0,0,0,270,0,1,8,-8,1,146,1,1,17,N,N,2,N,30,2,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.240,128.4848,85.934682458,2,1,61A,61,A,4,1,91,35,42,4,JN1FU21P3M,1,U,0,0,55,1,15,1,1,1,28,0,0,1,0,0,0,0,998,998,5,U,U,U,U,0,1,17,1,1,2,1,998,98,5,0,0,2,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U
6.331,155.23203333,256.56188868,2,0,62F,62,F,4,1,83,42,31,4,WDBAB33A7D,1,U,0,C,55,9,3,1,5,5,36,0,0,0,7,0,0,0,998,998,6,U,U,U,U,0,2,17,0,4,1,4,998,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.331,155.23203333,256.56188868,2,0,63F,63,F,4,1,83,6,10,4,2C3BF66P1D,1,U,1,21,30,U,6,1,1,1,36,0,0,0,0,0,0,0,998,998,5,U,U,U,U,0,1,17,0,1,1,4,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.662,310.46406667,393.34992778,2,0,64G,64,G,4,1,90,35,477,30,1N6SD11Y7L,1,U,0,C,35,U,7,1,2,2,33,0,0,0,0,0,0,0,998,998,5,U,U,U,U,0,1,17,0,0,8,0,998,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,24.52,47.775362226,2,0,65D,65,D,4,1,78,14,U,2,9999999999,1,U,0,C,55,1,8,1,1,1,U,U,0,0,0,0,0,0,998,998,5,U,U,U,U,0,0,U,0,1,U,4,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.160,52.9632,81.168601859,2,1,66E,66,E,4,1,90,37,32,2,1HGCB7154L,1,U,0,C,55,1,2,1,2,2,28,0,0,1,0,0,0,0,998,998,5,U,U,U,U,0,2,17,0,1,2,4,998,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.910,144.9132,183.60126944,2,0,67G,67,G,4,1,88,10,40,4,2XMJP5591J,1,0,0,C,35,1,93,1,2,2,29,0,0,0,0,0,7,0,270,90,4,U,U,U,U,0,1,17,0,0,2,0,N,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.910,144.9132,183.60126944,2,,67G,67,G,4,2,80,84,U,68,9999999999,0,U,0,C,35,1,92,,,,,,,,,,,,,,,,,,,,,U,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.820,289.8264,369.12910265,2,0,68H,68,H,4,1,82,9,U,4,9999999999,1,U,1,B,55,U,1,1,1,1,U,0,0,1,0,0,0,0,998,998,4,U,U,U,U,0,0,U,0,0,U,0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.025,25.133,38.517507826,2,0,69E,69,E,4,1,87,12,17,6,1FABP57UXH,0,0,0,C,55,1,22,1,2,0,32,0,0,0,0,0,0,U,0,15,6,U,U,U,U,0,2,17,N,N,2,N,24,4,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.025,25.133,38.517507826,2,0,69E,69,E,4,2,89,20,16,4,1G1JC5117K,1,U,0,C,55,7,20,1,1,1,24,0,0,0,0,0,U,0,15,0,6,U,U,U,U,0,2,17,0,0,2,4,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.025,25.133,38.517507826,2,0,70E,70,E,4,1,90,12,474,21,1FBHE21H0L,1,U,0,C,30,1,1,1,2,2,51,0,0,0,0,0,0,0,998,998,5,U,U,U,U,0,1,17,0,2,8,3,998,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.587,87.9655,111.45000915,2,0,72G,72,G,4,1,88,37,31,3,JHMED8358J,1,U,0,C,55,8,2,1,1,1,19,0,0,0,0,0,0,0,998,998,5,U,U,U,U,0,1,17,0,0,U,0,998,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.030,49.7756,96.983985319,2,0,73D,73,D,4,1,80,7,34,3,4H24KA4500,1,U,0,C,55,1,88,1,1,1,18,0,0,0,0,0,0,0,0,270,1,15,-14,-3,220,1,1,13,0,1,2,4,41,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.030,49.7756,96.983985319,2,0,73D,73,D,4,2,77,6,9,2,5S22N7R200,1,U,0,C,55,1,89,1,4,4,41,0,0,0,0,0,0,0,270,0,1,6,-2,6,141,1,1,13,0,1,1,0,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.030,49.7756,96.983985319,2,0,74D,74,D,4,1,76,9,U,4,9999999999,0,U,0,C,35,U,88,1,1,0,U,U,0,0,0,0,0,0,0,270,6,U,U,U,U,0,0,U,N,N,U,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.030,49.7756,96.983985319,2,0,74D,74,D,4,2,79,21,1,2,3R47F9M400,1,U,0,C,0,U,89,1,4,4,33,0,0,0,0,0,0,0,270,0,6,U,U,U,U,0,1,13,0,2,1,4,U,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.786,117.34571429,179.83784142,2,1,75E,75,E,4,1,89,13,5,4,1LNLM9840K,0,U,0,C,35,1,86,1,1,1,36,0,0,0,0,0,0,0,275,6,1,9,-8,2,89,1,1,17,0,0,1,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.786,117.34571429,179.83784142,2,1,75E,75,E,4,2,90,37,32,2,1HGCB7252L,1,U,0,C,35,1,87,1,2,2,25,0,0,0,0,0,0,0,6,275,1,12,-2,-11,179,1,1,17,0,1,2,4,36,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.500,821.42,1046.1780828,2,0,76H,76,H,4,1,81,30,U,2,9999999999,1,U,0,C,30,1,98,1,2,2,U,0,0,0,0,0,0,0,U,U,5,U,U,U,U,0,0,U,0,0,U,0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,24.52,16.399748561,2,0,77A,77,A,4,1,89,7,473,31,1B7KM36Z7K,1,U,0,C,30,1,1,1,2,2,48,6,0,0,1,0,0,0,998,998,1,7,-7,0,186,3,1,17,0,0,8,2,998,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.667,65.386666666,100.20815044,2,,78E,78,E,4,1,81,89,997,58,9999999999,0,U,0,C,30,U,50,,,,,,,,,,,,,,,,,,,,,U,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.667,65.386666666,100.20815044,2,0,78E,78,E,4,2,89,23,473,31,1GTDK14H5K,1,U,0,C,30,1,51,1,1,1,41,0,0,0,0,0,0,0,0,180,4,U,U,U,U,0,1,17,0,1,8,3,N,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.667,114.42666667,189.12025492,2,0,79F,79,F,4,1,86,37,31,3,JHMAH7329G,1,U,1,19,20,1,7,1,3,3,19,0,0,0,1,0,0,0,998,998,6,U,U,U,U,0,2,17,0,1,U,6,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.333,228.85333333,289.95124333,2,1,80G,80,G,4,1,91,7,39,3,JB3XD54B1M,1,U,0,C,55,U,7,1,1,1,31,0,0,0,0,0,0,0,998,998,5,U,U,U,U,0,2,17,0,0,1,0,998,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.340,57.3768,77.826218117,2,0,81B,81,B,4,1,84,52,32,4,JA3BF46D6E,1,60,0,C,55,8,2,1,5,5,22,0,0,1,0,2,0,0,997,997,5,U,U,U,U,0,1,17,1,5,2,1,998,98,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.340,57.3768,111.79434761,2,0,82D,82,D,4,1,83,6,16,2,1C3BC51CXD,1,U,0,C,55,1,2,1,1,1,25,0,0,1,1,0,0,0,998,998,1,34,-17,29,1065,2,1,17,0,1,2,3,998,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.380,254.5176,322.46720419,2,0,83G,83,G,4,1,90,20,32,4,1Y1SK5169L,1,U,0,C,55,U,7,1,1,1,23,0,0,0,0,0,0,0,998,998,5,U,U,U,U,0,1,17,0,1,2,0,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.380,254.5176,322.46720419,2,0,84G,84,G,4,1,89,49,38,2,JT2EL31D0K,1,U,0,C,55,7,2,1,1,1,20,U,0,0,0,0,0,0,998,998,5,U,U,U,U,0,1,17,0,0,2,0,998,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,24.52,39.791567822,2,0,85C,85,C,4,1,88,2,402,13,2BCCV8116J,1,U,0,C,35,1,3,1,3,3,31,0,0,0,0,3,0,0,997,997,5,U,U,U,U,0,1,17,0,3,U,4,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.340,57.3768,87.932652014,2,1,86E,86,E,4,1,90,9,19,4,1P3XA46K3L,1,U,0,C,55,U,1,1,2,2,29,0,0,0,0,0,0,0,998,998,5,U,U,U,U,0,1,17,0,1,2,4,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.510,61.5452,101.71967997,2,0,87F,87,F,4,1,84,35,43,4,JN1PB11SXE,1,U,0,C,55,6,7,1,2,2,19,0,0,1,1,0,0,0,998,998,1,11,-5,-9,114,1,1,17,0,2,2,4,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.020,123.0904,155.95234731,2,0,88G,88,G,4,1,76,19,3,2,6D4756E400,0,0,0,C,30,1,26,1,4,0,53,0,0,0,0,0,0,4,180,180,3,6,6,0,64,1,2,12,N,N,1,N,25,4,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.020,123.0904,155.95234731,2,1,88G,88,G,4,2,90,20,19,4,1G1LT54T6L,1,U,0,C,30,1,24,1,2,2,25,0,0,0,0,0,1,0,180,180,3,11,-11,0,118,1,1,17,0,1,2,4,53,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.064,50.616285714,77.57184503,2,0,89E,89,E,4,1,78,13,1,2,8Y81A86300,0,U,0,C,55,1,47,1,1,0,48,1,0,0,0,0,0,0,300,0,1,6,3,6,178,1,1,11,N,N,1,N,26,5,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.064,50.616285714,77.57184503,2,1,89E,89,E,4,2,91,20,19,5,1G1LT63T3M,1,U,0,C,55,1,45,1,1,1,26,0,0,0,0,0,0,0,0,300,1,12,-12,0,110,1,1,17,0,1,2,4,48,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.612,88.5785,146.39934019,2,0,90F,90,F,4,1,74,35,38,2,JHL7100200,1,U,0,C,55,1,29,1,1,1,23,0,0,0,0,0,0,1,180,180,6,U,U,U,U,0,1,12,0,1,1,4,U,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.612,88.5785,146.39934019,2,0,90F,90,F,4,2,82,51,U,4,9999999999,1,U,0,C,55,4,28,1,1,1,U,0,0,0,0,0,U,0,180,180,6,U,U,U,U,0,0,U,0,1,U,4,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.612,88.5785,146.39934019,2,0,91F,91,F,4,1,84,6,15,3,1C3BA44D0E,1,U,0,C,30,1,7,1,2,2,26,0,0,0,0,0,0,0,998,998,5,U,U,U,U,0,1,17,0,1,2,4,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.225,177.157,224.45332854,2,1,92G,92,G,4,1,91,12,15,4,2FAPP36X3M,1,U,0,C,45,1,84,1,1,1,26,0,0,0,0,0,0,0,270,175,1,12,-6,-10,103,4,1,17,0,0,U,0,44,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.225,177.157,224.45332854,2,0,92G,92,G,4,2,86,20,473,31,1GCGK24M3G,0,U,0,C,0,1,84,1,1,0,44,2,0,0,0,0,0,0,175,270,1,7,-6,3,141,4,2,17,N,N,8,N,26,4,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,24.52,39.791567822,2,1,93C,93,C,4,1,91,18,20,2,2G4WB14L1M,1,U,0,C,55,1,3,1,1,1,33,0,0,1,0,0,0,0,998,998,5,U,U,U,U,0,1,17,0,1,2,6,998,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.788,43.844095238,67.193143734,2,0,94E,94,E,4,1,87,20,32,5,1Y1SK5149H,1,U,0,C,20,1,2,1,3,3,22,0,0,0,0,3,0,0,997,997,5,U,U,U,U,0,1,17,0,3,2,4,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.129,76.727166667,126.81188522,2,0,95F,95,F,4,1,78,37,31,3,SGE4518600,1,U,1,10,30,1,86,1,1,1,18,0,0,0,0,0,0,0,90,180,5,U,U,U,U,0,1,10,0,1,2,4,32,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.129,76.727166667,126.81188522,2,0,95F,95,F,4,2,88,12,477,30,1FTCR11T2J,1,U,0,C,30,1,87,1,3,3,32,0,0,0,0,0,0,0,180,90,5,U,U,U,U,0,1,17,0,0,8,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.258,153.45433333,194.42266405,2,0,96G,96,G,4,1,91,12,U,4,9999999999,1,U,0,C,55,U,13,1,1,1,U,U,0,0,0,0,0,0,998,998,5,U,U,U,U,0,0,U,0,0,U,0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.160,52.9632,103.19478241,2,0,97D,97,D,4,1,85,20,13,4,9999999999,1,U,0,C,35,U,8,1,1,1,21,U,0,0,1,0,0,0,998,998,4,U,U,U,U,0,0,U,1,1,1,3,N,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.177,102.42354286,156.96890994,2,0,98E,98,E,4,1,91,12,470,14,1FMCU24X4M,1,U,0,C,55,1,1,1,2,2,39,0,0,1,0,4,0,0,997,997,5,U,U,U,U,0,1,17,0,2,8,4,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.310,179.2412,296.24337073,2,0,99F,99,F,4,1,84,41,477,30,JM2UC1213E,1,U,0,C,55,1,2,1,1,1,24,0,0,0,0,0,0,0,998,998,5,U,U,U,U,0,1,17,0,1,8,4,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.620,358.4824,454.18791187,2,1,100G,100,G,4,1,89,30,42,5,1VWFA9178K,1,U,0,C,55,1,7,1,1,1,22,0,0,0,0,0,0,0,998,998,5,U,U,U,U,0,1,17,0,1,2,0,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.674,90.075971429,138.04567439,2,0,101E,101,E,4,1,88,35,39,4,9999999999,1,U,0,C,55,1,44,1,1,1,31,U,0,0,0,0,0,0,998,998,4,U,U,U,U,0,0,U,0,1,1,4,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.674,90.075971429,138.04567439,2,,101E,101,E,4,2,89,82,898,65,9999999999,0,U,0,C,55,U,45,,,,,,,,,,,,,,,,,,,,,U,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.429,157.63295,260.53003688,2,0,102F,102,F,4,1,80,20,473,31,CCG14AJ100,1,U,0,C,55,1,1,1,1,1,37,2,0,0,1,0,0,0,998,998,1,28,-28,0,1541,1,1,13,0,1,8,4,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.857,315.2659,399.43372619,2,0,103G,103,G,4,1,87,55,32,4,KMHLF21JXH,1,U,0,C,55,U,6,1,1,1,22,0,0,0,0,0,0,0,998,998,5,U,U,U,U,0,1,17,0,0,2,0,998,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.715,630.5318,803.05878804,2,0,104H,104,H,4,1,74,20,473,31,CCD1441800,1,U,1,9,30,1,11,1,1,1,39,0,0,0,0,0,4,0,180,180,6,U,U,U,U,0,1,12,0,1,8,0,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.431,84.121114286,128.91957498,2,0,105E,105,E,4,1,89,9,472,20,2P4FH45K1K,0,U,0,C,30,1,24,1,2,0,29,0,0,0,0,0,0,0,270,270,1,8,-8,0,31,1,1,17,N,N,8,N,27,4,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.431,84.121114286,128.91957498,2,0,105E,105,E,4,2,87,18,7,4,1G4AH51R2H,1,U,0,C,30,1,27,1,1,1,27,0,0,0,0,0,0,0,270,270,1,9,9,0,120,1,1,17,0,1,2,4,29,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.004,147.21195,243.3065851,2,0,106F,106,F,4,1,83,20,9,3,1G1AP87HXD,1,65,0,C,55,7,2,1,1,1,30,0,0,1,0,4,0,0,997,997,5,U,U,U,U,0,1,17,1,1,1,3,998,98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.340,57.3768,93.112268704,2,1,107C,107,C,4,1,91,55,32,4,KMHVF22J9M,1,U,0,C,55,1,44,1,2,2,22,0,0,0,0,0,0,0,30,0,4,U,U,U,U,0,1,17,0,2,2,4,N,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.340,57.3768,93.112268704,2,,107C,107,C,4,2,83,23,U,65,9999999999,0,U,0,C,55,U,45,,,,,,,,,,,,,,,,,,,,,U,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.907,635.2519,1049.9213581,2,1,108F,108,F,4,1,91,22,U,2,9999999999,0,U,0,C,40,4,98,1,1,1,U,0,0,0,0,0,0,U,90,90,6,U,U,U,U,0,0,U,0,1,U,4,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.907,635.2519,1049.9213581,2,1,108F,108,F,4,2,90,22,17,4,1G2AF54R3L,1,U,0,C,40,1,32,1,4,4,28,0,0,0,0,0,U,0,90,90,1,13,13,0,224,1,1,17,0,3,2,4,46,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.907,635.2519,1049.9213581,2,0,108F,108,F,4,3,88,20,473,31,2GCFK29K9J,0,U,0,C,40,1,32,1,1,0,46,0,0,0,0,0,0,0,90,90,1,8,-8,0,205,1,1,17,N,N,8,N,28,4,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.240,128.4848,174.27751407,2,0,109B,109,B,4,1,80,18,3,4,4X69XAH400,1,78,1,20,55,U,2,1,1,1,39,0,0,1,5,0,0,0,998,998,5,U,U,U,U,0,1,13,1,1,1,1,998,98,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.433,108.69988444,176.40044144,2,1,110C,110,C,4,1,90,22,18,4,1G2NE54U1L,1,U,0,C,55,U,89,1,1,1,26,0,0,0,0,0,0,0,250,0,1,19,3,18,252,1,1,17,0,1,2,3,24,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.433,108.69988444,176.40044144,2,0,110C,110,C,4,2,84,22,16,4,1G2AB6904E,1,U,1,20,55,1,88,1,1,1,24,0,0,0,0,0,0,0,0,250,1,19,-19,0,426,1,1,17,1,1,2,3,26,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.240,128.4848,196.90901562,2,0,111E,111,E,4,1,91,22,480,20,1GMCU06D7M,1,U,0,C,55,U,7,1,3,3,35,1,0,0,0,4,0,0,997,997,5,U,U,U,U,0,1,17,0,2,8,4,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.310,81.149523809,124.36547242,2,0,112E,112,E,4,1,87,23,474,21,2GTGG35K1H,1,U,0,C,55,1,2,1,1,1,44,U,0,0,7,4,0,0,998,998,5,U,U,U,U,0,1,17,0,1,8,4,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.792,142.01166667,234.71174494,2,0,113F,113,F,4,1,82,9,U,2,9999999999,1,U,1,D,55,U,7,1,1,1,U,U,0,0,0,0,0,0,998,998,6,U,U,U,U,0,0,U,0,1,U,4,N,N,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
23.167,568.04666666,723.47638562,2,0,114H,114,H,4,1,83,12,3,2,1FABP26A9D,1,U,0,C,55,U,7,1,4,4,27,U,0,1,1,0,0,0,998,998,4,U,U,U,U,0,0,17,0,0,1,0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.340,57.3768,93.112268704,2,0,115C,115,C,4,1,91,49,473,14,JT4RN36S5M,1,U,0,C,55,U,7,1,2,2,38,U,0,1,0,4,0,0,997,997,5,U,U,U,U,0,1,17,1,2,8,3,998,98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,24.52,39.791567822,2,0,116C,116,C,4,1,89,22,9,3,1G2FS21S4K,1,U,0,C,30,U,89,1,1,1,31,0,0,0,0,0,0,0,90,180,4,U,U,U,U,0,1,17,0,1,1,4,N,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,24.52,39.791567822,2,,116C,116,C,4,2,88,86,U,68,9999999999,0,U,0,C,30,U,88,,,,,,,,,,,,,,,,,,,,,U,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.245,104.0874,172.03188903,2,0,117F,117,F,4,1,89,35,477,30,1N6HD16Y0K,0,U,0,C,30,1,66,1,1,0,36,2,0,1,0,0,0,0,270,90,4,U,U,U,U,0,2,17,N,N,8,N,N,70,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.245,104.0874,172.03188903,2,0,117F,117,F,4,2,86,14,13,3,1MEBP5198G,1,U,0,C,30,1,98,1,1,1,22,0,0,0,0,0,0,0,270,90,4,U,U,U,U,0,1,17,0,1,2,4,N,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.245,104.0874,172.03188903,2,,117F,117,F,4,3,86,76,U,70,9999999999,1,U,0,C,30,U,66,,,,,,,,,,,,,,,,,,,,,U,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.490,208.1748,263.75207741,2,0,118G,118,G,4,1,86,1,9,6,2CCCK3855G,1,U,0,C,40,1,68,1,1,1,34,0,0,0,0,0,0,0,160,0,5,U,U,U,U,0,1,17,0,0,U,0,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.490,208.1748,263.75207741,2,0,118G,118,G,4,2,87,12,4,2,1FABP6036H,1,U,0,C,40,U,69,1,1,1,31,U,0,0,0,0,0,0,0,160,5,U,U,U,U,0,1,17,0,0,1,0,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.340,57.3768,38.375411632,2,0,119A,119,A,4,1,87,20,474,21,1GBEG25H0H,1,U,0,C,55,1,1,1,2,2,42,U,0,1,1,0,0,0,998,998,6,U,U,U,U,0,2,17,1,2,8,1,998,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.481,36.324109629,58.947523324,2,0,120C,120,C,4,1,89,13,1,4,1LNBM82F9K,1,U,1,D,45,1,6,1,1,1,40,0,0,1,1,0,0,0,998,998,6,U,U,U,U,0,1,17,1,1,1,3,998,98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.481,36.324109629,58.947523324,2,0,121C,121,C,4,1,88,7,11,4,1B3BD46D0J,1,U,0,U,30,9,3,1,1,1,24,1,0,1,1,0,0,0,998,998,1,18,-18,0,302,1,1,17,0,1,2,4,998,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.523,233.51213333,357.86835727,2,0,122E,122,E,4,1,91,14,31,1,9999999999,1,U,1,D,55,U,7,1,1,1,24,U,0,1,0,0,0,0,998,998,5,U,U,U,U,0,0,U,0,1,2,4,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.240,128.4848,196.90901562,2,1,123E,123,E,4,1,88,14,15,4,1MEPM37XXJ,1,U,0,C,55,1,3,1,3,3,26,0,0,1,0,4,0,0,997,997,5,U,U,U,U,0,1,17,0,3,U,4,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.961,121.64255238,186.42294845,2,0,124E,124,E,4,1,91,35,477,30,1N6SD11SXM,1,U,0,C,35,U,20,1,1,1,27,2,0,0,0,0,0,0,180,180,3,8,-8,0,69,1,1,17,0,0,8,0,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.961,121.64255238,186.42294845,2,1,124E,124,E,4,2,91,32,32,4,WAUBC5443M,0,0,0,C,35,1,21,1,3,3,32,0,0,0,0,0,0,0,180,180,3,7,7,0,114,1,1,17,0,0,2,4,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
