H01,H02,H02A,H02B,H03,H05,H06,H07,H08,V07,V08,V09,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
5,164I,164,I,3,2,4,9.06,656.75,1,2,1,73,113,16,11,1,1,11,L,F,E,S,1,A,A,8,8,8,8,A,2,13,CCQ1431,2,1,70,1,1,A,1,7,2,2,2,36,0,1,U,U,U,U,0
5,165J,165,J,3,2,1,36.25,2627.00,3,4,1,73,861,12,11,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
5,166M,166,M,3,2,1,14.50,1050.80,2,1,2,69,113,2,1,1,49,12,F,L,E,N,2,34,0,F,R,E,W,1,1,13,1643790,3,1,73,1,1,A,1,8,1,2,2,38,0,1,U,U,U,U,U
5,167C,167,C,3,2,1,17.47,1265.74,1,2,1,U,U,U,U,U,71,U,9,9,9,9,U,A,A,8,8,8,8,A,2,U,9999999,U,U,U,U,U,U,1,11,2,2,U,U,U,U,U,U,U,U,U
5,168I,168,I,3,2,1,10.92,791.09,2,4,2,77,113,60,58,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,4,1,6,1,1,A,2,A,2,2,2,U,U,U,U,U,U,U,40
5,169M,169,M,3,2,1,17.47,1265.74,1,1,2,76,115,1,1,1,2,11,F,D,E,W,2,A,A,8,8,8,8,A,2,13,2F37M6A,2,1,30,1,1,A,1,4,2,2,2,38,0,1,22,-19,11,552,35
5,169M,169,M,3,2,2,17.47,1265.74,1,2,2,75,134,8,1,1,1,2,R,Z,E,W,3,A,A,8,8,8,8,A,2,13,VH29C5B,2,1,61,1,3,3,1,6,2,2,2,31,0,1,18,-9,-16,367,5
5,170E,170,E,3,2,1,3.39,245.59,2,4,2,75,883,54,41,1,A,A,8,8,8,8,A,46,A,8,8,8,8,A,A,U,9999999,2,1,U,A,A,A,3,A,2,2,2,U,U,U,U,U,U,U,25
5,171I,171,I,3,2,1,7.63,552.58,1,1,2,77,121,12,11,1,2,12,F,Y,E,W,3,A,A,8,8,8,8,A,2,U,9999999,2,1,10,1,1,A,1,1,2,2,2,37,0,1,25,-25,0,670,U
5,171I,171,I,3,2,2,7.63,552.58,1,1,2,76,152,14,5,1,1,12,F,Y,E,W,3,A,A,8,8,8,8,A,2,13,J6A93EH,2,1,49,2,8,2,1,1,2,2,2,25,0,1,37,-37,0,504,U
5,172M,172,M,3,2,1,12.20,884.12,1,1,2,72,141,2,2,1,47,12,F,L,E,E,1,47,11,L,B,E,W,1,1,13,A2855N2,2,1,78,1,1,A,1,7,2,2,2,36,0,1,U,U,U,U,40
5,173C,173,C,3,2,1,8.87,642.51,1,2,1,78,882,17,6,1,71,U,9,9,9,9,U,A,A,8,8,8,8,A,2,U,9999999,2,1,U,U,U,U,1,11,2,2,2,U,U,U,U,U,U,U,25
5,174I,174,I,3,2,1,5.54,401.57,3,1,2,76,114,1,1,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,U,9999999,2,1,U,U,U,U,1,2,2,2,2,38,U,U,U,U,U,U,35
5,174I,174,I,3,2,2,5.54,401.57,1,2,1,71,113,12,11,1,1,U,9,9,9,9,U,A,A,8,8,8,8,A,2,U,9999999,2,1,U,U,U,U,1,3,2,2,2,U,U,U,U,U,U,U,5
5,175M,175,M,3,2,1,8.87,642.51,3,1,2,76,111,2,1,1,2,12,F,D,E,W,2,A,A,8,8,8,8,A,2,13,4P57J6H,2,1,36,1,1,A,1,2,2,2,2,45,0,1,20,-20,0,885,U
5,175M,175,M,3,2,2,8.87,642.51,1,3,2,76,134,8,3,1,1,6,B,D,E,W,1,3,12,F,D,E,W,1,2,13,HH4596B,2,1,37,1,1,A,1,3,2,2,2,36,0,1,26,26,0,28,0
5,175M,175,M,3,2,3,8.87,642.51,3,2,1,70,131,2,2,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,U,9999999,2,1,U,U,U,U,1,3,2,2,2,45,0,1,U,U,U,U,0
5,176F,176,F,3,2,1,8.58,622.03,1,1,2,78,881,56,41,1,2,A,8,8,8,8,A,46,A,8,8,8,8,A,A,10,GL14016,3,1,4,A,A,A,1,4,2,2,2,U,0,1,U,U,U,U,35
5,176F,176,F,3,2,2,8.58,622.03,1,2,1,75,121,2,1,1,1,2,R,B,E,W,2,A,A,8,8,8,8,A,2,11,5B65S13,2,1,37,1,1,A,1,6,2,2,2,45,0,1,U,U,U,U,0
5,177I,177,I,3,2,1,12.88,933.04,1,1,2,74,112,3,2,1,3,1,F,D,E,W,1,2,12,R,B,E,S,1,1,13,6D49P40,2,1,65,1,1,A,1,1,2,2,2,52,0,1,U,U,U,U,55
5,177I,177,I,3,2,2,12.88,933.04,1,2,3,63,141,1,2,1,1,1,R,B,E,S,1,1,U,9,9,9,9,U,2,U,9999999,2,1,65,1,1,A,1,7,2,2,2,U,0,1,U,U,U,U,0
5,177I,177,I,3,2,3,12.88,933.04,1,1,2,68,132,11,12,1,1,11,F,L,E,E,9,A,A,8,8,8,8,A,2,10,A196905,2,1,119,2,8,3,1,1,2,2,2,31,0,1,U,U,U,U,40
5,178L,178,L,3,2,1,4.16,301.47,1,1,2,76,114,4,1,1,34,12,F,C,E,N,3,A,A,8,8,8,8,A,2,13,3D07C62,2,1,50,1,6,2,1,8,2,2,2,30,0,1,U,U,U,U,U
5,179M,179,M,3,2,1,20.60,1492.86,1,1,1,79,851,9,1,1,2,12,F,Y,E,W,1,A,A,8,8,8,8,A,2,11,SA22C54,2,1,3,1,1,A,1,4,2,2,2,24,0,1,7,-7,0,43,20
5,179M,179,M,3,2,2,20.60,1492.86,1,2,2,78,651,8,2,1,1,9,L,F,E,E,1,A,A,8,8,8,8,A,2,14,1231231,2,1,1,1,1,A,1,5,2,2,2,32,0,1,5,0,5,17,5
5,180C,180,C,3,2,1,12.47,903.40,1,1,1,67,122,6,1,1,71,12,F,L,E,E,1,A,A,8,8,8,8,A,2,U,9999999,2,1,109,1,1,A,1,11,2,2,2,31,1,3,U,U,U,U,10
5,181I,181,I,3,2,1,7.79,564.62,1,1,2,77,132,12,11,1,46,0,T,D,H,O,4,49,4,R,F,E,W,2,2,13,D14AB78,2,1,21,2,7,3,1,12,1,2,2,35,0,1,U,U,U,U,35
5,182M,182,M,3,2,1,12.47,903.40,2,1,2,72,113,1,1,1,34,12,F,R,E,N,3,A,A,8,8,8,8,A,2,13,ID37H21,2,1,66,1,6,3,1,8,2,2,2,34,0,1,U,U,U,U,45
5,183F,183,F,3,2,1,4.67,338.19,1,1,1,76,134,8,1,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,HL29C6B,2,1,28,1,1,A,1,4,2,2,2,33,0,1,U,U,U,U,10
5,183F,183,F,3,2,2,4.67,338.19,1,2,1,79,881,54,41,1,1,A,8,8,8,8,A,46,A,8,8,8,8,A,A,11,PC01400,2,1,1,A,A,A,1,6,2,2,2,5,0,1,U,U,U,U,5
5,184K,184,K,3,2,1,2.24,162.33,1,1,2,69,113,1,1,1,33,3,R,P,A,W,7,A,A,8,8,8,8,A,2,13,1363791,2,1,U,8,8,3,1,9,2,2,2,33,0,1,U,U,U,U,U
5,185M,185,M,3,2,1,11.20,811.65,2,1,2,71,113,2,2,1,40,8,L,F,E,W,3,40,6,L,Z,A,S,1,2,U,9999999,2,1,62,1,1,A,1,9,2,2,2,38,0,1,U,U,U,U,50
5,186C,186,C,3,2,1,22.33,1618.52,1,1,1,77,141,8,3,1,71,12,F,C,E,N,6,71,U,9,9,9,9,U,2,13,A7AO87C,2,1,44,1,1,A,1,11,2,2,2,41,0,1,U,U,U,U,40
5,187I,187,I,3,2,1,13.96,1011.58,1,1,1,71,153,34,15,1,2,A,8,8,8,8,A,2,A,8,8,8,8,A,A,U,9999999,2,1,115,1,1,A,1,4,2,2,2,260,220,4,U,U,U,U,45
5,187I,187,I,3,2,2,13.96,1011.58,4,2,2,71,132,8,2,1,1,7,L,Y,A,W,3,1,6,B,L,A,E,8,2,13,LL41C1B,3,1,71,3,4,2,1,5,2,2,2,30,0,1,U,U,U,U,10
5,188M,188,M,3,2,1,22.33,1618.52,1,1,2,65,114,1,1,1,2,1,F,R,E,E,1,A,A,8,8,8,8,A,2,U,9999999,2,1,126,1,1,A,1,1,2,2,2,32,0,1,17,-14,-8,324,5
5,188M,188,M,3,2,2,22.33,1618.52,3,1,2,72,111,2,1,1,1,11,F,D,E,W,1,A,A,8,8,8,8,A,2,13,4N57J2Y,2,1,81,1,1,A,1,1,2,2,2,44,0,1,14,-13,7,297,35
5,189F,189,F,3,2,1,9.83,712.61,1,1,3,77,113,7,1,1,2,1,F,Z,E,N,1,59,0,T,F,M,W,6,2,13,1H57U7B,2,1,32,1,1,A,1,1,2,2,2,40,0,1,U,U,U,U,20
5,189F,189,F,3,2,2,9.83,712.61,1,1,3,77,885,55,41,1,1,A,8,8,8,8,A,46,A,8,8,8,8,A,A,9,4477020,2,1,10,A,A,A,1,1,2,2,2,5,0,1,U,U,U,U,20
5,190I,190,I,3,2,1,7.38,534.46,2,1,1,77,131,7,1,1,2,1,R,Y,E,W,1,A,A,8,8,8,8,A,2,13,SS22N7R,3,1,35,1,1,A,1,4,2,2,2,41,0,1,U,U,U,U,50
5,190I,190,I,3,2,2,7.38,534.46,1,2,2,69,113,12,11,1,1,7,L,Y,E,W,1,A,A,8,8,8,8,A,2,U,9999999,2,1,131,1,1,A,1,5,2,2,2,U,0,1,U,U,U,U,35
5,191L,191,L,3,2,1,2.36,171.03,2,1,2,76,122,1,1,1,2,11,F,D,E,W,3,2,9,L,Y,E,W,1,2,11,6HO7H54,2,1,10,1,1,A,1,4,2,2,2,42,0,1,30,-26,15,1829,30
5,191L,191,L,3,2,2,2.36,171.03,2,2,2,77,114,1,3,1,1,2,R,Y,E,W,2,1,3,R,B,E,W,1,2,13,3H35R76,3,1,91,1,3,2,1,6,2,2,2,44,0,1,29,-14,-25,246,5
5,192M,192,M,3,2,1,23.60,1710.27,1,1,2,72,113,1,1,1,34,12,F,L,E,E,3,A,A,8,8,8,8,A,2,U,9999999,2,1,109,3,2,2,1,8,2,2,2,33,0,1,34,-34,1,670,35
5,193E,193,E,3,2,1,5.24,379.78,1,1,2,73,881,54,41,1,46,A,8,8,8,8,A,A,A,8,8,8,8,A,A,13,CB350F1,1,1,16,A,A,A,1,12,2,2,2,U,0,1,U,U,U,U,50
5,194I,194,I,3,2,1,11.75,851.51,4,1,2,65,113,8,1,1,2,12,F,L,E,W,3,40,1,R,B,E,S,1,1,U,9999999,2,1,35,1,2,2,2,4,2,2,2,25,0,1,U,U,U,U,65
5,194I,194,I,3,2,2,11.75,851.51,5,2,2,78,121,11,12,1,1,11,L,Z,E,W,2,46,0,T,D,H,O,3,2,U,9999999,3,1,26,3,7,1,1,5,1,2,2,63,0,1,U,U,U,U,40
5,195M,195,M,3,2,1,18.87,1367.20,3,1,2,77,122,3,2,1,2,1,F,R,E,W,1,A,A,8,8,8,8,A,2,11,7Y82S91,3,1,32,1,1,A,1,1,2,2,2,51,0,1,U,U,U,U,3
5,195M,195,M,3,2,2,18.87,1367.20,4,1,3,78,153,14,5,1,1,12,F,Y,E,W,1,A,A,8,8,8,8,A,2,13,H0062HG,2,1,16,1,1,A,1,1,2,2,2,33,0,1,U,U,U,U,55
5,196C,196,C,3,2,1,17.47,1265.74,1,1,1,78,121,8,1,1,71,U,9,9,9,9,U,A,A,8,8,8,8,A,2,U,9999999,2,1,U,U,U,U,1,11,2,2,2,U,U,U,U,U,U,U,5
5,197F,197,F,3,2,1,7.28,527.39,1,1,1,79,881,53,41,1,46,A,8,8,8,8,A,A,A,8,8,8,8,A,A,13,CM18521,2,1,1,A,A,A,1,12,2,2,2,3,0,1,U,U,U,U,25
5,198M,198,M,3,2,1,17.47,1265.74,1,1,2,79,121,6,1,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,9E81L16,2,1,5,1,1,A,1,4,2,2,2,32,0,1,U,U,U,U,30
5,198M,198,M,3,2,2,17.47,1265.74,3,2,1,76,114,1,1,1,1,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,3M57R6M,2,1,17,U,U,U,1,6,2,2,2,37,0,1,U,U,U,U,10
5,199I,199,I,3,2,1,9.71,703.58,2,1,2,69,113,8,2,1,2,12,F,Z,E,W,2,A,A,8,8,8,8,A,2,13,113699W,2,1,79,1,1,A,1,4,2,2,2,32,0,1,U,U,U,U,35
5,199I,199,I,3,2,2,9.71,703.58,2,2,1,78,113,11,12,1,1,U,9,9,9,9,U,A,A,8,8,8,8,A,2,U,9999999,2,1,27,1,1,A,1,5,2,2,2,40,0,1,U,U,U,U,5
5,200M,200,M,3,2,1,15.53,1125.73,1,1,2,77,113,8,2,1,34,12,F,L,E,E,1,A,A,8,8,8,8,A,2,13,1X69D7T,2,1,29,1,1,A,1,8,2,2,2,33,0,1,U,U,U,U,U
5,201N,201,N,3,2,1,77.67,5628.67,1,1,1,79,112,3,2,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
5,201N,201,N,3,2,2,77.67,5628.67,2,2,1,79,115,8,3,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
5,202C,202,C,3,2,1,16.47,1193.27,5,2,1,73,121,2,1,1,71,5,R,F,E,S,1,A,A,8,8,8,8,A,2,11,3W62H18,2,1,82,1,1,A,1,11,2,2,2,43,0,1,U,U,U,U,3
5,203J,203,J,3,2,1,41.17,2983.19,1,1,1,75,111,20,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
5,203J,203,J,3,2,2,41.17,2983.19,1,2,1,77,113,11,12,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
5,204M,204,M,3,2,1,16.47,1193.27,1,1,2,79,861,19,1,1,31,12,F,D,E,W,2,41,1,R,B,E,W,1,1,12,HGS1301,2,1,4,1,1,A,1,8,2,2,2,27,0,1,U,U,U,U,65
5,205E,205,E,3,2,1,4.79,347.25,1,1,2,75,881,55,41,1,2,A,8,8,8,8,A,46,A,8,8,8,8,A,A,12,CB75025,2,1,21,A,A,A,1,2,2,2,2,5,0,1,U,U,U,U,U
5,205E,205,E,3,2,2,4.79,347.25,2,2,1,73,121,1,3,1,1,6,B,Z,A,N,2,A,A,8,8,8,8,A,2,11,3H40F28,2,1,51,1,1,A,1,3,2,2,2,42,0,1,U,U,U,U,0
5,206I,206,I,3,2,1,10.78,781.31,1,1,1,73,121,16,11,1,2,5,R,Z,E,S,1,A,A,8,8,8,8,A,2,11,F10GC04,2,1,87,1,1,A,1,7,2,2,2,U,U,U,U,U,U,U,20
5,206I,206,I,3,2,2,10.78,781.31,1,1,2,79,113,18,2,1,1,11,L,Y,E,S,2,A,A,8,8,8,8,A,2,13,1B6809Y,2,1,4,1,1,A,1,7,2,2,2,21,0,1,U,U,U,U,17
5,207M,207,M,3,2,1,16.53,1197.91,1,1,2,76,115,6,1,1,31,1,R,F,E,W,1,A,A,8,8,8,8,A,2,13,2W87Z6N,2,1,40,1,1,A,1,9,2,2,2,37,0,1,U,U,U,U,U
5,208M,208,M,3,2,1,17.25,1250.09,1,1,3,73,661,9,1,1,32,12,F,C,E,N,3,32,10,L,P,A,N,2,1,10,1332796,2,1,67,1,4,2,1,8,2,2,2,20,0,1,U,U,U,U,45
5,209F,209,F,3,2,1,7.64,553.60,1,1,3,79,885,55,41,1,2,A,8,8,8,8,A,46,A,8,8,8,8,A,A,9,1J73548,2,1,5,A,A,A,1,2,2,2,2,5,0,1,U,U,U,U,U
5,209F,209,F,3,2,2,7.64,553.60,1,2,1,73,115,2,2,1,1,6,B,R,E,W,1,A,A,8,8,8,8,A,2,13,2L69R3P,2,1,79,1,1,A,1,3,2,2,2,43,0,1,U,U,U,U,0
5,210I,210,I,3,2,1,11.46,830.40,2,1,2,76,121,12,11,1,32,11,F,Z,E,N,1,A,A,8,8,8,8,A,2,11,F15MKBO,2,3,34,1,1,A,1,8,2,2,2,41,0,1,14,-12,7,235,45
5,211M,211,M,3,2,1,18.33,1328.65,2,1,1,78,114,8,1,1,31,12,F,Z,E,W,1,A,A,8,8,8,8,A,2,13,3R47H92,2,1,11,1,1,A,1,8,2,2,2,33,0,1,9,-9,0,91,U
5,212E,212,E,3,2,1,6.98,505.95,1,1,1,78,U,53,41,1,2,A,8,8,8,8,A,46,A,8,8,8,8,A,A,5,0409188,2,1,2,A,A,A,1,7,2,2,2,3,0,1,U,U,U,U,U
5,212E,212,E,3,2,2,6.98,505.95,2,1,1,74,121,2,1,1,1,U,9,9,9,9,U,A,A,8,8,8,8,A,2,U,9999999,3,1,U,U,U,U,1,7,2,2,2,43,U,U,U,U,U,U,U
5,213K,213,K,3,2,1,5.03,364.29,4,1,2,74,113,7,1,1,2,12,F,D,E,W,3,A,A,8,8,8,8,A,2,13,1H57H4B,2,1,61,1,8,3,1,4,2,2,2,39,0,1,58,-58,0,2737,80
5,213K,213,K,3,2,2,5.03,364.29,4,2,2,76,113,8,2,1,1,9,L,D,A,W,5,A,A,8,8,8,8,A,2,13,1X6906W,4,1,U,2,4,3,1,5,2,2,2,32,U,U,68,0,68,3013,5
5,214M,214,M,3,2,1,25.13,1821.44,4,1,1,65,115,2,2,1,2,12,F,L,E,E,1,A,A,8,8,8,8,A,2,U,9999999,2,1,95,1,1,A,1,4,2,2,2,39,0,1,U,U,U,U,U
5,214M,214,M,3,2,2,25.13,1821.44,1,2,1,75,113,4,1,1,1,11,L,Z,M,W,1,A,A,8,8,8,8,A,2,13,1R07G52,2,1,49,1,1,A,1,5,2,2,2,30,0,1,U,U,U,U,0
5,215D,215,D,3,2,1,3.11,225.38,1,1,2,78,885,55,41,1,2,A,8,8,8,8,A,46,A,8,8,8,8,A,A,9,2F01051,2,1,U,A,A,A,1,1,2,2,2,5,0,1,U,U,U,U,65
5,215D,215,D,3,2,2,3.11,225.38,2,1,2,66,113,34,15,1,1,A,8,8,8,8,A,40,A,8,8,8,8,A,A,13,466536B,2,1,69,1,1,A,1,1,2,2,2,U,28,4,U,U,U,U,40
5,215D,215,D,3,2,3,3.11,225.38,5,1,1,77,113,1,2,1,59,12,F,L,M,N,1,A,A,8,8,8,8,A,2,13,1N69L71,2,1,67,1,1,A,1,8,2,2,2,37,0,1,U,U,U,U,50
5,216H,216,H,3,2,1,3.11,225.38,1,1,2,78,121,12,11,1,34,12,F,Y,E,W,2,A,A,8,8,8,8,A,2,11,F14HCBG,2,1,34,1,1,A,1,8,2,2,2,38,2,3,22,-22,0,393,U
5,217I,217,I,3,2,1,9.72,704.31,1,1,1,78,113,12,11,1,2,12,F,D,E,W,1,A,A,8,8,8,8,A,2,13,CKL2481,2,1,18,1,1,A,1,2,2,2,2,46,0,1,9,-9,0,120,40
5,217I,217,I,3,2,2,9.72,704.31,2,3,2,76,113,18,1,1,1,6,B,D,E,W,4,3,12,F,Y,E,W,1,2,13,1V77B6U,2,1,27,1,5,1,1,3,2,2,2,25,0,1,17,17,0,93,0
5,217I,217,I,3,2,3,9.72,704.31,1,2,1,79,134,8,2,1,2,6,B,Z,E,W,1,A,A,8,8,8,8,A,2,13,HL41L9B,4,1,17,1,1,A,1,3,2,2,2,33,0,1,7,7,0,37,0
5,218M,218,M,3,2,1,15.55,1126.89,1,4,2,78,861,9,1,1,46,0,T,D,H,O,3,A,A,8,8,8,8,A,2,12,KHLA100,2,1,10,1,7,2,1,A,1,2,2,22,0,1,U,U,U,U,50
5,219F,219,F,3,2,1,7.94,575.71,1,1,1,73,885,54,41,1,2,A,8,8,8,8,A,46,A,8,8,8,8,A,A,9,3511069,2,1,8,A,A,A,1,4,2,2,2,3,0,1,U,U,U,U,7
5,219F,219,F,3,2,2,7.94,575.71,2,2,1,72,112,3,1,1,1,U,9,9,9,9,U,A,A,8,8,8,8,A,2,U,9999999,2,1,U,U,U,U,1,5,2,2,2,U,U,U,U,U,U,U,2
5,220I,220,I,3,2,1,11.92,863.56,1,1,2,78,121,12,11,1,37,12,R,Y,M,S,1,A,A,8,8,8,8,A,2,U,9999999,2,1,8,1,1,A,1,7,2,2,2,67,0,1,U,U,U,U,50
5,221M,221,M,3,2,1,19.07,1381.69,1,1,2,72,134,1,1,1,49,1,F,R,E,W,1,2,12,F,R,E,E,6,1,13,RM23P2R,2,1,60,1,1,A,1,8,2,2,2,37,0,1,U,U,U,U,50
5,221M,221,M,3,2,2,19.07,1381.69,2,2,2,66,114,1,3,1,1,7,L,Y,E,W,1,1,9,L,P,E,W,1,2,U,9999999,2,1,45,1,1,A,1,5,2,2,2,U,0,1,U,U,U,U,5
5,222I,222,I,3,2,1,11.71,848.52,1,1,3,74,122,8,1,1,2,11,F,Y,E,W,1,A,A,8,8,8,8,A,2,11,4K31L50,2,1,40,1,1,A,1,4,2,2,2,29,0,1,14,-12,7,63,35
5,222I,222,I,3,2,2,11.71,848.52,2,2,1,72,121,2,3,1,1,2,R,F,E,W,2,A,A,8,8,8,8,A,2,11,2J70H16,3,1,4,1,1,A,1,6,2,2,2,41,1,3,9,-5,-8,159,10
5,223M,223,M,3,2,1,18.73,1357.63,1,1,3,67,132,8,2,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,U,9999999,2,1,U,U,U,U,1,4,2,2,2,28,U,U,U,U,U,U,25
5,223M,223,M,3,2,2,18.73,1357.63,1,2,2,77,113,18,1,1,1,2,R,Y,E,W,3,A,A,8,8,8,8,A,2,13,1B08E7X,2,1,33,1,3,3,1,6,2,2,2,20,0,1,U,U,U,U,3
5,224N,224,N,3,2,1,93.67,6788.17,1,1,1,79,122,1,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
5,225C,225,C,3,2,1,14.53,1053.26,1,1,1,74,115,3,3,1,71,12,F,C,E,W,1,A,A,8,8,8,8,A,2,U,9999999,2,1,58,1,1,A,1,11,2,2,2,51,0,1,U,U,U,U,5
5,226G,226,G,3,2,1,2.91,210.65,2,1,2,77,121,17,6,1,46,0,U,F,X,W,3,46,0,T,D,H,O,3,1,11,7148518,2,1,11,3,7,3,1,12,1,2,2,40,0,1,U,U,U,U,U
5,227L,227,L,3,2,1,2.91,210.65,1,1,2,79,121,1,2,1,34,12,F,Y,E,N,2,A,A,8,8,8,8,A,2,11,9B63F11,2,1,11,1,1,A,1,8,2,2,2,40,0,1,27,-27,0,543,U
5,229J,229,J,3,2,1,37.00,2681.35,1,1,1,72,111,2,2,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
5,230M,230,M,3,2,1,14.80,1072.54,1,1,2,73,121,18,1,1,2,12,F,D,E,W,1,A,A,8,8,8,8,A,2,11,3111X16,2,1,36,1,1,A,1,2,2,2,2,22,0,1,22,-22,0,285,35
5,230M,230,M,3,2,2,14.80,1072.54,1,2,1,74,121,2,3,1,1,6,B,Y,E,W,1,A,A,8,8,8,8,A,2,11,4E72H21,3,1,U,1,1,A,1,3,2,2,2,49,0,1,10,10,0,8,0
5,231N,231,N,3,2,1,74.00,5362.71,2,1,1,76,152,14,5,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
5,231N,231,N,3,2,2,74.00,5362.71,1,2,1,78,152,14,5,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
5,232F,232,F,3,2,1,9.33,676.38,1,1,2,75,884,54,41,1,2,A,8,8,8,8,A,46,A,8,8,8,8,A,A,8,H1F4006,2,1,36,A,A,A,1,2,2,2,2,4,0,1,U,U,U,U,50
5,232F,232,F,3,2,2,9.33,676.38,1,2,1,77,113,6,1,1,1,6,B,D,E,W,1,59,0,T,P,G,N,1,2,13,1Q87L73,2,1,28,1,1,A,1,3,2,2,2,35,0,1,U,U,U,U,0
5,233L,233,L,3,2,1,4.48,324.66,1,1,2,77,115,1,1,1,46,0,F,L,E,W,2,46,0,T,D,H,O,5,2,13,2137Y7P,2,1,43,2,7,3,1,12,1,2,2,36,0,1,U,U,U,U,40
5,234M,234,M,3,2,1,22.40,1623.31,1,1,2,77,113,8,2,1,33,11,L,Y,E,S,2,A,A,8,8,8,8,A,2,13,1Y69D7W,2,1,41,1,4,2,1,7,2,2,2,34,0,1,U,U,U,U,30
5,235A,235,A,3,2,1,5.51,399.07,1,1,2,77,114,1,1,1,71,U,9,9,9,9,U,A,A,8,8,8,8,A,2,U,9999999,3,1,U,U,U,U,1,11,2,2,2,U,U,U,U,U,U,U,5
5,236H,236,H,3,2,1,5.39,390.38,1,1,2,69,113,12,11,1,34,12,F,L,E,E,4,A,A,8,8,8,8,A,2,U,9999999,2,1,83,1,6,2,1,8,2,2,2,36,2,3,U,U,U,U,45
5,237M,237,M,3,2,1,26.93,1951.88,1,1,2,73,121,2,3,1,2,2,F,Z,E,W,1,A,A,8,8,8,8,A,2,11,3W76S25,2,1,74,1,1,A,1,4,2,2,2,48,0,1,U,U,U,U,4
5,237M,237,M,3,2,2,26.93,1951.88,3,1,1,70,132,6,1,1,1,12,F,L,E,E,1,A,A,8,8,8,8,A,2,13,JH23J0B,2,1,78,1,1,A,1,4,2,2,2,31,0,1,U,U,U,U,25
5,238F,238,F,3,2,1,7.58,549.56,1,1,2,78,884,54,41,1,2,A,8,8,8,8,A,46,A,8,8,8,8,A,A,8,K407931,2,1,3,A,A,A,1,4,2,2,2,4,0,1,U,U,U,U,30
5,238F,238,F,3,2,2,7.58,549.56,2,2,2,75,112,3,1,1,1,2,R,B,E,W,1,A,A,8,8,8,8,A,2,13,6D47S5Q,2,1,47,1,1,A,1,6,2,2,2,51,0,1,U,U,U,U,10
5,239L,239,L,3,2,1,3.64,263.79,2,1,2,78,113,14,5,1,2,11,F,D,E,W,3,46,0,T,D,H,O,3,2,13,CKL188F,2,1,21,2,7,3,1,4,1,2,2,43,0,1,32,-28,16,690,50
5,239L,239,L,3,2,2,3.64,263.79,1,2,2,68,115,1,2,1,1,2,R,Y,A,W,5,A,A,8,8,8,8,A,2,13,235698G,2,1,61,2,3,3,1,6,2,2,2,33,0,1,44,-22,-38,2309,5
5,240M,240,M,3,2,1,18.20,1318.94,2,1,2,74,113,7,1,1,41,12,F,Z,E,W,2,37,U,9,9,9,9,U,2,13,1H57114,2,1,58,1,1,A,1,8,2,2,2,40,0,1,U,U,U,U,15
5,241F,241,F,3,2,1,7.75,561.63,1,1,2,79,885,55,41,1,46,A,8,8,8,8,A,A,A,8,8,8,8,A,A,9,2F01695,2,1,1,A,A,A,1,12,2,2,2,5,0,1,U,U,U,U,45
5,242M,242,M,3,2,1,18.60,1347.92,1,1,1,78,131,7,1,1,2,10,F,Z,E,S,1,A,A,8,8,8,8,A,2,13,SS22K8R,2,1,13,1,1,A,1,7,2,2,2,42,0,1,U,U,U,U,20
