PSU,CASE_ID,CASE_NO,STRATIF,REC_NO,VERSION,VEH_NO,PSUWGT,NATWT,OCCFORMS,VEH_ROLE,TOWAWAY,MOD_YEAR,MAKE,MODEL,BODY_TYP,TOW_VEH,GVWR,CAB_CONF,TRAC_DRO,BODY_CON,AXLES_P,AXLES_T1,AXLES_T2,AXLES_T3,BRAKE_TY,OBJ_CNPR,CLOCK_PR,INCRE_PR,DFORCEPR,DEFLOCPR,LONGITPR,VERTICPR,DISTRIPR,EXTENTPR,OBJ_CNSE,CLOCK_SE,INCRE_SE,DFORCESE,DEFLOCSE,LONGITSE,VERTICSE,DISTRISE,EXTENTSE,MORE_CDC,VIN,REGISTRA,SPEC_USE,ODOMETER,PC_INTEG,PC_INTRU,MAG_INTR,FIRE,IMP_TYPE,OTH_ROLE,ROLLOVER,J_KNIFE,SAFETY_B,HAZCARGO,CURB_WT,CARGO_WT,WT_SOURC,DV_SOURC,DV_TOTAL,DV_LONG,DV_LAT,ENERGY,DV_L,DV_C1,DV_C2,DV_C3,DV_C4,DV_C5,DV_C6,DV_D,VDEATHS,VINJ_SER,VINJURY
52,044M,44,M,3,4,2,5.50,751.36,1,3,2,77,20,2,6,0,0,0,0,0,0,0,0,0,0,1,2,0,2,R,Z,E,W,01,3,9,0,9,L,B,M,W,03,0,1N35L7S171,1,0,44,1,1,0,0,3,1,0,0,0,0,42,0,0,0,96,96,96,9996,,,,,,,,,0,0,1
52,044M,44,M,3,4,3,5.50,751.36,2,3,2,78,30,7,3,0,0,0,0,0,0,0,0,0,0,2,12,0,12,F,Y,E,W,01,4,6,0,6,B,Y,E,W,01,0,3282246084,1,0,56,1,1,0,0,1,2,0,0,0,0,22,0,0,1,19,-19,0,112,147,22,14,7,3,1,0,0,0,0,2
52,044M,44,M,3,4,4,5.50,751.36,1,2,2,72,14,31,2,0,0,0,0,0,0,0,0,0,0,3,12,0,12,F,D,L,W,01,,,,,,,,,,0,GAECMY3038,1,0,79,1,1,0,0,1,3,0,0,0,0,24,0,0,1,11,-11,0,66,146,3,2,1,2,3,3,0,0,0,0
52,045I,45,I,3,4,1,4.44,606.55,2,1,2,78,49,72,50,0,0,0,0,0,0,0,0,0,0,50,U,U,U,9,9,9,9,99,,,,,,,,,,0,RN23080384,1,0,U,U,U,U,0,5,6,0,0,0,0,24,0,0,0,U,U,U,U,,,,,,,,,0,0,0
52,046M,46,M,3,4,1,7.10,969.94,1,1,2,80,20,9,2,0,0,0,0,0,0,0,0,0,0,59,U,U,U,9,9,9,9,99,,,,,,,,,,0,1S87HAL524,0,0,5,1,1,0,0,5,6,0,0,0,0,35,0,0,0,U,U,U,U,,,,,,,,,0,0,0
52,047H,47,H,3,4,1,1.95,266.39,1,0,2,78,88,83,57,0,6,1,0,10,3,2,8,8,1,46,0,0,0,L,D,A,O,03,33,0,0,0,F,R,G,W,07,0,2TRCFHI019,1,0,276,6,4,3,0,2,6,1,1,0,0,U,410,2,0,96,96,96,9996,,,,,,,,,0,0,1
52,048H,48,H,3,4,1,2.00,273.22,1,1,2,75,30,3,2,0,0,0,0,0,0,0,0,0,0,2,12,0,12,F,Y,E,W,05,,,,,,,,,,0,1352039939,1,0,32,1,1,0,0,1,3,0,0,0,0,19,0,0,0,96,96,96,9996,,,,,,,,,0,0,1
52,048H,48,H,3,4,2,2.00,273.22,7,2,1,65,12,73,50,0,0,0,0,0,0,0,0,0,0,1,6,0,6,B,Z,E,W,02,,,,,,,,,,0,F103N23113,1,0,134,1,1,0,0,4,1,0,0,0,0,U,200,2,0,96,96,96,9996,,,,,,,,,0,0,6
52,049L,49,L,3,4,1,1.95,266.39,1,1,2,70,30,2,2,0,0,0,0,0,0,0,0,0,0,46,0,0,0,T,D,D,O,03,46,0,0,0,U,Z,Z,W,01,0,1102746870,1,0,U,2,7,2,0,5,6,2,0,0,0,18,0,0,0,96,96,96,9996,,,,,,,,,0,0,1
52,050N,50,N,3,4,1,48.67,6648.86,2,1,1,78,21,1,3,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
52,050N,50,N,3,4,2,48.67,6648.86,1,2,1,76,20,9,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
52,051B,51,B,3,4,1,1.83,250.00,1,1,1,80,67,69,15,0,0,0,0,0,0,0,0,0,0,71,,,,,,,,,,,,,,,,,,0,3A300536,0,0,U,0,0,0,0,1,7,0,0,0,0,U,U,U,0,96,96,96,9996,,,,,,,,,0,0,0
52,052L,52,L,3,4,1,3.00,409.83,2,0,2,76,35,3,2,0,0,0,0,0,0,0,0,0,0,46,0,0,0,T,D,D,O,03,,,,,,,,,,0,HLB2108562,1,0,82,2,7,2,0,5,6,2,0,0,0,21,0,0,0,96,96,96,9996,,,,,,,,,0,0,2
52,053M,53,M,3,4,1,5.50,751.36,1,1,2,75,20,2,3,0,0,0,0,0,0,0,0,0,0,2,12,0,12,F,L,E,S,09,,,,,,,,,,0,1L69H5J158,1,0,119,1,1,0,0,1,4,0,0,0,0,43,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
52,053M,53,M,3,4,2,5.50,751.36,1,1,2,68,20,9,2,0,0,0,0,0,0,0,0,0,0,1,11,0,11,L,D,E,S,02,46,U,U,U,9,9,9,9,99,0,124378N412,1,0,91,1,4,1,0,2,1,0,0,0,0,31,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
52,054I,54,I,3,4,1,1.66,226.77,2,1,2,81,20,73,50,0,0,0,0,0,0,0,0,0,0,2,12,0,12,F,L,E,E,08,,,,,,,,,,0,2GCDC14H7B,1,0,5,1,1,0,0,1,2,0,0,0,0,38,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
52,054I,54,I,3,4,2,1.66,226.77,1,2,1,73,20,10,2,0,0,0,0,0,0,0,0,0,0,1,12,0,12,L,Y,E,S,02,,,,,,,,,,0,1H57K31619,1,0,112,1,1,0,0,2,1,0,0,0,0,38,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
52,055I,55,I,3,4,1,1.66,226.77,1,1,2,80,20,73,50,0,0,0,0,0,0,0,0,0,0,2,U,U,U,9,9,9,9,99,,,,,,,,,,0,CCG14AF338,1,0,20,U,U,U,0,1,2,0,0,0,0,36,0,0,0,U,U,U,U,,,,,,,,,0,0,0
52,055I,55,I,3,4,2,1.66,226.77,2,2,1,67,21,1,2,0,0,0,0,0,0,0,0,0,0,1,U,U,U,9,9,9,9,99,,,,,,,,,,0,338077M130,2,0,U,U,U,U,0,3,1,0,0,0,0,34,0,0,0,U,U,U,U,,,,,,,,,0,0,0
52,056I,56,I,3,4,1,2.00,273.22,1,1,2,68,12,73,50,0,0,0,0,0,0,0,0,0,0,49,U,U,U,9,9,9,9,99,46,0,0,0,R,D,A,O,01,0,F10ALC7609,1,0,82,1,1,0,0,1,6,1,0,0,0,38,2,2,0,96,96,96,9996,,,,,,,,,0,0,1
52,057J,57,J,3,4,1,6.63,905.73,2,1,1,78,12,12,3,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
52,057J,57,J,3,4,2,6.63,905.73,1,2,1,75,84,0,60,0,6,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
52,058M,58,M,3,4,1,2.65,362.02,1,1,2,78,20,10,2,0,0,0,0,0,0,0,0,0,0,34,12,0,12,F,C,E,N,02,,,,,,,,,,0,1Z37U80512,1,0,20,1,1,0,0,1,6,0,0,0,0,33,0,0,2,21,-21,-3,269,178,0,0,17,30,10,0,0,0,0,0
52,059I,59,I,3,4,1,4.38,598.36,5,1,2,73,20,74,51,1,0,0,0,0,0,0,0,0,0,46,0,0,0,R,D,A,O,02,43,12,0,12,F,D,L,W,01,1,CGY253U110,1,0,49,2,1,0,0,3,6,1,1,0,0,U,8,2,0,96,96,96,9996,,,,,,,,,0,0,5
52,060I,60,I,3,4,1,4.38,598.36,2,1,2,72,12,9,2,0,0,0,0,0,0,0,0,0,0,2,12,0,12,F,D,E,W,01,,,,,,,,,,0,2T10X25234,1,0,137,1,1,0,0,1,5,0,0,0,0,21,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
52,060I,60,I,3,4,2,4.38,598.36,2,2,1,75,12,73,50,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,0,F25YKW2028,2,0,U,U,U,U,0,5,1,0,1,0,0,U,1,2,0,U,U,U,U,,,,,,,,,0,0,0
52,061F,61,F,3,4,1,1.00,136.61,1,0,1,73,67,65,15,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,46,,,,,,,,,0,S650107999,1,0,U,0,0,0,0,2,1,0,0,0,0,5,0,0,0,96,96,96,9996,,,,,,,,,0,0,1
52,061F,61,F,3,4,2,1.00,136.61,3,2,1,78,1,7,3,0,0,0,0,0,0,0,0,0,0,1,U,U,U,9,9,9,9,99,,,,,,,,,,0,A8AO57E420,8,0,U,U,U,U,0,1,2,0,0,0,0,31,0,0,0,U,U,U,U,,,,,,,,,0,0,0
52,062I,62,I,3,4,1,1.92,262.29,1,1,2,79,23,73,50,0,0,0,0,0,0,0,0,0,0,2,U,U,U,9,9,9,9,99,,,,,,,,,,0,TCL249A502,1,0,U,U,U,U,0,1,3,0,0,0,0,43,0,0,0,U,U,U,U,,,,,,,,,0,0,0
52,062I,62,I,3,4,2,1.92,262.29,1,2,1,78,84,81,55,0,5,2,0,5,2,8,8,8,2,1,U,U,U,9,9,9,9,99,,,,,,,,,,0,D0525HHA14,1,0,U,U,U,U,0,4,1,0,0,0,0,U,0,0,0,U,U,U,U,,,,,,,,,0,0,0
52,063M,63,M,3,4,1,3.07,419.40,2,1,2,74,18,32,2,0,0,0,0,0,0,0,0,0,0,2,12,0,12,F,L,E,E,04,,,,,,,,,,0,0L77MD9088,1,0,58,1,1,0,0,1,1,0,0,0,0,22,0,0,1,19,-19,-2,216,145,41,22,13,0,0,0,0,0,0,2
52,063M,63,M,3,4,2,3.07,419.40,3,1,2,79,22,2,3,0,0,0,0,0,0,0,0,0,0,1,12,0,12,F,L,E,E,03,,,,,,,,,,0,2N69Y9P250,1,0,11,1,1,0,0,1,1,0,0,0,0,37,0,0,1,11,-11,1,70,51,25,11,6,3,1,0,58,0,0,1
52,064M,64,M,3,4,1,3.07,419.40,1,1,2,80,22,15,4,0,0,0,0,0,0,0,0,0,0,49,U,U,U,9,9,9,9,99,,,,,,,,,,0,2Y687A6161,1,0,8,U,U,U,0,1,6,0,0,0,0,26,0,0,0,U,U,U,U,,,,,,,,,0,0,0
52,065H,65,H,3,4,1,4.44,606.55,1,0,2,74,23,73,50,0,0,0,0,0,0,0,0,0,0,46,U,U,U,9,9,9,9,99,,,,,,,,,,0,TCV144A503,1,0,78,2,U,U,0,5,6,2,0,0,0,38,2,2,0,U,U,U,U,,,,,,,,,0,0,1
52,066L,66,L,3,4,1,4.44,606.55,2,1,2,80,35,6,4,0,0,0,0,0,0,0,0,0,0,38,3,0,3,R,D,L,W,03,46,0,0,0,T,D,D,O,03,0,FHLA100085,1,0,3,5,8,3,0,3,6,2,0,0,0,23,0,0,0,96,96,96,9996,,,,,,,,,0,0,2
52,067L,67,L,3,4,1,3.00,409.83,1,1,2,79,30,6,4,0,0,0,0,0,0,0,0,0,0,40,12,0,12,F,D,E,W,01,46,U,U,U,9,9,9,9,99,0,1793071583,1,0,23,1,1,0,0,1,6,0,0,0,0,20,0,0,0,96,96,96,9996,,,,,,,,,0,0,1
52,068I,68,I,3,4,1,2.00,273.22,1,0,2,77,12,73,50,0,0,0,0,0,0,0,0,0,0,46,U,U,U,9,9,9,9,99,32,0,0,0,L,F,E,N,01,0,F14HNX8086,1,0,72,U,7,U,0,5,6,1,0,0,0,42,1,2,0,U,U,U,U,,,,,,,,,0,0,0
52,069J,69,J,3,4,1,3.00,409.83,3,1,1,77,7,73,50,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,1
52,069J,69,J,3,4,2,3.00,409.83,2,2,1,80,20,9,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,1
52,070M,70,M,3,4,1,1.00,136.61,1,1,1,79,20,2,3,0,0,0,0,0,0,0,0,0,0,2,12,0,12,F,Z,M,W,01,,,,,,,,,,0,1L69G9S139,1,0,30,1,1,0,0,1,3,0,0,0,0,37,0,0,1,17,-17,0,124,93,0,9,11,8,7,2,41,0,0,0
52,070M,70,M,3,4,2,1.00,136.61,5,2,2,70,18,2,2,0,0,0,0,0,0,0,0,0,0,1,6,0,6,B,Y,E,W,02,,,,,,,,,,0,454370H293,2,0,124,1,1,0,0,4,1,0,0,0,0,42,0,2,1,14,14,0,269,194,23,24,15,6,0,0,0,0,0,0
52,071M,71,M,3,4,1,1.00,136.61,2,1,2,71,20,2,3,0,0,0,0,0,0,0,0,0,0,2,12,0,12,F,D,E,W,02,,,,,,,,,,0,156691D196,1,0,47,1,1,0,0,1,3,0,0,0,0,40,0,0,1,27,-27,-2,589,193,20,17,29,42,28,4,0,0,0,1
52,071M,71,M,3,4,2,1.00,136.61,2,2,2,78,35,3,3,0,0,0,0,0,0,0,0,0,0,1,6,20,26,B,D,E,W,04,46,0,0,0,T,Y,D,O,02,0,HLB2106632,1,0,37,3,1,0,0,4,1,1,0,0,0,20,0,0,1,50,50,4,988,145,53,49,49,50,41,41,0,0,0,0
52,072N,72,N,3,4,1,3.00,409.83,1,1,1,78,20,9,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
52,072N,72,N,3,4,2,3.00,409.83,1,2,1,67,20,2,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,1
52,073I,73,I,3,4,1,6.94,948.08,2,1,1,75,20,2,6,0,0,0,0,0,0,0,0,0,0,2,12,0,12,F,L,E,S,04,,,,,,,,,,0,1N35U5Y116,1,0,73,1,1,0,0,1,4,0,0,0,0,50,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
52,073I,73,I,3,4,2,6.94,948.08,3,1,1,79,20,73,50,0,0,0,0,0,0,0,0,0,0,1,12,0,12,L,D,E,S,01,,,,,,,,,,0,CCD149A113,1,0,26,1,1,0,0,2,1,0,0,0,0,38,0,0,0,96,96,96,9996,,,,,,,,,0,0,1
52,074N,74,N,3,4,1,55.50,7581.91,3,1,1,72,14,10,3,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
52,074N,74,N,3,4,2,55.50,7581.91,1,2,1,76,9,6,3,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
52,075I,75,I,3,4,1,1.42,193.99,1,1,2,80,49,72,50,0,0,0,0,0,0,0,0,0,0,46,0,0,0,T,Y,D,O,04,37,12,0,12,R,B,M,S,01,0,RN42085786,2,0,21,2,7,3,0,5,6,2,0,0,0,25,1,2,0,96,96,96,9996,,,,,,,,,0,0,1
52,076I,76,I,3,4,1,1.42,193.99,1,1,2,76,49,72,50,0,0,0,0,0,0,0,0,0,0,2,U,U,U,9,9,9,9,99,,,,,,,,,,0,RN28026320,1,0,U,U,U,U,0,1,3,0,0,0,0,25,0,0,0,U,U,U,U,,,,,,,,,0,0,0
52,076I,76,I,3,4,2,1.42,193.99,1,2,1,80,20,73,50,0,0,0,0,0,0,0,0,0,0,1,6,0,6,B,Y,E,W,01,,,,,,,,,,0,CCD14AB150,1,0,39,1,1,0,0,4,1,0,0,0,0,37,120,2,0,96,96,96,9996,,,,,,,,,0,0,0
52,077L,77,L,3,4,1,2.00,273.22,1,1,2,68,20,8,2,0,0,0,0,0,0,0,0,0,0,2,12,0,12,F,Z,E,W,02,2,2,0,2,R,Y,E,W,01,0,114278W245,1,0,109,1,1,0,0,1,1,0,0,0,0,31,0,0,2,20,-20,1,421,170,7,6,10,20,29,41,0,0,0,1
52,077L,77,L,3,4,2,2.00,273.22,2,1,2,74,49,3,2,0,0,0,0,0,0,0,0,0,0,1,12,0,12,F,D,E,W,01,1,10,0,10,F,L,E,E,01,0,RA21197079,1,0,87,1,1,0,0,1,1,0,0,0,0,25,0,0,2,24,-24,3,165,142,4,6,18,22,10,3,0,0,0,2
52,078N,78,N,3,4,1,11.33,1547.80,2,1,1,76,9,32,4,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,2
52,079I,79,I,3,4,1,5.71,780.05,1,2,2,79,86,81,57,0,6,2,0,10,3,2,8,8,1,46,U,U,U,9,9,9,9,99,52,U,U,U,9,9,9,9,99,0,R686ST3175,1,0,137,U,U,U,0,3,6,0,1,1,0,U,500,2,0,U,U,U,U,,,,,,,,,0,1,1
52,080L,80,L,3,4,1,1.83,250.00,1,1,2,81,49,8,4,0,0,0,0,0,0,0,0,0,0,46,0,0,0,T,Z,D,O,03,49,9,0,9,L,F,E,W,03,1,JT2AL25GOB,1,0,2,1,7,2,0,5,6,2,0,0,0,19,2,2,0,96,96,96,9996,,,,,,,,,0,1,1
52,081M,81,M,3,4,1,9.13,1247.26,1,1,3,72,20,8,2,0,0,0,0,0,0,0,0,0,0,49,0,0,0,U,D,Z,W,01,49,0,0,0,L,B,E,S,01,0,1X27H2W205,1,0,20,1,1,0,0,5,6,0,0,0,0,32,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
52,082H,82,H,3,4,1,1.00,136.61,1,1,2,74,12,73,50,0,0,0,0,0,0,0,0,0,0,2,12,0,12,F,Z,E,W,02,,,,,,,,,,0,F10GUU0424,1,0,78,1,1,0,0,1,3,0,0,0,0,37,0,0,0,96,96,96,9996,,,,,,,,,0,0,1
52,082H,82,H,3,4,2,1.00,136.61,0,2,2,68,20,2,2,0,0,0,0,0,0,0,0,0,0,1,6,0,6,B,L,E,E,09,,,,,,,,,,0,164478D188,1,4,104,1,1,0,0,4,1,0,0,0,0,37,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
52,083H,83,H,3,4,1,1.00,136.61,7,1,2,79,12,74,51,0,0,0,0,0,0,0,0,0,0,2,12,0,12,F,D,E,W,04,,,,,,,,,,0,S21GHGA887,1,3,58,1,1,0,0,1,2,0,0,0,0,50,0,0,0,96,96,96,9996,,,,,,,,,0,1,7
52,083H,83,H,3,4,2,1.00,136.61,1,2,2,75,20,78,50,0,0,0,0,0,0,0,0,0,0,1,11,60,71,L,Y,E,W,03,,,,,,,,,,0,CCY335A122,1,0,111,3,1,0,0,2,1,0,0,0,0,U,0,0,0,96,96,96,9996,,,,,,,,,0,0,1
52,084J,84,J,3,4,1,4.25,580.60,3,1,1,72,35,72,50,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,1
52,084J,84,J,3,4,2,4.25,580.60,1,2,1,70,35,6,3,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
52,085L,85,L,3,4,1,1.00,136.61,2,1,2,79,22,9,2,0,0,0,0,0,0,0,0,0,0,34,2,60,62,R,P,A,W,06,32,2,0,2,R,Z,E,S,01,0,2X87Z9L173,2,0,16,4,3,3,0,3,6,0,0,0,0,35,0,0,0,96,96,96,9996,,,,,,,,,0,0,2
52,086M,86,M,3,4,1,1.70,232.24,1,1,2,80,35,4,4,0,0,0,0,0,0,0,0,0,0,50,12,0,12,L,D,E,S,01,39,3,0,3,R,B,M,W,01,1,HS13022829,1,0,9,1,1,0,0,2,6,0,0,0,0,28,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
52,087L,87,L,3,4,1,1.64,224.04,6,1,2,79,12,6,6,0,0,0,0,0,0,0,0,0,0,44,12,0,12,F,D,E,W,01,44,2,0,2,R,D,E,W,01,0,9A74H15417,1,0,45,1,1,0,0,1,6,0,0,1,0,39,0,0,0,96,96,96,9996,,,,,,,,,0,0,3
